	       0.438777	        0.16529	     -0.0119312	    -0.00923012	     -0.0360481	    -0.00918689	     -0.0232927	      0.0510891	      -0.248345	       0.162766	     -0.0269956
	              0	       0.819221	    -0.00373509	    -0.00836194	     -0.0154207	    -0.00171945	     -0.0102245	      0.0385002	      -0.104972	      0.0714974	     -0.0205823
	              0	              0	       0.241067	   -0.000468615	     0.00418699	     0.00369063	     0.00594805	    -0.00706928	      0.0034018	     -0.0317644	   -0.000914855
	              0	              0	              0	       0.216594	     0.00872488	    -0.00175198	     0.00492483	     -0.0242397	      0.0826417	     -0.0381627	     0.00142324
	              0	              0	              0	              0	      0.0810993	      0.0136794	      0.0231162	       -0.05266	       0.270796	      -0.150064	      0.0194071
	              0	              0	              0	              0	              0	      0.0835975	     0.00223094	     -0.0138407	       0.053096	     -0.0319636	     0.00236862
	              0	              0	              0	              0	              0	              0	      0.0582656	     -0.0197493	       0.113456	     -0.0678273	     0.00795785
	              0	              0	              0	              0	              0	              0	              0	       0.245252	     -0.0658428	      0.0389549	     0.00325162
	              0	              0	              0	              0	              0	              0	              0	              0	       0.878542	     -0.0371539	   -0.000363451
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.313015	     -0.0104592
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.236956
