0.00362454	-109.936
0.00951482	-114.892
0.00979996	-115.38
0.0108441	-116.204
0.00375541	-111.582
0.0268069	-110.974
0.0636851	-109.98
0.0874446	-109.244
0.181086	-109.383
0.205799	-108.706
0.288915	-109.083
0.329236	-109.094
0.325147	-108.983
0.294747	-108.46
0.200252	-107.478
0.212985	-107.096
0.293717	-107.376
0.219934	-106.791
0.29811	-107.067
0.394153	-107.424
