     0	 28684	  0.693265	  0.705417	 0.0109679	0.00707347	   1.32035	   35.1498	   22.1994	   4.31706	  0.335471	 0.0015438	   4.87267
     1	 21471	  0.665768	   0.61823	 0.0117245	0.00659818	   1.28112	    38.363	    25.883	    3.8027	  0.366518	0.00164419	     6.185
     2	 23469	  0.757675	  0.667578	 0.0102193	0.00733517	   1.29022	   34.0321	   22.6912	   4.93566	  0.471718	0.00180024	   3.47697
     3	 18825	  0.594066	  0.755546	 0.0112175	0.00673975	   1.37034	   36.9257	   24.0542	   5.07939	  0.590587	0.00140337	   4.43367
     4	 24620	  0.749353	  0.537035	 0.0102701	0.00718679	    1.2546	   33.2897	   21.5672	     4.934	  0.324077	0.00180492	   3.80139
     5	 25278	  0.656113	  0.233168	 0.0118551	0.00629598	   1.30458	   34.4758	    22.513	   4.82137	  0.463108	0.00212386	   4.44276
     6	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
     7	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
     8	 17048	  0.730571	  0.510098	 0.0103518	0.00633814	   1.25895	   33.3008	   25.2265	   6.03413	   0.39764	0.00196007	   3.57735
     9	 24707	  0.660085	  0.360247	 0.0113694	0.00691263	   1.33243	   35.8604	   22.7064	    4.3159	  0.389141	0.00192935	   4.24135
    10	 23806	  0.752716	  0.248837	 0.0104932	0.00675478	   1.29904	   34.2369	   23.6521	   5.37393	  0.281992	0.00166445	   5.10514
    11	 28351	  0.725231	  0.628213	 0.0098905	0.00743117	   1.29554	   34.1496	   22.7969	   4.87114	  0.256787	0.00169645	   4.12935
    12	 27098	  0.706084	  0.549989	 0.0114577	0.00639187	   1.32376	   33.3337	   21.3263	    5.4603	  0.576502	0.00165616	   4.24007
    13	 25313	   0.71196	  0.286496	 0.0106205	 0.0073779	   1.33378	   34.9061	   22.3796	     4.493	  0.563433	0.00163573	   4.91308
    14	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    15	 25386	  0.741225	  0.276408	 0.0117268	0.00602666	   1.27562	   33.8909	    23.698	   5.48996	  0.542222	 0.0017589	   5.00372
    16	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    17	 26777	  0.801241	  0.287573	 0.0103806	0.00724937	   1.27875	   33.1305	   21.7553	   4.65919	  0.264101	0.00175975	   4.80415
    18	 24964	  0.735468	  0.653126	 0.0104607	0.00661897	   1.30578	   32.1904	   21.4944	   6.12371	  0.412811	0.00156771	   3.94326
    19	 24668	  0.639607	   0.66437	  0.011736	0.00637122	   1.34444	   34.5689	   22.5294	   5.67439	  0.402922	0.00120958	   5.30625
    20	 26128	  0.717336	   0.66359	 0.0110355	0.00663444	   1.24651	   33.7771	   21.7538	   5.31446	  0.373311	0.00191074	   3.32844
    21	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    22	 23300	   0.79979	  0.624318	  0.010254	0.00697647	   1.25664	   34.0345	   24.0486	   5.39115	  0.461775	0.00164457	   4.15752
    23	 24964	  0.735468	  0.653126	 0.0104607	0.00661897	   1.30578	   32.1904	   21.4944	   6.12371	  0.412811	0.00156771	   3.94326
    24	 29928	  0.713658	  0.359067	 0.0103125	 0.0072022	   1.40138	   34.5942	   23.1502	    4.8925	   0.45417	0.00165215	   4.56372
    25	 26161	  0.743614	   0.28585	 0.0106078	0.00684079	   1.32251	   32.4061	    20.698	   5.22417	   0.45665	0.00199421	   3.97037
    26	 29928	  0.713658	  0.359067	 0.0103125	 0.0072022	   1.40138	   34.5942	   23.1502	    4.8925	   0.45417	0.00165215	   4.56372
    27	 28533	  0.751269	  0.563179	 0.0107218	0.00720729	   1.29567	   34.1502	   21.4067	   4.41305	  0.392497	0.00167289	   4.60213
    28	 29532	  0.726248	  0.263946	 0.0110321	0.00661113	   1.30886	   34.9825	   24.0069	   4.81791	  0.598878	0.00207855	   4.22068
    29	 24490	   0.72554	  0.238463	  0.010669	0.00707931	   1.31815	   34.9253	   23.5127	   4.52866	  0.394012	0.00154492	   6.38614
    30	 19310	  0.641271	   0.59712	 0.0109177	0.00723002	   1.32055	   35.4905	   22.9017	    4.3027	  0.566417	0.00153569	    5.1557
    31	 24964	  0.735468	  0.653126	 0.0104607	0.00661897	   1.30578	   32.1904	   21.4944	   6.12371	  0.412811	0.00156771	   3.94326
    32	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    33	 24029	   0.69079	  0.340059	 0.0112097	0.00706902	   1.31702	   36.3886	    23.166	   4.29727	  0.385407	0.00177693	    4.6872
    34	 24668	  0.639607	   0.66437	  0.011736	0.00637122	   1.34444	   34.5689	   22.5294	   5.67439	  0.402922	0.00120958	   5.30625
    35	 16411	  0.609133	  0.413088	 0.0130868	0.00584179	    1.2128	   34.5937	   22.1836	   4.20112	  0.415935	0.00252348	   3.97621
    36	 27098	  0.706084	  0.549989	 0.0114577	0.00639187	   1.32376	   33.3337	   21.3263	    5.4603	  0.576502	0.00165616	   4.24007
    37	 24490	   0.72554	  0.238463	  0.010669	0.00707931	   1.31815	   34.9253	   23.5127	   4.52866	  0.394012	0.00154492	   6.38614
    38	 27270	  0.675168	  0.521336	 0.0117517	0.00642781	   1.30884	   35.1536	   22.0977	   5.73155	   0.45406	0.00150416	   4.15777
    39	 29928	  0.713658	  0.359067	 0.0103125	 0.0072022	   1.40138	   34.5942	   23.1502	    4.8925	   0.45417	0.00165215	   4.56372
    40	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    41	 27270	  0.675168	  0.521336	 0.0117517	0.00642781	   1.30884	   35.1536	   22.0977	   5.73155	   0.45406	0.00150416	   4.15777
    42	 27353	  0.747684	  0.337568	 0.0112295	0.00661234	   1.33778	   34.3151	   21.7274	   4.96628	  0.484425	0.00184641	   4.39278
    43	 24016	  0.687711	   0.59643	 0.0110585	0.00649684	   1.31601	   32.9365	   20.6433	   5.97836	  0.381589	0.00165699	   3.68549
    44	 28849	  0.723144	  0.639943	 0.0103262	0.00746698	   1.32358	   35.2909	   22.8964	    4.2021	  0.294619	0.00167728	   4.66377
    45	 29928	  0.713658	  0.359067	 0.0103125	 0.0072022	   1.40138	   34.5942	   23.1502	    4.8925	   0.45417	0.00165215	   4.56372
    46	 26860	   0.83016	    0.2533	0.00945553	 0.0071607	   1.29388	   32.0337	   22.9881	   5.96737	  0.350916	0.00155609	   4.74634
    47	 18311	  0.601636	  0.505151	  0.011124	 0.0069932	   1.32305	   37.4859	   24.4333	   4.20508	  0.603031	 0.0018573	   4.17072
    48	 27588	  0.770811	   0.59486	 0.0107124	0.00708681	   1.29414	   34.7096	   22.3725	    4.5911	  0.505643	0.00169469	   4.20395
    49	 25202	  0.692904	  0.285631	  0.011788	0.00612096	   1.33279	   36.0133	    24.531	   4.99699	  0.533735	0.00200758	   4.25863
    50	 24490	   0.72554	  0.238463	  0.010669	0.00707931	   1.31815	   34.9253	   23.5127	   4.52866	  0.394012	0.00154492	   6.38614
