     0	     0	   1629.74	   5493.75	     13726	   29080.2	     54198	   91033.4	    141582	    205419	    277577	    351304	    418875	    474479	    510779	    533658	    546322	    548587	    543956	    535400	    525407	    515702	    500446	    481391	    461671	    438508	    412562	    389334	    366376	    347391	    332963	    316667	    304068	    285495	    261853	    247598	    232656	    216342	    203162	    190481	    179101	    169872	    162411	    155456	    148660	    143167	    137964	    132937	    128024	    123184	    118353	    113484	    108543	    103627	   98881.2	   94341.3	     90010	   85871.1
     1	     0	   1555.38	   5750.47	   15374.8	   33730.2	   63196.8	    104480	    158333	    223535	    295046	    366638	    431426	    484506	    519194	    541391	    553939	    556262	    551678	    543038	    532866	    522939	    507345	    487876	    467735	    444200	    417896	    394316	    371091	    352274	    338252	    322084	    309659	    291250	    267919	    254118	    239615	    223382	    210034	    197086	    185440	    175998	    168372	    161268	    154335	    148798	    143571	    138527	    133602	    128748	    123898	    119005	    114032	    109080	    104299	   99724.8	   95361.1	   91189.4
     2	     0	   1508.05	   5064.41	   12902.6	   28381.8	   55393.1	   97175.7	    155780	    229021	    308901	    386651	    454278	    506967	    538544	    556629	    565035	    563686	    556090	    545078	    533057	    521853	    505485	    485558	    465176	    441440	    414970	    391267	    368236	    349564	    335641	    319580	    306948	    288406	    265120	    251152	    236614	    220341	    206777	    193503	    181498	    171667	    163597	    156048	    148696	    142823	    137320	    132044	    126920	    121901	    116920	    111936	    106915	    101951	   97176.1	   92622.7	   88289.8	   84157.5
     3	     0	   1702.99	   5463.84	   13148.9	   27322.6	   50799.9	   86245.1	    136609	    202143	    277516	    354669	    424591	    480880	    516302	    537410	    548060	    548484	    542433	    532899	    522261	    512171	    496668	    477418	    457484	    434146	    408085	    384733	    361736	    342726	    328306	    312199	    299761	    281425	    258027	    243902	    229015	    212969	    200304	    188241	    177448	    168729	    161701	    155115	    148633	    143344	    138300	    133407	    128610	    123872	    119134	    114351	    109491	    104653	   99981.1	     95512	   91248.9	   87176.6
     4	     0	   1270.22	   4532.95	   12127.2	   27574.6	   54836.1	   96858.4	    154999	    226520	    303639	    378452	    443749	    494944	    525772	    543499	    551745	    550430	    542974	    532203	    520476	    509496	    493486	    474041	    454200	    431148	    405430	    382374	    359677	    340907	    326607	    310389	    297699	    279108	    255519	    241160	    226141	    209980	    197062	    184657	    173524	    164470	    157095	    150175	    143392	    137846	    132585	    127508	    122559	    117702	    112876	    108040	    103165	   98340.3	   93696.8	   89265.2	   85045.3	   81019.9
     5	     0	   650.013	   2760.68	   8619.58	   22164.5	   48353.5	   91071.7	    151553	    225956	    305584	    382367	    449078	    500966	    531796	    549244	    557171	    555491	    547733	    536687	    524695	    513532	    497165	    477262	    456870	    433128	    406774	    383335	    360531	    342018	    328097	    312049	    299583	    281201	    257960	    244037	    229449	    213610	    201008	    188948	    178201	    169555	    162568	    155976	    149447	    144063	    138899	    133877	    128950	    124083	    119216	    114310	    109335	    104393	   99630.9	   95086.2	   90760.1	   86633.6
     6	     0	   748.836	   3495.77	   11742.4	   31479.3	   69081.9	    126179	    197839	    275213	    349669	    417119	    474136	    518082	    543059	    556397	    561241	    557024	    547077	    534032	    520233	    507590	    490120	    469397	    448403	    424262	    397755	    374336	    351657	    333112	    319012	    302731	    289918	    271435	    248137	    233905	    218988	    203063	    190504	    178509	    167747	    158970	    151740	    144860	    138060	    132423	    127051	    121866	    116822	    111885	    107004	    102147	   97288.9	   92515.6	   87946.6	   83607.6	   79494.5	   75586.1
     7	     0	   748.836	   3495.77	   11742.4	   31479.3	   69081.9	    126179	    197839	    275213	    349669	    417119	    474136	    518082	    543059	    556397	    561241	    557024	    547077	    534032	    520233	    507590	    490120	    469397	    448403	    424262	    397755	    374336	    351657	    333112	    319012	    302731	    289918	    271435	    248137	    233905	    218988	    203063	    190504	    178509	    167747	    158970	    151740	    144860	    138060	    132423	    127051	    121866	    116822	    111885	    107004	    102147	   97288.9	   92515.6	   87946.6	   83607.6	   79494.5	   75586.1
     8	     0	   1298.31	   5090.73	   14857.3	   36125.8	   74653.3	    132282	    205279	    285114	    361871	    429900	    485246	    525955	    547297	    557515	    559908	    553852	    542604	    528647	    514209	    501149	    483446	    462644	    441648	    417617	    391332	    368173	    345783	    327595	    313781	    297694	    285091	    266825	    243773	    229778	    215067	    199582	    187703	    176479	    166492	    158431	    151829	    145483	    139134	    133773	    128599	    123570	    118655	    113826	    109036	    104257	   99466.9	   94754.6	   90242.6	   85957.5	   81895.6	   78035.9
     9	     0	   884.783	    3212.6	   8721.24	   20131.4	   40848.7	   74284.3	    123696	    189356	    265975	    345456	    418447	    477945	    516267	    539922	    552754	    554984	    550305	    541801	    531945	    522414	    507292	    488315	    468630	    445433	    419367	    396001	    372971	    354084	    339909	    323817	    311414	    292932	    269466	    255536	    240969	    224699	    211260	    198163	    186352	    176747	    168973	    161753	    154724	    149137	    143888	    138836	    133907	    129051	    124200	    119303	    114322	    109358	    104558	   99962.5	   95572.4	   91371.3
