     0	     0	 0.0133791	 0.0555356	  0.142175	  0.214418	  0.224228	  0.198961	  0.161644	  0.127419	 0.0948422	 0.0530975	  0.191413	  0.303406	  0.344833	  0.297029	   0.23874	  0.190207	  0.143002	 0.0972304
     1	     0	 0.0139308	 0.0554158	  0.140487	  0.212438	  0.222734	  0.197742	  0.160616	   0.12706	 0.0954947	 0.0559185	  0.199025	  0.315004	   0.35811	  0.308172	    0.2477	  0.199223	  0.152548	  0.106477
     2	     0	  0.014394	 0.0573579	  0.145034	  0.218033	  0.227605	  0.201387	  0.163126	  0.128712	 0.0965663	 0.0561854	  0.198304	  0.313156	  0.356096	  0.306427	   0.24554	  0.196549	  0.149555	  0.103558
     3	     0	 0.0145923	 0.0575417	  0.144865	  0.217232	  0.226164	   0.19918	  0.160265	  0.125614	 0.0934289	  0.057662	  0.204498	   0.32225	  0.365492	   0.31314	  0.248264	  0.196831	  0.148667	  0.102035
     4	     0	 0.0135407	 0.0573447	  0.144862	   0.21565	  0.223986	  0.198695	  0.162439	  0.129729	 0.0983514	 0.0543679	  0.196757	  0.308773	  0.348406	  0.300635	  0.242673	  0.195526	  0.150381	  0.105668
     5	     0	 0.0131679	 0.0563851	  0.143709	  0.214521	  0.223511	  0.199095	  0.163213	  0.129783	  0.097156	 0.0555905	  0.202019	  0.314029	  0.351712	  0.302661	  0.245033	  0.196485	  0.148857	  0.102164
     6	     0	 0.0140969	 0.0614892	  0.154911	  0.227231	   0.23403	  0.206855	  0.168994	  0.135116	  0.102683	 0.0549156	  0.200129	  0.312325	  0.352943	   0.30736	  0.248202	  0.198913	  0.152159	  0.106226
     7	     0	 0.0136582	 0.0567286	  0.146678	  0.221492	  0.232275	  0.207152	  0.169797	  0.135712	  0.103077	 0.0532702	  0.193858	  0.308741	   0.35374	  0.309802	   0.25306	   0.20483	  0.157287	  0.110067
     8	     0	 0.0130045	 0.0552399	  0.139789	  0.209691	  0.218031	  0.193043	  0.156748	  0.123164	 0.0908416	 0.0552846	  0.199692	  0.313365	  0.349933	  0.295186	  0.235745	  0.187503	  0.140341	 0.0947423
     9	     0	 0.0135445	 0.0542139	  0.139639	  0.211985	  0.223101	  0.198642	  0.161442	  0.127086	 0.0943934	 0.0547308	  0.197532	  0.312386	  0.355592	  0.307869	  0.247724	  0.197182	  0.148093	  0.100546
    10	     0	 0.0136122	 0.0564732	  0.143442	  0.214958	  0.224304	  0.199414	  0.162926	  0.129534	 0.0974755	 0.0560698	   0.20181	  0.316111	  0.356353	  0.306769	  0.247675	  0.199204	  0.152186	  0.105847
    11	     0	 0.0147137	 0.0573637	   0.14472	  0.217893	  0.227555	  0.200855	  0.161792	  0.126838	 0.0946609	 0.0561998	  0.196064	  0.310079	  0.353587	  0.303959	  0.242287	  0.192757	  0.145508	 0.0997288
    12	     0	 0.0144095	 0.0572418	  0.147566	  0.223269	   0.23457	  0.208455	  0.169371	  0.134149	   0.10125	 0.0550882	  0.198279	  0.315592	  0.363879	  0.320191	  0.259173	  0.207725	  0.158301	  0.109898
    13	     0	 0.0131483	 0.0563682	  0.143672	  0.214459	  0.223435	  0.199029	  0.163165	  0.129742	 0.0971091	 0.0555552	  0.201968	  0.313947	  0.351565	  0.302483	  0.244889	   0.19636	   0.14874	  0.102057
    14	     0	 0.0138065	 0.0580522	  0.147762	  0.220815	  0.229509	  0.203028	  0.164922	  0.130526	 0.0979353	 0.0541545	  0.195775	  0.309536	  0.351495	  0.303461	  0.244277	  0.195463	  0.148223	  0.101994
    15	     0	 0.0131536	 0.0563727	  0.143682	  0.214475	  0.223456	  0.199047	  0.163178	  0.129753	 0.0971217	 0.0555647	  0.201981	  0.313969	  0.351605	  0.302531	  0.244928	  0.196394	  0.148771	  0.102086
    16	     0	 0.0140475	 0.0543577	  0.138685	  0.209996	  0.221079	  0.197378	  0.161292	  0.128108	 0.0966188	  0.055153	  0.194211	  0.305513	  0.347499	  0.301862	  0.244685	  0.197243	  0.150869	  0.105083
    17	     0	 0.0137872	 0.0561358	  0.145294	  0.220402	  0.231725	  0.206462	  0.168569	  0.134253	  0.101719	 0.0529747	  0.192862	  0.309178	    0.3562	  0.312553	   0.25453	  0.205515	  0.157627	  0.110173
