Adult male completeness (starting age 15-19)
0.8724	0.8864	0.9012	0.9142	0.9269	0.9396	0.9502	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600	0.9600
0.8808	0.8940	0.9079	0.9201	0.9320	0.9439	0.9537	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629	0.9629
0.8882	0.9006	0.9138	0.9252	0.9364	0.9476	0.9568	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654	0.9654
0.8947	0.9065	0.9189	0.9298	0.9403	0.9508	0.9595	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675	0.9675
0.9005	0.9117	0.9235	0.9338	0.9437	0.9537	0.9619	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695	0.9695
0.9057	0.9163	0.9276	0.9373	0.9468	0.9562	0.9640	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712	0.9712
0.9108	0.9209	0.9316	0.9409	0.9498	0.9587	0.9661	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728	0.9728
Completeness in boys (0, 1-4, 5-9, 10-14)
0.5333	0.6145	0.6318	0.6268	0.6292	0.6734	0.7175	0.7617	0.8058	0.8500	0.8500	0.8500	0.8500	0.8500	0.8500	0.8200	0.7550	0.7550	0.7550	0.7550	0.7550	0.7550
0.3795	0.4729	0.4634	0.4732	0.4670	0.4968	0.5335	0.5800	0.6011	0.6378	0.6300	0.6358	0.6304	0.6461	0.6461	0.6403	0.6360	0.6323	0.6286	0.6335	0.6335	0.6335
0.5438	0.6120	0.6138	0.6197	0.6391	0.6595	0.6796	0.6995	0.7177	0.7358	0.7514	0.7668	0.7810	0.7953	0.8082	0.8202	0.8316	0.8424	0.8525	0.8623	0.8623	0.8623
0.7170	0.7553	0.7678	0.7011	0.7309	0.7571	0.7809	0.8024	0.8230	0.8409	0.8590	0.8748	0.8891	0.9008	0.9103	0.9206	0.9298	0.9395	0.9468	0.9529	0.9529	0.9529
Completeness in girls (0, 1-4, 5-9, 10-14)
0.5333	0.6145	0.6318	0.6268	0.6292	0.6734	0.7175	0.7617	0.8058	0.8500	0.8500	0.8500	0.8500	0.8500	0.8500	0.8200	0.7550	0.7550	0.7550	0.7550	0.7550	0.7550
0.3795	0.4729	0.4634	0.4732	0.4670	0.4968	0.5335	0.5800	0.6011	0.6378	0.6300	0.6358	0.6304	0.6461	0.6461	0.6403	0.6360	0.6323	0.6286	0.6335	0.6335	0.6335
0.5438	0.6120	0.6138	0.6197	0.6391	0.6595	0.6796	0.6995	0.7177	0.7358	0.7514	0.7668	0.7810	0.7953	0.8082	0.8202	0.8316	0.8424	0.8525	0.8623	0.8623	0.8623
0.7170	0.7553	0.7678	0.7011	0.7309	0.7571	0.7809	0.8024	0.8230	0.8409	0.8590	0.8748	0.8891	0.9008	0.9103	0.9206	0.9298	0.9395	0.9468	0.9529	0.9529	0.9529









