Read input files
Log likelihood: -65.5655
Log likelihood: -64.6882
Log likelihood: -62.6932
Log likelihood: -73.4698
Log likelihood: -60.2043
Log likelihood: -65.4187
Log likelihood: -64.9543
Log likelihood: -68.2688
Log likelihood: -64.8971
Log likelihood: -61.9801
Log likelihood: -64.8804
Log likelihood: -68.8247
Log likelihood: -63.7872
Log likelihood: -67.6272
Log likelihood: -61.0782
Log likelihood: -65.7539
Log likelihood: -62.9331
Log likelihood: -64.7132
Log likelihood: -60.5404
Log likelihood: -67.6546
Log likelihood: -65.2575
Log likelihood: -66.943
Log likelihood: -63.1279
Log likelihood: -74.2168
Log likelihood: -61.0935
Log likelihood: -65.2575
Log likelihood: -63.201
Log likelihood: -62.9572
Log likelihood: -63.6284
Log likelihood: -68.5789
Log likelihood: -61.8395
Log likelihood: -60.5404
Log likelihood: -68.2688
Log likelihood: -62.7161
Log likelihood: -61.9801
Log likelihood: -66.7344
Log likelihood: -63.7872
Log likelihood: -68.2197
Log likelihood: -63.7872
Log likelihood: -69.2454
Log likelihood: -61.0782
Log likelihood: -63.7872
Log likelihood: -63.7872
Log likelihood: -66.3505
Log likelihood: -60.8266
Log likelihood: -62.1637
Log likelihood: -62.9331
Log likelihood: -63.9912
Log likelihood: -61.0446
Log likelihood: -63.6145
Log likelihood: -65.7505
Log likelihood: -62.937
Log likelihood: -62.3767
Log likelihood: -65.4097
Log likelihood: -65.4625
Log likelihood: -61.7012
Log likelihood: -65.4012
Log likelihood: -61.3576
Log likelihood: -63.4115
Log likelihood: -64.144
Log likelihood: -65.0302
Log likelihood: -61.8487
Log likelihood: -65.7929
Log likelihood: -61.9801
Log likelihood: -60.4023
Log likelihood: -61.3809
Log likelihood: -60.5094
Log likelihood: -66.829
Log likelihood: -60.5404
Log likelihood: -68.4314
Log likelihood: -60.5846
Log likelihood: -64.9236
Log likelihood: -60.4527
Log likelihood: -61.8656
Log likelihood: -62.303
Log likelihood: -65.5966
Log likelihood: -61.0446
Log likelihood: -61.1027
Log likelihood: -65.3106
Log likelihood: -63.8237
Log likelihood: -61.0446
Log likelihood: -61.6678
Log likelihood: -66.8808
Log likelihood: -60.5404
Log likelihood: -64.2207
Log likelihood: -64.8272
Log likelihood: -66.1039
Log likelihood: -65.2575
Log likelihood: -68.0257
Log likelihood: -66.7344
Log likelihood: -61.3714
Log likelihood: -63.7872
Log likelihood: -63.4506
Log likelihood: -64.9947
Log likelihood: -64.6882
Log likelihood: -68.2688
Log likelihood: -68.5582
Log likelihood: -61.0446
Log likelihood: -71.8942
Log likelihood: -61.9801
Completed simulation 100
Log likelihood: -69.4091
Log likelihood: -65.4982
Log likelihood: -65.1784
Log likelihood: -62.9572
Log likelihood: -69.2454
Log likelihood: -63.3175
Log likelihood: -65.4625
Log likelihood: -66.4676
Log likelihood: -63.0881
Log likelihood: -65.3106
Log likelihood: -69.4298
Log likelihood: -62.6932
Log likelihood: -62.9572
Log likelihood: -64.6395
Log likelihood: -65.4625
Log likelihood: -66.7782
Log likelihood: -68.8247
Log likelihood: -67.2713
Log likelihood: -64.8205
Log likelihood: -61.7094
Log likelihood: -68.0004
Log likelihood: -62.4716
Log likelihood: -65.4625
Log likelihood: -64.0176
Log likelihood: -63.1097
Log likelihood: -65.4747
Log likelihood: -65.0929
Log likelihood: -59.5828
Log likelihood: -61.8656
Log likelihood: -64.0176
Log likelihood: -62.3509
Log likelihood: -61.0446
Log likelihood: -63.7872
Log likelihood: -61.0446
Log likelihood: -64.3574
Log likelihood: -63.2683
Log likelihood: -62.9735
Log likelihood: -65.3106
Log likelihood: -62.8115
Log likelihood: -61.6049
Log likelihood: -61.0782
Log likelihood: -61.9801
Log likelihood: -60.5404
Log likelihood: -64.7164
Log likelihood: -63.7872
Log likelihood: -65.0679
Log likelihood: -63.7872
Log likelihood: -63.7872
Log likelihood: -64.7132
Log likelihood: -62.3917
Log likelihood: -61.9801
Log likelihood: -63.7872
Log likelihood: -62.5026
Log likelihood: -61.0446
Log likelihood: -61.2432
Log likelihood: -69.2454
Log likelihood: -62.9572
Log likelihood: -61.0446
Log likelihood: -63.4115
Log likelihood: -60.2382
Log likelihood: -63.4007
Log likelihood: -63.6089
Log likelihood: -64.1828
Log likelihood: -61.0935
Log likelihood: -63.0081
Log likelihood: -61.8656
Log likelihood: -65.2045
Log likelihood: -69.2454
Log likelihood: -61.9513
Log likelihood: -64.8925
Log likelihood: -62.9187
Log likelihood: -60.8619
Log likelihood: -62.5313
Log likelihood: -65.0929
Log likelihood: -67.887
Log likelihood: -60.5404
Log likelihood: -67.0095
Log likelihood: -68.2688
Log likelihood: -62.8571
Log likelihood: -61.9801
Log likelihood: -63.1814
Log likelihood: -63.6788
Log likelihood: -69.2454
Log likelihood: -68.2688
Log likelihood: -65.7945
Log likelihood: -63.7872
Log likelihood: -64.7132
Log likelihood: -61.9801
Log likelihood: -61.8937
Log likelihood: -61.0446
Log likelihood: -65.9135
Log likelihood: -67.1406
Log likelihood: -72.1352
Log likelihood: -62.937
Log likelihood: -62.1784
Log likelihood: -64.3041
Log likelihood: -61.2249
Log likelihood: -70.6787
Log likelihood: -63.2976
Log likelihood: -61.0446
Completed simulation 200
Log likelihood: -62.2205
Log likelihood: -60.5404
Log likelihood: -61.0446
Log likelihood: -61.9801
Log likelihood: -65.0929
Log likelihood: -69.2454
Log likelihood: -62.5576
Log likelihood: -61.2432
Log likelihood: -65.4597
Log likelihood: -62.8206
Log likelihood: -65.5655
Log likelihood: -68.3923
Log likelihood: -68.2197
Log likelihood: -65.2575
Log likelihood: -65.5655
Log likelihood: -63.4115
Log likelihood: -62.9572
Log likelihood: -59.6567
Log likelihood: -64.9236
Log likelihood: -63.7872
Log likelihood: -63.7872
Log likelihood: -65.2045
Log likelihood: -68.2197
Log likelihood: -69.463
Log likelihood: -63.1097
Log likelihood: -63.5939
Log likelihood: -61.1679
Log likelihood: -61.0446
Log likelihood: -67.1941
Log likelihood: -69.4749
Log likelihood: -61.5354
Log likelihood: -77.1235
Log likelihood: -64.0176
Log likelihood: -66.1039
Log likelihood: -65.4625
Log likelihood: -60.7049
Log likelihood: -70.0457
Log likelihood: -64.4292
Log likelihood: -61.0446
Log likelihood: -63.7872
Log likelihood: -61.0446
Log likelihood: -61.0446
Log likelihood: -63.7872
Log likelihood: -63.0881
