Finished reading inputs
Log likelihood: -744.093
Log likelihood: -4711.39
Log likelihood: -641.366
Log likelihood: -2020.1
Log likelihood: -4203.23
Log likelihood: -3275.44
Log likelihood: -1438.15
Log likelihood: -3389.5
Log likelihood: -1537.45
Log likelihood: -10211.8
Log likelihood: -600.449
Log likelihood: -520.228
Log likelihood: -2901.71
Log likelihood: -629.302
Log likelihood: -2357.53
Log likelihood: -4389.34
Log likelihood: -1285.68
Log likelihood: -2303.03
Log likelihood: -5373.23
Log likelihood: -13945.2
Log likelihood: -4535.7
Log likelihood: -20949.4
Log likelihood: -18272.2
Log likelihood: -1115.09
Log likelihood: -1440.42
Log likelihood: -1285.45
Log likelihood: -1916.15
Log likelihood: -3345.23
Log likelihood: -1082.77
Log likelihood: -542.657
Log likelihood: -12795.8
Log likelihood: -1787.8
Log likelihood: -17180.3
Log likelihood: -612.794
Log likelihood: -2620.64
Log likelihood: -268.482
Log likelihood: -438.938
Log likelihood: -1497.88
Log likelihood: -4397.25
Log likelihood: -1291.26
Log likelihood: -3195.51
Log likelihood: -3623.51
Log likelihood: -25709.9
Log likelihood: -1224.33
Log likelihood: -24738.1
Log likelihood: -1621.08
Log likelihood: -2068.48
Log likelihood: -3890.73
Log likelihood: -2567.34
Log likelihood: -740.453
Log likelihood: -808.638
Log likelihood: -15131.9
Log likelihood: -24636
Log likelihood: -8729.69
Log likelihood: -14093.2
Log likelihood: -3840.26
Log likelihood: -936.752
Completed simulation 201
Log likelihood: -18344.4
Log likelihood: -556.773
Log likelihood: -4752.89
Log likelihood: -8274.64
Log likelihood: -671.024
Log likelihood: -494.614
Log likelihood: -218.488
Log likelihood: -8325.67
Log likelihood: -4296.94
Log likelihood: -7966.99
Log likelihood: -16396.7
Log likelihood: -2418.5
Log likelihood: -969.521
Log likelihood: -1003.15
Log likelihood: -10546.3
Log likelihood: -679.795
Log likelihood: -4260.57
Log likelihood: -11430.9
Log likelihood: -11764
Log likelihood: -874.89
Log likelihood: -2396.78
Log likelihood: -632.89
Log likelihood: -23322.1
Log likelihood: -5417.74
Log likelihood: -654.089
Log likelihood: -1029.08
Log likelihood: -11531.7
Log likelihood: -2748.8
Log likelihood: -1014.67
Log likelihood: -791.41
Log likelihood: -297.604
Log likelihood: -15529.9
Log likelihood: -19912.6
Log likelihood: -1699.25
Log likelihood: -23412.6
Log likelihood: -547.547
Log likelihood: -1221.41
Log likelihood: -18658.2
Log likelihood: -9915.69
Log likelihood: -6990.67
Log likelihood: -513.984
Log likelihood: -4959.02
Log likelihood: -3045.4
Log likelihood: -14936.1
Log likelihood: -23637.9
Log likelihood: -6346.67
Log likelihood: -1489.48
Log likelihood: -2407.73
Log likelihood: -1426.58
Log likelihood: -8759.04
Log likelihood: -22512.2
Log likelihood: -649.171
Log likelihood: -4422.41
Log likelihood: -27834.3
Log likelihood: -17780.8
Log likelihood: -4145.42
Log likelihood: -6380
Log likelihood: -15459.3
Log likelihood: -183.515
Log likelihood: -5493.58
Log likelihood: -19390.3
Log likelihood: -943.465
Log likelihood: -5431.21
Log likelihood: -1086.95
Log likelihood: -934.016
Log likelihood: -528.731
Log likelihood: -17170.1
Log likelihood: -6271.2
Log likelihood: -3092.23
Log likelihood: -1122.15
Log likelihood: -875.732
Log likelihood: -158.955
Log likelihood: -938.262
Log likelihood: -285.701
Log likelihood: -1716.97
Log likelihood: -1600.57
Log likelihood: -3068.97
Log likelihood: -25032.9
Log likelihood: -1637.3
Log likelihood: -389.725
Log likelihood: -362.47
Log likelihood: -4704.96
Log likelihood: -659.932
Log likelihood: -24580.5
Log likelihood: -9581.32
Log likelihood: -1692.17
Log likelihood: -1525.2
Log likelihood: -1075.39
Log likelihood: -872.694
Log likelihood: -2247.98
Log likelihood: -1083.36
Log likelihood: -678.37
Log likelihood: -895.901
Log likelihood: -381.996
Log likelihood: -3419.73
Log likelihood: -3060.91
Log likelihood: -12579.1
Log likelihood: -11106.2
Log likelihood: -1872.71
Log likelihood: -552.342
Completed simulation 301
Log likelihood: -3993.87
Log likelihood: -15454
Log likelihood: -1703.03
Log likelihood: -423.597
Log likelihood: -8295.17
Log likelihood: -3745.01
Log likelihood: -849.886
Log likelihood: -1716.48
Log likelihood: -2639.51
Log likelihood: -29361.3
Log likelihood: -15103.7
Log likelihood: -348.47
Log likelihood: -9190.84
Log likelihood: -1695.45
Log likelihood: -4644.63
Log likelihood: -1201.45
Log likelihood: -16597
Log likelihood: -3133.24
Log likelihood: -1928.5
Log likelihood: -12035.2
Log likelihood: -1961.16
Log likelihood: -4278.71
Log likelihood: -3262.83
Log likelihood: -1632.88
Log likelihood: -2518.52
Log likelihood: -1723.32
Log likelihood: -12221.8
Log likelihood: -1421.16
Log likelihood: -15812.5
Log likelihood: -511.858
Log likelihood: -2923.38
Log likelihood: -1788.43
Log likelihood: -4002.56
Log likelihood: -2536.28
Log likelihood: -963.801
Log likelihood: -20029.2
Log likelihood: -1137.18
Log likelihood: -1678.63
Log likelihood: -1962.02
Log likelihood: -3145.99
Log likelihood: -8020.78
Log likelihood: -4693.34
Log likelihood: -1594.2
Log likelihood: -5829.39
Log likelihood: -951.111
Log likelihood: -30738.3
Log likelihood: -238.789
Log likelihood: -217.489
Log likelihood: -385.801
Log likelihood: -3260.7
Log likelihood: -13696.3
Log likelihood: -1556.11
Log likelihood: -733.962
Log likelihood: -1058.67
Log likelihood: -2582.61
Log likelihood: -3162.08
Log likelihood: -3247.51
Log likelihood: -1494.54
Log likelihood: -1486.97
Log likelihood: -4847.18
Log likelihood: -8069.41
Log likelihood: -442.516
Log likelihood: -597.259
Log likelihood: -779.804
Log likelihood: -526.414
Log likelihood: -1654.19
Log likelihood: -17445.5
Log likelihood: -2376.29
Log likelihood: -325.63
Log likelihood: -22819.3
Log likelihood: -754.674
Log likelihood: -10153.5
Log likelihood: -1711.72
Log likelihood: -3400.88
Log likelihood: -4546.46
Log likelihood: -308.292
Log likelihood: -8554.67
Log likelihood: -205.789
Log likelihood: -1231.3
Log likelihood: -40619.4
Log likelihood: -3288.43
Log likelihood: -9859.04
Log likelihood: -131.41
Log likelihood: -13685.1
Log likelihood: -1693.65
Log likelihood: -2464.8
Log likelihood: -1011.1
Log likelihood: -17868.9
Log likelihood: -752.523
Log likelihood: -1062.53
Log likelihood: -593.852
Log likelihood: -1866.72
Log likelihood: -10610.6
Log likelihood: -5167.08
Log likelihood: -1271.77
Log likelihood: -488.285
Log likelihood: -360.582
Log likelihood: -9979.14
Log likelihood: -2451.5
Log likelihood: -7116.58
Completed simulation 401
Log likelihood: -5770.43
Log likelihood: -230.924
Log likelihood: -1323.06
Log likelihood: -1342.43
Log likelihood: -5369.2
Log likelihood: -10409.7
Log likelihood: -1473.91
Log likelihood: -40603.6
Log likelihood: -1402.11
Log likelihood: -7502.83
Log likelihood: -1110.07
Log likelihood: -2846.4
Log likelihood: -1812.55
Log likelihood: -14438.3
Log likelihood: -849.483
Log likelihood: -228.994
Log likelihood: -31994.9
Log likelihood: -22125.9
Log likelihood: -385.793
Log likelihood: -560.982
Log likelihood: -7080.56
Log likelihood: -272.442
Log likelihood: -9304.02
Log likelihood: -2256.41
Log likelihood: -2035.72
Log likelihood: -1126.46
Log likelihood: -537.857
Log likelihood: -22278.2
Log likelihood: -4088.86
Log likelihood: -1794.75
Log likelihood: -3171.26
Log likelihood: -1271.88
Log likelihood: -2158.85
Log likelihood: -5284.96
Log likelihood: -1649.2
Log likelihood: -822.83
Log likelihood: -8317.89
Log likelihood: -620.749
Log likelihood: -1445.12
Log likelihood: -2319.23
Log likelihood: -2563.05
Log likelihood: -468.75
Log likelihood: -20875
Log likelihood: -1115.76
Log likelihood: -2537.01
Log likelihood: -4224.56
Log likelihood: -4062.83
Log likelihood: -911.791
Log likelihood: -1707.2
Log likelihood: -231.299
Log likelihood: -186.477
Log likelihood: -8089.3
Log likelihood: -2937.07
Log likelihood: -1211.73
Log likelihood: -1221.28
Log likelihood: -594.078
Log likelihood: -4392.38
Log likelihood: -561.99
Log likelihood: -778.979
Log likelihood: -3493.04
Log likelihood: -396.535
Log likelihood: -203.404
Log likelihood: -7862.98
Log likelihood: -2070.53
Log likelihood: -23474.2
Log likelihood: -957.336
Log likelihood: -787.407
Log likelihood: -12903.8
Log likelihood: -679.096
Log likelihood: -1342.97
Log likelihood: -2128.26
Log likelihood: -8109.84
Log likelihood: -1141.12
Log likelihood: -1182.07
Log likelihood: -2866.57
Log likelihood: -3055.61
Log likelihood: -2296.05
Log likelihood: -10545.8
Log likelihood: -4534.39
Log likelihood: -999.84
Log likelihood: -19758.6
Log likelihood: -697.885
Log likelihood: -941.44
Log likelihood: -3520.29
Log likelihood: -30481.8
Log likelihood: -632.97
Log likelihood: -355.352
Log likelihood: -1379.67
Log likelihood: -19103.7
Log likelihood: -11068.2
Log likelihood: -2905.75
Log likelihood: -28254.6
Log likelihood: -4152.47
Log likelihood: -457.88
Log likelihood: -730.977
Log likelihood: -501.078
Log likelihood: -461.603
Log likelihood: -1153.84
Log likelihood: -4670.17
Log likelihood: -1974.33
Completed simulation 501
Log likelihood: -2460.68
Log likelihood: -2389.5
Log likelihood: -14348.4
Log likelihood: -14859.6
Log likelihood: -1566.38
Log likelihood: -1792.4
Log likelihood: -479.698
Log likelihood: -17820.3
Log likelihood: -13461.5
Log likelihood: -767.909
Log likelihood: -3243.43
Log likelihood: -349.897
Log likelihood: -1309.87
Log likelihood: -4316.26
Log likelihood: -282.587
Log likelihood: -3452.84
Log likelihood: -918.883
Log likelihood: -10146.4
Log likelihood: -15550.8
Log likelihood: -3992.36
Log likelihood: -562.641
Log likelihood: -8771.85
Log likelihood: -619.26
Log likelihood: -9963.16
Log likelihood: -355.403
Log likelihood: -877.2
Log likelihood: -6465.87
Log likelihood: -10745.7
Log likelihood: -5474.58
Log likelihood: -693.211
Log likelihood: -9834.63
Log likelihood: -3792.54
Log likelihood: -6338.11
Log likelihood: -5714.46
Log likelihood: -1792.65
Log likelihood: -312.773
Log likelihood: -1391.31
Log likelihood: -1247.2
Log likelihood: -2592.32
Log likelihood: -2206.13
Log likelihood: -4940.06
Log likelihood: -1647.06
Log likelihood: -853.952
Log likelihood: -585.67
Log likelihood: -3472.34
Log likelihood: -1853.67
Log likelihood: -2470.32
Log likelihood: -2742.43
Log likelihood: -431.037
Log likelihood: -29123.9
Log likelihood: -5275.64
Log likelihood: -769.829
Log likelihood: -37219.8
Log likelihood: -742.053
Log likelihood: -12522.9
Log likelihood: -4469.81
Log likelihood: -411.901
Log likelihood: -788.143
Log likelihood: -19143.5
Log likelihood: -4375.24
Log likelihood: -218.401
Log likelihood: -1466.21
Log likelihood: -4874.37
Log likelihood: -504.472
Log likelihood: -4786.17
Log likelihood: -11483.6
Log likelihood: -1341.99
Log likelihood: -920.777
Log likelihood: -659.972
Log likelihood: -163.663
Log likelihood: -356.916
Log likelihood: -2008.38
Log likelihood: -304.544
Log likelihood: -2312.32
Log likelihood: -301.974
Log likelihood: -22698
Log likelihood: -4522.39
Log likelihood: -538.262
Log likelihood: -1635.85
Log likelihood: -893.613
Log likelihood: -906.403
Log likelihood: -908.625
Log likelihood: -636.1
Log likelihood: -660.815
Log likelihood: -19197.9
Log likelihood: -1689.46
Log likelihood: -1864.51
Log likelihood: -2550.59
Log likelihood: -11595.4
Log likelihood: -6967.42
Log likelihood: -221.147
Log likelihood: -16124.2
Log likelihood: -844.736
Log likelihood: -5636.54
Log likelihood: -1588.38
Log likelihood: -2667.49
Log likelihood: -1202.87
Log likelihood: -47503.6
Log likelihood: -938.849
Log likelihood: -5321.02
Completed simulation 601
Log likelihood: -19349.3
Log likelihood: -2144.93
Log likelihood: -1093.78
Log likelihood: -1044.64
Log likelihood: -1620.41
Log likelihood: -4678.3
Log likelihood: -1029.55
Log likelihood: -1173.77
Log likelihood: -4643.02
Log likelihood: -1077.03
Log likelihood: -11391.5
Log likelihood: -756.199
Log likelihood: -3180.99
Log likelihood: -40727.2
Log likelihood: -4688.68
Log likelihood: -227.857
Log likelihood: -830.279
Log likelihood: -18208.4
Log likelihood: -2885.27
Log likelihood: -3646.6
Log likelihood: -371.815
Log likelihood: -5170.51
Log likelihood: -4066.24
Log likelihood: -3535.09
Log likelihood: -553.037
Log likelihood: -4637.87
Log likelihood: -2482.97
Log likelihood: -615.767
Log likelihood: -16205.8
Log likelihood: -26004.4
Log likelihood: -1688.37
Log likelihood: -2959.42
Log likelihood: -1011.41
Log likelihood: -23523.6
Log likelihood: -2698.15
Log likelihood: -2240.82
Log likelihood: -18410.2
Log likelihood: -731.508
Log likelihood: -1002.27
Log likelihood: -546.849
Log likelihood: -3213.53
Log likelihood: -1312.44
Log likelihood: -3285.24
Log likelihood: -3085.07
Log likelihood: -1281.51
Log likelihood: -3479.3
Log likelihood: -5637.53
Log likelihood: -4656.65
Log likelihood: -2275.71
Log likelihood: -4354.25
Log likelihood: -1751.17
Log likelihood: -705.993
Log likelihood: -658.553
Log likelihood: -8588.44
Log likelihood: -783.144
Log likelihood: -1910.13
Log likelihood: -6208.82
Log likelihood: -6118.61
Log likelihood: -4463.34
Log likelihood: -357.198
Log likelihood: -2505.37
Log likelihood: -1023.38
Log likelihood: -2204.61
Log likelihood: -7992.42
Log likelihood: -25805.3
Log likelihood: -13591.6
Log likelihood: -1447.67
Log likelihood: -2727.94
Log likelihood: -27499.5
Log likelihood: -748.069
Log likelihood: -5087.57
Log likelihood: -658.664
Log likelihood: -632.349
Log likelihood: -4884.48
Log likelihood: -361.627
Log likelihood: -5768.81
Log likelihood: -4798.97
Log likelihood: -357.923
Log likelihood: -321.325
Log likelihood: -3717.39
Log likelihood: -1261.84
Log likelihood: -1276.71
Log likelihood: -1656.51
Log likelihood: -244.893
Log likelihood: -11797.7
Log likelihood: -3711.49
Log likelihood: -1056.5
Log likelihood: -1020.8
Log likelihood: -1619.8
Log likelihood: -344.167
Log likelihood: -1446.14
Log likelihood: -2433.36
Log likelihood: -12597.1
Log likelihood: -816.772
Log likelihood: -786.189
Log likelihood: -1365.36
Log likelihood: -603.143
Log likelihood: -3062.6
Log likelihood: -16137.4
Log likelihood: -13598.4
Completed simulation 701
Log likelihood: -15106.9
Log likelihood: -585.691
Log likelihood: -1276.01
Log likelihood: -11511.4
Log likelihood: -731.249
Log likelihood: -1279.52
Log likelihood: -38571
Log likelihood: -873.231
Log likelihood: -8909.37
Log likelihood: -896.184
Log likelihood: -377.826
Log likelihood: -1082.32
Log likelihood: -3688.17
Log likelihood: -2230.24
Log likelihood: -18616.4
Log likelihood: -1015.11
Log likelihood: -10739.3
Log likelihood: -13224.5
Log likelihood: -2148.41
Log likelihood: -10815.5
Log likelihood: -4994.1
Log likelihood: -3463.23
Log likelihood: -249.275
Log likelihood: -2605
Log likelihood: -8816.77
Log likelihood: -1563.37
Log likelihood: -10872.5
Log likelihood: -4768.11
Log likelihood: -910.249
Log likelihood: -1597.66
Log likelihood: -3721.51
Log likelihood: -13594.8
Log likelihood: -1859.61
Log likelihood: -720.818
Log likelihood: -15846.2
Log likelihood: -20699.3
Log likelihood: -1154.96
Log likelihood: -8900.14
Log likelihood: -956.907
Log likelihood: -1093.65
Log likelihood: -1042.7
Log likelihood: -1265.12
Log likelihood: -208.881
Log likelihood: -26866.1
Log likelihood: -14750
Log likelihood: -835.98
Log likelihood: -1234.58
Log likelihood: -16843.1
Log likelihood: -478.757
Log likelihood: -1449.47
Log likelihood: -2658.06
Log likelihood: -772.588
Log likelihood: -14824.9
Log likelihood: -1210.71
Log likelihood: -32438.7
Log likelihood: -856.221
Log likelihood: -174.631
Log likelihood: -1522.07
Log likelihood: -241.784
Log likelihood: -5773.34
Log likelihood: -500.098
Log likelihood: -2331.84
Log likelihood: -18903.8
Log likelihood: -2043.89
Log likelihood: -2309.3
Log likelihood: -33700.1
Log likelihood: -232.818
Log likelihood: -22383.2
Log likelihood: -1012.36
Log likelihood: -555.307
Log likelihood: -25676.5
Log likelihood: -10703.5
Log likelihood: -29205.3
Log likelihood: -1072.76
Log likelihood: -405.687
Log likelihood: -2916.47
Log likelihood: -870.35
Log likelihood: -799.717
Log likelihood: -2198.52
Log likelihood: -23533.8
Log likelihood: -1553.79
Log likelihood: -642.634
Log likelihood: -569.831
Log likelihood: -4695.49
Log likelihood: -4005.74
Log likelihood: -1143.47
Log likelihood: -508.772
Log likelihood: -27756
Log likelihood: -10726.4
Log likelihood: -3264.1
Log likelihood: -9717.73
Log likelihood: -1919.75
Log likelihood: -499.335
Log likelihood: -1734.74
Log likelihood: -3363.65
Log likelihood: -29881.3
Log likelihood: -2465.23
Log likelihood: -1954.47
Log likelihood: -1201.26
Log likelihood: -15489.2
Completed simulation 801
Log likelihood: -15971.7
Log likelihood: -511.677
Log likelihood: -10593.2
Log likelihood: -3165.12
Log likelihood: -12391.2
Log likelihood: -1748.45
Log likelihood: -7999.83
Log likelihood: -714.974
Log likelihood: -1975.03
Log likelihood: -4056.52
Log likelihood: -582.933
Log likelihood: -14022.3
Log likelihood: -1403.84
Log likelihood: -1366.25
Log likelihood: -218.233
Log likelihood: -797.745
Log likelihood: -18117.2
Log likelihood: -5356.11
Log likelihood: -1728.02
Log likelihood: -8938.61
Log likelihood: -2248.94
Log likelihood: -20824.7
Log likelihood: -494.489
Log likelihood: -2111.17
Log likelihood: -526.545
Log likelihood: -896.037
Log likelihood: -5478.87
Log likelihood: -3809.71
Log likelihood: -769.958
Log likelihood: -12578.1
Log likelihood: -8622.62
Log likelihood: -2120.88
Log likelihood: -2751.26
Log likelihood: -2184.12
Log likelihood: -6388.86
Log likelihood: -1340.8
Log likelihood: -2118.49
Log likelihood: -522.558
Log likelihood: -2209.87
Log likelihood: -505.88
Log likelihood: -1636.24
Log likelihood: -8939.22
Log likelihood: -203.907
Log likelihood: -5994.08
Log likelihood: -1400.11
Log likelihood: -687.044
Log likelihood: -12953.2
Log likelihood: -3733.3
Log likelihood: -5702.63
Log likelihood: -2149.08
Log likelihood: -2508.51
Log likelihood: -1909.44
Log likelihood: -556.312
Log likelihood: -758.16
Log likelihood: -7048.31
Log likelihood: -12623.7
Log likelihood: -661.552
Log likelihood: -8583.97
Log likelihood: -2566.01
Log likelihood: -194.057
Log likelihood: -15024.2
Log likelihood: -2502.2
Log likelihood: -1092.07
Log likelihood: -20638.9
Log likelihood: -4433.56
Log likelihood: -744.99
Log likelihood: -496.071
Log likelihood: -15315.8
Log likelihood: -6321.68
Log likelihood: -445.158
Log likelihood: -1581.42
Log likelihood: -1040.01
Log likelihood: -594.941
Log likelihood: -1503.52
Log likelihood: -1033.14
Log likelihood: -21349.7
Log likelihood: -341.758
Log likelihood: -1462.43
Log likelihood: -1195.57
Log likelihood: -1676.45
Log likelihood: -17809.2
Log likelihood: -40076.4
Log likelihood: -3842.81
Log likelihood: -30409.3
Log likelihood: -924.418
Log likelihood: -1231.44
Log likelihood: -779.865
Log likelihood: -651.142
Log likelihood: -1809.88
Log likelihood: -1862.8
Log likelihood: -552.05
Log likelihood: -1320.64
Log likelihood: -2018.21
Log likelihood: -1508.85
Log likelihood: -406.008
Log likelihood: -7912.31
Log likelihood: -971.759
Log likelihood: -4664.02
Log likelihood: -1300.55
Log likelihood: -1433.53
Completed simulation 901
Log likelihood: -1675.69
Log likelihood: -12340.2
Log likelihood: -27842.7
Log likelihood: -901.879
Log likelihood: -773.923
Log likelihood: -22389.2
Log likelihood: -26606
Log likelihood: -734.661
Log likelihood: -12501.3
Log likelihood: -1963.71
Log likelihood: -910.973
Log likelihood: -10893.6
Log likelihood: -24982.6
Log likelihood: -564.66
Log likelihood: -2284.16
Log likelihood: -823.49
Log likelihood: -1603.94
Log likelihood: -5215.69
Log likelihood: -787.728
Log likelihood: -2883.25
Log likelihood: -13702.7
Log likelihood: -1255.74
Log likelihood: -8851.65
Log likelihood: -23141.7
Log likelihood: -527.587
Log likelihood: -404.65
Log likelihood: -534.16
Log likelihood: -3189.94
Log likelihood: -763.663
Log likelihood: -2033.73
Log likelihood: -18338.5
Log likelihood: -730.431
Log likelihood: -20374.3
Log likelihood: -304.943
Log likelihood: -2192.95
Log likelihood: -2572.25
Log likelihood: -2689.34
Log likelihood: -450.935
Log likelihood: -1103.85
Log likelihood: -18550.2
Log likelihood: -209.144
Log likelihood: -1734.93
Log likelihood: -1832.45
Log likelihood: -5183.19
Log likelihood: -1027.2
Log likelihood: -1468.35
Log likelihood: -541.262
Log likelihood: -5773.55
Log likelihood: -1558.12
Log likelihood: -294.224
Log likelihood: -5924.8
Log likelihood: -4375.81
Log likelihood: -1537.67
Log likelihood: -1199.49
Log likelihood: -11993.7
Log likelihood: -916.037
Log likelihood: -4339.21
Log likelihood: -2966.86
Log likelihood: -777.934
Log likelihood: -356.08
Log likelihood: -973.089
Log likelihood: -2235.5
Log likelihood: -4031.18
Log likelihood: -472.538
Log likelihood: -330.14
Log likelihood: -867.238
Log likelihood: -7666.73
Log likelihood: -1083.65
Log likelihood: -21349
Log likelihood: -14842.2
Log likelihood: -1503.08
Log likelihood: -7353.33
Log likelihood: -2618.48
Log likelihood: -1127.02
Log likelihood: -884.068
Log likelihood: -182.201
Log likelihood: -853.555
Log likelihood: -5391.22
Log likelihood: -1311.19
Log likelihood: -461.575
Log likelihood: -1083.25
Log likelihood: -2598.56
Log likelihood: -262.72
Log likelihood: -8137.63
Log likelihood: -2697.58
Log likelihood: -22037.1
Log likelihood: -19983.6
Log likelihood: -12494.3
Log likelihood: -2184.52
Log likelihood: -10248
Log likelihood: -649.584
Log likelihood: -1365.53
Log likelihood: -1566.87
Log likelihood: -661.938
Log likelihood: -17200
Log likelihood: -1922.06
Log likelihood: -836.344
Log likelihood: -15926.8
Log likelihood: -735.75
Log likelihood: -13151.2
Completed simulation 1001
Log likelihood: -12356.3
Log likelihood: -835.541
Log likelihood: -1455.49
Log likelihood: -12129.8
Log likelihood: -13023
Log likelihood: -2179.8
Log likelihood: -286.8
Log likelihood: -864.279
Log likelihood: -831.084
Log likelihood: -202.006
Log likelihood: -7256.19
Log likelihood: -2511.81
Log likelihood: -599.951
Log likelihood: -20583.9
Log likelihood: -19877.4
Log likelihood: -906.613
Log likelihood: -290.22
Log likelihood: -608.083
Log likelihood: -683.264
Log likelihood: -882.014
Log likelihood: -8230.07
Log likelihood: -1842.02
Log likelihood: -35713.2
Log likelihood: -366.268
Log likelihood: -242.783
Log likelihood: -1171.11
Log likelihood: -1047.87
Log likelihood: -1244.15
Log likelihood: -2267.51
Log likelihood: -1044.95
Log likelihood: -470.34
Log likelihood: -2810.31
Log likelihood: -1024.52
Log likelihood: -1723.58
Log likelihood: -689.357
Log likelihood: -616.505
Log likelihood: -2714.57
Log likelihood: -881.226
Log likelihood: -647.253
Log likelihood: -1334.55
Log likelihood: -236.861
Log likelihood: -947.928
Log likelihood: -2789.89
Log likelihood: -2603.1
Log likelihood: -3690.47
Log likelihood: -1317.31
Log likelihood: -1807.14
Log likelihood: -594.273
Log likelihood: -457.814
Log likelihood: -1233.88
Log likelihood: -32520.1
Log likelihood: -2868.94
Log likelihood: -257.142
Log likelihood: -1388.93
Log likelihood: -4014.41
Log likelihood: -987.188
Log likelihood: -4945.2
Log likelihood: -1808.12
Log likelihood: -2603.99
Log likelihood: -1284.59
Log likelihood: -881.221
Log likelihood: -2807.41
Log likelihood: -2310.08
Log likelihood: -1336.48
Log likelihood: -7283.48
Log likelihood: -28987
Log likelihood: -29260.1
Log likelihood: -1573.47
Log likelihood: -1141.39
Log likelihood: -465.059
Log likelihood: -40139.5
Log likelihood: -16000.1
Log likelihood: -1813.93
Log likelihood: -21905
Log likelihood: -1747.03
Log likelihood: -1410.6
Log likelihood: -27884.9
Log likelihood: -1117.84
Log likelihood: -228.328
Log likelihood: -1522.53
Log likelihood: -2497.59
Log likelihood: -17338.6
Log likelihood: -674.43
Log likelihood: -570.501
Log likelihood: -641.486
Log likelihood: -212.075
Log likelihood: -8275.83
Log likelihood: -5333.85
Log likelihood: -1860.4
Log likelihood: -871.775
Log likelihood: -3487.16
Log likelihood: -18935.7
Log likelihood: -9565.04
Log likelihood: -16700.8
Log likelihood: -1461.12
