   625	 51861	         0
   626	 38565	         0
   627	 40014	         0
   628	 44120	         0
   629	 53694	         0
   630	 44027	         0
   631	 47645	         0
   632	 53768	         0
   633	 55581	         0
   634	 55606	         0
   635	 44077	         0
   636	 51478	         0
   637	 55410	         0
   638	 50281	         0
   639	 32323	         0
   640	 51161	         0
   641	 55449	         0
   642	 55606	         0
   643	 38799	         0
   644	 51923	         0
   645	 52165	         0
   646	 44297	         0
   647	 55051	         0
   648	 51749	         0
   649	 51895	         0
   650	 55581	         0
   651	 53743	         0
   652	 51047	         0
   653	 38799	         0
   654	 51177	         0
   655	 51894	         0
   656	 30730	         0
   657	 51895	         0
   658	 55148	         0
   659	 50012	         0
   660	 51232	         0
   661	 55418	         0
   662	 51222	         0
   663	 48658	         0
   664	 55001	         0
   665	 47221	         0
   666	 51107	         0
   667	 50281	         0
   668	 55410	         0
   669	 55386	         0
   670	 55884	         0
   671	 55714	         0
   672	 48658	         0
   673	 51216	         0
   674	 50206	         0
   675	 51161	         0
   676	 40339	         0
   677	 37891	         0
   678	 51693	         0
   679	 55720	         0
   680	 55884	         0
   681	 53263	         0
   682	 39534	         0
   683	 38174	         0
   684	 47605	         0
   685	 44580	         0
   686	 55083	         0
   687	 53352	         0
   688	 55884	         0
   689	 48658	         0
   690	 46096	         0
   691	 51129	         0
   692	 53263	         0
   693	 39636	         0
   694	 44059	         0
   695	 42769	         0
   696	 55356	         0
   697	 51895	         0
   698	 38565	         0
   699	 55449	         0
   700	 38565	         0
   701	 47736	         0
   702	 51177	         0
   703	 55606	         0
   704	 53743	         0
   705	 51161	         0
   706	 56185	         0
   707	 55213	         0
   708	 53366	         0
   709	 51478	         0
   710	 32234	         0
   711	 44059	         0
   712	 51895	         0
   713	 51845	         0
   714	 51155	         0
   715	 32190	         0
   716	 47645	         0
   717	 53743	         0
   718	 38022	         0
   719	 51259	         0
   720	 51478	         0
   721	 55152	         0
   722	 51047	         0
   723	 51677	         0
   724	 38126	         0
   725	 51034	         0
   726	 32598	         0
   727	 45215	         0
   728	 51895	         0
   729	 44999	         0
   730	 55115	         0
   731	 53183	         0
   732	 53913	         0
   733	 46468	         0
   734	 51047	         0
   735	 47248	         0
   736	 36821	         0
   737	 38738	         0
   738	 51478	         0
   739	 44077	         0
   740	 51895	         0
   741	 51781	         0
   742	 51895	         0
   743	 48819	         0
   744	 55051	         0
   745	 55884	         0
   746	 38799	         0
