     0	     0	 0.0149071	  0.103247	  0.176188	   0.20174	  0.197438	  0.177885	  0.147251	  0.108373	  0.081887	   0.26088	  0.254674	  0.200232	  0.166023	  0.130743	 0.0919867	 0.0571313
     1	     0	 0.0118474	 0.0911876	   0.15988	  0.182881	  0.178132	  0.159067	  0.128685	  0.091267	 0.0718309	  0.243331	  0.240721	  0.191758	  0.159612	  0.124611	 0.0859693	 0.0516916
     2	     0	 0.0127446	  0.094423	  0.162089	   0.18003	  0.171817	  0.152597	  0.123675	 0.0882532	 0.0789402	  0.259113	  0.255347	  0.199295	  0.165041	  0.131344	 0.0933332	  0.058073
     3	     0	 0.0123344	 0.0928195	  0.162772	  0.185254	  0.179294	  0.159884	  0.129894	 0.0929641	 0.0758718	  0.253786	  0.252912	  0.199603	  0.165352	  0.130366	 0.0914025	 0.0560393
     4	     0	 0.0141997	  0.100119	   0.17586	  0.204158	   0.19998	   0.18008	  0.149494	  0.110746	 0.0829772	  0.268094	  0.268318	  0.211753	  0.174636	  0.137798	 0.0973959	 0.0607477
     5	     0	 0.0123893	 0.0897639	  0.156593	  0.181543	  0.179031	  0.161029	  0.131515	 0.0946483	 0.0774683	  0.253222	  0.249971	  0.198493	  0.165132	  0.129714	 0.0904338	 0.0552746
     6	     0	 0.0134821	 0.0968402	   0.16737	  0.190171	  0.184746	  0.165792	  0.136343	 0.0994219	 0.0783786	  0.255153	  0.253482	   0.20027	  0.167064	  0.133748	 0.0960311	 0.0608003
     7	     0	 0.0134821	 0.0968402	   0.16737	  0.190171	  0.184746	  0.165792	  0.136343	 0.0994219	 0.0783786	  0.255153	  0.253482	   0.20027	  0.167064	  0.133748	 0.0960311	 0.0608003
     8	     0	 0.0111848	 0.0880031	  0.153749	  0.170611	  0.161311	   0.14186	  0.113211	  0.078952	 0.0714554	  0.242065	  0.239015	  0.187067	  0.155001	  0.122713	 0.0862894	 0.0528035
     9	     0	 0.0124103	  0.093945	  0.167392	  0.192085	  0.186216	  0.166456	  0.136365	 0.0989637	 0.0769233	  0.259496	  0.264126	  0.209778	  0.173457	  0.137203	 0.0967769	 0.0597499
    10	     0	 0.0120749	 0.0890787	  0.154854	  0.177262	  0.173218	  0.155069	  0.125839	 0.0897219	 0.0753749	  0.248112	  0.244424	  0.193525	  0.160936	  0.126734	 0.0886786	 0.0543229
    11	     0	 0.0149071	  0.103247	  0.176188	   0.20174	  0.197438	  0.177885	  0.147251	  0.108373	  0.081887	   0.26088	  0.254674	  0.200232	  0.166023	  0.130743	 0.0919867	 0.0571313
    12	     0	 0.0126227	 0.0920222	  0.161821	  0.187655	  0.184766	  0.166772	  0.137487	  0.100353	 0.0769104	  0.252473	  0.252348	  0.202453	  0.170847	  0.137455	 0.0991109	  0.063071
    13	     0	 0.0123893	 0.0897639	  0.156593	  0.181543	  0.179031	  0.161029	  0.131515	 0.0946483	 0.0774683	  0.253222	  0.249971	  0.198493	  0.165132	  0.129714	 0.0904338	 0.0552746
    14	     0	 0.0134821	 0.0968402	   0.16737	  0.190171	  0.184746	  0.165792	  0.136343	 0.0994219	 0.0783786	  0.255153	  0.253482	   0.20027	  0.167064	  0.133748	 0.0960311	 0.0608003
    15	     0	 0.0120504	   0.08943	  0.158014	  0.184517	  0.182279	  0.163952	  0.133865	 0.0962439	 0.0760974	  0.252725	  0.251112	  0.200312	  0.166453	  0.129916	 0.0897404	 0.0542135
    16	     0	 0.0150814	  0.104151	  0.176021	  0.198514	  0.192344	  0.172387	  0.141846	   0.10361	 0.0820177	  0.259929	   0.25179	  0.195164	  0.161102	   0.12727	 0.0898494	 0.0558894
    17	     0	 0.0123285	 0.0907624	  0.157923	  0.182127	  0.179087	  0.161052	  0.131389	 0.0942633	 0.0743999	  0.244395	  0.239598	  0.190897	   0.16048	  0.127265	 0.0896757	 0.0554228
    18	     0	 0.0119552	 0.0925564	  0.163876	  0.186979	  0.181022	  0.161483	  0.131224	  0.093859	 0.0729345	  0.248857	  0.250062	  0.199047	  0.165699	  0.130742	 0.0915663	 0.0559748
    19	     0	 0.0113269	 0.0897532	   0.16113	  0.184768	  0.178807	  0.159129	  0.128869	 0.0917919	 0.0700636	  0.244364	  0.248827	  0.198936	  0.165106	  0.129585	  0.089966	 0.0543452
    20	     0	 0.0134874	 0.0978481	  0.168828	   0.19184	  0.186342	  0.166864	  0.136535	 0.0987121	 0.0789946	  0.257587	  0.253228	  0.198509	  0.164098	  0.129009	 0.0902605	 0.0553557
    21	     0	 0.0123194	 0.0936563	  0.162891	  0.183234	  0.176049	  0.156396	  0.126453	 0.0898866	 0.0740401	  0.249475	  0.247297	  0.194696	  0.161416	  0.127149	 0.0888616	 0.0542095
    22	     0	 0.0122939	 0.0944927	  0.163294	  0.180486	  0.170676	  0.150376	  0.120701	 0.0850079	 0.0732238	  0.247226	  0.244072	  0.190109	  0.156584	  0.123318	 0.0862819	 0.0526125
    23	     0	  0.013183	 0.0994014	  0.171169	  0.192487	  0.185591	  0.165605	  0.134726	 0.0964362	 0.0727122	  0.242686	  0.237365	  0.186821	  0.155702	  0.122735	 0.0858497	 0.0524823
    24	     0	 0.0149071	  0.103247	  0.176188	   0.20174	  0.197438	  0.177885	  0.147251	  0.108373	  0.081887	   0.26088	  0.254674	  0.200232	  0.166023	  0.130743	 0.0919867	 0.0571313
    25	     0	 0.0141085	  0.100544	  0.173196	  0.196739	  0.190906	  0.171124	  0.140775	  0.102761	 0.0813051	  0.263001	  0.259577	  0.203259	  0.167958	  0.132776	 0.0938156	 0.0583178
    26	     0	  0.013915	  0.100585	  0.170133	   0.18747	  0.178023	  0.157634	  0.127674	 0.0912163	 0.0802183	  0.260488	  0.253388	  0.194771	  0.159731	  0.125953	 0.0885191	  0.054472
    27	     0	 0.0149071	  0.103247	  0.176188	   0.20174	  0.197438	  0.177885	  0.147251	  0.108373	  0.081887	   0.26088	  0.254674	  0.200232	  0.166023	  0.130743	 0.0919867	 0.0571313
    28	     0	 0.0149071	  0.103247	  0.176188	   0.20174	  0.197438	  0.177885	  0.147251	  0.108373	  0.081887	   0.26088	  0.254674	  0.200232	  0.166023	  0.130743	 0.0919867	 0.0571313
    29	     0	 0.0121819	 0.0920012	  0.161463	  0.185456	  0.181196	  0.162277	   0.13196	 0.0942646	 0.0760332	  0.252484	  0.249367	   0.19707	  0.162962	  0.126891	 0.0873575	 0.0523806
    30	     0	 0.0123083	 0.0945732	   0.16352	  0.181754	  0.172884	  0.152731	  0.122703	 0.0864104	 0.0738819	  0.248491	  0.243965	  0.190204	  0.157121	  0.123529	 0.0860697	 0.0522119
    31	     0	  0.012663	 0.0953285	  0.168587	  0.195005	  0.190785	  0.171169	  0.140127	  0.101253	 0.0755136	  0.252965	  0.252011	  0.200054	  0.165699	  0.129383	 0.0895726	 0.0542129
    32	     0	 0.0134821	 0.0968402	   0.16737	  0.190171	  0.184746	  0.165792	  0.136343	 0.0994219	 0.0783786	  0.255153	  0.253482	   0.20027	  0.167064	  0.133748	 0.0960311	 0.0608003
    33	     0	  0.012559	 0.0946756	  0.168082	  0.194361	  0.190148	  0.170876	  0.140532	  0.102363	 0.0749672	  0.253627	  0.256603	   0.20609	  0.172603	  0.137017	 0.0968884	 0.0601604
    34	     0	 0.0124103	  0.093945	  0.167392	  0.192085	  0.186216	  0.166456	  0.136365	 0.0989637	 0.0769233	  0.259496	  0.264126	  0.209778	  0.173457	  0.137203	 0.0967769	 0.0597499
    35	     0	 0.0142736	  0.103986	  0.176705	  0.194375	  0.183206	  0.161086	  0.129891	 0.0925916	 0.0789175	  0.260699	  0.255637	  0.195455	  0.157931	   0.12259	  0.084595	 0.0510124
    36	     0	  0.013687	 0.0969506	   0.16797	  0.192716	  0.188442	  0.169604	  0.139841	  0.102283	 0.0820153	  0.263485	  0.260222	  0.205329	   0.17148	  0.137229	 0.0984954	 0.0624153
    37	     0	 0.0137167	 0.0980777	  0.170147	  0.194965	  0.190291	  0.171002	  0.140841	  0.102867	 0.0799509	  0.258881	  0.256134	  0.201431	  0.166738	  0.131716	 0.0929017	 0.0576105
    38	     0	 0.0139875	 0.0999094	   0.17284	  0.198075	  0.193519	   0.17412	  0.143787	   0.10544	 0.0782604	  0.254686	   0.25232	  0.199605	  0.165803	  0.131061	 0.0925664	 0.0575939
