     0	     0	 0.0241984	 0.0509573	  0.121714	  0.207496	   0.25192	  0.236908	  0.199463	  0.157085	  0.121049	 0.0590495	  0.162998	  0.273207	  0.358392	   0.37341	  0.309084	  0.246216	  0.192336	  0.140674
     1	     0	 0.0225514	 0.0464986	  0.115049	  0.197876	  0.242703	  0.230437	  0.196385	  0.156334	  0.120712	 0.0552369	  0.159702	  0.273126	  0.357302	  0.372098	  0.311234	  0.249513	   0.19416	  0.140636
     2	     0	  0.023861	 0.0477671	   0.11313	  0.192017	  0.235158	  0.223099	  0.189921	  0.151172	  0.117376	 0.0595129	  0.167403	  0.278644	  0.359928	  0.372615	  0.309714	   0.24656	   0.19327	   0.14295
     3	     0	 0.0236264	 0.0465872	  0.112248	  0.193132	  0.238033	  0.226753	  0.193223	  0.153551	  0.118586	  0.057555	  0.161624	  0.272899	  0.356628	  0.372562	   0.31148	  0.248533	  0.193757	   0.14149
     4	     0	 0.0245981	 0.0493688	  0.116938	   0.20077	  0.245489	  0.232623	  0.196592	  0.154902	   0.11924	 0.0602991	   0.16429	  0.272307	  0.356063	  0.373694	  0.311698	  0.247788	  0.193207	  0.141378
     5	     0	 0.0232789	 0.0449857	  0.107769	  0.187695	  0.233499	  0.223329	  0.190424	  0.150947	  0.115997	 0.0572588	  0.159165	  0.269687	  0.354598	  0.370126	   0.30785	  0.245628	  0.191124	   0.13868
     6	     0	 0.0238136	 0.0478911	   0.11342	  0.194154	  0.238349	  0.226506	  0.192917	  0.153683	  0.119709	 0.0577474	  0.159463	  0.267285	  0.349682	  0.365437	   0.30564	  0.245325	  0.193937	  0.144674
     7	     0	 0.0238136	 0.0478911	   0.11342	  0.194154	  0.238349	  0.226506	  0.192917	  0.153683	  0.119709	 0.0577474	  0.159463	  0.267285	  0.349682	  0.365437	   0.30564	  0.245325	  0.193937	  0.144674
     8	     0	 0.0223655	 0.0451605	  0.110593	  0.188642	  0.231797	  0.221279	  0.190366	  0.153513	  0.120389	 0.0558552	  0.162257	  0.273638	  0.352501	  0.365274	  0.307676	  0.248203	  0.195642	  0.145265
     9	     0	 0.0238114	 0.0467304	  0.111197	  0.191397	  0.236194	  0.225427	   0.19182	  0.151797	  0.116861	 0.0577558	  0.161014	  0.269443	  0.351894	  0.369673	  0.310178	  0.246745	   0.19209	  0.140301
    10	     0	 0.0227816	 0.0449001	  0.108338	  0.187447	  0.232114	  0.221676	  0.189505	  0.151047	  0.116768	  0.056392	  0.159144	  0.269603	  0.352306	   0.36632	  0.305323	  0.244391	  0.191026	  0.139703
    11	     0	 0.0241984	 0.0509573	  0.121714	  0.207496	   0.25192	  0.236908	  0.199463	  0.157085	  0.121049	 0.0590495	  0.162998	  0.273207	  0.358392	   0.37341	  0.309084	  0.246216	  0.192336	  0.140674
    12	     0	 0.0239122	 0.0461977	  0.110323	   0.19081	  0.235872	  0.225823	  0.193841	  0.155701	  0.122172	 0.0579889	  0.159138	  0.267188	  0.349932	  0.366969	  0.309832	  0.251868	  0.200916	  0.151063
    13	     0	 0.0232789	 0.0449857	  0.107769	  0.187695	  0.233499	  0.223329	  0.190424	  0.150947	  0.115997	 0.0572588	  0.159165	  0.269687	  0.354598	  0.370126	   0.30785	  0.245628	  0.191124	   0.13868
    14	     0	 0.0238136	 0.0478911	   0.11342	  0.194154	  0.238349	  0.226506	  0.192917	  0.153683	  0.119709	 0.0577474	  0.159463	  0.267285	  0.349682	  0.365437	   0.30564	  0.245325	  0.193937	  0.144674
    15	     0	 0.0233206	 0.0450117	  0.108933	  0.189963	  0.236132	  0.225916	  0.192653	  0.152717	  0.117245	 0.0570951	  0.159655	  0.271348	  0.356816	  0.373251	  0.311449	   0.24864	  0.192718	  0.138829
    16	     0	 0.0240627	 0.0514707	  0.122667	  0.207643	  0.250949	  0.235386	  0.198138	  0.156248	  0.120479	  0.059169	  0.164019	  0.273662	  0.357157	  0.370557	  0.305546	  0.242449	  0.189393	  0.138874
    17	     0	 0.0226918	 0.0460494	  0.112491	  0.194079	  0.238768	  0.227495	  0.194826	  0.156241	  0.121867	 0.0560799	   0.15891	  0.269677	  0.352604	  0.367021	  0.307701	  0.249131	  0.196826	  0.145495
    18	     0	  0.023031	 0.0466901	  0.114141	  0.196212	  0.241098	  0.229516	  0.195772	  0.155895	  0.120711	 0.0559244	  0.159809	  0.271294	  0.354887	  0.371709	  0.312497	  0.250596	  0.195885	  0.143249
    19	     0	 0.0229222	 0.0448928	  0.109993	   0.19122	  0.237448	  0.227142	  0.193661	  0.153426	   0.11784	 0.0542082	  0.154271	  0.265031	  0.350069	  0.369133	  0.310853	  0.248052	  0.192257	  0.138913
    20	     0	 0.0238537	  0.048959	  0.117217	  0.199696	  0.243369	   0.22995	  0.194775	  0.154187	  0.118883	 0.0586912	  0.164007	  0.274386	  0.357119	  0.371047	  0.307813	  0.244749	  0.190556	  0.138859
    21	     0	 0.0228714	 0.0470158	  0.114494	  0.196456	  0.241524	  0.229237	  0.194763	  0.154396	  0.119032	 0.0558806	  0.160485	  0.273563	  0.358492	  0.374059	  0.311988	  0.248475	  0.193357	  0.140845
    22	     0	 0.0228206	 0.0476746	  0.116155	   0.19743	  0.241214	  0.228316	  0.194064	   0.15429	  0.119447	  0.055928	  0.161707	  0.274403	  0.357097	   0.37114	  0.309556	  0.246283	  0.191802	   0.14034
    23	     0	 0.0228551	 0.0503557	  0.124098	  0.209285	  0.252069	  0.236914	  0.201231	  0.160772	  0.125377	 0.0555197	  0.160366	  0.272134	  0.354383	  0.368044	  0.307768	  0.247669	  0.194589	  0.143076
    24	     0	 0.0241984	 0.0509573	  0.121714	  0.207496	   0.25192	  0.236908	  0.199463	  0.157085	  0.121049	 0.0590495	  0.162998	  0.273207	  0.358392	   0.37341	  0.309084	  0.246216	  0.192336	  0.140674
    25	     0	 0.0237566	 0.0496589	  0.118049	  0.200858	  0.244728	  0.231155	  0.195496	   0.15449	  0.119211	 0.0588634	  0.164528	  0.274556	  0.357848	  0.372831	  0.309484	  0.245937	  0.192054	  0.140853
    26	     0	 0.0235885	  0.050108	  0.119471	  0.201716	  0.245078	  0.230485	   0.19432	  0.153192	   0.11781	 0.0587984	  0.166976	   0.27965	  0.363237	  0.375884	  0.309591	  0.243872	  0.189216	  0.138067
    27	     0	 0.0241984	 0.0509573	  0.121714	  0.207496	   0.25192	  0.236908	  0.199463	  0.157085	  0.121049	 0.0590495	  0.162998	  0.273207	  0.358392	   0.37341	  0.309084	  0.246216	  0.192336	  0.140674
    28	     0	 0.0241984	 0.0509573	  0.121714	  0.207496	   0.25192	  0.236908	  0.199463	  0.157085	  0.121049	 0.0590495	  0.162998	  0.273207	  0.358392	   0.37341	  0.309084	  0.246216	  0.192336	  0.140674
    29	     0	 0.0233021	 0.0468962	  0.113633	  0.194284	  0.237461	  0.225406	   0.19204	  0.152794	  0.117817	 0.0580463	  0.164406	  0.274912	  0.355177	    0.3678	  0.306169	  0.244165	   0.18936	  0.136724
    30	     0	 0.0223578	 0.0480744	  0.117967	  0.200046	  0.243513	  0.230245	  0.195876	  0.156032	  0.120884	 0.0560663	  0.164385	  0.278171	  0.360544	  0.373811	  0.311755	  0.248722	  0.193906	  0.141663
    31	     0	 0.0235389	 0.0479263	  0.117112	  0.201132	  0.245816	  0.233057	  0.197951	  0.157087	  0.121187	 0.0572899	  0.161606	  0.273028	  0.356888	  0.373159	  0.312217	  0.249558	  0.193872	  0.140277
