0.00494865	-103.823
0.00875035	-105.005
0.018659	-107.908
0.0309411	-106.576
0.0593197	-105.814
0.0994325	-105.716
0.0617968	-104.309
0.174205	-106.032
0.232768	-106.035
0.26351	-105.948
0.281069	-105.636
0.32925	-105.504
0.370118	-105.53
0.248353	-104.771
0.322143	-105.029
0.378581	-105.203
0.39864	-105.19
0.358706	-104.996
