     0	 20760	    0.6033	  0.816281	 0.0116899	0.00697644	   1.24893	   35.3219	   21.4041	   3.48183	  0.544714	0.00185318	   3.09917
     1	 17289	  0.552669	  0.877997	   0.01204	0.00708739	   1.31838	   36.3631	   21.3419	    3.1578	  0.285125	0.000957045	   5.18702
     2	 17998	   0.53504	  0.755961	 0.0119869	0.00648458	   1.30338	   35.6974	    22.154	   4.26217	  0.306192	0.00101568	   5.54961
     3	 15743	  0.680232	  0.571232	 0.0110184	0.00696517	   1.21982	   33.8521	   21.6645	   4.45665	  0.448429	0.00119038	   4.68912
     4	 19154	  0.717791	  0.846873	 0.0108296	0.00756476	   1.33552	   36.3354	   22.9054	   3.23564	   0.41451	0.00135895	      4.01
     5	 19766	  0.581169	   0.81186	 0.0110983	0.00722988	   1.24441	   37.5909	   24.0182	   3.63255	  0.309986	0.00103871	   5.00223
     6	 20199	  0.601116	  0.658853	 0.0122261	   0.00642	   1.18924	   33.3823	   20.4947	   4.82123	   0.23548	0.00125672	   3.77564
     7	 20155	   0.69642	  0.672886	0.00983845	0.00754815	   1.21912	    33.998	   22.6384	   4.33675	  0.287423	0.00130272	   4.15457
     8	 12453	  0.575043	  0.892281	 0.0123555	0.00673617	   1.30623	   36.8546	   23.5172	   3.62612	  0.196306	0.000872964	   5.43401
     9	 19339	  0.652464	  0.579415	   0.01191	 0.0069198	   1.24835	   36.1173	   22.5607	   3.23859	  0.256732	0.00189055	   3.18839
    10	 18216	  0.732208	  0.909644	0.00999981	0.00785127	   1.32902	   36.0316	   23.4177	   3.35808	  0.419417	0.00131629	   4.49251
    11	 20589	  0.600207	  0.752522	 0.0124934	0.00653914	   1.26684	   36.3353	   23.0614	   3.63516	  0.492008	0.00151844	   3.54778
    12	 20263	   0.55482	  0.725926	 0.0119145	0.00689316	   1.33795	   36.8381	   22.9281	   4.51823	  0.300275	0.00105663	   3.97223
    13	 19766	  0.581169	   0.81186	 0.0110983	0.00722988	   1.24441	   37.5909	   24.0182	   3.63255	  0.309986	0.00103871	   5.00223
    14	 20199	  0.601116	  0.658853	 0.0122261	   0.00642	   1.18924	   33.3823	   20.4947	   4.82123	   0.23548	0.00125672	   3.77564
