	        7.67569	      0.0121733	      -0.241606	       -0.41427	        2.28289	      -0.496823	        3.66619	      -0.161104	      -0.355291	      -0.401731	      -0.841856
	      0.0121733	        1.85346	       0.479555	       0.154288	          0.687	      -0.399433	        1.46734	      -0.123356	     -0.0490408	      -0.232121	       0.108004
	      -0.241606	       0.479555	        18.3671	        1.58502	       -3.55953	       -2.14583	      0.0198485	      -0.571072	     -0.0142168	       0.467995	       0.293146
	       -0.41427	       0.154288	        1.58502	         20.944	        1.62544	       0.153681	       -1.97202	       0.563194	       0.282002	       0.197174	       0.230647
	        2.28289	          0.687	       -3.55953	        1.62544	        299.849	       -13.1285	       -28.6535	       -5.29318	       0.895712	        5.70315	        12.2236
	      -0.496823	      -0.399433	       -2.14583	       0.153681	       -13.1285	        149.895	        7.01764	      -0.571415	         1.1876	       0.970731	      -0.117907
	        3.66619	        1.46734	      0.0198485	       -1.97202	       -28.6535	        7.01764	         320.01	        -7.9796	        2.34589	        4.99264	        12.5801
	      -0.161104	      -0.123356	      -0.571072	       0.563194	       -5.29318	      -0.571415	        -7.9796	        15.7488	       0.323944	        2.23102	        2.21386
	      -0.355291	     -0.0490408	     -0.0142168	       0.282002	       0.895712	         1.1876	        2.34589	       0.323944	        1.62653	      -0.583033	      -0.995901
	      -0.401731	      -0.232121	       0.467995	       0.197174	        5.70315	       0.970731	        4.99264	        2.23102	      -0.583033	        12.2572	       -2.61943
	      -0.841856	       0.108004	       0.293146	       0.230647	        12.2236	      -0.117907	        12.5801	        2.21386	      -0.995901	       -2.61943	        18.9884
