     0	     0	   116.383	   343.528	    805.78	   1854.12	   4122.19	   8431.32	   15083.1	   23111.2	   30795.7	   37371.1	   42373.8	   45539.4	     46969	   46700.6	   45968.5	     44595	   42747.3	   41307.1	   40373.4	   40641.9	   40946.1	   40822.5	   40386.1	   39478.4	   37913.4	     35825	   33857.7	   31913.4	   30390.3	   29031.8	   27765.5	   25997.4	     23637	   21953.7	   20534.8	   19028.5	   17557.4	   16434.3	   15420.2	   14617.6	   13941.3	   13320.5	   12710.1	     12168	   11653.9	     11154	   10666.9	   10189.6	   9719.01	   9248.46	   8771.14	    8294.8	   7834.39	   7393.72	   6973.37	   6572.19
     1	     0	   123.143	   334.752	   705.251	   1453.13	   2937.66	   5693.55	     10294	   16830.5	   24227.9	   31275.9	   37065.7	   41151.9	   43472.2	   44000.1	   43893.4	   43010.8	   41532.2	   40340.9	   39582.7	   39961.8	   40334.3	   40261.5	   39865.3	   38989.1	   37456.6	   35396.4	   33436.1	   31480.4	   29925.9	   28543.9	   27267.1	   25504.3	   23152.6	   21449.7	   20007.7	   18490.5	   17054.2	   15977.8	   15023.5	   14273.2	   13649.8	   13083.9	   12527.1	   12030.1	   11554.8	   11087.7	   10628.5	   10174.6	   9723.05	   9266.72	   8798.37	   8326.12	   7865.95	   7422.41	    6996.7	   6588.44
     2	     0	   112.016	   354.102	   901.777	   2245.96	   5294.71	   10976.5	   18820.2	   26907.5	   33763.7	   39241.9	   43116.5	   45267.1	   45901.2	   45105.7	   44047.9	   42500.2	   40583.4	   39116.1	   38162.2	   38366.4	   38621.1	   38483.9	   38053.3	   37181.2	   35691.1	   33709.8	   31836.4	   29962.7	   28472.3	   27130.6	   25877.6	   24157.5	   21863.2	   20200.8	   18783.1	   17313.2	   15948.7	   14970.4	   14116.6	   13461.5	     12921	   12420.9	   11917.1	   11453.7	     10996	   10540.4	   10089.8	   9643.62	   9200.33	   8754.57	   8300.39	   7846.17	   7407.05	   6986.97	   6586.68	   6205.24
     3	     0	   82.4836	   274.762	   751.362	   2024.33	   5142.44	   11228.6	   19498.6	   27516.9	     34115	   39562.3	   43665.3	   46176.9	   47173.5	   46661.7	   45807.2	   44367.6	   42478.5	   41014.5	     40043	   40254.9	   40500.8	   40317.7	   39814.9	   38844.8	   37226.7	   35095.8	   33086.6	   31101.1	   29526.6	   28106.1	   26780.1	   24981.8	   22615.7	   20905.4	   19455.3	   17940.5	   16486.1	   15395.1	   14420.7	   13653.2	   13007.2	   12410.6	   11821.1	   11291.9	   10783.5	   10287.7	   9804.96	    9333.5	   8870.92	   8411.86	   7950.65	    7494.8	   7057.93	   6643.18	   6250.69	   5878.92
     4	     0	   114.839	   328.042	   739.733	   1637.61	   3523.27	    7070.4	   12665.2	   19738.7	   26861.7	   33263.1	   38480.8	   42192.7	   44335.9	     44800	   44686.3	     43803	   42314.2	   41105.7	   40319.2	   40676.4	   41020.1	   40897.6	   40438.5	   39488.1	   37871.3	     35726	   33692.3	   31685.8	     30101	   28686.7	   27379.1	   25593.7	     23242	   21552.9	   20132.9	   18630.1	   17162.7	   16026.4	   14997.1	   14170.6	   13469.9	   12828.5	   12202.4	   11650.9	     11133	   10632.4	   10146.9	   9672.93	    9207.3	   8743.41	   8274.35	   7807.41	   7356.99	   6926.74	   6517.06	   6126.67
     5	     0	   111.124	   328.286	   763.422	   1738.72	   3829.68	   7789.18	   13935.5	   21436.7	   28684.3	   34944.8	   39807.3	   43029.1	   44656.6	   44674.9	   44221.5	     43100	   41461.6	   40162.6	   39317.9	   39617.1	   39927.3	   39801.7	   39357.9	   38446.7	   36890.9	   34819.5	     32861	   30922.5	   29389.7	   28015.4	   26733.8	   24978.3	   22653.3	   20965.9	   19533.8	   18023.4	   16576.2	   15476.8	   14494.2	     13714	     13060	   12464.5	   11882.8	   11367.7	   10878.5	   10402.5	   9938.68	   9484.72	   9037.69	   8591.32	   8139.21	   7688.52	   7253.07	   6836.36	   6438.95	   6059.95
     6	     0	   97.0478	   293.454	   711.238	   1697.66	   3929.27	   8374.85	   15482.1	   24063.3	   31992.6	   38508.4	   43327.4	   46285.2	   47513.1	   47084.7	   46239.8	   44778.2	   42859.2	   41385.3	   40423.1	   40667.2	     40953	   40817.5	   40362.5	   39438.6	   37859.7	   35760.2	   33779.8	   31804.7	   30235.5	   28823.8	   27506.3	   25697.8	     23291	   21557.1	   20088.5	   18555.8	   17091.1	   16008.7	   15044.9	   14291.9	   13660.7	   13076.3	   12493.8	   11963.8	   11451.7	   10949.3	   10457.5	   9974.65	   9498.09	      9022	    8540.4	   8061.62	   7600.68	   7161.27	   6743.84	   6347.15
     7	     0	   89.4906	   302.803	   836.916	   2266.57	   5697.84	   12008.7	   19875.3	   27132.4	   33174.7	   38279.9	   42165.2	   44565.3	   45547.8	   45093.4	   44306.7	   42944.8	   41137.6	   39733.7	   38794.5	   38991.9	   39215.2	   39013.5	   38493.9	   37519.7	   35918.8	   33825.4	   31855.9	   29911.5	   28362.5	   26955.5	   25639.5	   23873.7	   21564.6	   19879.9	   18445.7	   16947.1	   15517.5	     14442	     13484	   12727.4	   12091.4	   11507.6	   10935.8	     10427	   9939.88	   9466.46	   9007.27	   8560.61	   8124.41	   7693.83	   7263.76	   6840.67	   6436.33	   6053.25	   5691.38	   5349.33
     8	     0	   127.006	   346.364	   736.477	   1532.66	    3126.1	   6092.31	   11011.9	     17891	   25509.2	   32621.3	   38343.8	   42276.3	     44410	   44771.4	   44541.9	   43560.7	   42001.3	   40777.9	   39992.7	   40354.3	     40714	   40628.9	   40204.6	   39297.2	   37732.5	   35645.6	   33665.4	   31688.4	   30108.8	   28695.8	   27388.4	   25601.3	   23231.6	   21524.1	   20084.3	   18580.6	   17139.3	   16081.1	   15142.5	   14408.4	   13793.8	   13225.7	   12657.9	   12142.9	   11646.1	     11157	   10676.3	   10201.8	   9730.67	   9256.37	    8772.2	   8286.88	   7816.74	   7366.18	   6936.13	    6525.7
     9	     0	   83.8957	   241.534	   554.499	   1256.98	   2796.57	   5889.83	   11217.4	   18554.8	   26349.4	   33453.1	     39240	   43332.8	   45666.3	   46159.1	   45996.7	   45022.8	   43431.7	     42155	   41329.5	   41689.3	   42046.3	   41940.1	   41494.5	   40553.1	   38933.2	   36773.1	   34726.9	   32698.8	   31097.2	   29671.9	   28358.1	   26539.4	   24119.8	   22397.3	   20949.1	     19421	   17932.3	   16792.3	   15760.6	   14939.3	   14245.3	   13608.1	   12981.6	   12423.6	   11896.7	   11385.5	   10888.2	   10401.5	   9921.73	   9441.88	   8954.83	   8468.57	   7998.57	   7548.79	   7119.79	   6710.36
    10	     0	   119.859	   371.138	   921.009	   2232.98	   5101.78	   10212.6	   17024.4	   24088.7	   30408.5	   35889.2	   40217.6	   43110.6	   44573.1	     44532	   44068.4	   42956.1	   41330.7	   40035.6	     39179	   39450.4	   39724.7	   39552.6	   39057.4	   38091.5	   36484.6	   34372.5	   32377.3	   30414.4	   28861.5	   27464.7	   26165.8	   24410.2	   22112.4	   20449.5	   19043.4	     17562	   16129.5	   15029.3	     14040	   13249.7	     12582	   11970.8	   11374.5	   10848.9	   10351.8	   9870.46	    9403.7	   8948.99	   8503.75	   8062.31	   7618.62	   7179.39	   6757.57	   6356.25	   5975.57	   5614.17
    11	     0	   110.517	    311.23	   693.986	   1520.82	   3260.99	   6616.35	   12203.9	   19767.5	     27745	   34915.1	   40557.7	   44330.8	   46271.9	   46402.8	   45955.3	   44771.6	   43038.4	   41679.3	   40798.7	   41110.5	   41439.3	   41327.2	   40883.3	   39956.4	   38365.2	   36245.7	   34239.4	   32245.3	   30665.6	   29257.4	   27956.7	   26157.7	     23759	   22050.4	   20612.7	   19106.7	   17651.5	   16569.4	   15599.6	   14838.1	   14197.3	   13603.2	   13010.1	   12472.9	   11956.9	   11451.1	   10955.7	     10468	    9985.1	   9500.37	   9006.98	   8513.65	   8036.65	   7580.17	   7144.93	   6729.72
    12	     0	   104.118	   305.797	   703.008	   1584.67	   3485.86	   7212.76	   13413.6	   21591.9	   29817.5	   36803.5	   41974.7	   45149.8	   46515.9	   46168.3	   45361.8	   43935.2	   42058.7	   40599.6	   39656.8	   39910.4	   40212.6	   40106.5	   39698.8	   38832.6	   37323.3	   35305.9	   33418.1	   31551.6	     30101	   28811.2	   27596.4	   25897.2	   23626.3	   22005.6	   20653.1	   19196.9	   17729.8	     16609	   15590.8	   14778.9	     14091	   13458.7	   12837.5	     12292	   11778.9	   11281.4	   10796.9	     10322	   9853.21	   9383.75	   8906.37	   8428.86	   7966.55	   7523.38	   7099.97	   6695.11
    13	     0	   111.124	   328.286	   763.422	   1738.72	   3829.68	   7789.18	   13935.5	   21436.7	   28684.3	   34944.8	   39807.3	   43029.1	   44656.6	   44674.9	   44221.5	     43100	   41461.6	   40162.6	   39317.9	   39617.1	   39927.3	   39801.7	   39357.9	   38446.7	   36890.9	   34819.5	     32861	   30922.5	   29389.7	   28015.4	   26733.8	   24978.3	   22653.3	   20965.9	   19533.8	   18023.4	   16576.2	   15476.8	   14494.2	     13714	     13060	   12464.5	   11882.8	   11367.7	   10878.5	   10402.5	   9938.68	   9484.72	   9037.69	   8591.32	   8139.21	   7688.52	   7253.07	   6836.36	   6438.95	   6059.95
    14	     0	   97.0478	   293.454	   711.238	   1697.66	   3929.27	   8374.85	   15482.1	   24063.3	   31992.6	   38508.4	   43327.4	   46285.2	   47513.1	   47084.7	   46239.8	   44778.2	   42859.2	   41385.3	   40423.1	   40667.2	     40953	   40817.5	   40362.5	   39438.6	   37859.7	   35760.2	   33779.8	   31804.7	   30235.5	   28823.8	   27506.3	   25697.8	     23291	   21557.1	   20088.5	   18555.8	   17091.1	   16008.7	   15044.9	   14291.9	   13660.7	   13076.3	   12493.8	   11963.8	   11451.7	   10949.3	   10457.5	   9974.65	   9498.09	      9022	    8540.4	   8061.62	   7600.68	   7161.27	   6743.84	   6347.15
    15	     0	   120.565	   369.515	   910.743	   2194.87	   5007.22	     10093	   17061.9	   24464.6	   31124.5	     36841	   41282.5	   44183.3	   45575.4	   45421.8	   44855.2	   43653.8	   41955.4	   40607.5	   39726.1	   40003.5	   40291.6	   40137.2	   39667.4	   38725.6	   37133.3	   35020.4	     33014	   31025.5	   29447.5	   28031.4	   26719.3	   24925.9	   22550.8	   20828.4	     19359	   17825.9	   16392.1	   15308.9	   14347.4	   13590.4	   12959.9	   12385.3	   11821.8	   11316.7	     10832	   10357.8	   9894.39	   9439.93	   8991.93	   8544.35	   8090.92	   7639.07	    7202.9	   6786.01	   6388.97	    6010.8
    16	     0	    95.471	   295.595	   733.903	   1794.24	   4218.63	   8961.59	   16130.4	   24214.3	     31458	   37510.7	   42136.6	   45084.3	   46437.3	   46163.6	   45444.8	     44089	   42258.5	   40812.4	   39855.6	   40077.6	   40330.4	   40152.5	   39663.7	   38711.6	     37117	   35017.8	   33048.7	   31116.2	   29607.2	   28258.1	   27001.4	   25267.3	     22972	   21336.5	   19964.8	   18500.8	   17045.5	   15912.5	   14877.1	     14044	   13332.9	   12678.3	   12039.4	   11478.9	   10954.5	   10450.1	   9963.19	   9490.24	    9028.2	      8571	   8112.27	   7658.68	   7223.19	   6808.68	    6415.1	   6040.83
    17	     0	   115.889	   330.666	   740.449	   1626.88	   3494.38	   7093.89	   13063.2	   21052.2	   29309.2	   36539.8	   42076.2	   45652.9	   47370.6	   47281.9	   46653.3	     45324	   43480.7	   42040.5	   41104.7	   41387.3	   41705.1	   41587.1	   41145.6	   40222.5	   38628.3	   36498.7	   34493.3	   32512.4	   30960.2	     29577	   28284.9	   26492.4	   24107.5	   22403.1	   20973.1	   19451.2	   17941.3	   16782.2	   15729.9	   14890.8	   14179.2	     13524	   12880.2	   12309.2	   11770.8	   11249.2	   10742.4	   10246.8	      9759	   9272.31	   8779.91	   8289.73	   7816.92	   7365.23	   6935.12	   6525.26
    18	     0	   103.995	   305.347	   712.742	   1634.47	   3634.85	   7485.19	   13571.7	   21103.3	   28429.3	   34766.5	     39686	   42924.4	   44532.4	   44501.1	   43982.1	   42799.7	   41114.8	   39784.9	   38919.3	   39195.6	   39488.5	   39357.4	   38913.4	   38008.9	   36471.8	   34433.4	   32502.9	   30579.4	   29051.2	   27683.6	   26418.9	   24682.1	     22372	   20711.3	   19306.6	   17839.1	     16450	   15425.8	   14517.1	   13805.7	   13210.8	     12662	   12115.4	   11621.5	   11144.5	   10675.1	   10214.2	   9760.04	   9310.31	   8858.99	   8399.63	   7940.23	   7495.83	   7070.31	   6664.34	   6276.92
    19	     0	   103.425	   290.179	   644.268	   1408.68	    3020.5	   6145.88	   11396.3	   18561.2	   26163.3	   33060.7	   38640.1	   42575.6	   44824.2	   45297.7	     45141	   44188.5	   42626.7	   41367.4	   40545.8	     40883	     41214	   41084.6	   40617.5	   39660.3	   38035.8	   35877.3	   33821.5	   31775.6	   30141.4	   28679.9	   27338.4	   25509.8	   23088.8	   21346.4	   19871.3	   18337.3	   16889.7	   15799.8	   14825.6	   14054.3	   13404.9	     12807	     12216	     11682	   11171.4	   10673.1	   10186.7	   9710.08	   9240.52	   8771.82	   8297.69	   7825.94	   7371.19	   6937.04	   6523.93	   6130.73
    20	     0	   115.956	    337.48	   772.539	      1732	   3767.21	   7625.25	     13725	   21381.8	   28923.7	   35426.5	   40399.9	   43604.9	   45133.2	     45003	   44398.5	   43149.4	   41416.8	   40047.1	   39162.2	   39440.5	   39745.9	   39632.1	   39216.7	   38341.4	     36828	   34808.6	   32904.8	   31017.2	   29538.5	   28223.6	   26997.2	   25290.7	   23011.6	   21377.4	     20003	   18540.1	   17115.7	   16035.7	   15065.1	   14295.7	   13649.2	   13057.9	   12476.4	   11962.5	   11474.8	   10999.1	   10533.8	   10076.2	   9623.31	   9168.33	   8704.08	    8238.3	    7786.3	   7352.19	   6936.73	   6539.01
    21	     0	   68.6889	   217.494	   553.967	   1395.04	   3416.36	   7693.56	   14838.5	   23528.4	   31392.9	   37727.9	   42375.7	   45190.2	   46318.4	     45824	   44929.9	     43455	   41556.4	   40084.5	   39128.5	   39355.5	   39630.9	   39503.1	     39078	   38202.3	   36693.7	   34682.9	   32791.3	   30907.5	   29424.8	   28097.8	   26855.6	   25132.5	   22828.1	   21171.2	   19772.2	   18294.4	   16869.4	     15807	   14858.1	   14112.8	   13488.8	   12915.4	   12347.9	   11840.4	   11353.2	     10876	   10408.9	    9949.6	   9495.75	    9041.2	   8579.47	   8118.44	   7672.84	   7246.41	   6839.72	    6451.7
