     0	     0	  0.448383	  0.542688	  0.584665	  0.602961	  0.604178	  0.586432	  0.542991	  0.482179	  0.416631	  0.357512	  0.307883	  0.266211	  0.229255	  0.196905	  0.169123	  0.146222	  0.128494	  0.116213	  0.108216	  0.103645	  0.101873	  0.102205	  0.103893	  0.106503	  0.110155	  0.115107	  0.119669	  0.123419	  0.127246	  0.130825	  0.135253	  0.138114	  0.140348	  0.144181	  0.147463	  0.150901	  0.153891	  0.155271	  0.156274	  0.157366	  0.158672
     1	     0	  0.419238	  0.517769	  0.560586	  0.576371	  0.569939	  0.538934	  0.481526	  0.414153	  0.350824	  0.297903	  0.254919	  0.219238	  0.187545	  0.159884	  0.136228	  0.116807	  0.101805	 0.0913469	 0.0844281	  0.080354	 0.0785911	 0.0785197	 0.0795235	 0.0812683	 0.0837774	 0.0872182	 0.0905414	 0.0934134	 0.0964072	 0.0993124	  0.102809	  0.104972	  0.106892	  0.110158	  0.113015	  0.116434	  0.119673	  0.121597	  0.123233	  0.124885	  0.126618
     2	     0	  0.428727	   0.51909	  0.559657	   0.57616	  0.573252	  0.548563	   0.49811	  0.434829	  0.372219	  0.318638	  0.274805	    0.2382	  0.205415	  0.176411	  0.151273	  0.130414	  0.114171	  0.102838	 0.0953571	 0.0909609	  0.089059	 0.0890055	 0.0901532	 0.0921385	 0.0950572	 0.0991465	  0.102923	  0.106009	  0.109275	  0.112359	  0.116385	  0.119013	  0.121066	  0.124763	  0.127985	   0.13137	  0.134574	  0.136512	  0.138207	  0.140056	  0.142117
     3	     0	  0.453143	   0.54252	  0.581491	  0.596587	  0.592648	  0.566818	  0.514787	  0.450356	  0.387559	  0.334302	  0.290751	  0.254211	  0.221196	  0.191756	  0.165999	   0.14443	  0.127536	  0.115733	  0.108006	  0.103622	  0.101981	  0.102339	  0.103986	  0.106501	  0.109936	  0.114533	  0.118795	  0.122329	  0.125987	    0.1294	  0.133728	  0.136721	  0.139003	  0.142741	  0.145809	  0.149334	  0.152741	   0.15464	   0.15615	   0.15766	  0.159271
     4	     0	  0.348768	  0.424358	  0.458515	  0.474475	  0.476283	  0.461965	  0.425336	  0.373749	  0.317726	  0.267975	  0.227766	  0.195292	  0.167004	   0.14258	  0.121735	  0.104565	 0.0912268	 0.0818279	 0.0755005	 0.0716997	  0.069944	 0.0695911	 0.0700812	 0.0711338	 0.0726527	 0.0747472	 0.0768743	 0.0787482	 0.0807964	 0.0827858	  0.085269	 0.0868071	 0.0884299	 0.0910735	 0.0933968	 0.0962024	 0.0985665	 0.0996853	  0.100518	  0.101281	  0.102061
     5	     0	  0.405687	  0.497094	  0.538767	  0.556843	  0.556351	  0.535635	  0.490382	  0.431388	  0.370582	  0.316886	   0.27225	   0.23489	  0.201733	  0.172627	  0.147607	     0.127	  0.111046	 0.0999594	 0.0926605	 0.0884027	  0.086603	 0.0866059	 0.0877465	 0.0896768	 0.0924443	  0.096246	 0.0998856	  0.102892	  0.106087	   0.10924	  0.113141	  0.115531	  0.117656	  0.121365	  0.124698	  0.128295	  0.131487	  0.133217	  0.134595	  0.136009	  0.137532
     6	     0	  0.386684	  0.467586	  0.504987	  0.523218	  0.527472	  0.516262	  0.482514	  0.431595	  0.372966	  0.318649	  0.273512	  0.236314	  0.203745	  0.175175	   0.15044	  0.129848	  0.113732	  0.102381	 0.0947979	 0.0902666	 0.0882096	 0.0879404	 0.0887894	 0.0903959	 0.0927998	 0.0962284	 0.0993877	  0.101885	  0.104548	  0.107099	  0.110543	  0.112697	  0.114564	  0.117999	  0.120974	  0.124107	   0.12698	  0.128602	  0.129934	  0.131286	  0.132693
     7	     0	  0.443535	  0.541274	  0.584169	  0.602279	  0.601973	  0.579791	  0.527726	  0.456964	  0.385079	  0.324427	  0.276293	   0.23739	  0.203433	  0.173955	  0.148716	  0.127928	  0.111809	  0.100556	 0.0930918	 0.0887057	 0.0868018	 0.0866604	 0.0876308	 0.0893718	 0.0918503	 0.0952315	 0.0985902	  0.101485	  0.104636	  0.107752	  0.111611	  0.114186	  0.116507	  0.120233	  0.123588	   0.12745	  0.131078	  0.133341	  0.135326	  0.137358	   0.13949
     8	     0	  0.488364	  0.606981	   0.64842	   0.65689	  0.636342	  0.575882	  0.480809	  0.390482	  0.320644	  0.267383	  0.225619	  0.191896	  0.162588	  0.137597	  0.116637	  0.099671	 0.0867067	 0.0777276	 0.0717893	 0.0683747	 0.0670399	 0.0671604	 0.0681828	 0.0698318	  0.071949	 0.0745755	 0.0776513	 0.0808507	 0.0842004	 0.0876139	 0.0910543	 0.0932933	  0.096314	    0.1002	  0.103944	  0.109075	  0.113732	  0.116782	  0.119535	  0.122123	  0.124585
     9	     0	  0.389835	   0.47895	  0.519237	   0.53676	  0.536097	  0.514557	  0.466581	  0.403511	  0.339648	   0.28532	  0.242006	  0.206982	  0.176408	  0.149986	  0.127476	  0.109003	 0.0946998	 0.0846517	 0.0778974	 0.0738208	 0.0718903	 0.0714471	  0.071921	 0.0730274	 0.0746788	 0.0769593	 0.0793132	 0.0814229	 0.0837991	 0.0861899	 0.0890708	 0.0909291	 0.0927529	 0.0956349	 0.0982551	  0.101351	  0.104179	  0.105869	  0.107357	  0.108884	  0.110493
