     0	     0	  0.174741	  0.297451	  0.422215	  0.490369	   0.50059	   0.47417	  0.436335	  0.393437	  0.353012	  0.598761	  0.733915	  0.751225	  0.690616	  0.579504	  0.458909	  0.361323
     1	     0	  0.175003	  0.297557	  0.422635	  0.491417	  0.501584	   0.47399	  0.435489	  0.392574	  0.353339	  0.598905	  0.734055	  0.751659	  0.690788	  0.578976	  0.458267	  0.360829
     2	     0	  0.174727	  0.298081	  0.424582	   0.49364	  0.503383	  0.475247	  0.436613	  0.393703	   0.35325	   0.59982	  0.735745	  0.753179	  0.691703	  0.579583	  0.458796	  0.361471
     3	     0	  0.174988	  0.296785	  0.421038	  0.490639	   0.50303	  0.476769	  0.438431	  0.395304	  0.353346	  0.598344	  0.733364	  0.751994	  0.692452	  0.581444	  0.460995	  0.363407
     4	     0	  0.174146	  0.296762	  0.421375	  0.489181	  0.499275	  0.472294	  0.434478	  0.392028	  0.352506	  0.598511	  0.733468	   0.75077	  0.690142	  0.578732	  0.458268	  0.361103
     5	     0	  0.174834	  0.298146	  0.423934	  0.492039	  0.501015	  0.473015	   0.43458	  0.391691	  0.353294	  0.599739	  0.735254	  0.752136	  0.690391	  0.578086	  0.456921	  0.359314
     6	     0	  0.173961	   0.29577	  0.420511	  0.490396	  0.502532	  0.476118	  0.437622	  0.394125	  0.352159	  0.597257	  0.732351	  0.751014	  0.691635	   0.58065	  0.459681	  0.361427
     7	     0	  0.174516	  0.297884	   0.42401	  0.492317	   0.50166	  0.473971	  0.435821	  0.393108	  0.353044	  0.599654	  0.735297	  0.752306	  0.690837	  0.578997	  0.458259	  0.360903
     8	     0	   0.17507	  0.297164	  0.422415	  0.492013	   0.50264	  0.474624	  0.435624	  0.392364	  0.353581	  0.599321	  0.735158	  0.753437	  0.692711	  0.580575	  0.459384	  0.361278
     9	     0	  0.174367	  0.297741	  0.424123	  0.492676	  0.501759	  0.473453	  0.434989	  0.392254	  0.352839	  0.599459	   0.73525	  0.752388	  0.690772	  0.578642	  0.457845	  0.360521
    10	     0	  0.174405	   0.29712	  0.422117	  0.491161	  0.502751	  0.476701	   0.43873	  0.395674	  0.352791	  0.598853	  0.734399	  0.752288	  0.691994	  0.580793	  0.459975	  0.362264
    11	     0	  0.175158	  0.298012	  0.423448	  0.492153	  0.502251	  0.474837	  0.436416	  0.393405	  0.353562	  0.599325	  0.734636	   0.75213	  0.691174	  0.579496	  0.458741	  0.361171
    12	     0	  0.174014	  0.296521	  0.421484	  0.490141	  0.500729	    0.4746	  0.436831	    0.3938	  0.352308	  0.598363	  0.733968	  0.751522	  0.691124	  0.580172	  0.459411	  0.361519
    13	     0	  0.174834	  0.298146	  0.423934	  0.492039	  0.501015	  0.473015	   0.43458	  0.391691	  0.353294	  0.599739	  0.735254	  0.752136	  0.690391	  0.578086	  0.456921	  0.359314
    14	     0	  0.174028	  0.296589	  0.422424	  0.492051	    0.5029	  0.475894	  0.437439	  0.394066	  0.352555	  0.599061	    0.7354	  0.753504	   0.69287	   0.58126	  0.459939	  0.361599
    15	     0	  0.174531	  0.297145	  0.421923	  0.490385	   0.50122	  0.474785	  0.436988	  0.394312	  0.352776	  0.598361	  0.733342	  0.750996	  0.690775	  0.579869	  0.459743	   0.36266
    16	     0	  0.174349	  0.296642	  0.421333	  0.489979	  0.500638	  0.473739	  0.435516	  0.392449	  0.352728	  0.598442	  0.733616	  0.751394	  0.690985	  0.579468	  0.458422	  0.360438
    17	     0	  0.174416	  0.297663	  0.423287	  0.491338	  0.500879	  0.473848	  0.435869	  0.392926	  0.352712	  0.598709	  0.733865	  0.750924	  0.690014	   0.57871	  0.457965	  0.360297
    18	     0	  0.174396	  0.297552	  0.422727	  0.490363	  0.499753	    0.4724	  0.434442	  0.391853	  0.352749	  0.598899	  0.733844	  0.750712	  0.689522	  0.577769	  0.457059	   0.35981
    19	     0	  0.174146	  0.296762	  0.421375	  0.489181	  0.499275	  0.472294	  0.434478	  0.392028	  0.352506	  0.598511	  0.733468	   0.75077	  0.690142	  0.578732	  0.458268	  0.361103
    20	     0	  0.174445	  0.296347	  0.421075	   0.49046	  0.502229	  0.475732	  0.437552	  0.394532	  0.353085	  0.599238	  0.735177	  0.753596	  0.693508	  0.582107	  0.461163	    0.3632
    21	     0	  0.173824	  0.296427	  0.421529	   0.48988	  0.500012	  0.473756	  0.436094	  0.393096	  0.352139	  0.598259	  0.733769	  0.751147	  0.690716	  0.579831	     0.459	  0.360959
    22	     0	   0.17504	  0.297446	  0.422574	  0.491848	  0.503088	  0.475734	  0.437168	  0.394255	  0.353533	  0.599209	  0.734539	  0.752693	  0.692262	  0.580551	  0.459987	  0.362668
    23	     0	   0.17417	  0.297074	  0.422268	  0.490553	  0.501045	  0.474183	  0.436249	  0.393547	  0.352631	  0.599072	  0.734577	  0.752126	  0.691475	  0.580047	  0.459458	  0.362119
    24	     0	  0.174741	  0.297451	  0.422215	  0.490369	   0.50059	   0.47417	  0.436335	  0.393437	  0.353012	  0.598761	  0.733915	  0.751225	  0.690616	  0.579504	  0.458909	  0.361323
    25	     0	  0.174744	  0.297508	  0.422768	  0.491248	  0.501067	  0.473536	  0.435122	  0.392094	  0.353216	  0.599325	  0.734767	   0.75212	  0.690931	  0.578881	  0.457664	   0.35979
    26	     0	  0.174741	  0.297451	  0.422215	  0.490369	   0.50059	   0.47417	  0.436335	  0.393437	  0.353012	  0.598761	  0.733915	  0.751225	  0.690616	  0.579504	  0.458909	  0.361323
    27	     0	  0.175153	  0.297942	  0.422827	  0.491031	  0.501319	  0.474781	  0.436868	  0.393962	  0.353496	  0.599224	  0.734473	  0.751907	  0.691281	  0.580185	  0.459685	  0.362128
    28	     0	  0.174741	  0.297451	  0.422215	  0.490369	   0.50059	   0.47417	  0.436335	  0.393437	  0.353012	  0.598761	  0.733915	  0.751225	  0.690616	  0.579504	  0.458909	  0.361323
    29	     0	   0.17403	  0.296594	  0.421302	  0.489436	  0.500102	  0.473688	  0.436024	  0.393445	   0.35223	  0.597744	  0.732374	  0.749859	  0.689831	  0.579063	  0.458942	  0.361823
    30	     0	  0.175379	  0.298218	  0.423955	  0.493105	  0.503363	  0.475176	  0.436262	    0.3932	  0.353937	  0.599941	  0.735592	  0.753446	  0.692281	  0.580015	  0.459078	  0.361521
    31	     0	  0.174396	  0.297552	  0.422727	  0.490363	  0.499753	    0.4724	  0.434442	  0.391853	  0.352749	  0.598899	  0.733844	  0.750712	  0.689522	  0.577769	  0.457059	   0.35981
    32	     0	  0.173761	  0.296493	  0.422076	  0.490764	  0.501055	  0.474237	  0.436397	  0.393667	  0.352059	  0.598068	  0.733378	  0.750864	  0.690448	  0.579464	  0.459107	  0.361727
    33	     0	  0.174552	  0.296477	  0.421323	  0.491662	  0.504685	  0.478513	  0.439958	   0.39656	  0.353158	  0.599207	  0.735407	  0.754497	  0.694813	  0.583383	  0.462222	  0.364053
    34	     0	  0.174453	  0.296926	  0.422076	  0.491009	  0.501833	  0.474513	  0.436214	  0.393512	  0.352907	  0.598882	  0.734265	  0.752155	    0.6916	  0.579931	  0.459395	  0.362173
    35	     0	  0.175131	  0.297608	  0.423274	  0.492736	   0.50316	  0.474358	  0.435023	  0.391936	  0.353809	  0.599954	  0.735713	  0.753803	  0.692581	  0.579673	  0.458275	  0.360502
    36	     0	  0.174804	  0.297834	  0.423673	  0.492371	  0.502268	  0.474781	  0.436453	  0.393466	  0.353298	  0.599501	   0.73517	  0.752642	  0.691577	  0.579921	  0.459106	  0.361423
    37	     0	  0.174026	  0.296695	  0.422496	  0.491689	  0.502073	  0.473956	  0.435092	  0.392055	  0.352512	  0.598857	  0.734558	  0.752472	  0.691617	   0.57934	    0.4581	  0.360329
    38	     0	   0.17564	  0.298013	  0.422874	  0.491835	  0.502891	  0.475523	  0.436899	  0.393867	  0.354209	  0.599717	  0.734925	  0.752986	  0.692447	  0.580639	   0.45985	   0.36224
    39	     0	  0.173867	  0.296867	   0.42232	  0.490096	  0.499062	  0.472063	  0.434446	  0.391898	  0.352152	  0.598496	  0.733807	  0.750436	  0.689231	  0.577901	  0.457339	  0.359976
    40	     0	  0.174538	  0.297764	  0.423163	   0.49088	  0.500306	  0.473483	  0.435802	  0.393135	  0.352863	  0.598849	  0.733825	  0.750631	  0.689643	  0.578462	  0.457993	  0.360647
