cholIMIS 0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
cholIMIS 1
	       0.767322	       0.468751	      0.0362627	      -0.130007	      0.0918223	     -0.0873662	     -0.0325352	       0.152945	       0.857242	      0.0499945
	              0	        0.70163	    -0.00132304	     -0.0108379	      0.0158021	     -0.0129334	     -0.0058838	      0.0590145	       0.129422	      0.0437646
	              0	              0	       0.208073	     -0.0170449	   -0.000857418	   -0.000941732	     0.00130735	     -0.0661051	     -0.0228496	     -0.0706061
	              0	              0	              0	       0.182582	    -0.00834418	      0.0110396	     0.00368449	     0.00718899	     -0.0768141	      0.0232561
	              0	              0	              0	              0	      0.0626749	     -0.0266397	    -0.00951823	       0.108339	       0.209634	      0.0779044
	              0	              0	              0	              0	              0	      0.0702332	     0.00150431	     -0.0422883	      -0.086849	     -0.0330634
	              0	              0	              0	              0	              0	              0	      0.0450308	     0.00295247	     -0.0305578	     0.00287843
	              0	              0	              0	              0	              0	              0	              0	       0.294752	       0.137273	       0.165969
	              0	              0	              0	              0	              0	              0	              0	              0	       0.720492	      0.0263452
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.266029
cholIMIS 2
	       0.317897	      -0.112623	     -0.0351972	      0.0549015	      0.0445895	      0.0433931	     0.00731559	      0.0379819	       0.403405	      -0.110956
	              0	        0.45122	     0.00672085	    -0.00733792	     -0.0122982	     0.00998842	      0.0158637	      0.0304626	       0.267934	       -0.02545
	              0	              0	      0.0938524	     -0.0227739	    -0.00542836	     -0.0122379	    -0.00206992	    -0.00842353	     -0.0631153	      0.0108349
	              0	              0	              0	       0.112435	       0.013452	      0.0468041	      0.0126716	     -0.0412156	       0.267458	      -0.113055
	              0	              0	              0	              0	      0.0437569	    -0.00417807	     -0.0160276	      -0.019622	       0.140047	    -0.00898433
	              0	              0	              0	              0	              0	      0.0617145	      0.0232009	     -0.0203093	       0.256884	      -0.132231
	              0	              0	              0	              0	              0	              0	      0.0294892	      0.0455999	       0.124969	     -0.0335473
	              0	              0	              0	              0	              0	              0	              0	       0.145714	    -0.00131004	      0.0746872
	              0	              0	              0	              0	              0	              0	              0	              0	       0.396903	     -0.0207878
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.130645
cholIMIS 3
	       0.248876	       0.372363	     -0.0360028	      0.0420875	      0.0302622	      0.0122717	     0.00126085	    -0.00456071	       0.276916	     -0.0533691
	              0	       0.685953	     -0.0011055	     -0.0174587	     -0.0165781	     -0.0220293	    -0.00740587	    -0.00579114	      0.0911247	      0.0300294
	              0	              0	      0.0544438	       -0.03747	    -0.00855328	      0.0065547	      0.0151436	      0.0351997	       0.294993	     -0.0412879
