	      0.0643085	      0.0236565	    -0.00516335	     0.00129065	     0.00641225	    -0.00292786	    0.000786608	     0.00125112	      0.0460596	     0.00150871
	      0.0236565	       0.111596	    -0.00231162	     0.00116797	   -0.000633642	      0.0010065	      0.0026765	    -0.00956013	      0.0443866	     0.00847095
	    -0.00516335	    -0.00231162	     0.00107731	   -0.000735952	   -0.000651254	    0.000230451	   -0.000155841	    0.000170295	    -0.00129527	   -7.65173e-05
	     0.00129065	     0.00116797	   -0.000735952	     0.00151274	    0.000174064	    0.000247955	   -8.07107e-05	    -0.00173077	     0.00373777	    0.000289706
	     0.00641225	   -0.000633642	   -0.000651254	    0.000174064	      0.0013363	   -0.000625089	   -0.000298043	    0.000287012	     0.00524586	    0.000255538
	    -0.00292786	      0.0010065	    0.000230451	    0.000247955	   -0.000625089	    0.000557066	    0.000236662	   -0.000594149	     -0.0014685	   -0.000237379
	    0.000786608	      0.0026765	   -0.000155841	   -8.07107e-05	   -0.000298043	    0.000236662	    0.000603494	    0.000110402	    -0.00329807	     -0.0002034
	     0.00125112	    -0.00956013	    0.000170295	    -0.00173077	    0.000287012	   -0.000594149	    0.000110402	     0.00548248	    -0.00499685	    -0.00371152
	      0.0460596	      0.0443866	    -0.00129527	     0.00373777	     0.00524586	     -0.0014685	    -0.00329807	    -0.00499685	       0.225552	     0.00377255
	     0.00150871	     0.00847095	   -7.65173e-05	    0.000289706	    0.000255538	   -0.000237379	     -0.0002034	    -0.00371152	     0.00377255	     0.00451463
