	       0.767322	       0.468751	      0.0362627	      -0.130007	      0.0918223	     -0.0873662	     -0.0325352	       0.152945	       0.857242	      0.0499945
	              0	        0.70163	    -0.00132304	     -0.0108379	      0.0158021	     -0.0129334	     -0.0058838	      0.0590145	       0.129422	      0.0437646
	              0	              0	       0.208073	     -0.0170449	   -0.000857418	   -0.000941732	     0.00130735	     -0.0661051	     -0.0228496	     -0.0706061
	              0	              0	              0	       0.182582	    -0.00834418	      0.0110396	     0.00368449	     0.00718899	     -0.0768141	      0.0232561
	              0	              0	              0	              0	      0.0626749	     -0.0266397	    -0.00951823	       0.108339	       0.209634	      0.0779044
	              0	              0	              0	              0	              0	      0.0702332	     0.00150431	     -0.0422883	      -0.086849	     -0.0330634
	              0	              0	              0	              0	              0	              0	      0.0450308	     0.00295247	     -0.0305578	     0.00287843
	              0	              0	              0	              0	              0	              0	              0	       0.294752	       0.137273	       0.165969
	              0	              0	              0	              0	              0	              0	              0	              0	       0.720492	      0.0263452
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.266029
