Male deaths
503.27	593.34	692.62	783.16	866.44	1007.03	1068.30	1190.09	1039.38	1107.80	1069.53	1023.80	994.49	981.11	843.89	897.38	795.23	812.48	922.39	912.25	823.74	888.29
593.68	700.38	752.16	865.23	904.47	1011.95	1039.24	1074.62	1054.44	1040.80	1036.29	1131.54	1037.45	1008.62	998.15	937.58	880.31	910.08	874.04	914.27	795.75	894.84
600.74	736.18	682.08	780.03	905.25	999.90	1054.44	1053.63	1110.84	1063.18	1145.30	1209.65	1101.81	1057.51	1090.39	1043.36	1013.70	1022.42	1086.52	1022.72	898.91	932.35
741.03	786.78	860.73	903.77	963.86	912.76	1105.75	1063.47	1193.76	1084.54	1231.05	1211.55	1259.07	1184.63	1208.15	1220.11	1140.82	1152.02	1228.09	1204.18	1096.41	1170.21
771.99	855.40	890.49	958.20	1042.26	1118.62	1110.12	1176.35	1209.13	1289.19	1290.80	1332.39	1298.61	1396.71	1388.61	1441.43	1408.36	1351.50	1468.75	1530.56	1385.20	1367.53
891.18	969.61	1009.94	1030.64	1018.61	1081.26	1171.40	1202.29	1287.89	1322.04	1340.15	1446.54	1453.13	1361.20	1493.72	1494.21	1500.58	1565.53	1671.79	1730.87	1629.10	1596.81
1119.66	1178.25	1216.48	1296.85	1290.17	1355.30	1364.64	1426.48	1417.79	1375.39	1436.34	1458.82	1517.39	1536.21	1678.57	1628.80	1618.64	1797.78	1929.89	1994.23	1721.64	1909.05
1251.24	1285.42	1398.64	1344.81	1424.82	1445.42	1503.49	1497.63	1540.52	1569.57	1541.58	1520.02	1603.40	1596.07	1628.43	1720.03	1688.99	1746.52	1966.84	1944.74	1984.56	2061.87
1238.30	1358.83	1452.60	1447.81	1559.21	1629.48	1670.07	1555.96	1661.88	1578.89	1673.92	1604.13	1615.04	1700.22	1814.39	1809.48	1857.90	1659.86	1903.32	1936.92	1857.39	1923.93
1286.39	1388.34	1438.37	1308.42	1443.12	1484.85	1486.99	1475.78	1691.27	1514.38	1697.01	1745.82	1669.17	1810.97	1841.10	1818.11	1750.22	1739.02	2121.29	2017.58	1957.52	1897.57
1225.99	1266.44	1297.20	1307.50	1382.09	1353.85	1490.41	1392.23	1509.16	1445.46	1461.12	1585.65	1554.01	1623.80	1742.84	1803.66	1734.76	1819.34	1995.10	1887.44	1714.21	1838.36
1003.62	1084.63	1090.43	1065.51	1110.33	1143.85	1156.24	1124.67	1170.12	1227.81	1271.22	1316.37	1282.66	1289.12	1421.12	1480.45	1408.59	1458.75	1584.80	1586.63	1506.94	1657.50
639.09	714.93	775.65	775.48	894.91	943.60	1032.84	899.22	1090.93	1036.99	1078.61	1123.80	1145.48	1159.39	1229.01	1254.30	1218.96	1269.83	1446.56	1437.08	1381.78	1440.19
SElogNonHIVmort
0.0724
AdjustedCompleteness
1.3910	1.3670	1.3516	1.2502	1.2516	1.2233	1.1530	1.1023	1.0935	1.0435	1.0941	1.1046	1.0837	1.0685	1.0911	1.1211	1.0634	1.0112	1.0655	1.0309	0.9260	0.9316
1.3861	1.4030	1.3835	1.2920	1.3043	1.2581	1.2172	1.1076	1.1519	1.0789	1.1075	1.1173	1.0937	1.1007	1.1375	1.1199	1.0600	1.0431	1.1342	1.0816	0.9870	0.9981

