     0	     0	 0.0103886	 0.0817017	  0.166895	  0.205673	  0.207004	  0.185873	  0.156236	  0.119668	 0.0805923	 0.0715294	  0.253819	  0.300569	  0.247389	  0.204417	  0.163021	  0.118785	 0.0771695	   0.04387
     1	     0	 0.0107071	 0.0835849	  0.170214	  0.209531	   0.21045	  0.189124	  0.159334	   0.12237	 0.0826024	 0.0739641	  0.259228	  0.304184	  0.248682	  0.204836	  0.163052	  0.118463	 0.0766594	 0.0433831
     2	     0	0.00980735	 0.0865283	  0.180617	  0.218159	  0.214766	  0.190871	  0.159557	   0.12138	 0.0809735	 0.0649092	  0.248397	  0.302216	   0.25181	  0.208893	  0.167621	   0.12271	 0.0795776	 0.0447565
     3	     0	 0.0109448	 0.0867098	  0.172823	  0.206235	  0.203762	  0.181582	  0.151725	  0.115288	 0.0768909	 0.0754803	  0.265378	  0.309632	  0.250846	  0.205111	  0.164055	  0.120343	 0.0785695	 0.0447085
     4	     0	 0.0105202	 0.0849152	  0.174291	  0.212788	  0.211784	  0.188752	  0.158048	  0.120856	 0.0813752	 0.0722521	  0.262023	   0.31374	  0.258546	  0.212708	   0.16944	  0.123422	  0.080104	  0.045432
     5	     0	 0.0104844	 0.0851919	  0.172795	  0.207803	  0.205503	  0.182365	  0.151622	  0.114679	 0.0762187	 0.0712216	  0.259513	  0.308967	  0.252909	  0.207493	  0.165334	  0.120452	 0.0780302	  0.044103
     6	     0	 0.0110307	 0.0897082	  0.181369	  0.217078	  0.213416	  0.189563	  0.158788	  0.121612	  0.082003	 0.0692515	  0.251831	  0.300135	  0.245624	  0.200913	  0.159908	  0.116523	 0.0755642	 0.0427123
     7	     0	 0.0103658	  0.082635	  0.170884	  0.211635	  0.212426	  0.190267	  0.159981	   0.12287	   0.08307	 0.0711034	  0.255775	  0.305895	   0.25247	   0.20778	  0.164511	   0.11871	 0.0762524	 0.0428152
     8	     0	0.00920361	 0.0760788	  0.159241	  0.198282	  0.200549	  0.180039	  0.150315	  0.113617	  0.075207	 0.0704309	  0.257747	  0.309318	  0.257121	  0.213582	   0.17077	  0.124325	 0.0802614	  0.045109
     9	     0	0.00982896	 0.0797252	  0.163162	  0.199391	  0.199714	  0.178236	  0.148002	   0.11118	  0.073103	 0.0703487	  0.254894	  0.301787	  0.246614	   0.20188	  0.159066	  0.113772	 0.0719464	 0.0395671
    10	     0	  0.011217	 0.0885564	  0.181052	  0.221123	  0.219511	  0.196252	  0.166186	  0.129565	 0.0893894	 0.0714672	  0.255251	  0.305859	  0.252931	    0.2086	  0.167201	  0.123206	 0.0813831	 0.0471583
    11	     0	 0.0115524	 0.0873039	  0.174245	  0.211356	  0.210733	  0.188274	  0.158175	  0.121626	 0.0825234	 0.0756923	  0.262757	  0.307953	  0.250463	  0.205269	  0.163511	  0.119544	 0.0782782	 0.0450437
    12	     0	 0.0108407	 0.0871271	  0.177229	  0.214418	  0.212376	  0.188994	  0.158375	  0.121432	 0.0820938	 0.0691018	  0.251168	  0.300944	  0.247801	  0.203796	  0.162584	  0.118828	 0.0774998	 0.0442089
