   53.6047	   52.4597	   50.9369	   49.4819	   48.0845	   46.7993	   45.8056	   45.0935	   44.8898	   45.3187	   46.3027	   47.7587	   48.8687	   51.2855	   51.5206	   51.8691	   52.3184	   54.8538	   56.2905	    55.448	   52.9846	   50.0378	   45.5484	   41.2336	   36.3326	   32.7407	   31.0339	   30.2764	   29.5991	   28.9305	   28.3031	   27.8263	   27.4367	    27.177	   25.0916	    24.948	   29.0397	    29.305	   28.5397	   27.7693	   27.0201	   26.2898	   25.5852	   24.9074	   24.2553	   23.6253	   23.0154	    22.424	   21.8479	   21.2883	   20.7443	   20.2154	   19.7011	   19.2019	   18.7174	   18.2473	   17.7911	   17.3484	   16.9189	   16.5022	   16.0982	   15.7064	   15.3265	   14.9582	   14.6009	   14.2545	   13.9183	    13.592	   13.2754	   12.9681	   12.6698	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   53.6012	   52.4491	   50.9189	   49.4517	   48.0377	   46.7176	   45.6557	   44.8169	   44.4327	   44.6543	   45.4416	   46.8026	   47.8688	   50.2154	   50.4182	   50.7444	   51.2263	   53.8126	    55.295	   54.5147	   52.1376	   49.2815	   44.9131	   40.7488	   36.0311	   32.5813	   30.9343	   30.1967	   29.5346	     28.88	   28.2671	   27.7974	   27.4106	   27.1514	   25.0656	    24.922	   29.0112	   29.2772	   28.5136	    27.747	   27.0013	   26.2739	   25.5713	   24.8952	   24.2442	   23.6148	   23.0053	   22.4143	   21.8387	   21.2793	   20.7357	   20.2071	   19.6932	   19.1942	   18.7101	   18.2403	   17.7845	   17.3421	   16.9128	   16.4964	   16.0927	   15.7012	   15.3216	   14.9535	   14.5965	   14.2502	   13.9142	   13.5881	   13.2717	   12.9646	   12.6664	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   53.6076	   52.4685	   50.9515	   49.5064	   48.1272	   46.8816	   45.9555	   45.3717	   45.3776	   46.0873	   47.3651	   49.0313	   50.2693	   52.7369	   52.9665	   53.2615	   53.6138	   56.0167	   57.3871	    56.483	   53.9807	   50.8811	   46.2274	   41.7514	   36.6575	   32.9251	   31.1494	   30.3738	   29.6809	   28.9972	   28.3516	   27.8662	   27.4734	   27.2125	   25.1269	   24.9827	   29.0761	   29.3402	    28.572	   27.7967	   27.0431	   26.3093	   25.6018	   24.9217	   24.2688	   23.6383	    23.028	   22.4362	   21.8597	   21.2997	   20.7554	   20.2261	   19.7114	   19.2118	   18.7269	   18.2564	   17.7999	   17.3569	    16.927	     16.51	   16.1056	   15.7136	   15.3334	   14.9647	   14.6072	   14.2605	    13.924	   13.5975	   13.2807	   12.9733	   12.6748	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   74.1366	   72.2996	   70.1784	   68.1132	   66.1117	   64.2577	   62.7524	   61.6527	   61.2801	   61.8604	   63.3724	   65.7048	   67.9716	   72.0865	   73.9433	   76.2306	   78.1659	   81.4223	   83.5708	   83.1926	      79.4	   74.8125	   68.8658	   62.8599	   55.2196	   48.4066	   44.5083	   42.7202	    41.395	   40.2591	   39.1331	   38.2425	   37.5944	   37.1141	   34.1353	   33.9117	   39.5617	   40.1439	   39.1124	   38.0333	   36.9775	   35.9533	   34.9709	   34.0341	   33.1395	   32.2775	   31.4439	   30.6359	   29.8499	   29.0868	   28.3457	   27.6256	    26.926	   26.2472	   25.5888	   24.9501	   24.3307	     23.73	   23.1473	   22.5824	   22.0349	   21.5042	   20.9898	   20.4911	   20.0078	   19.5393	   19.0849	   18.6443	    18.217	   17.8026	   17.4006	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   74.1331	   72.2872	   70.1551	   68.0723	   66.0489	   64.1479	   62.5498	   61.2748	   60.6596	   60.9115	   62.1062	    64.179	    66.361	   70.4495	   72.1528	   74.4021	   76.3759	   79.6398	   81.9417	   81.6367	   77.9754	   73.5506	   67.7625	   61.9555	   54.5861	    48.027	   44.2815	   42.5531	   41.2655	    40.156	   39.0577	   38.1837	   37.5413	   37.0638	   34.0845	   33.8604	   39.5072	   40.0904	   39.0618	     37.99	    36.942	   35.9243	   34.9457	   34.0113	   33.1181	   32.2576	   31.4247	    30.617	   29.8314	   29.0687	    28.328	   27.6084	   26.9094	   26.2312	   25.5734	   24.9354	   24.3166	   23.7166	   23.1346	   22.5703	   22.0234	   21.4932	   20.9794	   20.4813	   19.9985	   19.5304	   19.0765	   18.6362	   18.2093	   17.7953	   17.3937	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   74.1395	   72.3099	   70.1975	   68.1455	   66.1677	   64.3634	   62.9498	   62.0197	   61.9246	   62.8993	   64.8919	   67.6223	   70.1666	   74.4239	   76.3208	   78.5574	    80.363	   83.4299	   85.3873	   84.8959	   81.0196	   76.2682	    70.071	    63.825	   55.8914	   48.8353	   44.7714	   42.9246	   41.5574	   40.3942	   39.2347	   38.3258	   37.6671	   37.1824	   34.2037	   33.9826	   39.6329	   40.2128	   39.1778	   38.0886	   37.0233	   35.9917	   35.0036	   34.0639	   33.1676	   32.3036	   31.4691	   30.6606	   29.8737	   29.1097	   28.3679	   27.6475	   26.9475	    26.268	   25.6088	   24.9693	   24.3491	   23.7476	   23.1642	   22.5986	   22.0504	    21.519	   21.0039	   20.5046	   20.0207	   19.5516	   19.0968	   18.6556	   18.2279	    17.813	   17.4106	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   14.3284	   61.3085	   139.448	   286.351	   572.213	   1139.39	      2276	   4516.59	    8655.9	   15684.9	   26573.5	   41995.1	   62302.4	   86891.7	    115772	    147605	    178165	    209327	    239242	    268457	    278557	    274067	    257226	    236544	    212009	    180700	    148424	    119246	    103074	   95096.5	   91533.4	   87292.7	   82512.4	   78429.4	   75276.8	     71585	   67019.2	   62217.2	   57946.8	   54410.5	   51496.9	   49292.7	   47619.5	     46417	   45694.5	   45267.5	   45033.8	   44867.3	   44727.9	   44592.6	   44446.3	     44279	   44083.8	   43855.9	   43592.6	   43292.3	   42954.6	   42579.3	   42166.7	   41717.2	   41231.5	   40710.3	   40154.2	   39564.2	     38941	   38285.8	   37599.5	   36883.2	   36138.1	   35365.7	   34567.7	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   9.87309	   42.5018	   97.4188	   206.454	   438.944	   910.218	   1850.86	   3707.88	   7138.65	   13107.9	   22662.4	   36336.7	   54838.2	   77903.1	    105345	    135809	    165851	    196232	    225273	    253997	    264143	    261147	    246108	    225852	    201421	    170473	    138880	    110739	   94886.2	   86682.3	     82722	   78419.4	   73941.9	   69944.9	     66621	   62854.7	   59039.3	   55480.2	   52575.5	   50160.6	   48134.3	   46581.8	   45383.9	   44512.5	   43977.6	   43651.3	   43461.4	     43316	   43184.8	   43050.1	   42900.1	   42726.6	   42523.9	   42288.3	   42017.5	   41710.4	   41366.8	   40986.9	   40571.1	     40120	   39634.3	   39114.8	   38562.3	   37977.7	   37362.1	   36716.2	   36041.3	   35338.5	     34609	   33854.3	   33075.9	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
   17.9192	   76.2438	   171.389	   345.419	   672.831	   1326.96	   2657.56	   5283.07	   10157.2	   18299.4	   30788.7	     48027	   70284.8	   97102.9	    128130	    161719	    193488	    225333	    255349	    284057	    293112	    287138	    269517	    248239	    223004	    190741	    157250	    126619	    109802	    102081	   99038.7	   95035.6	   90186.2	   86379.2	   83607.7	   79971.9	   74649.1	   68612.2	   63001.8	   58381.5	   54625.8	   51810.3	   49698.5	   48195.6	   47302.7	   46784.2	   46504.7	     46314	   46162.2	   46021.2	   45873.1	   45706.2	   45512.3	   45289.4	   45036.4	     44746	   44417.5	   44050.9	   43646.3	   43204.3	   42725.2	   42209.8	   41658.4	   41073.1	   40436.9	     39767	   39064.6	   38330.7	   37566.6	   36773.8	   35953.7	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
    258486	    263822	    269453	    275022	    280540	    286030	    292280	    300150	    307976	    315687	    323216	    330408	    336183	    338587	    341703	    344648	    349356	    360349	    376128	    379575	    383844	    391373	    396801	    402947	    408439	    414169	    420319	    425386	    430610	    435793	    440938	    446047	    451113	    456500	    490022	    591126	    576093	    483156	    488853	    494980	    501522	    508469	    515809	    523532	    531622	    540065	    548864	    558028	    567593	    577552	    587885	    598550	    609490	    620651	    632008	    643546	    655258	    667140	    679185	    691373	    703688	    716123	    728673	    741347	    754166	    767156	    780337	    793728	    807319	    821079	    835001	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
