Male mortality
0.0636355259418521	0.0620644961967702	0.0604934664516882	0.0589224367066062	0.0573514069615242	0.0557803772164422	0.0542093474713602	0.0526383177262782	0.0510672879811963	0.0494962582361143	0.0479252284910323	0.0463541987459503	0.0447831690008683	0.0427204323543293	0.0393491590345489	0.0371129954270120	0.0345713033918024	0.0332726990415386	0.0345267972205062	0.0335784850115098	0.0319449529660579	0.0319595078343831	0.0330480486761123	0.0329190364040666	0.0327900241320208	0.0326610118599751	0.0325319995879294	0.0324029873158836	0.0322739750438379	0.0321449627717921	0.0320159504997464	0.0318869382277006	0.0317579259556549	0.0316289136836092	0.0249340629695684	0.0289069540086269	0.0341259277101746	0.0315224406742574
0.0162874204000279	0.0156033712368334	0.0149193220736389	0.0142352729104443	0.0135512237472498	0.0128671745840552	0.0121831254208607	0.0114990762576662	0.0108150270944716	0.0101309779312771	0.0094469287680825	0.0087628796048880	0.0080788304416934	0.0083388289863211	0.0083576715724122	0.0081468108814017	0.0081336453476359	0.0080287936443919	0.0078630990100308	0.0075919702859817	0.0075779345823036	0.0077193366048222	0.0076902010906562	0.0075997131471601	0.0075092252036640	0.0074187372601678	0.0073282493166717	0.0072377613731756	0.0071472734296795	0.0070567854861834	0.0069662975426872	0.0068758095991911	0.0067853216556950	0.0066948337121989	0.0061094560303497	0.0056929666145120	0.0069754170855873	0.0069704255425391
0.0058979649602558	0.0058136918314613	0.0057294187026668	0.0056451455738723	0.0055608724450778	0.0054765993162833	0.0053923261874887	0.0053080530586942	0.0052237799298997	0.0051395068011052	0.0050552336723107	0.0049709605435162	0.0048866874147217	0.0050073837699174	0.0049994796720421	0.0048618431384220	0.0047949882289454	0.0047188867837712	0.0046637861671722	0.0045762474144615	0.0045197633806292	0.0045235541363523	0.0045407890629559	0.0044848447882585	0.0044289005135611	0.0043729562388638	0.0043170119641664	0.0042610676894691	0.0042051234147717	0.0041491791400744	0.0040932348653770	0.0040372905906797	0.0039813463159823	0.0039254020412850	0.0035769040860180	0.0034303759667596	0.0041616530390266	0.0045362819556619
0.0026058539400418	0.0027001783172479	0.0027945026944539	0.0028888270716600	0.0029831514488660	0.0030774758260721	0.0031718002032781	0.0032661245804842	0.0033604489576903	0.0034547733348963	0.0035490977121024	0.0036434220893084	0.0037377464665145	0.0038033466087811	0.0037842827694283	0.0036741622868136	0.0035820711316723	0.0035156479181381	0.0035042280809843	0.0034839708415263	0.0034125818657067	0.0033667892614044	0.0034012407326252	0.0032914291338217	0.0031816175350183	0.0030718059362149	0.0029619943374114	0.0028521827386080	0.0027423711398046	0.0026325595410011	0.0025227479421977	0.0024129363433943	0.0023031247445908	0.0021933131457874	0.0017587650101621	0.0019072995108850	0.0022307199685047	0.0028046298843099
0.0015840471777898	0.0016822354472714	0.0017804237167530	0.0018786119862345	0.0019768002557161	0.0020749885251977	0.0021731767946793	0.0022713650641608	0.0023695533336424	0.0024677416031240	0.0025659298726056	0.0026641181420871	0.0027623064115687	0.0027962825896970	0.0027727710919783	0.0026832829845277	0.0025887028812951	0.0025329631257764	0.0025461607795997	0.0025771336960714	0.0024937494632419	0.0024087815201936	0.0024551422666724	0.0023625521002354	0.0022699619337985	0.0021773717673615	0.0020847816009245	0.0019921914344875	0.0018996012680505	0.0018070111016135	0.0017144209351766	0.0016218307687396	0.0015292406023026	0.0014366504358656	0.0009874412427553	0.0012466788265174	0.0011350126497735	0.0015841692692622
0.0012546117906218	0.0013147323220731	0.0013748528535244	0.0014349733849757	0.0014950939164269	0.0015552144478782	0.0016153349793295	0.0016754555107808	0.0017355760422320	0.0017956965736833	0.0018558171051346	0.0019159376365859	0.0019760581680371	0.0019912046695993	0.0019656508567409	0.0018934766759563	0.0018118199239592	0.0017669636205842	0.0017919440221796	0.0018583806128815	0.0017686966202158	0.0016577574335072	0.0017101559084023	0.0016450083074734	0.0015798607065445	0.0015147131056156	0.0014495655046867	0.0013844179037578	0.0013192703028289	0.0012541227019000	0.0011889751009712	0.0011238275000423	0.0010586798991134	0.0009935322981845	0.0006878100075225	0.0009435009608974	0.0009025885019664	0.0010147191735686
0.0010922840825613	0.0011165873468305	0.0011408906110998	0.0011651938753690	0.0011894971396383	0.0012138004039075	0.0012381036681767	0.0012624069324460	0.0012867101967152	0.0013110134609845	0.0013353167252537	0.0013596199895230	0.0013839232537922	0.0013850621057647	0.0013568288660792	0.0013011096552237	0.0012415600980498	0.0012071042921280	0.0012358815342598	0.0013229241873809	0.0012341264094398	0.0011115772874262	0.0011641679539746	0.0011264397722200	0.0010887115904655	0.0010509834087109	0.0010132552269564	0.0009755270452018	0.0009377988634473	0.0009000706816927	0.0008623424999382	0.0008246143181836	0.0007868861364291	0.0007491579546745	0.0006044567649247	0.0008646598287893	0.0008179035789304	0.0005338876678209
0.0009275622752133	0.0009319323230623	0.0009363023709112	0.0009406724187602	0.0009450424666092	0.0009494125144581	0.0009537825623071	0.0009581526101561	0.0009625226580050	0.0009668927058540	0.0009712627537030	0.0009756328015520	0.0009800028494009	0.0009667148768046	0.0009333981226476	0.0008946198234330	0.0008612578951065	0.0008361612170449	0.0008642027447795	0.0009585276951212	0.0008779898105002	0.0007577013333413	0.0008052572424846	0.0007958861103834	0.0007865149782823	0.0007771438461811	0.0007677727140800	0.0007584015819788	0.0007490304498777	0.0007396593177765	0.0007302881856754	0.0007209170535742	0.0007115459214731	0.0007021747893719	0.0005408875246621	0.0006648246830411	0.0007588392508073	0.0005047804012563
0.0008399500096716	0.0008321967094606	0.0008244434092496	0.0008166901090386	0.0008089368088276	0.0008011835086166	0.0007934302084056	0.0007856769081946	0.0007779236079837	0.0007701703077727	0.0007624170075617	0.0007546637073507	0.0007469104071397	0.0007164159131203	0.0006751939432167	0.0006540087086369	0.0006469838411995	0.0006297733166658	0.0006545238573521	0.0007450075739736	0.0006789067479056	0.0005725058619996	0.0006110526050851	0.0006149521312741	0.0006188516574631	0.0006227511836522	0.0006266507098412	0.0006305502360302	0.0006344497622192	0.0006383492884082	0.0006422488145973	0.0006461483407863	0.0006500478669753	0.0006539473931643	0.0004790651554012	0.0007021958205722	0.0007659457022342	0.0004845245795054
0.0007504657900873	0.0007426291501810	0.0007347925102747	0.0007269558703684	0.0007191192304622	0.0007112825905559	0.0007034459506496	0.0006956093107433	0.0006877726708371	0.0006799360309308	0.0006720993910245	0.0006642627511182	0.0006564261112120	0.0006063430346398	0.0005552620248185	0.0005513661115159	0.0005680474675328	0.0005569457271963	0.0005764131033762	0.0006547504316402	0.0006067626532028	0.0005219858843303	0.0005493916338899	0.0005499521094901	0.0005505125850904	0.0005510730606906	0.0005516335362908	0.0005521940118911	0.0005527544874913	0.0005533149630915	0.0005538754386918	0.0005544359142920	0.0005549963898923	0.0005555568654925	0.0004835182204049	0.0005599122930981	0.0006541592538317	0.0005414599094521
