	        5.87047	    -0.00456788	        0.36146	      0.0246331	       -3.02862	        2.47707	        2.30894	       -1.98472	      -0.504287	       -1.07716
	    -0.00456788	        1.38895	      0.0488674	      -0.154002	      -0.792907	         0.1617	       0.868751	      -0.577884	     -0.0538924	      -0.365681
	        0.36146	      0.0488674	        15.3757	       0.344144	        1.74821	       0.216193	       -3.52009	       0.393644	     0.00860758	       0.409976
	      0.0246331	      -0.154002	       0.344144	         20.598	       -2.33379	       -2.27459	      -0.835375	        1.50372	       0.198969	       0.605668
	       -3.02862	      -0.792907	        1.74821	       -2.33379	        244.551	        26.3609	        28.6127	       -19.4167	       -1.44674	       -10.5626
	        2.47707	         0.1617	       0.216193	       -2.27459	        26.3609	        133.842	       -0.12032	        7.66514	       0.725725	        4.62738
	        2.30894	       0.868751	       -3.52009	      -0.835375	        28.6127	       -0.12032	        304.841	        2.99887	       0.572583	        2.61983
	       -1.98472	      -0.577884	       0.393644	        1.50372	       -19.4167	        7.66514	        2.99887	        12.6518	      -0.604042	       -2.22573
	      -0.504287	     -0.0538924	     0.00860758	       0.198969	       -1.44674	       0.725725	       0.572583	      -0.604042	        1.19943	      -0.512388
	       -1.07716	      -0.365681	       0.409976	       0.605668	       -10.5626	        4.62738	        2.61983	       -2.22573	      -0.512388	        10.6884
