  0.722198	   1.92989	    3.3791	   6.20061	    11.811	   22.8299	   43.8873	   80.9951	   137.668	   211.406	   293.875	   375.014	   445.695	   516.182	   544.483	   576.889	   601.642	   694.462	   735.926	   737.184	   729.454	   705.627	   624.854	   515.119	   372.795	   262.674	   207.187	   181.437	   162.579	   136.453	   112.796	   97.4975	   84.9699	   78.2409	   68.0098	   63.8426	   69.8472	   65.7888	   59.8342	   54.5208	   49.9319	   45.8846	   42.2363	   39.0221	   36.2404	   33.7155	   31.3714	   29.1842	   27.1312	   25.1958	   23.3637	   21.6253	   19.9807	   18.4319	   16.9772	   15.6132	   14.3368	   13.1459	   12.0386	   11.0131	   10.0679	    9.2001	   8.40618	   7.68189	   7.02268	   6.42393	   5.88065	   5.38769	   4.94051	   4.53501	   4.16728	
 0.0526798	  0.251497	  0.543792	  0.972829	   1.79427	   3.36388	   6.24648	   11.2327	   18.7902	   28.2881	   37.9031	   45.3487	   51.0283	   62.4813	   68.2002	   78.6253	   86.2292	   83.6651	   85.5869	   88.1762	   87.3077	   87.1201	   84.9535	   80.3676	   72.5122	   60.1405	   47.7701	   40.8787	   38.3611	   36.5939	   32.6636	   28.6013	   25.7334	   23.1672	   19.4546	   17.6837	    19.851	   19.0173	   17.4173	   15.9424	   14.6791	   13.5876	   12.6118	   11.7103	    10.899	   10.1799	   9.51676	   8.89578	   8.31281	    7.7626	   7.23969	   6.74113	   6.26656	   5.81731	   5.39379	   4.99527	   4.62073	   4.26937	   3.94066	    3.6341	   3.34916	   3.08527	   2.84174	   2.61768	   2.41203	   2.22372	   2.05159	   1.89443	   1.75089	    1.6198	    1.5001	
 0.0079963	 0.0409705	  0.124743	  0.261827	  0.494849	  0.957167	   1.86078	   3.56035	   6.46642	   10.8539	   16.4804	   22.5599	   28.6523	    35.256	   40.1037	   45.2315	   49.9569	    49.912	   51.8476	   54.0977	   52.4768	   52.6077	   54.1366	   52.2198	   48.9935	   44.6985	   37.8198	   30.4372	   26.2592	   24.6546	   23.3348	   20.7266	    18.044	   16.0573	   12.9762	     11.81	   13.2436	   12.9427	   11.6261	    10.601	   9.67603	   8.88131	   8.18787	   7.56135	   6.98169	   6.45776	   5.98959	   5.55796	   5.15555	   4.77947	   4.42632	   4.09285	   3.77764	   3.48065	    3.2023	   2.94236	   2.70005	    2.4745	   2.26497	   2.07086	   1.89157	   1.72646	    1.5749	   1.43621	   1.30964	   1.19439	   1.08967	  0.994658	  0.908534	  0.830454	  0.759659	
0.000556767	0.00529698	 0.0222865	  0.065655	  0.142976	  0.285419	  0.580528	   1.18671	   2.35886	   4.42906	   7.67937	   12.0749	   17.4711	   21.9348	   26.2726	   30.9996	   34.0951	   34.9658	    37.292	   39.4876	   39.2374	   38.6477	   40.1019	   39.6386	   37.0014	   33.7299	   29.9231	   24.5126	   19.0341	    15.786	    14.175	   12.7866	   10.7916	   8.88962	   7.11513	   6.32325	   6.96788	   7.05062	    6.3625	   5.71718	   5.22156	    4.7743	   4.38878	   4.05037	   3.74306	    3.4579	   3.19969	   2.96866	   2.75566	   2.55702	    2.3713	   2.19683	   2.03204	   1.87629	   1.72957	   1.59206	   1.46363	   1.34389	   1.23241	   1.12883	   1.03287	  0.944193	  0.862504	  0.787489	  0.718815	  0.656111	  0.598989	  0.547053	   0.49991	  0.457151	  0.418362	
         	0.000359684	0.00348424	 0.0149242	  0.044393	 0.0982704	  0.199859	  0.414804	  0.860991	   1.73454	   3.29382	    5.7662	   9.28332	   12.2856	   15.5511	   19.3202	   22.4842	   23.4497	   25.6008	    27.592	   27.9228	   28.1185	   28.5998	   28.3322	   27.8161	   25.8321	   23.4374	   20.6283	    16.698	   12.7849	   10.4304	   9.19391	   8.11599	   6.67459	   5.20255	   4.57882	   4.75614	   4.67667	   4.25294	   3.84127	   3.45853	   3.16627	   2.90185	   2.67296	   2.47111	   2.28708	   2.11586	   1.96066	    1.8218	   1.69365	   1.57396	   1.46191	   1.35648	   1.25672	   1.16227	   1.07313	  0.989449	  0.911156	  0.838036	  0.769844	  0.706375	  0.647465	  0.592941	  0.542627	  0.496346	  0.453909	  0.415099	  0.379689	  0.347444	  0.318131	  0.291504	
         	         	0.000287287	0.00276162	   0.01175	 0.0345438	 0.0760181	  0.154366	  0.319277	  0.660007	   1.32332	   2.49843	   4.40919	   6.20233	   8.60459	   11.1646	   13.8312	   15.5408	   17.1424	   18.6227	   19.2976	   19.7437	   20.4455	   19.9036	   19.7383	   19.4192	   18.0772	   16.4187	   14.4262	   11.6489	   8.89383	   7.23214	   6.34453	    5.5648	   4.50585	    3.8853	   3.89061	   3.57573	   3.24943	   2.97986	   2.71666	   2.47023	   2.28403	    2.1135	   1.96484	   1.83281	   1.71133	   1.59709	   1.49292	   1.39931	    1.3122	   1.23004	   1.15233	   1.07841	   1.00764	  0.939841	  0.875108	   0.81366	   0.75555	  0.700702	  0.649012	  0.600403	  0.554829	  0.512231	  0.472545	  0.435703	  0.401618	  0.370178	  0.341251	  0.314696	  0.290366	
         	         	         	0.000242554	0.00229061	 0.0095885	  0.027631	 0.0599862	  0.120376	  0.246074	  0.502675	  0.995731	   1.88131	    2.8095	   4.34279	   6.06325	   7.93895	   9.63671	   11.3722	   12.2617	   12.9033	   13.5356	   14.1287	   14.1622	    13.881	   13.8776	   13.7717	   12.9188	   11.8088	   10.4443	   8.49646	   6.54479	   5.37233	   4.75835	   4.24648	   3.76058	   3.48604	    3.0227	   2.64653	   2.40602	   2.20933	   2.01808	   1.83899	   1.70372	   1.57907	   1.46998	   1.37286	   1.28331	   1.19902	   1.12209	   1.05294	  0.988525	  0.927702	  0.870095	  0.815224	  0.762615	  0.712128	  0.663852	  0.617958	  0.574495	  0.533413	  0.494642	  0.458131	  0.423852	   0.39177	  0.361842	  0.334023	  0.308256	  0.284459	  0.262541	  0.242398	
         	         	         	         	0.000198209	  0.001846	0.00762756	 0.0216142	 0.0464017	  0.092176	  0.186498	   0.37693	  0.747198	    1.1708	   2.01399	    3.0718	   4.38441	   5.64918	   7.16312	   8.14564	   8.55651	   9.20524	    9.6982	   10.0246	   10.1963	   10.1543	   10.3252	   10.4102	   9.92037	   9.22174	   8.30788	   6.89986	   5.43707	   4.57186	    4.0594	   3.83007	   3.59797	   3.04573	   2.66486	   2.33479	   2.12603	   1.95654	   1.79166	    1.6366	    1.5194	   1.41077	   1.31543	   1.23037	   1.15184	   1.07776	   1.01008	  0.949201	  0.892416	  0.838704	  0.787742	  0.739107	  0.692379	  0.647442	  0.604385	  0.563373	   0.52446	  0.487612	  0.452774	  0.419907	  0.388998	   0.36002	  0.332945	  0.307739	  0.284357	  0.262734	  0.242789	
         	         	         	         	         	0.000165416	0.00152108	0.00620321	 0.0173189	 0.0367765	 0.0723079	  0.144758	  0.292522	  0.479148	   0.88983	    1.4909	   2.35599	   3.26074	    4.3875	   5.34579	   5.91933	   6.50633	    6.8452	   7.34382	   7.70276	   7.95787	   8.05187	    8.2999	   8.48394	   8.19942	    7.7392	   7.08983	   5.99357	   4.81065	   3.91731	   3.79626	   3.80042	   3.28587	   2.81301	   2.45998	   2.15563	   1.96456	   1.81007	   1.65946	   1.51724	   1.40952	   1.30939	   1.22137	    1.1428	    1.0702	   1.00168	  0.939055	  0.882729	  0.830181	  0.780462	  0.733273	  0.688221	   0.64492	  0.603261	  0.563328	  0.525276	  0.489158	  0.454943	   0.42258	  0.392038	  0.363303	  0.336355	  0.311167	  0.287709	  0.265942	  0.245806	
         	         	         	         	         	         	0.000138167	0.00126773	0.00516634	 0.0143767	 0.0305305	 0.0600479	  0.121496	  0.208409	  0.400095	  0.727044	   1.27379	   1.88612	   2.75102	   3.60472	   4.23029	   5.07106	   5.26214	   5.76229	   6.21085	   6.54799	   6.79741	   6.88462	   7.10564	   7.26908	   7.03363	   6.65283	   6.10785	   5.17371	   3.93881	   3.76497	   3.84229	   3.42799	   2.99921	   2.56608	   2.24457	   1.96825	   1.79579	   1.65645	   1.52008	   1.39085	   1.29288	   1.20162	   1.12135	   1.04964	  0.983314	   0.92068	  0.863431	  0.811938	  0.763887	  0.718406	  0.675224	  0.633981	  0.594321	  0.556146	  0.519535	  0.484632	  0.451487	  0.420074	  0.390348	  0.362282	  0.335864	  0.311078	  0.287901	  0.266308	  0.246263	
