	       0.637003	       0.211384	      -0.030107	     -0.0410468	      0.0585741	     -0.0694336	     -0.0150142	       0.256535	       0.619867	       0.154116
	              0	       0.859101	      -0.010376	    -0.00636483	      0.0169538	     -0.0111161	     -0.0080877	       0.102531	       0.163137	       0.098883
	              0	              0	       0.243279	    -0.00354407	    -0.00513089	      0.0024751	     0.00374733	      -0.031957	     -0.0344431	     -0.0328384
	              0	              0	              0	       0.212325	    -0.00580337	     0.00934178	     0.00257491	     -0.0431598	     -0.0898618	     -0.0304634
	              0	              0	              0	              0	      0.0749048	     -0.0308213	    -0.00989591	       0.166785	       0.259941	       0.129973
	              0	              0	              0	              0	              0	      0.0876418	    0.000440045	     -0.0485304	     -0.0874419	     -0.0237378
	              0	              0	              0	              0	              0	              0	      0.0552803	     -0.0214181	     -0.0475342	     -0.0321126
	              0	              0	              0	              0	              0	              0	              0	       0.296363	       0.182817	       0.115238
	              0	              0	              0	              0	              0	              0	              0	              0	        0.87283	      0.0447017
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.313469
