cholIMIS 0
	              0	              0	      0.0384085	      -0.031274	   -0.000862738	    -0.00136646	    -0.00377284	     0.00989526	      0.0654401	      0.0089224
	              0	              0	              0	      0.0385572	   -0.000101309	     0.00864768	      -0.001603	     -0.0391612	     -0.0487728	    -0.00836901
	              0	              0	              0	              0	      0.0164673	     0.00167367	     0.00947269	    -0.00386238	     0.00531632	     0.00256665
	              0	              0	              0	              0	              0	      0.0130853	    -0.00143543	     -0.0129862	      0.0500465	     -0.0141951
	              0	              0	              0	              0	              0	              0	     0.00897979	      0.0076596	     0.00862364	    -0.00546426
	              0	              0	              0	              0	              0	              0	              0	       0.039187	      0.0373934	     -0.0171019
	              0	              0	              0	              0	              0	              0	              0	              0	       0.170355	    -0.00482257
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0369353
cholIMIS 7
	       0.164352	      -0.130374	     -0.0209071	    -0.00789952	    -0.00927792	     -0.0252703	     0.00398784	      0.0608029	      -0.108722	     -0.0205203
	              0	       0.318135	      0.0123957	    -0.00668615	     0.00250991	    -0.00135825	   -0.000821407	     -0.0168602	     -0.0356355	    -0.00563083
	              0	              0	      0.0422274	     -0.0376735	     -0.0081498	    -0.00884126	   -0.000595064	      0.0337162	     -0.0957467	    -0.00535504
	              0	              0	              0	      0.0471468	     0.00564637	      0.0179798	    -0.00525731	     -0.0675407	       0.123574	     0.00249469
	              0	              0	              0	              0	      0.0185831	     0.00540551	     0.00626451	      -0.014037	       0.058705	     0.00782716
	              0	              0	              0	              0	              0	      0.0157072	    -0.00544098	     -0.0236284	       0.134828	    -0.00444522
	              0	              0	              0	              0	              0	              0	      0.0110364	     0.00857614	      -0.048107	     -0.0103543
	              0	              0	              0	              0	              0	              0	              0	      0.0423405	       0.026721	     -0.0131686
	              0	              0	              0	              0	              0	              0	              0	              0	       0.199138	    0.000564864
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0416588
cholIMIS 8
	       0.186926	      0.0314565	     -0.0354331	      0.0239547	      0.0054968	     -0.0155683	     0.00296044	      0.0393928	      -0.145225	      -0.062371
	              0	       0.275312	       0.012957	   -7.99413e-05	   -0.000174689	     0.00312732	    -0.00749396	     -0.0481985	     -0.0183685	      0.0218476
	              0	              0	      0.0293323	     -0.0286079	    -0.00608533	     -0.0045835	    -0.00512147	      0.0114833	    -0.00443683	     0.00802364
	              0	              0	              0	      0.0290731	     0.00514449	      0.0108077	    -0.00370367	     -0.0395066	     0.00945953	     -0.0077693
	              0	              0	              0	              0	       0.025084	     0.00726184	     0.00796835	      -0.013587	      0.0440892	    -0.00187366
	              0	              0	              0	              0	              0	      0.0094563	    -0.00306781	     -0.0208234	       0.134204	      0.0113013
	              0	              0	              0	              0	              0	              0	      0.0100263	      0.0185016	     -0.0386478	     -0.0190223
	              0	              0	              0	              0	              0	              0	              0	      0.0353751	      -0.064652	     -0.0347407
	              0	              0	              0	              0	              0	              0	              0	              0	       0.233289	     0.00301735
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0260109
cholIMIS 9
	        0.19662	      -0.147248	     -0.0168698	     0.00705658	     0.00343281	     -0.0112295	    -0.00734704	      0.0219991	     -0.0262846	     -0.0225167
	              0	       0.297606	     0.00909459	     0.00118252	    -0.00286954	     0.00237794	    -0.00355665	     -0.0375887	      0.0458716	      0.0165881
	              0	              0	      0.0396183	     -0.0186074	     0.00712813	     0.00682719	    -0.00684787	     -0.0206047	       0.117885	     0.00408356
	              0	              0	              0	      0.0341964	     0.00993227	      0.0159878	    -0.00519768	     -0.0537598	      0.0866993	     -0.0104443
	              0	              0	              0	              0	      0.0224585	     0.00549914	     0.00482844	     -0.0186595	     -0.0428952	     0.00727617
	              0	              0	              0	              0	              0	     0.00952095	    -0.00268048	    -0.00290866	      0.0917726	    -0.00840124
	              0	              0	              0	              0	              0	              0	      0.0119048	      0.0143327	     -0.0281811	     -0.0185553
	              0	              0	              0	              0	              0	              0	              0	      0.0359953	      0.0279125	     -0.0365912
	              0	              0	              0	              0	              0	              0	              0	              0	       0.237254	     0.00146188
	              0	              0	              0	              0	              0	              0	              0	              0	              0	      0.0265707
cholIMIS 10
	       0.141964	       0.032256	    -0.00755256	    -0.00265471	   -0.000560953	     -0.0124113	     -0.0039573	     0.00508784	     -0.0770712	     0.00573379
	              0	        0.27264	     0.00815258	    -0.00896052	    -0.00355949	    -0.00177499	    0.000441791	     0.00350866	     -0.0556187	     -0.0104667
