Finished reading inputs
Log likelihood: -5856.16
Log likelihood: -1298.45
Log likelihood: -20376.4
Log likelihood: -1085.32
Log likelihood: -979.506
Log likelihood: -3032.93
Log likelihood: -3877.34
Log likelihood: -8358.02
Log likelihood: -4650.89
Log likelihood: -2126.65
Log likelihood: -5699.67
Log likelihood: -845.177
Log likelihood: -32279.8
Log likelihood: -346.463
Log likelihood: -415.275
Log likelihood: -504.447
Log likelihood: -4880.92
Log likelihood: -17145.7
Log likelihood: -1948.75
Log likelihood: -749.023
Log likelihood: -2127.1
Log likelihood: -2811.4
Log likelihood: -3470.97
Log likelihood: -3445.79
Log likelihood: -1602.17
Log likelihood: -1584.06
Log likelihood: -4677.99
Log likelihood: -14527.5
Log likelihood: -503.041
Log likelihood: -558.722
Log likelihood: -445.998
Log likelihood: -497.308
Log likelihood: -2347.03
Log likelihood: -21302
Log likelihood: -9482.93
Log likelihood: -308.777
Log likelihood: -23198.2
Log likelihood: -1025.83
Log likelihood: -10310.9
Log likelihood: -3249.03
Log likelihood: -3189.71
Log likelihood: -4419.31
Log likelihood: -4876.96
Log likelihood: -9192.23
Log likelihood: -653.244
Log likelihood: -891.371
Log likelihood: -42231.9
Log likelihood: -3944.35
Log likelihood: -11147.3
Log likelihood: -966.524
Log likelihood: -15054.4
Log likelihood: -1828.2
Log likelihood: -2347.57
Log likelihood: -615.352
Log likelihood: -18815.6
Log likelihood: -1182.05
Log likelihood: -970.463
Log likelihood: -451.926
Log likelihood: -1817.53
Log likelihood: -14691.4
Log likelihood: -5422.19
Log likelihood: -921.653
Log likelihood: -542.461
Log likelihood: -578.192
Log likelihood: -15552.8
Log likelihood: -2279.46
Log likelihood: -7240.63
Completed simulation 401
Log likelihood: -6485.93
Log likelihood: -1431.71
Log likelihood: -1251.12
Log likelihood: -1203.14
Log likelihood: -7787.7
Log likelihood: -15773.3
Log likelihood: -1684.52
Log likelihood: -40768.2
Log likelihood: -1424.64
Log likelihood: -9529.78
Log likelihood: -1127.34
Log likelihood: -2573.95
Log likelihood: -2272.29
Log likelihood: -20569.5
Log likelihood: -962.278
Log likelihood: -1333.15
Log likelihood: -33007.9
Log likelihood: -22520.5
Log likelihood: -1630.49
Log likelihood: -807.412
Log likelihood: -7653.73
Log likelihood: -339.813
Log likelihood: -9723.74
Log likelihood: -1864.87
Log likelihood: -11398.6
Log likelihood: -1050.14
Log likelihood: -468.035
Log likelihood: -27421.5
Log likelihood: -4374.99
Log likelihood: -2274.16
Log likelihood: -3602.69
Log likelihood: -1164.32
Log likelihood: -2055.57
Log likelihood: -7890.25
Log likelihood: -2857.41
Log likelihood: -889.966
Log likelihood: -9918.11
Log likelihood: -4880.63
Log likelihood: -6848.65
Log likelihood: -2260.8
Log likelihood: -3093.6
Log likelihood: -476.269
Log likelihood: -20831.2
Log likelihood: -2861.47
Log likelihood: -2430.54
Log likelihood: -5290.9
Log likelihood: -7821.22
Log likelihood: -2956.48
Log likelihood: -1707.78
Log likelihood: -641.839
Log likelihood: -174.959
Log likelihood: -11733.4
Log likelihood: -3839.11
Log likelihood: -932.085
Log likelihood: -1253.8
Log likelihood: -1055
Log likelihood: -7423.69
Log likelihood: -548.349
Log likelihood: -828.697
Log likelihood: -3105.31
Log likelihood: -875.816
Log likelihood: -417.327
Log likelihood: -11730.6
Log likelihood: -1671.39
Log likelihood: -24245.2
Log likelihood: -796.588
Log likelihood: -771.115
Log likelihood: -13276.6
Log likelihood: -690.094
Log likelihood: -6406.89
Log likelihood: -1956.65
Log likelihood: -12591.3
Log likelihood: -1648.62
Log likelihood: -1249.01
Log likelihood: -3272.95
Log likelihood: -3180.75
Log likelihood: -2119.92
Log likelihood: -11485.7
Log likelihood: -4725.45
Log likelihood: -1016.65
Log likelihood: -20924
Log likelihood: -786.413
Log likelihood: -924.513
Log likelihood: -3447.68
Log likelihood: -31398.4
Log likelihood: -734.767
Log likelihood: -13318.7
Log likelihood: -1535.76
Log likelihood: -20410.4
Log likelihood: -12148.4
Log likelihood: -3065.85
