Read input files
Log likelihood: -69.4984
Log likelihood: -69.0233
Log likelihood: -68.8602
Log likelihood: -68.7761
Log likelihood: -68.8348
Log likelihood: -67.5077
Log likelihood: -68.7995
Log likelihood: -68.8757
Log likelihood: -70.5098
Log likelihood: -69.5043
Log likelihood: -66.8102
Log likelihood: -69.3877
Log likelihood: -69.0919
Log likelihood: -64.9132
Log likelihood: -78.7744
Log likelihood: -64.556
Log likelihood: -68.693
Log likelihood: -73.7807
Log likelihood: -66.3397
Log likelihood: -67.0374
Log likelihood: -66.1062
Log likelihood: -68.8563
Log likelihood: -67.6395
Log likelihood: -65.9618
Log likelihood: -71.4298
Log likelihood: -67.0022
Log likelihood: -70.964
Log likelihood: -69.3877
Log likelihood: -69.8702
Log likelihood: -70.2801
Log likelihood: -70.896
Log likelihood: -66.3397
Log likelihood: -72.9319
Log likelihood: -73.7642
Log likelihood: -64.6735
Log likelihood: -70.8262
Log likelihood: -69.0919
Log likelihood: -70.2659
Log likelihood: -69.0919
Log likelihood: -68.6439
Log likelihood: -71.1716
Log likelihood: -71.109
Log likelihood: -69.0839
Log likelihood: -73.7642
Log likelihood: -69.8702
Log likelihood: -70.8104
Log likelihood: -68.693
Log likelihood: -67.9284
Log likelihood: -71.5947
Log likelihood: -67.5077
Log likelihood: -66.6741
Log likelihood: -67.2174
Log likelihood: -78.7813
Log likelihood: -74.0069
Log likelihood: -65.036
Log likelihood: -71.9686
Log likelihood: -69.5808
Log likelihood: -69.8702
Log likelihood: -68.3563
Log likelihood: -71.6124
Log likelihood: -67.9284
Log likelihood: -69.3543
Log likelihood: -69.898
Log likelihood: -66.2937
Log likelihood: -64.556
Log likelihood: -67.9192
Log likelihood: -68.0291
Log likelihood: -70.5098
Log likelihood: -68.1344
Log likelihood: -69.8702
Log likelihood: -65.731
Log likelihood: -70.003
Log likelihood: -68.8612
Log likelihood: -69.8702
Log likelihood: -69.0908
Log likelihood: -70.964
Log likelihood: -68.0935
Log likelihood: -70.1609
Log likelihood: -71.6124
Log likelihood: -68.1938
Log likelihood: -68.4297
Log likelihood: -67.9284
Log likelihood: -69.8702
Log likelihood: -66.3397
Log likelihood: -65.6919
Log likelihood: -70.8862
Log likelihood: -72.3056
Log likelihood: -68.2805
Log likelihood: -68.818
Log likelihood: -79.6956
Log likelihood: -72.8887
Log likelihood: -73.5848
Log likelihood: -72.4887
Log likelihood: -66.3642
Log likelihood: -69.0233
Log likelihood: -68.8757
Log likelihood: -68.9681
Log likelihood: -70.1173
Log likelihood: -67.1833
Log likelihood: -65.1693
Completed simulation 100
Log likelihood: -70.964
Log likelihood: -68.5233
