     0	     0	   45.8742	   103.209	   225.282	   502.456	   1103.14	   2252.14	   4090.32	   6565.03	   9437.38	   12498.9	   15530.4	   18247.6	   20872.6	   22726.9	   24268.5	   25531.8	   26147.8	   26241.1	   25625.4	   24783.4	   23867.1	   22063.7	   19656.1	   17510.8	   15714.1	   12920.7	   10869.8	   10087.4	   10140.4	    9614.1	   8612.62	   7730.82	   6873.52	   6248.98	   5802.35	   5367.23	   4939.31	   4617.08	   4327.73	   4084.34	   3871.71	   3678.02	   3490.82	   3314.59	    3155.3	   3001.94	   2853.14	    2708.4	   2567.41	   2428.99	   2291.93	   2156.92	   2026.33	   1901.32	   1782.08	    1668.4	   1560.27	   1457.79	   1361.07	   1270.13	   1184.92	   1105.35	   1031.29	   962.559	   898.957	   840.254	   786.168	   736.359	   690.488	   648.242	    609.32
     1	     0	   31.2185	   73.0271	   173.361	   428.564	   1039.02	   2277.29	   4249.99	   6790.58	   9633.26	   12613.9	   15538.3	   18136.2	   20640.5	   22391.1	   23845.6	   25038.8	     25608	   25675.2	     25059	   24230.1	   23335.6	     21581	   19240.7	   17153.6	   15400.8	   12677.6	   10670.9	   9891.41	   9920.27	   9392.32	   8409.85	   7536.57	   6680.22	   6052.59	   5597.08	      5155	   4737.48	   4428.21	   4154.26	   3926.67	   3729.74	   3551.15	   3378.51	   3215.53	   3065.91	   2920.75	   2779.21	   2641.03	      2506	   2373.01	   2240.88	   2110.29	    1983.6	   1862.01	   1745.79	   1634.83	    1529.2	   1429.04	    1334.5	   1245.63	   1162.41	   1084.76	   1012.59	   945.713	   883.926	   826.997	   774.635	   726.499	   682.241	   641.546	   604.106
     2	     0	    23.214	     52.89	   117.427	   270.114	   625.688	   1388.78	   2800.04	   4952.83	   7647.11	   10642.1	   13720.3	   16599.4	   19434.2	     21556	   23363.4	   24879.1	   25736.3	   26049.1	   25629.4	   24956.9	   24177.4	   22466.6	   20109.4	   17985.8	   16191.2	   13347.4	   11242.8	   10439.3	   10500.2	   9959.16	   8928.64	   8021.42	   7138.58	   6499.73	   6044.86	   5604.16	   5169.06	   4834.75	   4534.37	   4281.48	   4061.41	   3862.51	   3671.56	   3492.59	   3332.58	   3178.74	   3029.25	   2883.39	   2740.69	   2599.76	   2459.14	   2319.52	   2183.54	   2052.59	   1927.01	   1806.69	   1691.74	   1582.38	   1478.83	   1381.24	   1289.61	   1203.94	   1124.13	   1050.04	   981.476	   918.217	   859.974	   806.383	   757.075	   711.705	    669.94
     3	     0	   10.9516	   27.0233	    66.489	   171.765	   450.568	   1138.32	   2585.03	   4962.13	   7949.33	   11168.9	   14396.1	   17366.8	     20262	     22394	   24188.2	   25673.7	   26477.7	   26718.5	   26206.7	   25439.9	   24574.3	   22772.6	   20327.9	   18141.2	   16307.9	   13417.3	   11287.8	   10486.7	   10564.3	   10024.4	   8982.46	   8069.98	   7181.23	   6539.84	   6084.86	   5646.36	   5217.17	   4895.76	   4609.58	   4371.13	   4164.76	   3978.03	   3797.09	   3624.45	   3468.21	   3316.25	   3167.37	   3021.14	   2877.32	   2734.58	   2591.49	   2448.91	   2309.75	   2175.53	   2046.65	   1922.99	   1804.68	   1691.98	   1585.17	   1484.38	   1389.66	   1300.97	   1218.23	    1141.3	      1070	    1004.1	   943.313	    887.28	   835.619	   787.983	   744.032
     4	     0	   41.4291	    92.019	     193.2	   412.058	   874.538	   1771.91	   3298.14	   5530.26	    8310.3	   11419.2	   14607.9	   17559.8	   20441.8	   22559.4	   24344.3	   25828.5	   26636.8	   26887.7	   26389.3	   25640.3	   24796.7	   23013.3	   20583.5	   18407.4	   16578.2	   13680.9	   11548.6	   10760.9	   10868.9	   10357.7	    9328.3	   8424.75	   7553.44	    6930.3	   6496.21	   6067.75	   5607.29	   5228.53	    4877.1	    4574.6	   4308.78	    4069.6	   3843.86	   3638.22	   3461.11	   3294.77	   3135.47	   2981.54	   2832.04	   2685.27	   2539.55	    2395.4	   2255.29	   2120.53	   1991.39	   1867.67	   1749.43	   1636.85	   1530.16	   1429.48	   1334.84	   1246.21	    1163.5	   1086.57	   1015.24	   949.301	   888.484	   832.433	   780.784	   733.203	   689.359
     5	     0	   20.4772	   48.5673	   115.301	   285.254	   706.061	   1642.08	   3358.38	    5854.3	   8812.21	   11968.4	   15101.7	     17923	   20632.7	   22558.9	     24158	   25470.9	     26133	   26273.3	     25706	     24913	   24044.7	   22282.7	   19907.9	   17786.1	   16002.8	   13204.4	   11145.9	   10368.2	   10439.2	   9925.03	   8923.34	   8036.35	   7173.12	   6549.04	   6106.93	   5674.76	   5232.67	   4887.76	   4573.71	   4308.48	   4077.06	   3867.61	   3667.16	   3481.31	   3316.66	   3159.52	   3007.66	   2860.11	   2716.31	   2574.89	   2434.46	   2295.69	   2161.07	   2031.85	   1908.31	   1790.27	   1677.78	   1570.95	   1469.97	   1374.89	   1285.66	   1202.22	   1124.46	    1052.2	   985.236	   923.358	   866.279	   813.653	   765.129	   720.384	   679.106
     6	     0	   23.1516	    53.772	   121.387	   283.452	   666.932	   1509.18	   3113.56	   5620.55	   8763.43	   12163.8	   15510.6	     18489	   21318.7	   23316.9	   24962.7	   26299.2	   26953.2	   27053.5	   26409.2	   25522.9	     24558	   22677.3	   20174.6	   17952.3	   16101.2	   13215.6	   11100.5	   10310.7	   10391.4	   9861.63	   8833.03	   7932.12	   7055.97	   6425.34	   5979.01	   5549.93	   5128.24	   4816.74	    4537.8	   4305.24	   4102.32	   3916.23	   3733.98	   3559.23	    3400.2	   3245.43	   3093.92	   2945.36	   2799.58	   2655.49	   2511.83	   2369.53	   2231.34	   2098.64	   1971.71	   1850.37	   1734.66	   1624.73	   1520.77	   1422.83	   1330.88	   1244.84	   1164.59	   1089.96	   1020.75	   956.724	   897.605	   843.035	   792.652	   746.129	   703.145
     7	     0	   19.2436	   45.7818	   106.464	   256.354	   620.817	   1437.38	   3002.09	    5430.2	   8456.79	   11753.3	   15036.4	   17982.6	     20782	   22760.2	   24385.9	     25708	   26364.2	   26479.7	   25870.8	   25031.4	   24119.9	   22315.5	   19904.2	   17762.7	   15976.1	   13166.8	   11105.3	     10341	   10436.8	   9935.07	   8937.54	   8057.38	   7199.22	   6581.56	   6146.25	   5720.11	   5289.34	   4957.29	   4657.19	   4404.82	   4185.33	   3987.14	   3796.88	   3619.55	    3461.9	   3310.27	   3162.59	   3018.03	   2876.11	    2735.4	   2594.38	   2453.76	   2316.29	   2183.43	   2055.59	   1932.73	   1815.02	   1702.75	   1596.21	   1495.57	   1400.89	   1312.18	   1229.36	   1152.31	   1080.87	   1014.82	   953.897	    897.73	   845.956	    798.23	   754.215
     8	     0	     46.12	   99.1282	   194.395	   381.567	   747.569	   1429.39	   2608.18	   4453.78	   6948.72	   9926.17	   13107.8	   16136.6	   19100.2	   21320.3	   23189.1	   24743.8	   25629.1	   25968.9	     25582	   24948.7	   24211.7	   22551.1	   20249.7	   18179.4	   16431.8	   13628.9	     11558	   10788.1	   10893.4	   10394.1	   9390.53	   8501.47	   7630.24	   7006.67	    6571.2	    6143.3	   5695.96	   5343.12	   5023.14	   4754.32	   4522.47	   4315.88	   4119.65	   3938.02	   3779.31	   3627.26	   3479.06	   3333.47	   3189.65	   3045.71	   2899.67	   2752.25	   2606.64	   2464.69	      2327	   2193.69	   2065.11	   1941.72	   1824.03	   1712.37	   1606.93	   1507.85	   1415.13	   1328.71	   1248.49	   1174.29	   1105.85	    1042.8	   984.724	   931.253	   882.003
     9	     0	   33.2046	   74.6738	   163.271	   367.317	   824.232	   1751.38	   3356.48	   5676.56	   8493.62	   11569.1	   14664.1	   17481.3	   20208.8	   22177.5	   23825.1	   25185.8	   25895.5	     26073	     25533	   24757.2	   23896.6	   22137.1	     19762	   17638.7	   15855.2	   13058.3	   11000.5	   10221.6	   10289.8	   9772.97	   8773.77	   7893.02	   7038.41	   6418.74	    5978.7	   5547.02	   5111.48	   4769.67	   4458.36	    4193.3	   3960.96	   3750.78	   3550.35	   3365.36	   3201.66	      3046	      2896	   2750.68	   2609.46	   2470.98	   2333.83	   2198.56	   2067.44	   1941.63	   1821.34	   1706.41	   1596.85	   1492.79	   1394.41	   1301.75	   1214.81	   1133.53	   1057.81	    987.48	    922.36	   862.231	   806.817	   755.779	   708.777	   665.495	   625.628
