0.00383462	-106.543
0.00959092	-108.371
0.0118068	-107.298
0.0355273	-108.244
0.066536	-107.69
0.119503	-108.144
0.00857616	-103.575
0.0833766	-107.154
0.137349	-108.05
0.128259	-107.252
0.173594	-107.384
0.176419	-106.711
0.25167	-106.861
0.303317	-106.745
0.290221	-106.092
0.344119	-106.064
0.3844	-106.034
0.399329	-105.97
