	        7.61051	      0.0122244	      -0.239882	      -0.410942	        2.25181	        -0.4944	        3.62039	      -0.162177	       -0.35133	      -0.395759	      -0.830028
	      0.0122244	        1.83757	       0.475362	       0.152913	       0.678675	      -0.396396	         1.4517	      -0.122815	     -0.0484266	      -0.229593	       0.108052
	      -0.239882	       0.475362	        18.2095	        1.57152	       -3.52345	       -2.12651	      0.0265521	       -0.56499	      -0.014532	       0.462765	       0.288427
	      -0.410942	       0.152913	        1.57152	        20.7642	        1.61508	       0.152935	        -1.9506	        0.55913	       0.279295	       0.194691	        0.22722
	        2.25181	       0.678675	       -3.52345	        1.61508	        297.453	       -12.9869	       -28.1833	       -5.20928	       0.873785	        5.61468	        12.0466
	        -0.4944	      -0.396396	       -2.12651	       0.152935	       -12.9869	        148.613	        6.99345	      -0.560313	        1.17511	       0.956039	      -0.128492
	        3.62039	         1.4517	      0.0265521	        -1.9506	       -28.1833	        6.99345	        317.542	       -7.86304	        2.30796	        4.90044	        12.3821
	      -0.162177	      -0.122815	       -0.56499	        0.55913	       -5.20928	      -0.560313	       -7.86304	        15.6218	        0.31811	         2.2034	        2.17941
	       -0.35133	     -0.0484266	      -0.014532	       0.279295	       0.873785	        1.17511	        2.30796	        0.31811	        1.61369	      -0.574892	      -0.981627
	      -0.395759	      -0.229593	       0.462765	       0.194691	        5.61468	       0.956039	        4.90044	         2.2034	      -0.574892	        12.1606	       -2.58108
	      -0.830028	       0.108052	       0.288427	        0.22722	        12.0466	      -0.128492	        12.3821	        2.17941	      -0.981627	       -2.58108	        18.8543
