    520301	    512616	    513612	    512725	    510951	    508268	    504791	    506673	    507975	    506686	    502704	    490591	    501390	    483736	    476452	    483369	    477577	    481261	    481669	    495493	    529835	    544145	    558857	    571948	    572903	    563744	    565710	    570764	    579518	    586884	    590005	    590713	    588217	    582577	    583880	    585623	    586400	    588355	    592941	    597617	    601830	    605580	    608878	    611807	    614451	    616934	    619411	    622010	    624834	    627594	    630249	    632713	    634848	    636529	    637734	    638483	    638787	    638672	    638158	    637260	    636028	    634542	    632878	    631110	    629310	    627541	    625858	    624276	    622803	    621469	    620283	
    503866	    507580	    500785	    501582	    500499	    498365	    495099	    493244	    493634	    493444	    490197	    483157	    478844	    488788	    470611	    463063	    469105	    462501	    465269	    465303	    478984	    513075	    529314	    545163	    559455	    562585	    555532	    557364	    562651	    571489	    578965	    582269	    583109	    580722	    575208	    577041	    578802	    578486	    580294	    585014	    589834	    594192	    598092	    601538	    604613	    607399	    610021	    612632	    615389	    618362	    621269	    624067	    626672	    628947	    630766	    632111	    632998	    633439	    633460	    633081	    632316	    631215	    629857	    628319	    626673	    624991	    623336	    621763	    620287	    618914	    617678	
    488611	    498557	    502271	    495730	    496134	    494642	    491943	    491713	    488945	    487933	    486465	    481561	    481664	    477911	    487458	    469161	    461317	    463093	    456493	    459088	    459010	    472891	    508202	    524564	    540622	    555358	    559193	    552084	    554103	    559422	    568246	    575743	    579081	    579923	    577546	    572302	    574196	    575514	    575101	    576964	    581740	    586613	    591025	    594977	    598474	    601598	    604433	    607103	    609787	    612614	    615655	    618627	    621489	    624155	    626491	    628371	    629775	    630721	    631221	    631299	    630977	    630267	    629220	    627916	    626429	    624834	    623201	    621592	    620064	    618631	    617300	
    471371	    486512	    496303	    500032	    493508	    493318	    491207	    489878	    488799	    484955	    482420	    479587	    480664	    480361	    477148	    486592	    468216	    457441	    459194	    452545	    455050	    455109	    469763	    505008	    521405	    537632	    552616	    556828	    549890	    552002	    557351	    566205	    573738	    577108	    577979	    575741	    570529	    572197	    573431	    573062	    574963	    579775	    584682	    589127	    593111	    596639	    599794	    602659	    605385	    608123	    611002	    614093	    617113	    620022	    622734	    625114	    627038	    628485	    629473	    630014	    630132	    629849	    629178	    628168	    626900	    625449	    623888	    622287	    620710	    619212	    617808	
    452217	    470240	    485238	    494983	    498676	    492109	    491271	    489678	    487605	    485633	    480670	    476585	    479357	    479600	    478974	    476347	    485706	    465114	    454366	    456049	    449368	    451945	    452454	    467149	    502371	    518850	    535241	    550784	    555098	    548282	    550474	    555880	    564785	    572364	    575783	    576731	    574504	    569187	    570799	    572052	    571709	    573634	    578466	    583391	    587853	    591853	    595397	    598568	    601474	    604241	    607018	    609934	    613060	    616115	    619057	    621802	    624213	    626167	    627644	    628661	    629230	    629376	    629119	    628473	    627489	    626245	    624817	    623279	    621700	    620143	    618665	
    434183	    451388	    469318	    484267	    493969	    497627	    491012	    490178	    488070	    485252	    482386	    476308	    477528	    479251	    478775	    477801	    475736	    483161	    462596	    451817	    453448	    446843	    449708	    450286	    465033	    500267	    516852	    533722	    549321	    553708	    546981	    549244	    554702	    563644	    571260	    574730	    575685	    573397	    568060	    569680	    570948	    570623	    572563	    577407	    582342	    586813	    590822	    594375	    597580	    600521	    603319	    606128	    609074	    612229	    615311	    618280	    621050	    623486	    625465	    626965	    628004	    628596	    628763	    628527	    627902	    626937	    625712	    624303	    622782	    621219	    619679	
    419448	    433477	    450639	    468532	    483445	    493116	    496749	    490556	    489205	    486591	    483038	    479290	    478127	    478846	    479631	    478374	    477040	    473779	    481134	    460549	    449752	    451418	    445114	    448036	    448677	    463478	    498759	    515532	    532443	    548081	    552519	    545869	    548193	    553684	    562652	    570296	    573770	    574692	    572401	    567073	    568701	    569980	    569668	    571618	    576469	    581411	    585887	    589900	    593483	    596719	    599688	    602515	    605350	    608322	    611501	    614607	    617598	    620390	    622847	    624846	    626366	    627425	    628035	    628220	    628002	    627394	    626446	    625237	    623843	    622337	    620789	
    410046	    418819	    432843	    449980	    467846	    482735	    492386	    495538	    490297	    488439	    485328	    481049	    481775	    480430	    480744	    480512	    478474	    475593	    472276	    479541	    458951	    448200	    450214	    443979	    446944	    447643	    462513	    497578	    514370	    531306	    546968	    551453	    544870	    547236	    552748	    561734	    569377	    572832	    573761	    571477	    566159	    567796	    569085	    568785	    570743	    575599	    580545	    585024	    589067	    592679	    595942	    598938	    601790	    604650	    607645	    610847	    613974	    616986	    619797	    622274	    624292	    625830	    626906	    627533	    627735	    627533	    626940	    626007	    624813	    623432	    621940	
    404526	    409474	    418265	    432274	    449393	    467241	    482113	    491295	    494439	    490153	    487794	    484192	    484392	    484706	    483255	    483084	    481844	    477468	    474528	    471138	    478338	    457796	    447496	    449558	    443365	    446371	    447138	    461447	    496500	    513296	    530244	    545932	    550460	    543928	    546324	    551858	    560838	    568462	    571924	    572856	    570581	    565275	    566922	    568221	    567930	    569895	    574755	    579704	    584212	    588283	    591923	    595212	    598232	    601108	    603991	    607008	    610231	    613378	    616409	    619240	    621735	    623770	    625325	    626417	    627060	    627278	    627091	    626512	    625593	    624412	    623045	
    400460	    403998	    408968	    417752	    431749	    448855	    466689	    480913	    490086	    493225	    489897	    487039	    488132	    488013	    487976	    486352	    485704	    481193	    476766	    473753	    470309	    477499	    457466	    447227	    449309	    443157	    446217	    446136	    460449	    495480	    512271	    529240	    544955	    549515	    543024	    545458	    550980	    559939	    567569	    571033	    571973	    569709	    564417	    566073	    567381	    567097	    569067	    573930	    578908	    583445	    587542	    591207	    594520	    597565	    600464	    603368	    606406	    609648	    612815	    615864	    618713	    621225	    623276	    624848	    625956	    626614	    626846	    626673	    626108	    625202	    624034	
