Read input files
Log likelihood: -73.0074
Log likelihood: -67.6547
Log likelihood: -65.3524
Log likelihood: -67.6769
Log likelihood: -71.7623
Log likelihood: -72.0638
Log likelihood: -67.3954
Log likelihood: -68.3148
Log likelihood: -69.0598
Log likelihood: -65.257
Log likelihood: -69.3296
Log likelihood: -69.3291
Log likelihood: -67.6665
Log likelihood: -72.0638
Log likelihood: -67.3994
Log likelihood: -74.6976
Log likelihood: -65.8368
Log likelihood: -66.822
Log likelihood: -66.4979
Log likelihood: -68.7987
Log likelihood: -66.4266
Log likelihood: -67.6665
Log likelihood: -67.9645
Log likelihood: -69.7733
Log likelihood: -68.3923
Log likelihood: -66.7084
Log likelihood: -68.3923
Log likelihood: -72.4433
Log likelihood: -72.2051
Log likelihood: -67.2324
Log likelihood: -70.0582
Log likelihood: -74.7348
Log likelihood: -65.2016
Log likelihood: -68.5473
Log likelihood: -68.4077
Log likelihood: -76.768
Log likelihood: -67.6665
Log likelihood: -78.4844
Log likelihood: -65.8601
Log likelihood: -65.632
Log likelihood: -69.8886
Log likelihood: -65.8601
Log likelihood: -65.8601
Log likelihood: -71.6235
Log likelihood: -69.8568
Log likelihood: -68.1932
Log likelihood: -65.8368
Log likelihood: -65.8731
Log likelihood: -66.8313
Log likelihood: -71.7152
Log likelihood: -69.0101
Log likelihood: -68.3923
Log likelihood: -68.4871
Log likelihood: -72.792
Log likelihood: -63.813
Log likelihood: -70.1025
Log likelihood: -70.574
Log likelihood: -66.7501
Log likelihood: -67.6995
Log likelihood: -67.0111
Log likelihood: -66.8506
Log likelihood: -67.4746
Log likelihood: -72.283
Log likelihood: -66.4377
Log likelihood: -66.0499
Log likelihood: -74.3379
Log likelihood: -65.3159
Log likelihood: -69.0598
Log likelihood: -67.162
Log likelihood: -68.3923
Log likelihood: -69.0101
Log likelihood: -66.5564
Log likelihood: -67.5461
Log likelihood: -68.3923
Log likelihood: -69.2029
Log likelihood: -68.3923
Log likelihood: -70.0719
Log likelihood: -73.5131
Log likelihood: -66.0534
Log likelihood: -66.5586
Log likelihood: -72.6472
Log likelihood: -64.5653
Log likelihood: -70.0036
Log likelihood: -67.6991
Log likelihood: -68.3923
Log likelihood: -75.1925
Log likelihood: -65.632
Log likelihood: -65.4843
Log likelihood: -70.2133
Log likelihood: -76.768
Log likelihood: -68.5577
Log likelihood: -65.8601
Log likelihood: -67.9955
Log likelihood: -64.4628
Log likelihood: -63.0812
Log likelihood: -71.1355
Log likelihood: -74.2644
Log likelihood: -65.6365
Log likelihood: -70.8738
Log likelihood: -68.1049
Completed simulation 100
Log likelihood: -68.3923
Log likelihood: -64.4628
Log likelihood: -69.4526
Log likelihood: -72.4433
Log likelihood: -65.632
Log likelihood: -68.6269
Log likelihood: -72.5387
Log likelihood: -77.5508
Log likelihood: -67.6665
Log likelihood: -66.0534
Log likelihood: -68.6269
Log likelihood: -65.3524
Log likelihood: -72.4433
Log likelihood: -65.4843
Log likelihood: -66.2952
Log likelihood: -73.5131
Log likelihood: -69.3291
Log likelihood: -71.7623
Log likelihood: -72.6354
Log likelihood: -76.0291
Log likelihood: -65.2555
Log likelihood: -70.6261
Log likelihood: -63.813
Log likelihood: -69.0474
Log likelihood: -69.5722
Log likelihood: -64.1566
Log likelihood: -71.0877
Log likelihood: -65.2016
Log likelihood: -69.3159
Log likelihood: -69.0474
Log likelihood: -73.5131
Log likelihood: -65.8601
Log likelihood: -65.8601
Log likelihood: -71.9046
Log likelihood: -76.768
Log likelihood: -78.0992
Log likelihood: -67.1602
Log likelihood: -66.0534
Log likelihood: -68.0212
Log likelihood: -67.2845
Log likelihood: -68.3263
Log likelihood: -67.6167
Log likelihood: -67.877
Log likelihood: -72.4763
Log likelihood: -67.6665
Log likelihood: -71.7477
Log likelihood: -65.8601
Log likelihood: -67.6665
Log likelihood: -69.1307
Log likelihood: -66.5533
Log likelihood: -64.5453
Log likelihood: -65.8601
Log likelihood: -75.1913
Log likelihood: -65.8601
Log likelihood: -72.792
Log likelihood: -65.632
Log likelihood: -72.4433
Log likelihood: -65.6365
Log likelihood: -70.4767
Log likelihood: -67.8071
Log likelihood: -67.6665
Log likelihood: -74.6557
Log likelihood: -70.9998
Log likelihood: -68.3923
Log likelihood: -68.0153
Log likelihood: -68.3923
Log likelihood: -66.5334
Log likelihood: -65.632
Log likelihood: -67.586
Log likelihood: -69.0598
Log likelihood: -67.6106
Log likelihood: -70.574
Log likelihood: -64.643
Log likelihood: -63.4818
Log likelihood: -77.5508
Log likelihood: -69.1225
Log likelihood: -72.792
Log likelihood: -65.2016
Log likelihood: -70.574
Log likelihood: -71.6864
Log likelihood: -72.457
Log likelihood: -74.65
Log likelihood: -65.632
Log likelihood: -65.2016
Log likelihood: -67.9307
Log likelihood: -67.6665
Log likelihood: -66.822
Log likelihood: -65.0457
Log likelihood: -68.3923
Log likelihood: -83.3149
Log likelihood: -65.4855
Log likelihood: -66.4389
Log likelihood: -69.4114
Log likelihood: -68.3923
Log likelihood: -71.7477
Log likelihood: -72.792
Log likelihood: -65.8138
Log likelihood: -69.4786
Log likelihood: -66.5533
Log likelihood: -66.8701
Completed simulation 200
Log likelihood: -66.7084
Log likelihood: -63.9395
Log likelihood: -66.3193
Log likelihood: -70.0788
Log likelihood: -70.6455
Log likelihood: -65.632
Log likelihood: -64.3606
Log likelihood: -72.792
Log likelihood: -67.0341
Log likelihood: -66.4389
Log likelihood: -73.0074
Log likelihood: -67.2324
Log likelihood: -64.5071
Log likelihood: -68.4723
Log likelihood: -73.0074
Log likelihood: -70.4767
Log likelihood: -68.195
Log likelihood: -68.511
Log likelihood: -66.5564
Log likelihood: -67.6665
Log likelihood: -67.6665
Log likelihood: -66.5334
Log likelihood: -78.4844
Log likelihood: -67.0617
Log likelihood: -65.4069
Log likelihood: -68.3923
Log likelihood: -69.0598
Log likelihood: -66.5824
Log likelihood: -75.0969
Log likelihood: -72.5032
Log likelihood: -66.4847
Log likelihood: -68.2709
Log likelihood: -69.3645
Log likelihood: -65.632
Log likelihood: -68.5139
Log likelihood: -66.9383
Log likelihood: -68.2736
Log likelihood: -65.1863
Log likelihood: -67.9916
Log likelihood: -65.8601
Log likelihood: -66.8701
Log likelihood: -65.8601
Log likelihood: -67.6665
Log likelihood: -67.6665
Log likelihood: -65.8601
Log likelihood: -73.0074
Log likelihood: -70.596
Log likelihood: -65.8601
Log likelihood: -65.632
Log likelihood: -71.6786
Log likelihood: -68.0153
Log likelihood: -71.7477
Log likelihood: -69.912
Log likelihood: -63.813
Log likelihood: -64.7909
Log likelihood: -70.574
Log likelihood: -72.5434
Log likelihood: -64.5571
Log likelihood: -68.1932
Log likelihood: -69.0827
Log likelihood: -72.2459
Log likelihood: -64.0609
Log likelihood: -68.1049
Log likelihood: -68.3923
Log likelihood: -68.0153
Log likelihood: -69.7073
Log likelihood: -67.1402
Log likelihood: -65.8601
Log likelihood: -65.8601
Log likelihood: -71.1199
Log likelihood: -67.8071
Log likelihood: -68.3923
Log likelihood: -65.8601
Log likelihood: -70.574
Log likelihood: -74.2365
Log likelihood: -70.0036
Log likelihood: -68.3923
Log likelihood: -66.5045
Log likelihood: -70.574
Log likelihood: -69.3296
Log likelihood: -67.0904
Log likelihood: -65.4843
Log likelihood: -64.4714
Log likelihood: -83.3149
Log likelihood: -72.4433
Log likelihood: -66.9953
Log likelihood: -67.586
Log likelihood: -69.164
Log likelihood: -67.8844
Log likelihood: -76.768
Log likelihood: -73.7653
Log likelihood: -67.834
Log likelihood: -73.4792
Log likelihood: -65.1875
Log likelihood: -69.5151
Log likelihood: -68.3923
Log likelihood: -63.813
Log likelihood: -72.5434
Log likelihood: -73.4792
Log likelihood: -65.4843
Completed simulation 300
Log likelihood: -83.3149
Log likelihood: -66.4878
Log likelihood: -74.4686
Log likelihood: -69.7469
Log likelihood: -72.792
Log likelihood: -66.4847
Log likelihood: -72.0508
Log likelihood: -67.6665
Log likelihood: -75.4396
Log likelihood: -68.3923
Log likelihood: -68.3923
Log likelihood: -67.7544
Log likelihood: -65.6199
Log likelihood: -69.912
Log likelihood: -69.2178
Log likelihood: -73.8566
Log likelihood: -69.1652
Log likelihood: -65.605
Log likelihood: -69.729
Log likelihood: -65.9619
Log likelihood: -70.8164
Log likelihood: -68.9138
Log likelihood: -72.4433
Log likelihood: -67.2324
Log likelihood: -63.813
Log likelihood: -67.6106
Log likelihood: -69.0101
Log likelihood: -72.4433
Log likelihood: -70.4303
Log likelihood: -64.5783
Log likelihood: -68.271
Log likelihood: -65.6365
Log likelihood: -70.3451
Log likelihood: -69.0415
Log likelihood: -64.643
Log likelihood: -70.574
Log likelihood: -68.8387
Log likelihood: -73.5131
Log likelihood: -66.9254
Log likelihood: -70.0036
Log likelihood: -68.3923
Log likelihood: -73.0074
Log likelihood: -71.8296
Log likelihood: -72.4717
Log likelihood: -69.0598
Log likelihood: -67.2845
Log likelihood: -67.4746
Log likelihood: -69.0598
Log likelihood: -67.4824
Log likelihood: -65.4843
Log likelihood: -68.3923
Log likelihood: -70.7528
Log likelihood: -69.0598
Log likelihood: -69.7102
Log likelihood: -65.1863
Log likelihood: -67.0341
Log likelihood: -64.7909
Log likelihood: -65.4069
Log likelihood: -71.9046
Log likelihood: -65.8601
Log likelihood: -71.7477
Log likelihood: -69.2248
Log likelihood: -73.4539
Log likelihood: -67.0111
Log likelihood: -67.7971
Log likelihood: -65.3382
Log likelihood: -66.4389
Log likelihood: -70.6811
Log likelihood: -70.2545
Log likelihood: -73.0074
Log likelihood: -69.0101
Log likelihood: -68.3923
Log likelihood: -72.7196
Log likelihood: -73.0074
Log likelihood: -68.3923
Log likelihood: -65.8368
Log likelihood: -67.6665
Log likelihood: -68.1049
Log likelihood: -65.632
Log likelihood: -67.0111
Log likelihood: -65.8601
Log likelihood: -66.5334
Log likelihood: -72.4433
Log likelihood: -73.0074
Log likelihood: -63.813
Log likelihood: -65.2254
Log likelihood: -73.4539
Log likelihood: -69.3645
Log likelihood: -68.3923
Log likelihood: -67.6995
Log likelihood: -67.6665
Log likelihood: -70.4695
Log likelihood: -66.0618
Log likelihood: -66.3471
Log likelihood: -65.5416
Log likelihood: -69.8259
Log likelihood: -74.65
Log likelihood: -67.0617
Log likelihood: -66.0499
Log likelihood: -69.0101
Completed simulation 400
Log likelihood: -65.8601
Log likelihood: -66.3501
Log likelihood: -65.8601
Log likelihood: -72.0508
Log likelihood: -65.6365
Log likelihood: -67.8517
Log likelihood: -66.8403
Log likelihood: -71.7477
Log likelihood: -69.3742
Log likelihood: -67.6665
Log likelihood: -71.9046
Log likelihood: -72.792
Log likelihood: -63.719
Log likelihood: -65.6365
Log likelihood: -69.3824
Log likelihood: -66.7084
Log likelihood: -68.3923
Log likelihood: -67.423
Log likelihood: -65.9523
Log likelihood: -65.473
Log likelihood: -69.3291
Log likelihood: -68.3923
Log likelihood: -68.4702
Log likelihood: -70.4409
Log likelihood: -65.632
Log likelihood: -65.4843
Log likelihood: -67.6106
Log likelihood: -69.5589
Log likelihood: -68.3923
Log likelihood: -72.0638
Log likelihood: -67.423
Log likelihood: -65.4843
Log likelihood: -68.3923
Log likelihood: -67.4746
Log likelihood: -71.5726
Log likelihood: -65.5388
Log likelihood: -68.7231
Log likelihood: -65.8601
Log likelihood: -74.3273
Log likelihood: -67.2845
Log likelihood: -63.813
Log likelihood: -69.3645
Log likelihood: -72.1501
Log likelihood: -72.4717
Log likelihood: -64.6865
Log likelihood: -66.0534
Log likelihood: -68.3923
Log likelihood: -65.4843
Log likelihood: -72.1249
Log likelihood: -71.0332
Log likelihood: -67.6665
Log likelihood: -67.0904
Log likelihood: -68.3923
Log likelihood: -68.1395
Log likelihood: -68.3263
Log likelihood: -73.5131
Log likelihood: -72.1501
Log likelihood: -69.0938
Log likelihood: -65.4069
Log likelihood: -72.2654
Log likelihood: -65.8601
Log likelihood: -68.3923
Log likelihood: -75.3328
Log likelihood: -74.8884
Log likelihood: -78.0865
Log likelihood: -65.8601
Log likelihood: -65.632
Log likelihood: -73.0074
Log likelihood: -65.632
Log likelihood: -65.632
Log likelihood: -65.8601
Log likelihood: -65.8601
Log likelihood: -71.7477
Log likelihood: -67.2017
Log likelihood: -69.8568
Log likelihood: -68.3923
Log likelihood: -69.4155
Log likelihood: -64.3447
Log likelihood: -67.6665
Log likelihood: -71.1199
Log likelihood: -71.9046
Log likelihood: -68.9804
Log likelihood: -65.8601
Log likelihood: -66.0534
Log likelihood: -72.792
Log likelihood: -75.0979
Log likelihood: -70.7989
Log likelihood: -67.4746
Log likelihood: -66.8222
Log likelihood: -65.1603
Log likelihood: -68.3923
Log likelihood: -70.632
Log likelihood: -66.8701
Log likelihood: -79.6815
Log likelihood: -72.0638
Log likelihood: -68.3263
Log likelihood: -65.5416
Log likelihood: -71.4039
Log likelihood: -65.8601
Log likelihood: -68.3923
Completed simulation 500
Log likelihood: -65.632
Log likelihood: -68.2634
Log likelihood: -68.3923
Log likelihood: -65.4843
Log likelihood: -64.5783
Log likelihood: -67.9916
Log likelihood: -75.1925
Log likelihood: -69.0101
Log likelihood: -67.6665
Log likelihood: -79.0976
Log likelihood: -66.4266
Log likelihood: -65.4843
Log likelihood: -64.6769
Log likelihood: -67.8775
Log likelihood: -67.9307
Log likelihood: -63.4135
Log likelihood: -67.8071
Log likelihood: -75.0844
Log likelihood: -65.8601
Log likelihood: -70.3421
Log likelihood: -71.7623
Log likelihood: -64.5783
Log likelihood: -73.0074
Log likelihood: -69.912
Log likelihood: -66.5334
Log likelihood: -67.4746
Log likelihood: -71.8619
Log likelihood: -65.8601
Log likelihood: -67.8071
Log likelihood: -67.0341
Log likelihood: -66.7084
Log likelihood: -67.1121
Log likelihood: -69.4155
Log likelihood: -73.5131
