	       0.347954	      0.0555278	    -0.00313228	      0.0170048	    -0.00254547	     0.00267883	     0.00252208	       0.016045	      0.0119212	     -0.0114663	      0.0120491
	              0	       0.736762	    -0.00736761	    -0.00973625	    -0.00417649	     0.00528617	     0.00625559	      0.0345932	     -0.0175614	     -0.0159984	      0.0108515
	              0	              0	       0.217998	     0.00460838	     0.00230513	    -0.00393779	    -0.00183276	     -0.0173515	     -0.0654385	      0.0169541	     -0.0108008
	              0	              0	              0	       0.189902	     0.00145375	     0.00142987	   -0.000730468	    -0.00530331	      0.0202527	    -0.00354955	   -0.000928877
	              0	              0	              0	              0	      0.0540586	     -0.0046052	    -0.00358285	    -0.00777079	    -0.00614864	      0.0290203	    0.000759208
	              0	              0	              0	              0	              0	      0.0749554	     0.00221286	     0.00396477	      0.0121936	    -0.00818811	       0.015227
	              0	              0	              0	              0	              0	              0	      0.0482873	      0.0224109	     -0.0164009	     -0.0155454	   -0.000382539
	              0	              0	              0	              0	              0	              0	              0	       0.229481	     -0.0114586	     -0.0188456	      0.0185702
	              0	              0	              0	              0	              0	              0	              0	              0	       0.688104	    -0.00169667	     0.00595383
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.274945	    -0.00819868
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.209707
