;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Females aged 25-49 years;Mean;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308830.00000000;5473210.00000000;5694830.00000000;5928430.00000000;6170260.00000000;6420240.00000000;6678330.00000000;6943880.00000000;7161680.00000000;7375560.00000000;7580330.00000000;7769200.00000000;7937360.00000000;8095820.00000000;8232210.00000000;8349880.00000000;8455560.00000000;8563070.00000000;8705470.00000000;8868130.00000000;9047190.00000000;9237050.00000000;9444240.00000000;9668880.00000000;9900200.00000000;10134600.00000000;10372000.00000000;10610600.00000000;10851400.00000000;11093800.00000000;11336000.00000000;11575200.00000000;11805900.00000000;12032900.00000000;12237900.00000000;12423700.00000000;12605800.00000000;12778000.00000000;12949400.00000000;13116600.00000000;13287700.00000000;13476200.00000000;13659800.00000000;13835800.00000000;14000700.00000000;14147300.00000000;14270100.00000000;14374400.00000000;14473200.00000000;14572900.00000000;14672200.00000000;14766200.00000000;14853500.00000000;14930500.00000000;14994700.00000000;15053100.00000000;15103800.00000000;15145000.00000000;15182400.00000000;15242500.00000000;15316000.00000000;15390700.00000000;15473500.00000000;15555900.00000000;15638500.00000000;15708700.00000000;15748100.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308810.00000000;5473180.00000000;5694770.00000000;5928330.00000000;6170060.00000000;6419830.00000000;6677530.00000000;6942270.00000000;7158740.00000000;7370700.00000000;7572890.00000000;7758440.00000000;7921990.00000000;8074760.00000000;8204860.00000000;8315930.00000000;8415080.00000000;8516470.00000000;8653430.00000000;8811560.00000000;8987150.00000000;9174650.00000000;9380670.00000000;9605310.00000000;9837710.00000000;10073900.00000000;10313500.00000000;10553800.00000000;10794500.00000000;11036900.00000000;11278900.00000000;11516300.00000000;11746400.00000000;11973700.00000000;12178100.00000000;12364400.00000000;12548200.00000000;12722700.00000000;12896600.00000000;13066200.00000000;13239200.00000000;13429600.00000000;13614900.00000000;13791800.00000000;13958300.00000000;14105800.00000000;14230200.00000000;14334200.00000000;14433700.00000000;14533600.00000000;14633000.00000000;14725700.00000000;14811600.00000000;14887300.00000000;14950700.00000000;15008500.00000000;15059100.00000000;15100400.00000000;15137900.00000000;15198300.00000000;15272100.00000000;15347100.00000000;15429900.00000000;15512200.00000000;15594400.00000000;15663700.00000000;15703900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4688310.00000000;4838380.00000000;4991310.00000000;5148150.00000000;5308850.00000000;5473260.00000000;5694920.00000000;5928590.00000000;6170520.00000000;6420730.00000000;6679280.00000000;6945630.00000000;7164700.00000000;7380400.00000000;7587580.00000000;7779720.00000000;7951960.00000000;8115470.00000000;8257600.00000000;8381090.00000000;8492430.00000000;8604720.00000000;8751070.00000000;8917300.00000000;9097940.00000000;9289750.00000000;9498950.00000000;9726060.00000000;9957670.00000000;10192000.00000000;10428900.00000000;10666400.00000000;10906600.00000000;11148800.00000000;11391600.00000000;11629700.00000000;11858900.00000000;12084100.00000000;12287000.00000000;12470500.00000000;12650300.00000000;12821300.00000000;12990500.00000000;13155400.00000000;13324100.00000000;13511100.00000000;13693500.00000000;13868800.00000000;14032900.00000000;14179100.00000000;14302400.00000000;14406500.00000000;14504900.00000000;14605200.00000000;14705500.00000000;14800500.00000000;14888700.00000000;14966400.00000000;15031100.00000000;15089700.00000000;15140700.00000000;15181900.00000000;15219700.00000000;15280600.00000000;15354200.00000000;15429400.00000000;15513000.00000000;15595300.00000000;15680300.00000000;15751300.00000000;15793600.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 50 years and older;Mean;3872970.00000000;4000320.00000000;4131560.00000000;4265380.00000000;4398290.00000000;4525720.00000000;4650340.00000000;4772300.00000000;4889320.00000000;5006050.00000000;5128500.00000000;5260780.00000000;5395900.00000000;5539940.00000000;5693040.00000000;5851780.00000000;6013670.00000000;6207890.00000000;6405540.00000000;6603230.00000000;6808780.00000000;7022270.00000000;7221700.00000000;7426020.00000000;7635550.00000000;7850270.00000000;8071150.00000000;8276630.00000000;8491590.00000000;8712390.00000000;8935320.00000000;9158000.00000000;9379040.00000000;9599480.00000000;9822870.00000000;10025700.00000000;10163200.00000000;10349800.00000000;10637300.00000000;10938300.00000000;11247400.00000000;11561100.00000000;11878100.00000000;12202400.00000000;12542600.00000000;12909800.00000000;13311900.00000000;13753200.00000000;14231000.00000000;14736500.00000000;15258100.00000000;15801600.00000000;16344200.00000000;16882500.00000000;17414800.00000000;17941300.00000000;18459300.00000000;18969400.00000000;19470800.00000000;19964200.00000000;20453700.00000000;20942000.00000000;21425000.00000000;21855000.00000000;22250200.00000000;22633200.00000000;22989500.00000000;23335200.00000000;23667400.00000000;24010500.00000000;24400400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3872970.00000000;4000320.00000000;4131550.00000000;4265380.00000000;4398290.00000000;4525720.00000000;4650320.00000000;4772270.00000000;4889250.00000000;5005900.00000000;5128180.00000000;5260090.00000000;5394610.00000000;5537620.00000000;5689390.00000000;5846370.00000000;6006030.00000000;6197600.00000000;6392090.00000000;6586080.00000000;6787530.00000000;6996590.00000000;7191130.00000000;7390510.00000000;7595140.00000000;7805120.00000000;8021520.00000000;8222850.00000000;8434030.00000000;8651340.00000000;8870320.00000000;9088800.00000000;9307050.00000000;9525070.00000000;9745620.00000000;9944860.00000000;10078600.00000000;10261200.00000000;10544200.00000000;10840700.00000000;11145500.00000000;11455100.00000000;11768300.00000000;12089300.00000000;12426500.00000000;12791000.00000000;13190900.00000000;13630200.00000000;14106600.00000000;14611100.00000000;15132200.00000000;15675600.00000000;16218600.00000000;16757700.00000000;17291200.00000000;17819300.00000000;18339100.00000000;18851100.00000000;19354400.00000000;19849700.00000000;20341200.00000000;20831300.00000000;21316400.00000000;21748600.00000000;22146100.00000000;22531400.00000000;22890000.00000000;23237700.00000000;23571200.00000000;23915700.00000000;24305500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;3872970.00000000;4000320.00000000;4131560.00000000;4265390.00000000;4398300.00000000;4525730.00000000;4650350.00000000;4772340.00000000;4889400.00000000;5006230.00000000;5128850.00000000;5261450.00000000;5397130.00000000;5542080.00000000;5696520.00000000;5856810.00000000;6021080.00000000;6217930.00000000;6418400.00000000;6618840.00000000;6827990.00000000;7045210.00000000;7248470.00000000;7457520.00000000;7672390.00000000;7891840.00000000;8118460.00000000;8329660.00000000;8550170.00000000;8776510.00000000;9005000.00000000;9233280.00000000;9459850.00000000;9683590.00000000;9910010.00000000;10115600.00000000;10255300.00000000;10444300.00000000;10734900.00000000;11037500.00000000;11349500.00000000;11668100.00000000;11987800.00000000;12314800.00000000;12657200.00000000;13028300.00000000;13435900.00000000;13882100.00000000;14364500.00000000;14874000.00000000;15399000.00000000;15945200.00000000;16489800.00000000;17029400.00000000;17562500.00000000;18089200.00000000;18607000.00000000;19116600.00000000;19617200.00000000;20109600.00000000;20597800.00000000;21084400.00000000;21565500.00000000;21993100.00000000;22385600.00000000;22765800.00000000;23119100.00000000;23461800.00000000;23791000.00000000;24131200.00000000;24518200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 50 years and older;Mean;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971750.00000000;2019680.00000000;2064640.00000000;2108540.00000000;2151500.00000000;2195570.00000000;2243270.00000000;2296170.00000000;2351360.00000000;2410090.00000000;2472280.00000000;2534850.00000000;2596660.00000000;2673640.00000000;2750750.00000000;2825660.00000000;2904490.00000000;2986450.00000000;3058590.00000000;3133790.00000000;3211050.00000000;3290120.00000000;3371420.00000000;3442800.00000000;3518490.00000000;3596960.00000000;3676900.00000000;3757780.00000000;3839350.00000000;3922260.00000000;4008120.00000000;4088220.00000000;4142930.00000000;4221520.00000000;4346760.00000000;4480410.00000000;4620100.00000000;4764410.00000000;4912650.00000000;5066560.00000000;5229840.00000000;5407300.00000000;5602120.00000000;5815510.00000000;6045920.00000000;6288660.00000000;6538000.00000000;6796710.00000000;7052870.00000000;7305540.00000000;7553670.00000000;7797000.00000000;8034410.00000000;8266410.00000000;8492710.00000000;8713870.00000000;8932250.00000000;9149360.00000000;9364310.00000000;9553350.00000000;9725290.00000000;9890780.00000000;10042800.00000000;10189200.00000000;10327900.00000000;10471200.00000000;10636400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971740.00000000;2019670.00000000;2064630.00000000;2108510.00000000;2151440.00000000;2195440.00000000;2242970.00000000;2295550.00000000;2350170.00000000;2408050.00000000;2469080.00000000;2530180.00000000;2590090.00000000;2664910.00000000;2739360.00000000;2811410.00000000;2887090.00000000;2966410.00000000;3035670.00000000;3107920.00000000;3182470.00000000;3259130.00000000;3338380.00000000;3407520.00000000;3480830.00000000;3556440.00000000;3633620.00000000;3711620.00000000;3790510.00000000;3872040.00000000;3956820.00000000;4036180.00000000;4088730.00000000;4164580.00000000;4288380.00000000;4421310.00000000;4559390.00000000;4702020.00000000;4848830.00000000;5001430.00000000;5163590.00000000;5340100.00000000;5534140.00000000;5746920.00000000;5976930.00000000;6219500.00000000;6468920.00000000;6727960.00000000;6984080.00000000;7235470.00000000;7483870.00000000;7727360.00000000;7966060.00000000;8199520.00000000;8427140.00000000;8649990.00000000;8869970.00000000;9088800.00000000;9305530.00000000;9495720.00000000;9668900.00000000;9836160.00000000;9990530.00000000;10137200.00000000;10277400.00000000;10423200.00000000;10590700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1776480.00000000;1823600.00000000;1872030.00000000;1921900.00000000;1971750.00000000;2019680.00000000;2064660.00000000;2108570.00000000;2151570.00000000;2195720.00000000;2243570.00000000;2296770.00000000;2352520.00000000;2412020.00000000;2475320.00000000;2539410.00000000;2603130.00000000;2682320.00000000;2762050.00000000;2839580.00000000;2920650.00000000;3005890.00000000;3081860.00000000;3159470.00000000;3238830.00000000;3320480.00000000;3404530.00000000;3478480.00000000;3556510.00000000;3636660.00000000;3719120.00000000;3801910.00000000;3885240.00000000;3969330.00000000;4057030.00000000;4139110.00000000;4196910.00000000;4278860.00000000;4407930.00000000;4545420.00000000;4688920.00000000;4836960.00000000;4988800.00000000;5146150.00000000;5312700.00000000;5493280.00000000;5691030.00000000;5907120.00000000;6139930.00000000;6384690.00000000;6635610.00000000;6895470.00000000;7152320.00000000;7405240.00000000;7653220.00000000;7896060.00000000;8132680.00000000;8363650.00000000;8588730.00000000;8808510.00000000;9025330.00000000;9240670.00000000;9453660.00000000;9640530.00000000;9810170.00000000;9973280.00000000;10122900.00000000;10266800.00000000;10403100.00000000;10544100.00000000;10707100.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 50 years and older;Mean;2096500.00000000;2176720.00000000;2259520.00000000;2343490.00000000;2426550.00000000;2506040.00000000;2585690.00000000;2663770.00000000;2737810.00000000;2810480.00000000;2885230.00000000;2964610.00000000;3044540.00000000;3129850.00000000;3220760.00000000;3316920.00000000;3417010.00000000;3534250.00000000;3654790.00000000;3777570.00000000;3904280.00000000;4035820.00000000;4163100.00000000;4292230.00000000;4424490.00000000;4560150.00000000;4699730.00000000;4833830.00000000;4973100.00000000;5115440.00000000;5258420.00000000;5400220.00000000;5539680.00000000;5677220.00000000;5814760.00000000;5937480.00000000;6020280.00000000;6128290.00000000;6290560.00000000;6457930.00000000;6627310.00000000;6796690.00000000;6965440.00000000;7135870.00000000;7312800.00000000;7502470.00000000;7709820.00000000;7937670.00000000;8185070.00000000;8447820.00000000;8720150.00000000;9004910.00000000;9291350.00000000;9576960.00000000;9861130.00000000;10144300.00000000;10424900.00000000;10703000.00000000;10978100.00000000;11250300.00000000;11521500.00000000;11792600.00000000;12060700.00000000;12301600.00000000;12524900.00000000;12742400.00000000;12946600.00000000;13146000.00000000;13339500.00000000;13539400.00000000;13764000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;2096500.00000000;2176720.00000000;2259520.00000000;2343490.00000000;2426540.00000000;2506040.00000000;2585690.00000000;2663760.00000000;2737800.00000000;2810460.00000000;2885180.00000000;2964530.00000000;3044390.00000000;3129570.00000000;3220280.00000000;3316100.00000000;3415720.00000000;3532330.00000000;3652010.00000000;3773570.00000000;3898990.00000000;4028810.00000000;4154290.00000000;4281590.00000000;4411680.00000000;4545030.00000000;4682260.00000000;4814000.00000000;4950990.00000000;5090790.00000000;5230640.00000000;5369140.00000000;5505180.00000000;5640610.00000000;5775920.00000000;5895610.00000000;5975390.00000000;6081780.00000000;6242350.00000000;6408180.00000000;6575050.00000000;6740140.00000000;6906660.00000000;7076140.00000000;7253060.00000000;7441390.00000000;7646330.00000000;7871960.00000000;8117350.00000000;8378550.00000000;8651090.00000000;8935810.00000000;9220510.00000000;9506050.00000000;9790950.00000000;10073300.00000000;10353700.00000000;10633200.00000000;10908500.00000000;11181400.00000000;11453700.00000000;11726000.00000000;11994400.00000000;12234900.00000000;12458200.00000000;12675500.00000000;12879700.00000000;13079000.00000000;13272500.00000000;13472300.00000000;13696700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;2096500.00000000;2176720.00000000;2259520.00000000;2343490.00000000;2426550.00000000;2506050.00000000;2585700.00000000;2663780.00000000;2737830.00000000;2810510.00000000;2885280.00000000;2964700.00000000;3044710.00000000;3130130.00000000;3221240.00000000;3317680.00000000;3418200.00000000;3536060.00000000;3657460.00000000;3781380.00000000;3909560.00000000;4042890.00000000;4172300.00000000;4303710.00000000;4438080.00000000;4575960.00000000;4718000.00000000;4854660.00000000;4996430.00000000;5141240.00000000;5286660.00000000;5430970.00000000;5573220.00000000;5713520.00000000;5853870.00000000;5979370.00000000;6064040.00000000;6174390.00000000;6339510.00000000;6509180.00000000;6680660.00000000;6851820.00000000;7023470.00000000;7195280.00000000;7375030.00000000;7566300.00000000;7776500.00000000;8006090.00000000;8254050.00000000;8517050.00000000;8790040.00000000;9077200.00000000;9363030.00000000;9647340.00000000;9930800.00000000;10213500.00000000;10493700.00000000;10771300.00000000;11045800.00000000;11317400.00000000;11587800.00000000;11857300.00000000;12123700.00000000;12363000.00000000;12584900.00000000;12801200.00000000;13003500.00000000;13200800.00000000;13392800.00000000;13591300.00000000;13815000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Number of births;Mean;1059880.00000000;1059890.00000000;1058090.00000000;1054810.00000000;1050080.00000000;1043960.00000000;1047930.00000000;1052670.00000000;1053090.00000000;1050340.00000000;1044370.00000000;1036480.00000000;1000740.00000000;987027.00000000;1000530.00000000;988972.00000000;990272.00000000;993680.00000000;1022810.00000000;1092570.00000000;1120680.00000000;1146540.00000000;1170430.00000000;1169590.00000000;1148270.00000000;1150720.00000000;1163640.00000000;1180850.00000000;1195210.00000000;1200960.00000000;1201870.00000000;1196410.00000000;1184620.00000000;1186970.00000000;1188650.00000000;1190300.00000000;1198800.00000000;1208790.00000000;1217980.00000000;1226120.00000000;1233240.00000000;1239360.00000000;1244660.00000000;1249350.00000000;1253670.00000000;1257950.00000000;1262470.00000000;1267380.00000000;1272160.00000000;1276740.00000000;1280940.00000000;1284480.00000000;1287110.00000000;1288810.00000000;1289600.00000000;1289530.00000000;1288640.00000000;1286980.00000000;1284580.00000000;1281540.00000000;1278020.00000000;1274180.00000000;1270170.00000000;1266120.00000000;1262170.00000000;1258420.00000000;1254890.00000000;1251600.00000000;1248600.00000000;1245910.00000000;1243500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;1059880.00000000;1059890.00000000;1058090.00000000;1054810.00000000;1050080.00000000;1043950.00000000;1047920.00000000;1052650.00000000;1053050.00000000;1050260.00000000;1044210.00000000;1036200.00000000;1000310.00000000;986357.00000000;999554.00000000;987650.00000000;988548.00000000;991544.00000000;1020220.00000000;1089440.00000000;1117170.00000000;1142730.00000000;1166420.00000000;1165540.00000000;1144310.00000000;1146820.00000000;1159810.00000000;1177070.00000000;1191480.00000000;1197340.00000000;1198360.00000000;1192980.00000000;1181260.00000000;1183630.00000000;1185330.00000000;1186970.00000000;1195210.00000000;1204890.00000000;1213580.00000000;1221280.00000000;1227960.00000000;1233720.00000000;1238820.00000000;1243350.00000000;1247610.00000000;1251890.00000000;1256460.00000000;1261450.00000000;1266330.00000000;1270940.00000000;1275190.00000000;1278840.00000000;1281670.00000000;1283540.00000000;1284500.00000000;1284620.00000000;1283910.00000000;1282420.00000000;1280180.00000000;1277280.00000000;1273860.00000000;1270090.00000000;1266130.00000000;1262100.00000000;1258140.00000000;1254350.00000000;1250760.00000000;1247420.00000000;1244390.00000000;1241660.00000000;1239200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1059880.00000000;1059890.00000000;1058090.00000000;1054810.00000000;1050090.00000000;1043970.00000000;1047950.00000000;1052700.00000000;1053140.00000000;1050440.00000000;1044540.00000000;1036770.00000000;1001170.00000000;987653.00000000;1001400.00000000;990104.00000000;991746.00000000;995493.00000000;1025010.00000000;1095240.00000000;1123700.00000000;1149830.00000000;1173950.00000000;1173190.00000000;1151830.00000000;1154270.00000000;1167170.00000000;1184310.00000000;1198560.00000000;1204190.00000000;1204970.00000000;1199420.00000000;1187530.00000000;1189830.00000000;1191490.00000000;1193130.00000000;1202350.00000000;1213230.00000000;1222840.00000000;1231260.00000000;1238730.00000000;1245130.00000000;1250670.00000000;1255460.00000000;1259800.00000000;1264000.00000000;1268390.00000000;1273210.00000000;1277920.00000000;1282450.00000000;1286590.00000000;1290050.00000000;1292590.00000000;1294180.00000000;1294860.00000000;1294660.00000000;1293640.00000000;1291840.00000000;1289260.00000000;1286060.00000000;1282460.00000000;1278500.00000000;1274380.00000000;1270290.00000000;1266320.00000000;1262600.00000000;1259130.00000000;1255920.00000000;1253020.00000000;1250430.00000000;1248100.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total fertility rate;Mean;4.19682000;4.07635000;3.95553000;3.83470000;3.71387000;3.57303000;3.44882000;3.32966000;3.21041000;3.09101000;2.97146000;2.86552000;2.71145000;2.62310000;2.61076000;2.53673000;2.49836000;2.46122000;2.49094000;2.62028000;2.64980000;2.66815000;2.67660000;2.62929000;2.53926000;2.50532000;2.49099000;2.48125000;2.46789000;2.44011000;2.40682000;2.36776000;2.32055000;2.30446000;2.28882000;2.27399000;2.27014000;2.26882000;2.26513000;2.25924000;2.25170000;2.24285000;2.23299000;2.22231000;2.21108000;2.19958000;2.18796000;2.17678000;2.16563000;2.15457000;2.14363000;2.13283000;2.12218000;2.11172000;2.10145000;2.09140000;2.08159000;2.07202000;2.06272000;2.05369000;2.04495000;2.03650000;2.02835000;2.02051000;2.01295000;2.00568000;1.99869000;1.99196000;1.98549000;1.97925000;1.97323000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4.19682000;4.07635000;3.95553000;3.83470000;3.71387000;3.57303000;3.44882000;3.32966000;3.21041000;3.09100000;2.97144000;2.86549000;2.71142000;2.62306000;2.61072000;2.53668000;2.49830000;2.46115000;2.49086000;2.62017000;2.64965000;2.66795000;2.67634000;2.62898000;2.53893000;2.50497000;2.49062000;2.48087000;2.46750000;2.43972000;2.40642000;2.36738000;2.32019000;2.30409000;2.28846000;2.27363000;2.26740000;2.26358000;2.25803000;2.25057000;2.24190000;2.23235000;2.22212000;2.21131000;2.20014000;2.18883000;2.17752000;2.16672000;2.15601000;2.14543000;2.13500000;2.12475000;2.11467000;2.10480000;2.09513000;2.08565000;2.07632000;2.06731000;2.05860000;2.05010000;2.04183000;2.03388000;2.02614000;2.01853000;2.01110000;2.00385000;1.99690000;1.99023000;1.98381000;1.97763000;1.97166000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4.19682000;4.07635000;3.95553000;3.83470000;3.71387000;3.57303000;3.44882000;3.32967000;3.21041000;3.09102000;2.97147000;2.86554000;2.71148000;2.62313000;2.61080000;2.53678000;2.49841000;2.46129000;2.49102000;2.62038000;2.64993000;2.66833000;2.67682000;2.62954000;2.53954000;2.50562000;2.49131000;2.48158000;2.46821000;2.44044000;2.40715000;2.36809000;2.32087000;2.30478000;2.28914000;2.27432000;2.27276000;2.27388000;2.27208000;2.26764000;2.26113000;2.25297000;2.24353000;2.23302000;2.22178000;2.21016000;2.19845000;2.18696000;2.17544000;2.16396000;2.15256000;2.14129000;2.13014000;2.11907000;2.10818000;2.09753000;2.08735000;2.07739000;2.06748000;2.05782000;2.04851000;2.03970000;2.03124000;2.02300000;2.01507000;2.00767000;2.00049000;1.99370000;1.98716000;1.98094000;1.97491000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Birth rate/1000;Mean;32.40530000;31.64790000;30.88070000;30.11500000;29.35390000;28.60040000;28.07100000;27.48600000;26.83350000;26.15270000;25.44970000;24.76980000;23.48930000;22.78970000;22.74740000;22.16270000;21.89900000;21.70920000;22.09240000;23.32960000;23.64680000;23.90070000;24.03260000;23.64870000;22.86600000;22.56710000;22.46500000;22.42350000;22.31630000;22.04760000;21.69880000;21.24960000;20.70740000;20.42740000;20.14940000;19.89960000;19.78070000;19.66730000;19.52610000;19.37040000;19.20180000;19.02210000;18.83490000;18.64400000;18.45360000;18.26860000;18.09290000;17.92840000;17.77010000;17.61670000;17.46560000;17.31300000;17.15550000;16.99310000;16.82640000;16.65600000;16.48260000;16.30700000;16.12950000;15.95150000;15.77480000;15.60120000;15.43240000;15.26970000;15.11440000;14.96750000;14.82880000;14.69830000;14.57630000;14.46260000;14.35660000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;32.40530000;31.64790000;30.88070000;30.11500000;29.35380000;28.60030000;28.07090000;27.48580000;26.83300000;26.15190000;25.44860000;24.76830000;23.48680000;22.78590000;22.74140000;22.15390000;21.88730000;21.69490000;22.07420000;23.30660000;23.61830000;23.86770000;23.99520000;23.60720000;22.82300000;22.52220000;22.42090000;22.37920000;22.27180000;22.00570000;21.65730000;21.20870000;20.66790000;20.38780000;20.10990000;19.85830000;19.74480000;19.61880000;19.46550000;19.30400000;19.13300000;18.95280000;18.76620000;18.57720000;18.38870000;18.20610000;18.03320000;17.87160000;17.71640000;17.56600000;17.41800000;17.26870000;17.11420000;16.95440000;16.79030000;16.62330000;16.45260000;16.27970000;16.10480000;15.92870000;15.75390000;15.58140000;15.41350000;15.25150000;15.09660000;14.94980000;14.81110000;14.68030000;14.55820000;14.44400000;14.33770000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;32.40530000;31.64790000;30.88070000;30.11500000;29.35390000;28.60050000;28.07120000;27.48630000;26.83410000;26.15360000;25.45110000;24.77200000;23.49210000;22.79350000;22.75270000;22.17000000;21.90870000;21.72130000;22.10750000;23.34830000;23.66880000;23.92910000;24.06580000;23.68340000;22.90510000;22.61040000;22.51050000;22.46980000;22.36230000;22.09250000;21.74220000;21.29200000;20.74920000;20.47110000;20.19480000;19.94180000;19.82110000;19.71410000;19.58430000;19.43770000;19.27330000;19.09280000;18.90610000;18.71490000;18.52280000;18.33540000;18.15600000;17.98770000;17.82640000;17.67020000;17.51620000;17.36050000;17.20020000;17.03500000;16.86570000;16.69290000;16.51760000;16.33980000;16.16020000;15.98050000;15.80190000;15.62710000;15.45720000;15.29410000;15.13890000;14.99170000;14.85340000;14.72350000;14.60210000;14.48890000;14.38280000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Dependency ratio;Mean;0.76041700;0.76092100;0.75879200;0.75387800;0.74698500;0.73910400;0.72864700;0.71331400;0.69880500;0.68407200;0.66789800;0.64906200;0.64008600;0.62805500;0.61475300;0.60224000;0.58915500;0.57430300;0.56126600;0.55055800;0.54327300;0.53770900;0.53187500;0.52720000;0.52311000;0.51917000;0.51614700;0.51111300;0.50879100;0.50818300;0.50794400;0.50859800;0.50917600;0.50961700;0.50922300;0.50612300;0.50128200;0.49597000;0.49092600;0.48621700;0.48256200;0.47927400;0.47613600;0.47288300;0.46954600;0.46632900;0.46334900;0.46075200;0.45888000;0.45735900;0.45629200;0.45581000;0.45578500;0.45600500;0.45635600;0.45672700;0.45705700;0.45733400;0.45765800;0.45821200;0.45922300;0.46084400;0.46313800;0.46601900;0.46930700;0.47277200;0.47655000;0.48019400;0.48366400;0.48695800;0.49011200;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.76041700;0.76092100;0.75879200;0.75387700;0.74698300;0.73910000;0.72864000;0.71330100;0.69878400;0.68403900;0.66784500;0.64899200;0.63999300;0.62790500;0.61452000;0.60190900;0.58872100;0.57377000;0.56062800;0.54982900;0.54246700;0.53680500;0.53090700;0.52616800;0.52202800;0.51806700;0.51501200;0.50997900;0.50767200;0.50708000;0.50685400;0.50751100;0.50808800;0.50852800;0.50813100;0.50503200;0.50019100;0.49490100;0.48989800;0.48524600;0.48165600;0.47844200;0.47538400;0.47212400;0.46869900;0.46541600;0.46231900;0.45960800;0.45761900;0.45596500;0.45476500;0.45415200;0.45404600;0.45425600;0.45464900;0.45506100;0.45541800;0.45574700;0.45611000;0.45677500;0.45791500;0.45962200;0.46203600;0.46497400;0.46828100;0.47177600;0.47559100;0.47924500;0.48274000;0.48606900;0.48919900;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
