;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;4.95889000;26.23170000;89.61300000;283.48600000;769.30900000;1822.73000000;3941.09000000;7546.57000000;13225.40000000;21528.80000000;33126.80000000;48393.60000000;67323.70000000;89428.80000000;114958.00000000;142766.00000000;169718.00000000;197378.00000000;224308.00000000;250929.00000000;259280.00000000;255492.00000000;238864.00000000;218129.00000000;194150.00000000;164216.00000000;134436.00000000;108113.00000000;93498.40000000;86204.50000000;83020.70000000;78673.50000000;73929.90000000;70308.10000000;66789.40000000;62794.30000000;58848.70000000;55221.90000000;52264.60000000;49823.10000000;47774.90000000;46204.90000000;44972.10000000;44061.60000000;43499.30000000;43152.50000000;42946.10000000;42783.30000000;42633.50000000;42478.90000000;42307.80000000;42112.20000000;41886.70000000;41627.60000000;41332.70000000;40998.50000000;40635.00000000;40234.50000000;39797.50000000;39324.50000000;38816.40000000;38274.00000000;37698.10000000;37089.80000000;36450.00000000;35779.70000000;35080.10000000;34352.30000000;33597.70000000;32817.80000000;32014.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;15.79570000;77.82720000;228.78100000;631.91700000;1610.40000000;3622.59000000;7221.69000000;12954.20000000;21545.30000000;33715.60000000;49931.00000000;70061.40000000;93361.50000000;118969.00000000;147191.00000000;177241.00000000;205231.00000000;233005.00000000;259842.00000000;286427.00000000;292824.00000000;286763.00000000;268523.00000000;245989.00000000;219876.00000000;187131.00000000;154035.00000000;124121.00000000;108062.00000000;100786.00000000;98007.60000000;94223.20000000;89471.80000000;85561.00000000;82890.90000000;79331.30000000;74043.30000000;68083.60000000;62574.90000000;58051.10000000;54370.30000000;51600.60000000;49516.20000000;48025.50000000;47130.80000000;46617.70000000;46316.30000000;46101.70000000;45924.90000000;45757.90000000;45582.90000000;45387.90000000;45172.70000000;44929.90000000;44643.20000000;44315.00000000;43944.50000000;43534.90000000;43086.00000000;42593.00000000;42074.90000000;41525.00000000;40939.50000000;40319.00000000;39664.50000000;38976.90000000;38257.50000000;37507.40000000;36728.00000000;35920.80000000;35087.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269453.00000000;275020.00000000;280533.00000000;286011.00000000;292238.00000000;300069.00000000;307834.00000000;315462.00000000;322888.00000000;329961.00000000;335612.00000000;337908.00000000;340938.00000000;343825.00000000;348502.00000000;359481.00000000;375262.00000000;378755.00000000;383095.00000000;390706.00000000;396229.00000000;402463.00000000;408037.00000000;413835.00000000;420038.00000000;425140.00000000;430390.00000000;435592.00000000;440750.00000000;445867.00000000;450933.00000000;456316.00000000;489772.00000000;590755.00000000;575671.00000000;482763.00000000;488401.00000000;494468.00000000;500950.00000000;507835.00000000;515112.00000000;522769.00000000;530789.00000000;539159.00000000;547881.00000000;556964.00000000;566443.00000000;576314.00000000;586555.00000000;597123.00000000;607963.00000000;619022.00000000;630273.00000000;641701.00000000;653299.00000000;665064.00000000;676988.00000000;689052.00000000;701241.00000000;713550.00000000;725973.00000000;738522.00000000;751220.00000000;764093.00000000;777165.00000000;790456.00000000;803959.00000000;817643.00000000;831502.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269452.00000000;275018.00000000;280528.00000000;285999.00000000;292214.00000000;300023.00000000;307755.00000000;315339.00000000;322708.00000000;329690.00000000;335228.00000000;337384.00000000;340249.00000000;342989.00000000;347489.00000000;358275.00000000;373842.00000000;377154.00000000;381331.00000000;388808.00000000;394210.00000000;400323.00000000;405790.00000000;411495.00000000;417612.00000000;422637.00000000;427812.00000000;432906.00000000;437939.00000000;442927.00000000;447865.00000000;453117.00000000;486246.00000000;586378.00000000;571379.00000000;479184.00000000;484714.00000000;490674.00000000;497050.00000000;503831.00000000;511007.00000000;518565.00000000;526489.00000000;534767.00000000;543402.00000000;552402.00000000;561804.00000000;571604.00000000;581779.00000000;592289.00000000;603078.00000000;614094.00000000;625308.00000000;636707.00000000;648283.00000000;660032.00000000;671871.00000000;683851.00000000;695961.00000000;708195.00000000;720636.00000000;733273.00000000;745939.00000000;758760.00000000;771783.00000000;785060.00000000;798615.00000000;812361.00000000;826295.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263823.00000000;269454.00000000;275022.00000000;280539.00000000;286023.00000000;292261.00000000;300108.00000000;307901.00000000;315568.00000000;323049.00000000;330200.00000000;335951.00000000;338332.00000000;341492.00000000;344506.00000000;349318.00000000;360494.00000000;376463.00000000;380112.00000000;384594.00000000;392336.00000000;397977.00000000;404325.00000000;410001.00000000;415894.00000000;422187.00000000;427371.00000000;432700.00000000;437980.00000000;443272.00000000;448545.00000000;453773.00000000;459322.00000000;493131.00000000;595002.00000000;579877.00000000;486288.00000000;492048.00000000;498231.00000000;504802.00000000;511806.00000000;519229.00000000;527032.00000000;535201.00000000;543720.00000000;552578.00000000;561795.00000000;571408.00000000;581408.00000000;591774.00000000;602464.00000000;613421.00000000;624592.00000000;635947.00000000;647474.00000000;659164.00000000;671014.00000000;683015.00000000;695148.00000000;707398.00000000;719759.00000000;732225.00000000;744806.00000000;757526.00000000;770412.00000000;783485.00000000;796767.00000000;810252.00000000;823905.00000000;837724.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;7.34475000;15.04300000;47.63380000;141.50200000;353.45600000;746.23200000;1372.76000000;2290.63000000;3515.36000000;5056.05000000;6901.05000000;9012.36000000;11225.20000000;13260.60000000;15308.90000000;17042.80000000;18854.40000000;20964.90000000;23251.20000000;24760.00000000;25991.10000000;26870.60000000;27868.10000000;28870.20000000;29946.10000000;31102.80000000;32396.10000000;33828.30000000;35430.40000000;37147.20000000;38935.70000000;40798.90000000;42733.10000000;44734.10000000;49397.50000000;61964.00000000;62265.80000000;52684.90000000;55107.90000000;57627.30000000;60247.80000000;62975.60000000;65809.10000000;68747.00000000;71793.90000000;74945.60000000;78196.80000000;81542.00000000;84978.60000000;88501.60000000;92105.40000000;95784.20000000;99531.10000000;103339.00000000;107199.00000000;111106.00000000;115050.00000000;119022.00000000;123011.00000000;127003.00000000;130986.00000000;134946.00000000;138871.00000000;142751.00000000;146576.00000000;150335.00000000;154016.00000000;157602.00000000;161072.00000000;164398.00000000;167558.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3.22660000;7.11510000;26.46640000;84.38420000;236.36700000;530.04500000;1003.42000000;1741.26000000;2798.95000000;4149.49000000;5788.92000000;7771.12000000;9945.28000000;12015.30000000;14116.50000000;15918.20000000;17691.70000000;19760.40000000;22083.80000000;23560.50000000;24792.30000000;25691.90000000;26694.50000000;27694.90000000;28795.90000000;29982.40000000;31226.50000000;32608.90000000;34155.20000000;35821.50000000;37579.40000000;39415.10000000;41322.20000000;43292.00000000;47774.90000000;59864.10000000;60158.90000000;50907.50000000;53222.70000000;55641.80000000;58163.30000000;60788.30000000;63515.60000000;66344.40000000;69278.10000000;72313.00000000;75444.40000000;78667.20000000;81979.00000000;85375.10000000;88850.40000000;92399.40000000;96015.80000000;99710.70000000;103476.00000000;107234.00000000;111029.00000000;114863.00000000;118728.00000000;122599.00000000;126464.00000000;130311.00000000;134126.00000000;137901.00000000;141626.00000000;145291.00000000;148882.00000000;152383.00000000;155773.00000000;159024.00000000;162113.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;10.20060000;20.61810000;64.71840000;198.95500000;498.71400000;1013.69000000;1851.37000000;3015.13000000;4466.53000000;6197.12000000;8227.40000000;10478.10000000;12764.10000000;14770.30000000;16731.90000000;18424.00000000;20163.20000000;22247.70000000;24510.60000000;25941.90000000;27062.50000000;27841.70000000;28732.40000000;29678.10000000;30769.00000000;31912.80000000;33222.20000000;34721.80000000;36391.30000000;38175.70000000;40029.60000000;41955.60000000;43950.90000000;46013.70000000;50830.00000000;63778.50000000;64066.80000000;54198.00000000;56684.50000000;59272.00000000;61964.70000000;64768.40000000;67680.90000000;70700.30000000;73832.60000000;77073.00000000;80415.80000000;83855.00000000;87388.10000000;91009.80000000;94729.10000000;98535.50000000;102412.00000000;106350.00000000;110342.00000000;114382.00000000;118460.00000000;122566.00000000;126690.00000000;130817.00000000;134934.00000000;139028.00000000;143087.00000000;147099.00000000;151055.00000000;154945.00000000;158755.00000000;162469.00000000;166067.00000000;169520.00000000;172807.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;773.06100000;1338.13000000;1844.25000000;2377.59000000;7507.06000000;13805.50000000;21011.90000000;27694.80000000;32943.70000000;40053.80000000;45455.40000000;47960.90000000;45427.10000000;42575.00000000;40390.00000000;40684.80000000;41649.30000000;41826.00000000;41676.60000000;42431.80000000;42924.80000000;43028.10000000;42787.20000000;42331.70000000;41913.30000000;41482.40000000;41161.90000000;40915.60000000;40692.20000000;40587.10000000;40572.90000000;40625.40000000;40672.90000000;40698.50000000;40694.50000000;40656.40000000;40580.90000000;40466.30000000;40311.00000000;40114.40000000;39876.20000000;39596.50000000;39275.80000000;38914.70000000;38513.90000000;38074.20000000;37596.50000000;37081.70000000;36531.00000000;35945.40000000;35326.00000000;34674.20000000;33991.10000000;33278.30000000;32537.20000000;31769.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;769.69000000;1331.04000000;1833.82000000;2362.86000000;7455.26000000;13687.60000000;20773.20000000;27296.40000000;32397.80000000;39303.60000000;44317.60000000;46368.70000000;44021.80000000;41323.00000000;39049.20000000;39203.60000000;40078.10000000;40319.80000000;40108.20000000;40741.40000000;40756.80000000;40506.70000000;40179.50000000;39873.30000000;39650.60000000;39418.30000000;39264.10000000;39149.00000000;39038.60000000;38998.00000000;39011.20000000;39062.90000000;39101.10000000;39114.00000000;39095.90000000;39043.20000000;38953.60000000;38835.60000000;38679.40000000;38483.30000000;38247.00000000;37970.90000000;37655.50000000;37301.30000000;36909.20000000;36479.80000000;36013.50000000;35499.40000000;34950.90000000;34369.00000000;33754.80000000;33109.60000000;32434.70000000;31731.40000000;31001.50000000;30246.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;776.54200000;1345.51000000;1855.34000000;2393.40000000;7560.57000000;13926.00000000;21242.90000000;28092.10000000;33494.40000000;40810.70000000;46477.60000000;49225.60000000;46461.80000000;43487.90000000;41364.70000000;41816.80000000;42894.10000000;43035.50000000;42884.70000000;43723.10000000;44599.00000000;45004.80000000;44832.50000000;44279.60000000;43724.50000000;43145.50000000;42676.20000000;42296.40000000;41965.90000000;41802.20000000;41759.30000000;41805.50000000;41854.00000000;41895.40000000;41909.10000000;41888.80000000;41831.00000000;41732.80000000;41583.30000000;41391.40000000;41156.60000000;40882.90000000;40568.10000000;40204.40000000;39801.00000000;39354.20000000;38868.10000000;38346.70000000;37787.90000000;37192.60000000;36562.20000000;35900.00000000;35219.70000000;34508.80000000;33768.70000000;33001.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;0.78788900;7.27396000;29.72320000;98.61870000;287.27600000;731.37200000;1631.14000000;3268.35000000;5913.68000000;9821.10000000;15182.30000000;22097.40000000;30265.90000000;39655.10000000;49996.80000000;60913.10000000;71195.70000000;81653.80000000;91602.80000000;101253.00000000;105554.00000000;105607.00000000;101508.00000000;95940.40000000;89753.20000000;79907.50000000;67317.70000000;55268.60000000;48894.00000000;46371.60000000;45874.80000000;44577.30000000;42425.90000000;40584.70000000;39247.80000000;37435.20000000;35157.50000000;32705.00000000;30340.40000000;28391.40000000;26711.10000000;25433.10000000;24435.10000000;23691.60000000;23204.60000000;22877.50000000;22659.30000000;22477.60000000;22312.30000000;22150.90000000;21984.10000000;21806.00000000;21613.20000000;21403.10000000;21174.30000000;20926.20000000;20658.60000000;20371.90000000;20066.40000000;19742.90000000;19401.90000000;19044.30000000;18670.90000000;18282.50000000;17880.00000000;17464.40000000;17036.60000000;16597.60000000;16148.50000000;15690.40000000;15224.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.34738700;3.29941000;14.64180000;54.78700000;169.51900000;469.85400000;1127.40000000;2359.50000000;4385.27000000;7444.57000000;11784.50000000;17649.90000000;24688.60000000;33260.70000000;43032.40000000;53653.70000000;63863.60000000;74104.70000000;83897.40000000;93287.50000000;97399.30000000;97842.20000000;94165.40000000;88519.90000000;82331.60000000;72984.80000000;61090.00000000;49683.30000000;43544.70000000;40855.20000000;40040.80000000;38670.70000000;36739.00000000;35010.30000000;33624.40000000;31829.10000000;30024.30000000;28324.50000000;26816.80000000;25554.80000000;24421.90000000;23557.90000000;22873.00000000;22356.90000000;22002.80000000;21752.10000000;21572.40000000;21413.60000000;21261.70000000;21107.90000000;20945.10000000;20769.40000000;20578.10000000;20369.70000000;20143.00000000;19897.70000000;19633.80000000;19351.70000000;19051.90000000;18725.00000000;18381.80000000;18023.20000000;17650.00000000;17263.20000000;16863.50000000;16451.90000000;16029.40000000;15600.10000000;15167.60000000;14727.20000000;14280.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.09457000;10.05590000;40.27340000;134.40500000;401.54600000;1030.99000000;2248.80000000;4449.22000000;7965.48000000;13069.40000000;19784.70000000;28076.80000000;37448.20000000;47810.20000000;58840.80000000;70147.40000000;80549.50000000;90936.90000000;100547.00000000;110202.00000000;114306.00000000;114003.00000000;109418.00000000;103256.00000000;96418.20000000;85818.30000000;72561.70000000;59841.80000000;53188.20000000;50986.20000000;50669.30000000;49324.70000000;47060.30000000;45117.20000000;43930.20000000;42214.50000000;39587.20000000;36487.40000000;33324.40000000;30730.60000000;28539.80000000;26891.00000000;25627.40000000;24714.30000000;24127.50000000;23742.70000000;23494.80000000;23295.30000000;23119.40000000;22952.00000000;22782.00000000;22602.30000000;22408.40000000;22194.40000000;21965.00000000;21715.50000000;21445.80000000;21155.90000000;20846.40000000;20517.90000000;20171.00000000;19808.10000000;19430.50000000;19036.20000000;18627.00000000;18204.00000000;17767.90000000;17320.80000000;16864.90000000;16399.50000000;15925.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;0.76201400;6.50688000;22.75770000;64.37800000;170.65200000;422.99000000;969.68900000;2024.88000000;3864.63000000;6811.08000000;11202.30000000;17354.60000000;25283.60000000;35192.20000000;47047.00000000;60530.70000000;73979.40000000;88285.30000000;102856.00000000;117562.00000000;122726.00000000;120736.00000000;112551.00000000;103335.00000000;93872.70000000;81356.50000000;67470.30000000;53227.10000000;45377.10000000;41247.90000000;39567.20000000;37849.60000000;35981.30000000;34310.90000000;32937.70000000;31362.60000000;29189.10000000;26952.30000000;25131.70000000;23775.80000000;22787.10000000;22095.00000000;21633.60000000;21352.30000000;21241.70000000;21229.20000000;21278.40000000;21341.10000000;21403.00000000;21456.80000000;21497.60000000;21522.60000000;21529.90000000;21518.20000000;21486.70000000;21435.00000000;21363.00000000;21270.80000000;21158.10000000;21025.00000000;20871.60000000;20697.70000000;20503.50000000;20289.00000000;20054.40000000;19799.60000000;19525.00000000;19230.70000000;18917.10000000;18584.40000000;18233.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.33504600;2.89649000;10.62320000;33.01970000;98.33080000;271.44000000;645.61000000;1446.80000000;2870.07000000;5196.55000000;8809.88000000;13997.60000000;20876.20000000;29684.40000000;40420.30000000;53151.90000000;66141.50000000;80241.60000000;94881.50000000;110003.00000000;115391.00000000;113562.00000000;105675.00000000;96900.00000000;87825.80000000;75884.30000000;62743.00000000;49347.30000000;41636.50000000;37451.60000000;35675.00000000;33970.20000000;32208.20000000;30499.50000000;28962.90000000;27274.60000000;25492.00000000;23911.90000000;22744.80000000;21905.90000000;21303.00000000;20887.30000000;20618.90000000;20466.70000000;20419.40000000;20432.80000000;20488.00000000;20549.10000000;20605.40000000;20651.70000000;20684.20000000;20700.50000000;20699.50000000;20680.00000000;20641.40000000;20583.40000000;20506.10000000;20409.50000000;20293.40000000;20157.80000000;20002.90000000;19828.60000000;19634.80000000;19421.80000000;19189.40000000;18938.00000000;18667.50000000;18378.20000000;18070.40000000;17744.30000000;17400.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.05780000;9.00195000;31.07620000;85.46700000;226.30100000;560.37200000;1289.00000000;2703.08000000;5021.63000000;8588.65000000;13720.20000000;20754.70000000;29693.10000000;40613.20000000;53496.30000000;67966.80000000;82213.20000000;97108.10000000;112028.00000000;126779.00000000;131741.00000000;129431.00000000;120172.00000000;110000.00000000;99825.10000000;86678.30000000;72066.00000000;57094.80000000;49044.30000000;44924.00000000;43344.10000000;41741.00000000;39780.10000000;38165.40000000;37136.40000000;35877.00000000;33228.10000000;30144.20000000;27609.80000000;25675.40000000;24248.50000000;23253.80000000;22589.90000000;22186.50000000;22017.30000000;21976.70000000;22018.70000000;22083.40000000;22150.20000000;22210.10000000;22259.90000000;22293.90000000;22309.80000000;22306.20000000;22282.10000000;22237.30000000;22171.50000000;22084.80000000;21977.10000000;21848.40000000;21698.70000000;21528.10000000;21333.10000000;21117.00000000;20879.90000000;20622.00000000;20343.30000000;20043.70000000;19725.10000000;19384.20000000;19026.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;9.77293000;42.78450000;119.24400000;314.83700000;741.55100000;1529.52000000;2812.15000000;4713.75000000;7289.20000000;10525.80000000;14335.40000000;18481.80000000;23211.50000000;27688.80000000;32441.00000000;37142.00000000;40884.60000000;44202.80000000;46799.60000000;49095.90000000;47818.70000000;44045.50000000;38912.50000000;32820.10000000;24130.20000000;15675.60000000;10599.10000000;8617.85000000;7371.61000000;6506.54000000;5466.77000000;4566.84000000;4072.04000000;3654.65000000;3271.77000000;2947.46000000;2760.98000000;2570.70000000;2439.26000000;2177.88000000;1915.94000000;1666.60000000;1439.56000000;1248.53000000;1107.64000000;1002.61000000;918.53800000;849.72500000;790.79900000;738.82200000;692.96100000;651.97500000;614.31500000;579.08700000;545.78300000;513.99800000;483.49500000;454.19500000;426.09100000;399.11300000;373.27100000;348.59800000;325.12400000;302.86800000;281.85500000;262.09800000;243.59600000;226.31800000;210.22100000;195.26100000;181.39000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
