;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Females aged 15-24 years;Mean;3201300.00000000;3260260.00000000;3323910.00000000;3392430.00000000;3465400.00000000;3541740.00000000;3657430.00000000;3789020.00000000;3914510.00000000;4034060.00000000;4148480.00000000;4258050.00000000;4335780.00000000;4419330.00000000;4507250.00000000;4597530.00000000;4697710.00000000;4789860.00000000;4875910.00000000;4951780.00000000;5012600.00000000;5053970.00000000;5102940.00000000;5128840.00000000;5134920.00000000;5127550.00000000;5102080.00000000;5125710.00000000;5124960.00000000;5109850.00000000;5092390.00000000;5066090.00000000;5040120.00000000;5013980.00000000;5000200.00000000;5016720.00000000;5044260.00000000;5086440.00000000;5167500.00000000;5265540.00000000;5356580.00000000;5456940.00000000;5560550.00000000;5672200.00000000;5777450.00000000;5852110.00000000;5910840.00000000;5950030.00000000;5964340.00000000;5972130.00000000;5984730.00000000;5992970.00000000;5996930.00000000;5995550.00000000;5990740.00000000;5986680.00000000;5986020.00000000;5992180.00000000;6007810.00000000;6025790.00000000;6046020.00000000;6069600.00000000;6094280.00000000;6117830.00000000;6140110.00000000;6161420.00000000;6181980.00000000;6201850.00000000;6220910.00000000;6238930.00000000;6255580.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3201300.00000000;3260260.00000000;3323910.00000000;3392430.00000000;3465400.00000000;3541730.00000000;3657410.00000000;3788960.00000000;3914390.00000000;4033820.00000000;4148050.00000000;4257320.00000000;4334760.00000000;4417970.00000000;4505650.00000000;4595690.00000000;4695690.00000000;4787730.00000000;4873710.00000000;4949580.00000000;5010240.00000000;5051200.00000000;5099590.00000000;5124760.00000000;5130000.00000000;5121740.00000000;5094820.00000000;5117180.00000000;5115190.00000000;5098370.00000000;5079480.00000000;5051850.00000000;5024700.00000000;4997680.00000000;4983210.00000000;4998960.00000000;5025520.00000000;5067290.00000000;5148790.00000000;5246050.00000000;5336120.00000000;5436120.00000000;5539290.00000000;5650270.00000000;5754980.00000000;5829620.00000000;5888550.00000000;5928050.00000000;5942770.00000000;5950900.00000000;5963990.00000000;5972810.00000000;5976970.00000000;5975390.00000000;5970970.00000000;5966630.00000000;5965410.00000000;5970320.00000000;5985610.00000000;6002420.00000000;6021780.00000000;6044180.00000000;6067740.00000000;6090030.00000000;6111190.00000000;6131900.00000000;6152300.00000000;6172270.00000000;6191330.00000000;6209570.00000000;6226580.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;3201300.00000000;3260260.00000000;3323910.00000000;3392440.00000000;3465410.00000000;3541760.00000000;3657480.00000000;3789100.00000000;3914650.00000000;4034320.00000000;4148900.00000000;4258710.00000000;4336740.00000000;4420540.00000000;4508660.00000000;4599110.00000000;4699410.00000000;4791590.00000000;4877710.00000000;4953650.00000000;5014620.00000000;5056180.00000000;5105520.00000000;5132050.00000000;5139260.00000000;5133290.00000000;5109530.00000000;5134900.00000000;5135710.00000000;5122180.00000000;5106230.00000000;5081270.00000000;5056610.00000000;5031640.00000000;5018610.00000000;5036230.00000000;5064510.00000000;5106490.00000000;5187840.00000000;5286040.00000000;5377700.00000000;5478400.00000000;5582260.00000000;5694080.00000000;5799260.00000000;5873200.00000000;5931620.00000000;5970530.00000000;5984300.00000000;5991410.00000000;6003540.00000000;6011460.00000000;6015110.00000000;6013780.00000000;6009610.00000000;6005070.00000000;6005040.00000000;6010810.00000000;6028710.00000000;6047800.00000000;6070120.00000000;6095980.00000000;6121840.00000000;6146560.00000000;6169560.00000000;6191180.00000000;6211710.00000000;6231470.00000000;6250410.00000000;6268190.00000000;6284510.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 15-49 years;Mean;15653900.00000000;16040300.00000000;16438100.00000000;16852600.00000000;17282600.00000000;17725300.00000000;18268600.00000000;18972100.00000000;19675200.00000000;20378200.00000000;21083300.00000000;21790400.00000000;22328700.00000000;22871700.00000000;23409200.00000000;23926900.00000000;24434200.00000000;24934200.00000000;25387100.00000000;25791800.00000000;26153600.00000000;26483700.00000000;26919700.00000000;27347500.00000000;27768600.00000000;28185900.00000000;28604500.00000000;29118200.00000000;29597700.00000000;30055500.00000000;30513300.00000000;30953400.00000000;31396200.00000000;31838800.00000000;32304700.00000000;32826700.00000000;33351500.00000000;33889700.00000000;34457600.00000000;35019200.00000000;35556300.00000000;36088400.00000000;36621300.00000000;37157200.00000000;37684200.00000000;38182200.00000000;38637600.00000000;39039600.00000000;39372100.00000000;39658100.00000000;39908800.00000000;40116200.00000000;40307900.00000000;40493000.00000000;40673600.00000000;40849100.00000000;41021500.00000000;41189900.00000000;41354500.00000000;41513700.00000000;41663000.00000000;41799900.00000000;41928800.00000000;42098500.00000000;42290600.00000000;42482700.00000000;42688900.00000000;42892800.00000000;43096100.00000000;43273700.00000000;43389000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;15653900.00000000;16040300.00000000;16438100.00000000;16852500.00000000;17282600.00000000;17725200.00000000;18268300.00000000;18971500.00000000;19673700.00000000;20375000.00000000;21077300.00000000;21780100.00000000;22312300.00000000;22848400.00000000;23377500.00000000;23885700.00000000;24384100.00000000;24875500.00000000;25317900.00000000;25711800.00000000;26061800.00000000;26381900.00000000;26809800.00000000;27232100.00000000;27648900.00000000;28062200.00000000;28476700.00000000;28989900.00000000;29468400.00000000;29924600.00000000;30381200.00000000;30822800.00000000;31265100.00000000;31707200.00000000;32171700.00000000;32694900.00000000;33222800.00000000;33764700.00000000;34335800.00000000;34895600.00000000;35431700.00000000;35962800.00000000;36496800.00000000;37034200.00000000;37565200.00000000;38065100.00000000;38519800.00000000;38921000.00000000;39250800.00000000;39537100.00000000;39787700.00000000;39992700.00000000;40185000.00000000;40368100.00000000;40546800.00000000;40721000.00000000;40891600.00000000;41060400.00000000;41223000.00000000;41378000.00000000;41522900.00000000;41657700.00000000;41787300.00000000;41951900.00000000;42137500.00000000;42330200.00000000;42534100.00000000;42736800.00000000;42936800.00000000;43111500.00000000;43226300.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;15653900.00000000;16040300.00000000;16438100.00000000;16852600.00000000;17282700.00000000;17725600.00000000;18269000.00000000;18973100.00000000;19676900.00000000;20381600.00000000;21089500.00000000;21801200.00000000;22345800.00000000;22896600.00000000;23443000.00000000;23970500.00000000;24487700.00000000;24997200.00000000;25459100.00000000;25872200.00000000;26242400.00000000;26579000.00000000;27023100.00000000;27458600.00000000;27885600.00000000;28307200.00000000;28729600.00000000;29245400.00000000;29726200.00000000;30183300.00000000;30641400.00000000;31081400.00000000;31525100.00000000;31968800.00000000;32434700.00000000;32957400.00000000;33482600.00000000;34019900.00000000;34585200.00000000;35145100.00000000;35681400.00000000;36210800.00000000;36740900.00000000;37274700.00000000;37800300.00000000;38295700.00000000;38749200.00000000;39152300.00000000;39484300.00000000;39770100.00000000;40022900.00000000;40232100.00000000;40424400.00000000;40610000.00000000;40793200.00000000;40971700.00000000;41146900.00000000;41319700.00000000;41487200.00000000;41648000.00000000;41801700.00000000;41939300.00000000;42067300.00000000;42240100.00000000;42430500.00000000;42621600.00000000;42829900.00000000;43034000.00000000;43239100.00000000;43420100.00000000;43538500.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 15-49 years;Mean;7764250.00000000;7941700.00000000;8122910.00000000;8311980.00000000;8508370.00000000;8710360.00000000;8916250.00000000;9254650.00000000;9590540.00000000;9924380.00000000;10257900.00000000;10591400.00000000;10836500.00000000;11085200.00000000;11333600.00000000;11576300.00000000;11819300.00000000;12072300.00000000;12305900.00000000;12519300.00000000;12715900.00000000;12897600.00000000;13142000.00000000;13380600.00000000;13615600.00000000;13849500.00000000;14085300.00000000;14349700.00000000;14597900.00000000;14835900.00000000;15073900.00000000;15302200.00000000;15531300.00000000;15759100.00000000;15997900.00000000;16265400.00000000;16532400.00000000;16801400.00000000;17082300.00000000;17358500.00000000;17620600.00000000;17878300.00000000;18134400.00000000;18390000.00000000;18639700.00000000;18874000.00000000;19086900.00000000;19273700.00000000;19427200.00000000;19559100.00000000;19674900.00000000;19770300.00000000;19859800.00000000;19947200.00000000;20033900.00000000;20119800.00000000;20205800.00000000;20291000.00000000;20375400.00000000;20457800.00000000;20535800.00000000;20607900.00000000;20675100.00000000;20761600.00000000;20858600.00000000;20955400.00000000;21059000.00000000;21161200.00000000;21263500.00000000;21353500.00000000;21413200.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7764250.00000000;7941700.00000000;8122910.00000000;8311970.00000000;8508340.00000000;8710280.00000000;8916080.00000000;9254260.00000000;9589610.00000000;9922410.00000000;10254100.00000000;10585100.00000000;10826800.00000000;11071200.00000000;11314900.00000000;11552900.00000000;11790800.00000000;12038700.00000000;12267200.00000000;12476600.00000000;12669500.00000000;12847400.00000000;13088900.00000000;13324500.00000000;13557000.00000000;13789000.00000000;14023200.00000000;14285800.00000000;14533200.00000000;14770300.00000000;15007500.00000000;15235900.00000000;15464400.00000000;15691000.00000000;15928300.00000000;16194900.00000000;16460700.00000000;16728800.00000000;17009600.00000000;17286900.00000000;17550600.00000000;17810900.00000000;18070200.00000000;18329000.00000000;18581500.00000000;18819100.00000000;19033900.00000000;19220700.00000000;19373300.00000000;19504600.00000000;19620700.00000000;19714000.00000000;19801800.00000000;19888000.00000000;19974000.00000000;20059800.00000000;20145100.00000000;20229500.00000000;20311800.00000000;20392300.00000000;20468400.00000000;20539200.00000000;20605500.00000000;20689000.00000000;20785300.00000000;20881300.00000000;20983000.00000000;21083500.00000000;21184300.00000000;21273200.00000000;21332700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7764250.00000000;7941700.00000000;8122920.00000000;8312000.00000000;8508420.00000000;8710470.00000000;8916510.00000000;9255160.00000000;9591550.00000000;9926350.00000000;10261600.00000000;10597900.00000000;10846600.00000000;11099500.00000000;11352800.00000000;11600300.00000000;11848200.00000000;12105600.00000000;12342900.00000000;12560100.00000000;12760400.00000000;12946800.00000000;13196000.00000000;13438300.00000000;13677000.00000000;13913500.00000000;14151300.00000000;14416100.00000000;14665400.00000000;14905600.00000000;15142700.00000000;15369600.00000000;15597400.00000000;15827600.00000000;16065300.00000000;16332100.00000000;16599400.00000000;16868500.00000000;17149000.00000000;17424000.00000000;17684600.00000000;17940400.00000000;18194200.00000000;18447100.00000000;18695100.00000000;18928100.00000000;19141000.00000000;19329300.00000000;19482800.00000000;19613700.00000000;19730100.00000000;19826300.00000000;19916700.00000000;20005500.00000000;20092900.00000000;20179900.00000000;20266900.00000000;20353600.00000000;20439100.00000000;20523300.00000000;20602900.00000000;20675400.00000000;20743200.00000000;20830600.00000000;20927400.00000000;21024200.00000000;21128300.00000000;21231100.00000000;21334800.00000000;21426300.00000000;21487700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 15-49 years;Mean;7889610.00000000;8098640.00000000;8315220.00000000;8540580.00000000;8774250.00000000;9014980.00000000;9352320.00000000;9717490.00000000;10084700.00000000;10453800.00000000;10825400.00000000;11199000.00000000;11492200.00000000;11786500.00000000;12075500.00000000;12350600.00000000;12614900.00000000;12861800.00000000;13081200.00000000;13272500.00000000;13437700.00000000;13586100.00000000;13777700.00000000;13966900.00000000;14153000.00000000;14336500.00000000;14519200.00000000;14768400.00000000;14999800.00000000;15219600.00000000;15439500.00000000;15651200.00000000;15864900.00000000;16079700.00000000;16306800.00000000;16561300.00000000;16819000.00000000;17088300.00000000;17375300.00000000;17660700.00000000;17935700.00000000;18210200.00000000;18486900.00000000;18767200.00000000;19044500.00000000;19308100.00000000;19550700.00000000;19765900.00000000;19944900.00000000;20099000.00000000;20233900.00000000;20345900.00000000;20448200.00000000;20545800.00000000;20639700.00000000;20729200.00000000;20815700.00000000;20898900.00000000;20979200.00000000;21055900.00000000;21127100.00000000;21192000.00000000;21253700.00000000;21336900.00000000;21432000.00000000;21527300.00000000;21630000.00000000;21731600.00000000;21832500.00000000;21920300.00000000;21975800.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;7889610.00000000;8098640.00000000;8315220.00000000;8540570.00000000;8774220.00000000;9014930.00000000;9352190.00000000;9717210.00000000;10084100.00000000;10452600.00000000;10823000.00000000;11194900.00000000;11485500.00000000;11776700.00000000;12061200.00000000;12331900.00000000;12590400.00000000;12831400.00000000;13045500.00000000;13231700.00000000;13391800.00000000;13535800.00000000;13723300.00000000;13909300.00000000;14092300.00000000;14270500.00000000;14449800.00000000;14696400.00000000;14926200.00000000;15146400.00000000;15365400.00000000;15575100.00000000;15787200.00000000;15999900.00000000;16226500.00000000;16480100.00000000;16738500.00000000;17007400.00000000;17295700.00000000;17582900.00000000;17859000.00000000;18135100.00000000;18413600.00000000;18695800.00000000;18975100.00000000;19240900.00000000;19485400.00000000;19702600.00000000;19883000.00000000;20037900.00000000;20172800.00000000;20285200.00000000;20387500.00000000;20484600.00000000;20577500.00000000;20663500.00000000;20748700.00000000;20832400.00000000;20912000.00000000;20987900.00000000;21057200.00000000;21120600.00000000;21180800.00000000;21262600.00000000;21355100.00000000;21448100.00000000;21549600.00000000;21651000.00000000;21751700.00000000;21838400.00000000;21893400.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;7889610.00000000;8098640.00000000;8315220.00000000;8540600.00000000;8774290.00000000;9015080.00000000;9352530.00000000;9717910.00000000;10085400.00000000;10455200.00000000;10828000.00000000;11203300.00000000;11499200.00000000;11797000.00000000;12090200.00000000;12370200.00000000;12639700.00000000;12892800.00000000;13118600.00000000;13316800.00000000;13488100.00000000;13643000.00000000;13840900.00000000;14036400.00000000;14227300.00000000;14414700.00000000;14601300.00000000;14853400.00000000;15085900.00000000;15305100.00000000;15524000.00000000;15734300.00000000;15946400.00000000;16159900.00000000;16386400.00000000;16638600.00000000;16896600.00000000;17165200.00000000;17450700.00000000;17734200.00000000;18007200.00000000;18279500.00000000;18554000.00000000;18832000.00000000;19107300.00000000;19369700.00000000;19611700.00000000;19826800.00000000;20006000.00000000;20159600.00000000;20294200.00000000;20406000.00000000;20508300.00000000;20606100.00000000;20700200.00000000;20791600.00000000;20880000.00000000;20965100.00000000;21047000.00000000;21125200.00000000;21197900.00000000;21264100.00000000;21325600.00000000;21408300.00000000;21503900.00000000;21597400.00000000;21702700.00000000;21803300.00000000;21904300.00000000;21993800.00000000;22050900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Population aged 25-49 years;Mean;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458100.00000000;10758200.00000000;11114800.00000000;11559500.00000000;12016600.00000000;12485800.00000000;12966800.00000000;13458000.00000000;13827000.00000000;14185500.00000000;14526800.00000000;14841500.00000000;15124800.00000000;15426200.00000000;15695100.00000000;15938900.00000000;16172600.00000000;16417300.00000000;16741600.00000000;17107400.00000000;17507900.00000000;17932200.00000000;18394000.00000000;18870000.00000000;19358400.00000000;19850700.00000000;20344200.00000000;20834500.00000000;21324400.00000000;21813800.00000000;22300500.00000000;22781800.00000000;23244400.00000000;23695500.00000000;24099700.00000000;24464300.00000000;24818600.00000000;25149100.00000000;25473700.00000000;25784500.00000000;26099300.00000000;26446500.00000000;26782600.00000000;27104000.00000000;27405500.00000000;27673400.00000000;27897100.00000000;28087000.00000000;28271000.00000000;28458800.00000000;28648700.00000000;28831900.00000000;29005200.00000000;29161000.00000000;29294200.00000000;29417500.00000000;29526200.00000000;29615600.00000000;29694500.00000000;29816400.00000000;29963400.00000000;30112500.00000000;30277400.00000000;30441200.00000000;30606300.00000000;30747900.00000000;30829900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9285450.00000000;9575990.00000000;9866750.00000000;10160900.00000000;10458000.00000000;10758100.00000000;11114600.00000000;11558900.00000000;12015200.00000000;12483000.00000000;12961400.00000000;13448500.00000000;13811800.00000000;14163300.00000000;14496300.00000000;14801600.00000000;15075700.00000000;15368500.00000000;15627700.00000000;15860100.00000000;16082100.00000000;16318500.00000000;16636900.00000000;16999700.00000000;17396800.00000000;17819700.00000000;18279800.00000000;18753800.00000000;19243600.00000000;19739200.00000000;20236200.00000000;20729900.00000000;21222900.00000000;21715600.00000000;22205600.00000000;22690400.00000000;23154700.00000000;23605900.00000000;24009200.00000000;24376400.00000000;24736200.00000000;25071300.00000000;25399200.00000000;25711700.00000000;26028300.00000000;26374200.00000000;26710000.00000000;27029800.00000000;27328300.00000000;27595800.00000000;27818000.00000000;28006800.00000000;28188600.00000000;28374700.00000000;28564200.00000000;28745300.00000000;28916300.00000000;29071400.00000000;29203400.00000000;29326600.00000000;29433200.00000000;29523000.00000000;29600800.00000000;29721400.00000000;29865500.00000000;30012800.00000000;30177000.00000000;30337900.00000000;30503600.00000000;30644300.00000000;30724000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;9285450.00000000;9575990.00000000;9866760.00000000;10160900.00000000;10458200.00000000;10758400.00000000;11115300.00000000;11560300.00000000;12018100.00000000;12488900.00000000;12972500.00000000;13468000.00000000;13842900.00000000;14208800.00000000;14558900.00000000;14883300.00000000;15176600.00000000;15487700.00000000;15765600.00000000;16017400.00000000;16259600.00000000;16510000.00000000;16841700.00000000;17213000.00000000;17616500.00000000;18044300.00000000;18507000.00000000;18982300.00000000;19470000.00000000;19960400.00000000;20451800.00000000;20937600.00000000;21426500.00000000;21914300.00000000;22397600.00000000;22876300.00000000;23337500.00000000;23785000.00000000;24186500.00000000;24547200.00000000;24898500.00000000;25225700.00000000;25548600.00000000;25859000.00000000;26173600.00000000;26522500.00000000;26858400.00000000;27179700.00000000;27479800.00000000;27750600.00000000;27976500.00000000;28168000.00000000;28354100.00000000;28543400.00000000;28735200.00000000;28921100.00000000;29096100.00000000;29253100.00000000;29387100.00000000;29510700.00000000;29619500.00000000;29708600.00000000;29786500.00000000;29908900.00000000;30057100.00000000;30207400.00000000;30375100.00000000;30539000.00000000;30706100.00000000;30846000.00000000;30929000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Males aged 25-49 years;Mean;4597140.00000000;4737610.00000000;4875440.00000000;5012730.00000000;5149250.00000000;5285000.00000000;5419960.00000000;5631020.00000000;5846420.00000000;6066090.00000000;6289870.00000000;6517090.00000000;6670560.00000000;6818290.00000000;6958490.00000000;7088450.00000000;7207610.00000000;7354210.00000000;7489830.00000000;7618160.00000000;7747560.00000000;7885180.00000000;8066810.00000000;8269370.00000000;8489880.00000000;8723250.00000000;8976860.00000000;9227290.00000000;9483590.00000000;9740990.00000000;9997110.00000000;10249400.00000000;10499700.00000000;10748100.00000000;10993900.00000000;11237100.00000000;11469600.00000000;11693600.00000000;11891900.00000000;12069200.00000000;12239500.00000000;12395900.00000000;12547300.00000000;12689500.00000000;12832300.00000000;12990400.00000000;13142800.00000000;13288100.00000000;13424900.00000000;13546600.00000000;13647900.00000000;13734100.00000000;13819700.00000000;13908500.00000000;13999800.00000000;14089400.00000000;14175600.00000000;14254300.00000000;14322800.00000000;14387400.00000000;14445100.00000000;14493200.00000000;14535000.00000000;14597300.00000000;14671500.00000000;14746700.00000000;14829400.00000000;14911500.00000000;14994700.00000000;15066500.00000000;15109600.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4597140.00000000;4737610.00000000;4875440.00000000;5012720.00000000;5149220.00000000;5284940.00000000;5419800.00000000;5630640.00000000;5845520.00000000;6064160.00000000;6286250.00000000;6510960.00000000;6661080.00000000;6804640.00000000;6940140.00000000;7065280.00000000;7179630.00000000;7320990.00000000;7451760.00000000;7576080.00000000;7702040.00000000;7836830.00000000;8015260.00000000;8215670.00000000;8434610.00000000;8667120.00000000;8919520.00000000;9169770.00000000;9426190.00000000;9684700.00000000;9941490.00000000;10194300.00000000;10443600.00000000;10689400.00000000;10933100.00000000;11174300.00000000;11405200.00000000;11628400.00000000;11826800.00000000;12005000.00000000;12177000.00000000;12335500.00000000;12489500.00000000;12634500.00000000;12779900.00000000;12940800.00000000;13095900.00000000;13243600.00000000;13383300.00000000;13507700.00000000;13611600.00000000;13697300.00000000;13782200.00000000;13869900.00000000;13960100.00000000;14048800.00000000;14133800.00000000;14211200.00000000;14278400.00000000;14342800.00000000;14399900.00000000;14447700.00000000;14488900.00000000;14549700.00000000;14623000.00000000;14697500.00000000;14780000.00000000;14861000.00000000;14944700.00000000;15016100.00000000;15058000.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4597140.00000000;4737610.00000000;4875450.00000000;5012750.00000000;5149290.00000000;5285120.00000000;5420210.00000000;5631500.00000000;5847400.00000000;6068000.00000000;6293570.00000000;6523420.00000000;6680410.00000000;6832340.00000000;6977270.00000000;7112100.00000000;7236080.00000000;7387040.00000000;7526480.00000000;7658410.00000000;7791390.00000000;7933460.00000000;8118990.00000000;8324170.00000000;8547150.00000000;8782400.00000000;9037250.00000000;9287020.00000000;9540900.00000000;9797050.00000000;10053100.00000000;10304500.00000000;10556000.00000000;10804200.00000000;11050000.00000000;11293400.00000000;11525300.00000000;11747400.00000000;11943700.00000000;12119600.00000000;12287600.00000000;12442600.00000000;12592500.00000000;12733400.00000000;12875000.00000000;13031600.00000000;13182400.00000000;13328100.00000000;13462900.00000000;13584900.00000000;13687500.00000000;13773400.00000000;13859200.00000000;13948600.00000000;14042300.00000000;14133400.00000000;14220200.00000000;14299900.00000000;14368700.00000000;14433400.00000000;14492300.00000000;14540600.00000000;14581500.00000000;14642900.00000000;14717700.00000000;14792900.00000000;14876200.00000000;14958500.00000000;15042800.00000000;15115100.00000000;15157700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Females aged 25-49 years;Mean;4688310.00000000;4838380.00000000;4991310.00000000;5148150.00000000;5308850.00000000;5473240.00000000;5694880.00000000;5928470.00000000;6170180.00000000;6419760.00000000;6676960.00000000;6940960.00000000;7156410.00000000;7367200.00000000;7568280.00000000;7753100.00000000;7917220.00000000;8071970.00000000;8205290.00000000;8320700.00000000;8425080.00000000;8532150.00000000;8674760.00000000;8838070.00000000;9018050.00000000;9208930.00000000;9417140.00000000;9642720.00000000;9874830.00000000;10109700.00000000;10347100.00000000;10585100.00000000;10824800.00000000;11065700.00000000;11306600.00000000;11544600.00000000;11774800.00000000;12001900.00000000;12207800.00000000;12395100.00000000;12579100.00000000;12753200.00000000;12926400.00000000;13095000.00000000;13267000.00000000;13456000.00000000;13639800.00000000;13815900.00000000;13980600.00000000;14126800.00000000;14249200.00000000;14352900.00000000;14451200.00000000;14550300.00000000;14649000.00000000;14742600.00000000;14829700.00000000;14906700.00000000;14971400.00000000;15030100.00000000;15081100.00000000;15122400.00000000;15159500.00000000;15219100.00000000;15291900.00000000;15365900.00000000;15448000.00000000;15529700.00000000;15611600.00000000;15681300.00000000;15720300.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4688310.00000000;4838380.00000000;4991310.00000000;5148140.00000000;5308830.00000000;5473200.00000000;5694780.00000000;5928240.00000000;6169680.00000000;6418740.00000000;6675010.00000000;6937450.00000000;7150810.00000000;7358520.00000000;7555390.00000000;7735550.00000000;7893760.00000000;8042440.00000000;8170260.00000000;8280260.00000000;8380190.00000000;8483570.00000000;8622750.00000000;8783240.00000000;8960000.00000000;9147180.00000000;9353370.00000000;9577730.00000000;9810950.00000000;10045700.00000000;10281000.00000000;10517200.00000000;10756600.00000000;10997800.00000000;11239400.00000000;11477400.00000000;11707500.00000000;11937200.00000000;12146600.00000000;12335800.00000000;12521300.00000000;12697000.00000000;12872200.00000000;13043800.00000000;13218800.00000000;13409600.00000000;13595700.00000000;13772600.00000000;13938400.00000000;14085800.00000000;14206600.00000000;14310000.00000000;14408900.00000000;14506200.00000000;14604000.00000000;14696600.00000000;14782800.00000000;14859000.00000000;14923000.00000000;14981300.00000000;15032000.00000000;15073000.00000000;15110400.00000000;15170100.00000000;15242800.00000000;15315300.00000000;15396500.00000000;15478000.00000000;15559000.00000000;15627500.00000000;15665700.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;4688310.00000000;4838380.00000000;4991310.00000000;5148160.00000000;5308880.00000000;5473320.00000000;5695050.00000000;5928810.00000000;6170780.00000000;6420910.00000000;6679110.00000000;6944570.00000000;7162440.00000000;7376510.00000000;7581620.00000000;7771230.00000000;7940540.00000000;8101340.00000000;8241430.00000000;8363870.00000000;8475180.00000000;8587800.00000000;8735690.00000000;8904430.00000000;9088130.00000000;9281900.00000000;9493160.00000000;9719050.00000000;9950890.00000000;10185000.00000000;10420800.00000000;10657600.00000000;10896000.00000000;11135000.00000000;11374800.00000000;11610800.00000000;11838200.00000000;12062300.00000000;12266000.00000000;12450500.00000000;12632300.00000000;12804400.00000000;12975300.00000000;13142000.00000000;13311800.00000000;13500500.00000000;13683500.00000000;13858900.00000000;14023100.00000000;14169000.00000000;14291200.00000000;14396300.00000000;14494600.00000000;14593800.00000000;14693000.00000000;14786600.00000000;14874600.00000000;14952800.00000000;15018200.00000000;15077400.00000000;15128700.00000000;15170100.00000000;15207400.00000000;15267400.00000000;15340800.00000000;15414400.00000000;15498100.00000000;15580100.00000000;15663100.00000000;15731500.00000000;15770900.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
