;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;6.19232000;30.74610000;95.77470000;281.00600000;720.62800000;1634.38000000;3327.54000000;6225.87000000;10960.60000000;18196.30000000;28587.00000000;42815.50000000;61077.30000000;82111.30000000;107424.00000000;135710.00000000;163118.00000000;191717.00000000;219892.00000000;248221.00000000;258385.00000000;254785.00000000;239546.00000000;220907.00000000;198588.00000000;169244.00000000;138942.00000000;111875.00000000;96788.60000000;89296.80000000;85626.10000000;81701.10000000;77357.60000000;73247.50000000;69851.60000000;65948.50000000;61744.70000000;57668.90000000;54238.10000000;51412.30000000;49110.50000000;47352.00000000;45950.50000000;44924.50000000;44299.30000000;43946.60000000;43739.40000000;43586.30000000;43447.30000000;43303.90000000;43161.10000000;42995.50000000;42800.80000000;42572.80000000;42298.50000000;41972.10000000;41608.10000000;41206.60000000;40768.30000000;40293.60000000;39783.40000000;39238.50000000;38659.80000000;38048.30000000;37404.80000000;36730.60000000;36026.60000000;35294.00000000;34534.30000000;33760.00000000;32957.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;17.06880000;79.65650000;223.14400000;563.95900000;1341.29000000;2963.16000000;5944.91000000;10976.60000000;18722.80000000;29792.00000000;44636.30000000;63412.80000000;85996.30000000;111970.00000000;141407.00000000;172731.00000000;201953.00000000;231335.00000000;259078.00000000;286356.00000000;294010.00000000;287502.00000000;269325.00000000;247304.00000000;221231.00000000;188669.00000000;155101.00000000;125143.00000000;108623.00000000;101388.00000000;98620.20000000;94885.60000000;90284.00000000;86478.50000000;83763.50000000;80352.80000000;75043.10000000;68940.80000000;63299.70000000;58634.80000000;54836.90000000;51983.00000000;49847.60000000;48357.20000000;47471.70000000;46955.40000000;46679.20000000;46489.70000000;46338.20000000;46196.90000000;46048.30000000;45880.30000000;45670.20000000;45422.80000000;45138.30000000;44815.10000000;44452.30000000;44049.90000000;43608.10000000;43127.50000000;42608.70000000;42075.00000000;41505.30000000;40900.50000000;40261.50000000;39589.30000000;38885.10000000;38145.00000000;37385.20000000;36592.20000000;35765.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269453.00000000;275020.00000000;280536.00000000;286017.00000000;292251.00000000;300094.00000000;307876.00000000;315529.00000000;322985.00000000;330094.00000000;335785.00000000;338118.00000000;341181.00000000;344094.00000000;348791.00000000;359786.00000000;375579.00000000;379068.00000000;383394.00000000;390986.00000000;396487.00000000;402700.00000000;408254.00000000;414033.00000000;420222.00000000;425314.00000000;430555.00000000;435750.00000000;440903.00000000;446013.00000000;451076.00000000;456455.00000000;489922.00000000;590941.00000000;575856.00000000;482927.00000000;488582.00000000;494666.00000000;501164.00000000;508064.00000000;515357.00000000;523028.00000000;531063.00000000;539449.00000000;548187.00000000;557287.00000000;566786.00000000;576678.00000000;586941.00000000;597534.00000000;608401.00000000;619489.00000000;630770.00000000;642229.00000000;653859.00000000;665656.00000000;677613.00000000;689709.00000000;701929.00000000;714267.00000000;726719.00000000;739294.00000000;752014.00000000;764907.00000000;777996.00000000;791299.00000000;804811.00000000;818497.00000000;832354.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269452.00000000;275018.00000000;280531.00000000;286007.00000000;292230.00000000;300053.00000000;307805.00000000;315412.00000000;322806.00000000;329833.00000000;335422.00000000;337641.00000000;340575.00000000;343349.00000000;347888.00000000;358704.00000000;374297.00000000;377610.00000000;381712.00000000;389088.00000000;394416.00000000;400463.00000000;405862.00000000;411495.00000000;417543.00000000;422503.00000000;427619.00000000;432685.00000000;437706.00000000;442683.00000000;447610.00000000;452853.00000000;485931.00000000;585988.00000000;571050.00000000;478928.00000000;484452.00000000;490376.00000000;496714.00000000;503455.00000000;510623.00000000;518233.00000000;526221.00000000;534572.00000000;543290.00000000;552381.00000000;561885.00000000;571794.00000000;582070.00000000;592637.00000000;603473.00000000;614514.00000000;625755.00000000;637181.00000000;648783.00000000;660557.00000000;672622.00000000;684851.00000000;697148.00000000;709497.00000000;721946.00000000;734455.00000000;747110.00000000;759959.00000000;773065.00000000;786479.00000000;800068.00000000;813704.00000000;827522.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263823.00000000;269453.00000000;275022.00000000;280539.00000000;286025.00000000;292266.00000000;300124.00000000;307934.00000000;315628.00000000;323145.00000000;330336.00000000;336132.00000000;338587.00000000;341790.00000000;344855.00000000;349720.00000000;360908.00000000;376920.00000000;380602.00000000;385108.00000000;392868.00000000;398523.00000000;404888.00000000;410584.00000000;416498.00000000;422814.00000000;428025.00000000;433382.00000000;438693.00000000;443964.00000000;449195.00000000;454378.00000000;459881.00000000;493723.00000000;595702.00000000;580483.00000000;486772.00000000;492572.00000000;498797.00000000;505429.00000000;512456.00000000;519868.00000000;527652.00000000;535794.00000000;544279.00000000;553112.00000000;562301.00000000;571883.00000000;581852.00000000;592185.00000000;602842.00000000;613765.00000000;624902.00000000;636224.00000000;647718.00000000;659376.00000000;671193.00000000;683162.00000000;695264.00000000;707482.00000000;719810.00000000;732242.00000000;744788.00000000;757471.00000000;770315.00000000;783344.00000000;796577.00000000;810006.00000000;823598.00000000;837350.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;7.69862000;14.96370000;42.49850000;116.64700000;281.45200000;595.89300000;1127.28000000;1957.68000000;3130.83000000;4670.08000000;6562.65000000;8758.57000000;11078.20000000;13226.70000000;15375.90000000;17192.90000000;19073.80000000;21237.90000000;23566.60000000;25095.10000000;26334.30000000;27213.90000000;28205.90000000;29201.10000000;30269.00000000;31417.10000000;32702.30000000;34127.70000000;35726.50000000;37441.80000000;39230.00000000;41091.60000000;43022.60000000;45019.60000000;49711.40000000;62345.80000000;62613.20000000;52965.70000000;55380.90000000;57891.80000000;60502.80000000;63219.70000000;66040.80000000;68964.90000000;71996.40000000;75131.30000000;78364.40000000;81690.10000000;85106.10000000;88607.30000000;92188.40000000;95843.60000000;99566.10000000;103348.00000000;107183.00000000;111064.00000000;114983.00000000;118929.00000000;122893.00000000;126861.00000000;130821.00000000;134760.00000000;138666.00000000;142528.00000000;146339.00000000;150088.00000000;153764.00000000;157350.00000000;160827.00000000;164168.00000000;167351.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3.92019000;7.86342000;26.37620000;80.27410000;199.51300000;419.59100000;792.42200000;1405.09000000;2326.66000000;3614.93000000;5291.11000000;7327.81000000;9565.89000000;11719.90000000;13907.80000000;15777.80000000;17735.40000000;19925.20000000;22321.60000000;24014.80000000;25406.90000000;26382.50000000;27434.50000000;28462.70000000;29549.40000000;30709.40000000;31933.60000000;33291.20000000;34818.80000000;36459.90000000;38172.20000000;39955.70000000;41807.10000000;43723.50000000;48198.80000000;60361.30000000;60706.00000000;51413.50000000;53752.70000000;56185.50000000;58716.60000000;61352.00000000;64090.70000000;66931.90000000;69879.90000000;72930.90000000;76080.50000000;79323.50000000;82657.60000000;86078.30000000;89580.50000000;93124.30000000;96723.20000000;100382.00000000;104094.00000000;107853.00000000;111650.00000000;115478.00000000;119325.00000000;123180.00000000;127030.00000000;130864.00000000;134670.00000000;138439.00000000;142162.00000000;145831.00000000;149434.00000000;152956.00000000;156338.00000000;159563.00000000;162654.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;11.10500000;21.48360000;59.32960000;162.61000000;396.07300000;827.85000000;1523.03000000;2551.57000000;3950.42000000;5688.83000000;7778.45000000;10153.60000000;12651.00000000;14916.10000000;17127.70000000;18931.70000000;20775.50000000;22891.60000000;25153.80000000;26467.00000000;27502.10000000;28259.60000000;29142.80000000;30040.70000000;31038.60000000;32175.50000000;33502.20000000;34994.50000000;36673.90000000;38456.50000000;40329.60000000;42266.50000000;44281.00000000;46354.40000000;51230.00000000;64290.40000000;64536.80000000;54576.30000000;57069.70000000;59667.60000000;62380.60000000;65210.30000000;68100.90000000;71093.50000000;74226.20000000;77461.80000000;80798.30000000;84229.80000000;87777.50000000;91415.90000000;95137.90000000;98937.30000000;102771.00000000;106656.00000000;110589.00000000;114564.00000000;118629.00000000;122741.00000000;126874.00000000;131015.00000000;135150.00000000;139218.00000000;143183.00000000;147095.00000000;150945.00000000;154724.00000000;158507.00000000;162238.00000000;165861.00000000;169341.00000000;172658.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;771.11000000;1335.07000000;1840.36000000;2373.15000000;7494.72000000;13792.10000000;21003.90000000;27700.20000000;32973.00000000;40118.60000000;45571.60000000;48136.70000000;45591.80000000;42707.90000000;40502.40000000;40789.70000000;41742.30000000;41900.20000000;41739.80000000;42498.40000000;43028.00000000;43165.30000000;42942.90000000;42485.60000000;42061.20000000;41623.00000000;41297.70000000;41049.70000000;40826.10000000;40725.00000000;40718.30000000;40781.30000000;40841.00000000;40880.20000000;40890.70000000;40867.90000000;40808.50000000;40710.50000000;40572.40000000;40393.40000000;40173.00000000;39911.50000000;39609.30000000;39266.90000000;38885.00000000;38464.40000000;38005.90000000;37510.60000000;36979.30000000;36413.30000000;35813.50000000;35181.20000000;34517.50000000;33824.00000000;33102.10000000;32353.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;766.86700000;1325.88000000;1825.98000000;2352.67000000;7422.00000000;13629.30000000;20692.70000000;27190.70000000;32310.90000000;39257.90000000;44487.10000000;46865.60000000;44641.40000000;41880.60000000;39646.70000000;39777.30000000;40622.00000000;40766.60000000;40646.30000000;41400.30000000;41537.90000000;41425.90000000;41149.10000000;40790.50000000;40486.00000000;40175.50000000;39957.90000000;39804.30000000;39667.90000000;39617.00000000;39632.40000000;39696.20000000;39750.20000000;39780.90000000;39787.10000000;39764.40000000;39706.00000000;39610.10000000;39476.80000000;39301.00000000;39065.30000000;38789.40000000;38473.60000000;38118.50000000;37725.00000000;37293.80000000;36825.70000000;36321.90000000;35783.20000000;35210.70000000;34605.70000000;33969.20000000;33302.50000000;32607.10000000;31884.40000000;31143.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;775.51700000;1343.54000000;1853.07000000;2390.83000000;7555.34000000;13927.70000000;21256.80000000;28122.70000000;33542.50000000;40875.50000000;46576.50000000;49396.50000000;46593.50000000;43581.70000000;41448.70000000;41870.10000000;42990.80000000;43166.30000000;43006.30000000;43873.60000000;44816.40000000;45267.70000000;45127.70000000;44542.60000000;43947.90000000;43338.90000000;42871.60000000;42515.30000000;42203.00000000;42049.60000000;42019.50000000;42085.40000000;42147.60000000;42191.80000000;42208.20000000;42191.60000000;42138.20000000;42045.50000000;41911.80000000;41735.80000000;41517.30000000;41256.10000000;40965.80000000;40635.70000000;40265.20000000;39855.00000000;39399.30000000;38898.70000000;38360.60000000;37785.90000000;37176.00000000;36532.00000000;35853.60000000;35142.40000000;34409.30000000;33643.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;0.82353700;7.43500000;28.68440000;88.23280000;241.30200000;592.21400000;1306.43000000;2641.30000000;4884.99000000;8349.39000000;13312.00000000;19960.80000000;28077.30000000;37632.20000000;48336.80000000;59764.30000000;70636.50000000;81694.30000000;92202.90000000;102349.00000000;107025.00000000;107315.00000000;103319.00000000;97765.60000000;91518.80000000;81530.10000000;68720.30000000;56387.00000000;49836.90000000;47227.80000000;46674.70000000;45293.70000000;43042.80000000;41143.70000000;39787.10000000;37965.30000000;35639.00000000;33114.00000000;30669.30000000;28657.00000000;26928.20000000;25617.30000000;24597.70000000;23841.70000000;23351.70000000;23027.40000000;22816.10000000;22643.00000000;22487.60000000;22336.70000000;22180.90000000;22014.10000000;21832.70000000;21634.00000000;21416.50000000;21179.50000000;20923.00000000;20647.20000000;20352.50000000;20039.50000000;19709.00000000;19361.70000000;18998.40000000;18619.90000000;18227.00000000;17820.80000000;17401.90000000;16971.50000000;16530.60000000;16080.20000000;15621.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.41964800;3.80683000;15.67210000;54.33750000;165.86400000;417.16900000;924.03100000;1874.94000000;3507.82000000;6089.21000000;9952.49000000;15376.90000000;22326.00000000;30794.70000000;40543.50000000;51220.90000000;61582.20000000;72290.20000000;82706.00000000;93428.80000000;98218.30000000;99094.60000000;95539.10000000;90209.30000000;84253.50000000;74793.70000000;62592.30000000;50966.40000000;44711.20000000;41999.40000000;41197.30000000;39796.30000000;37795.00000000;36035.00000000;34661.90000000;32875.30000000;31000.60000000;29184.50000000;27543.10000000;26199.00000000;25008.50000000;24093.70000000;23364.20000000;22811.40000000;22436.60000000;22174.40000000;21991.00000000;21832.90000000;21685.60000000;21539.00000000;21385.60000000;21220.30000000;21040.20000000;20843.10000000;20627.70000000;20393.70000000;20140.80000000;19869.50000000;19580.20000000;19273.60000000;18950.50000000;18611.40000000;18257.40000000;17886.00000000;17500.20000000;17101.70000000;16691.40000000;16270.20000000;15839.20000000;15399.40000000;14952.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.18737000;10.59850000;41.57690000;123.50500000;331.30100000;825.26700000;1817.98000000;3624.92000000;6556.93000000;10909.00000000;17032.30000000;25003.10000000;34114.20000000;44821.90000000;56764.00000000;69195.40000000;80788.30000000;92329.20000000;103028.00000000;113067.00000000;117396.00000000;116979.00000000;111880.00000000;105532.00000000;98546.10000000;87416.50000000;74099.20000000;60991.70000000;54392.50000000;51941.80000000;51407.30000000;50005.10000000;47566.20000000;45617.40000000;44418.40000000;42592.90000000;39845.20000000;36718.90000000;33572.70000000;30981.60000000;28786.40000000;27131.50000000;25858.80000000;24925.90000000;24336.10000000;23948.50000000;23705.80000000;23514.70000000;23349.20000000;23193.00000000;23034.60000000;22866.60000000;22685.50000000;22489.60000000;22274.60000000;22039.40000000;21772.50000000;21488.30000000;21189.10000000;20878.60000000;20553.50000000;20210.60000000;19850.60000000;19474.50000000;19082.90000000;18676.70000000;18256.70000000;17824.00000000;17379.50000000;16924.30000000;16459.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;0.79847400;6.77478000;23.07190000;61.90720000;154.39800000;365.40500000;818.12100000;1702.46000000;3283.47000000;5894.79000000;9909.99000000;15696.70000000;23343.00000000;33078.00000000;44886.30000000;58447.30000000;72068.20000000;86606.30000000;101436.00000000;116434.00000000;121863.00000000;120082.00000000;112052.00000000;102958.00000000;93577.30000000;81117.40000000;67266.10000000;53042.20000000;45183.10000000;41040.10000000;39358.90000000;37664.40000000;35845.60000000;34227.00000000;32909.60000000;31388.90000000;29239.70000000;27002.20000000;25169.80000000;23802.00000000;22803.70000000;22105.20000000;21640.10000000;21357.60000000;21247.90000000;21237.60000000;21290.10000000;21357.10000000;21424.00000000;21483.40000000;21530.40000000;21561.90000000;21576.20000000;21571.80000000;21548.00000000;21504.40000000;21440.80000000;21357.20000000;21253.50000000;21129.80000000;20986.10000000;20822.30000000;20638.40000000;20434.70000000;20211.10000000;19967.80000000;19704.80000000;19422.60000000;19121.20000000;18801.20000000;18462.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.40727600;3.48094000;12.06510000;35.15100000;98.48100000;259.60900000;599.68800000;1245.46000000;2383.06000000;4306.38000000;7478.56000000;12160.80000000;18673.30000000;27295.00000000;37718.80000000;50089.00000000;62965.80000000;76973.30000000;91531.50000000;106334.00000000;111693.00000000;110156.00000000;102494.00000000;94533.40000000;86392.30000000;75259.50000000;62390.20000000;49394.60000000;41533.90000000;37361.20000000;35661.60000000;34017.50000000;32253.40000000;30524.20000000;29157.30000000;27490.40000000;25726.40000000;24126.80000000;22923.80000000;22049.90000000;21418.20000000;20985.10000000;20698.00000000;20527.10000000;20478.00000000;20502.00000000;20564.00000000;20627.30000000;20684.50000000;20744.00000000;20785.50000000;20809.10000000;20815.70000000;20804.30000000;20774.10000000;20724.70000000;20666.10000000;20589.10000000;20493.00000000;20376.30000000;20224.90000000;20054.10000000;19863.90000000;19654.50000000;19425.90000000;19178.30000000;18911.80000000;18626.80000000;18323.40000000;18002.10000000;17663.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.14955000;9.65630000;32.38900000;87.56000000;209.99000000;486.37700000;1089.82000000;2253.86000000;4270.64000000;7493.73000000;12284.10000000;18965.60000000;27520.40000000;38266.20000000;51061.90000000;66033.90000000;81012.50000000;96294.20000000;111605.00000000;126553.00000000;131721.00000000;129327.00000000;120412.00000000;110137.00000000;99888.10000000;86539.50000000;71890.00000000;56618.10000000;48667.50000000;44701.00000000;43382.60000000;41908.80000000;40078.20000000;38450.80000000;37258.20000000;35974.30000000;33441.30000000;30469.30000000;27860.50000000;25864.10000000;24420.60000000;23409.20000000;22741.70000000;22328.40000000;22150.20000000;22107.00000000;22156.90000000;22229.60000000;22296.60000000;22355.40000000;22411.90000000;22455.80000000;22482.10000000;22489.30000000;22462.00000000;22418.90000000;22356.60000000;22268.70000000;22159.70000000;22029.50000000;21878.20000000;21706.50000000;21520.10000000;21313.90000000;21086.90000000;20839.40000000;20575.40000000;20291.30000000;19994.20000000;19683.60000000;19354.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;10.23780000;42.57770000;108.21400000;264.96300000;602.25200000;1241.31000000;2333.71000000;4044.97000000;6479.70000000;9657.59000000;13496.00000000;17744.30000000;22599.30000000;27215.30000000;32093.20000000;36899.30000000;40721.60000000;44102.00000000;46746.20000000;49086.20000000;47835.40000000;44082.80000000;38966.00000000;32886.80000000;24192.70000000;15728.50000000;10645.80000000;8662.39000000;7413.26000000;6546.10000000;5502.35000000;4599.31000000;4103.98000000;3687.71000000;3307.27000000;2985.88000000;2800.99000000;2612.31000000;2482.77000000;2220.59000000;1957.36000000;1706.18000000;1477.30000000;1284.91000000;1143.54000000;1038.47000000;954.54200000;885.93400000;827.19300000;775.34000000;729.54000000;688.56700000;650.84800000;615.48900000;581.98400000;549.92200000;519.06700000;489.34300000;460.74400000;433.20100000;406.72600000;381.36200000;357.14300000;334.09700000;312.25400000;291.63900000;272.25700000;254.08400000;237.08500000;221.22000000;206.44900000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
