;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;15.11710000;64.67250000;145.62100000;295.23300000;587.62200000;1150.87000000;2206.49000000;4273.49000000;7933.97000000;14113.90000000;23810.00000000;37374.20000000;55415.10000000;77539.30000000;103956.00000000;133572.00000000;162359.00000000;192234.00000000;221460.00000000;250658.00000000;261334.00000000;258219.00000000;243157.00000000;223718.00000000;200983.00000000;171722.00000000;141518.00000000;113605.00000000;98036.10000000;90273.50000000;86739.00000000;82762.90000000;78242.00000000;74196.80000000;71034.50000000;67361.20000000;63198.10000000;59064.20000000;55492.30000000;52485.30000000;49988.80000000;48097.80000000;46648.70000000;45586.60000000;44940.10000000;44551.10000000;44334.10000000;44192.70000000;44077.10000000;43969.30000000;43849.00000000;43690.20000000;43498.30000000;43273.90000000;43014.00000000;42728.10000000;42415.40000000;42066.00000000;41680.00000000;41244.00000000;40784.90000000;40291.00000000;39747.50000000;39188.50000000;38598.20000000;37969.60000000;37294.40000000;36589.30000000;35855.40000000;35095.60000000;34321.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;19.06280000;80.45650000;180.81500000;372.61300000;766.08500000;1573.09000000;3211.94000000;6471.78000000;12344.70000000;21765.50000000;35599.60000000;54262.70000000;77753.80000000;105110.00000000;136451.00000000;170779.00000000;202019.00000000;233157.00000000;262342.00000000;290048.00000000;298515.00000000;292226.00000000;273353.00000000;251081.00000000;225756.00000000;193417.00000000;160174.00000000;129624.00000000;113042.00000000;105279.00000000;102107.00000000;97881.30000000;92757.40000000;88648.30000000;85804.30000000;82337.50000000;76803.40000000;70324.60000000;64263.50000000;59311.50000000;55323.60000000;52354.10000000;50143.50000000;48582.40000000;47665.00000000;47139.00000000;46867.20000000;46688.20000000;46550.30000000;46424.50000000;46292.60000000;46142.20000000;45965.30000000;45756.20000000;45511.40000000;45229.10000000;44908.30000000;44548.90000000;44150.80000000;43714.40000000;43240.10000000;42728.40000000;42180.10000000;41595.80000000;40976.50000000;40322.80000000;39635.90000000;38916.60000000;38166.20000000;37386.00000000;36577.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269452.00000000;275021.00000000;280539.00000000;286027.00000000;292274.00000000;300140.00000000;307957.00000000;315656.00000000;323168.00000000;330336.00000000;336082.00000000;338454.00000000;341535.00000000;344444.00000000;349112.00000000;360062.00000000;375792.00000000;379198.00000000;383427.00000000;390917.00000000;396307.00000000;402415.00000000;407868.00000000;413557.00000000;419667.00000000;424694.00000000;429877.00000000;435016.00000000;440115.00000000;445175.00000000;450190.00000000;455524.00000000;488918.00000000;589716.00000000;574705.00000000;481997.00000000;487648.00000000;493733.00000000;500234.00000000;507141.00000000;514443.00000000;522129.00000000;530182.00000000;538588.00000000;547353.00000000;556483.00000000;566016.00000000;575947.00000000;586253.00000000;596894.00000000;607813.00000000;618957.00000000;630299.00000000;641826.00000000;653528.00000000;665403.00000000;677442.00000000;689626.00000000;701938.00000000;714370.00000000;726918.00000000;739591.00000000;752409.00000000;765399.00000000;778582.00000000;791976.00000000;805572.00000000;819338.00000000;833269.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269452.00000000;275020.00000000;280538.00000000;286024.00000000;292267.00000000;300123.00000000;307921.00000000;315586.00000000;323048.00000000;330144.00000000;335793.00000000;338049.00000000;340996.00000000;343749.00000000;348218.00000000;358936.00000000;374400.00000000;377560.00000000;381599.00000000;388932.00000000;394183.00000000;400148.00000000;405469.00000000;411030.00000000;417016.00000000;421923.00000000;427014.00000000;432050.00000000;437016.00000000;441980.00000000;446900.00000000;452074.00000000;485107.00000000;584993.00000000;570166.00000000;478264.00000000;483817.00000000;489803.00000000;496208.00000000;503022.00000000;510236.00000000;517838.00000000;525814.00000000;534151.00000000;542851.00000000;551917.00000000;561378.00000000;571225.00000000;581529.00000000;592177.00000000;603084.00000000;614218.00000000;625557.00000000;637089.00000000;648753.00000000;660555.00000000;672526.00000000;684647.00000000;696901.00000000;709282.00000000;721787.00000000;734423.00000000;747214.00000000;760249.00000000;773543.00000000;786985.00000000;800443.00000000;814072.00000000;827870.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263822.00000000;269453.00000000;275021.00000000;280540.00000000;286029.00000000;292280.00000000;300153.00000000;307982.00000000;315707.00000000;323255.00000000;330485.00000000;336320.00000000;338805.00000000;342027.00000000;345098.00000000;349954.00000000;361124.00000000;377107.00000000;380744.00000000;385195.00000000;392886.00000000;398478.00000000;404786.00000000;410427.00000000;416288.00000000;422554.00000000;427721.00000000;433039.00000000;438310.00000000;443540.00000000;448731.00000000;453874.00000000;459337.00000000;493082.00000000;594857.00000000;579718.00000000;486194.00000000;491986.00000000;498202.00000000;504826.00000000;511846.00000000;519252.00000000;527033.00000000;535174.00000000;543662.00000000;552501.00000000;561700.00000000;571296.00000000;581283.00000000;591664.00000000;602422.00000000;613433.00000000;624614.00000000;635951.00000000;647470.00000000;659165.00000000;671099.00000000;683130.00000000;695299.00000000;707590.00000000;720011.00000000;732513.00000000;745164.00000000;758084.00000000;771109.00000000;784249.00000000;797668.00000000;811284.00000000;825006.00000000;838877.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;11.62420000;18.51780000;35.78090000;73.38020000;153.61900000;321.80900000;663.52700000;1326.32000000;2461.78000000;4151.05000000;6342.67000000;8900.42000000;11571.80000000;13998.80000000;16348.70000000;18279.10000000;20233.50000000;22429.20000000;24761.40000000;26224.20000000;27373.40000000;28151.00000000;29042.50000000;29940.60000000;30918.00000000;31983.70000000;33196.10000000;34561.50000000;36115.20000000;37795.70000000;39556.10000000;41392.80000000;43301.70000000;45280.70000000;49966.50000000;62634.00000000;62888.40000000;53198.50000000;55612.50000000;58125.10000000;60739.80000000;63462.30000000;66290.70000000;69223.50000000;72265.50000000;75412.70000000;78660.50000000;82003.60000000;85439.70000000;88964.40000000;92572.50000000;96258.60000000;100016.00000000;103838.00000000;107718.00000000;111648.00000000;115620.00000000;119625.00000000;123651.00000000;127685.00000000;131713.00000000;135723.00000000;139701.00000000;143637.00000000;147522.00000000;151346.00000000;155096.00000000;158757.00000000;162308.00000000;165723.00000000;168980.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;9.82848000;15.81750000;30.47400000;62.94830000;127.43600000;263.08900000;520.08300000;1006.73000000;1868.11000000;3204.22000000;5043.02000000;7304.00000000;9799.74000000;12122.60000000;14470.50000000;16489.60000000;18549.40000000;20808.60000000;23168.40000000;24811.80000000;26128.20000000;27061.60000000;28001.80000000;28905.40000000;29960.20000000;31068.50000000;32236.70000000;33617.50000000;35170.60000000;36805.20000000;38492.70000000;40312.60000000;42208.90000000;44110.10000000;48606.80000000;60856.80000000;61172.80000000;51807.10000000;54148.40000000;56586.70000000;59126.10000000;61780.10000000;64531.80000000;67377.20000000;70340.00000000;73407.40000000;76575.00000000;79849.70000000;83226.40000000;86692.10000000;90228.30000000;93828.90000000;97499.10000000;101232.00000000;105028.00000000;108893.00000000;112806.00000000;116755.00000000;120699.00000000;124647.00000000;128590.00000000;132473.00000000;136339.00000000;140259.00000000;144099.00000000;147857.00000000;151535.00000000;155151.00000000;158644.00000000;161968.00000000;165119.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;12.48960000;20.04520000;39.28200000;85.36220000;186.86100000;407.12600000;863.52700000;1741.19000000;3181.81000000;5187.83000000;7707.92000000;10571.90000000;13359.20000000;15755.90000000;18061.30000000;19891.30000000;21702.90000000;23812.70000000;26078.00000000;27409.30000000;28539.60000000;29196.60000000;29988.60000000;30839.50000000;31768.10000000;32806.80000000;33998.70000000;35350.40000000;36900.90000000;38597.90000000;40382.00000000;42279.30000000;44247.70000000;46258.10000000;51075.80000000;64081.40000000;64275.70000000;54311.90000000;56797.20000000;59383.70000000;62054.20000000;64837.50000000;67753.80000000;70739.70000000;73845.30000000;77077.80000000;80413.30000000;83839.80000000;87366.20000000;90980.10000000;94652.10000000;98403.90000000;102229.00000000;106135.00000000;110136.00000000;114193.00000000;118248.00000000;122361.00000000;126455.00000000;130553.00000000;134643.00000000;138719.00000000;142758.00000000;146751.00000000;150690.00000000;154591.00000000;158444.00000000;162209.00000000;165870.00000000;169469.00000000;172797.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;768.89800000;1331.88000000;1836.53000000;2368.87000000;7484.06000000;13788.00000000;21020.70000000;27755.90000000;33086.00000000;40321.70000000;45913.30000000;48642.90000000;46052.80000000;43065.50000000;40812.40000000;41096.20000000;42039.50000000;42146.00000000;41944.20000000;42696.40000000;43288.90000000;43493.50000000;43322.20000000;42872.60000000;42447.30000000;41999.50000000;41666.30000000;41413.10000000;41184.20000000;41085.90000000;41088.60000000;41166.90000000;41244.60000000;41303.20000000;41334.50000000;41333.30000000;41296.30000000;41221.30000000;41106.80000000;40951.90000000;40756.20000000;40519.80000000;40242.90000000;39926.00000000;39569.80000000;39174.80000000;38742.00000000;38272.00000000;37765.90000000;37224.70000000;36649.30000000;36040.80000000;35400.40000000;34729.40000000;34029.30000000;33301.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;765.00200000;1324.06000000;1824.79000000;2352.72000000;7427.58000000;13654.80000000;20753.00000000;27296.00000000;32462.70000000;39473.90000000;44775.10000000;47254.30000000;44991.20000000;42106.40000000;39760.70000000;39930.90000000;40782.60000000;40937.60000000;40771.40000000;41466.80000000;41732.10000000;41678.20000000;41455.20000000;41130.90000000;40859.40000000;40563.40000000;40355.10000000;40198.80000000;40050.30000000;40008.20000000;40031.30000000;40112.20000000;40187.20000000;40242.70000000;40271.60000000;40268.10000000;40233.20000000;40160.80000000;40046.10000000;39879.60000000;39672.80000000;39429.80000000;39161.20000000;38852.20000000;38502.40000000;38117.80000000;37696.80000000;37240.00000000;36742.50000000;36213.20000000;35642.10000000;35038.60000000;34403.80000000;33739.20000000;33046.00000000;32326.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;773.42300000;1340.86000000;1850.22000000;2387.86000000;7550.05000000;13929.80000000;21282.70000000;28173.40000000;33657.50000000;41032.30000000;46820.80000000;49810.00000000;47112.10000000;44068.60000000;41982.00000000;42465.00000000;43555.70000000;43626.90000000;43382.90000000;44215.40000000;45211.40000000;45721.40000000;45605.50000000;44981.40000000;44349.90000000;43702.00000000;43204.50000000;42823.80000000;42491.00000000;42333.40000000;42309.80000000;42385.50000000;42468.30000000;42535.20000000;42575.90000000;42584.30000000;42556.60000000;42490.30000000;42383.90000000;42236.10000000;42046.60000000;41815.30000000;41542.50000000;41228.60000000;40874.00000000;40479.40000000;40045.50000000;39573.20000000;39063.30000000;38516.60000000;37934.30000000;37317.30000000;36666.70000000;35983.80000000;35270.00000000;34527.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;1.23499000;10.44950000;34.11650000;82.76220000;180.05400000;376.80100000;775.87200000;1590.02000000;3158.53000000;5965.95000000;10547.10000000;17325.40000000;26219.80000000;37118.50000000;49556.90000000;62873.70000000;75546.60000000;88176.00000000;99884.40000000;110828.00000000;115821.00000000;116009.00000000;111554.00000000;105336.00000000;98315.60000000;87413.30000000;73576.60000000;60129.90000000;52932.40000000;50026.80000000;49317.00000000;47712.70000000;45186.40000000;43144.30000000;41768.10000000;39958.60000000;37484.20000000;34701.70000000;31956.60000000;29699.60000000;27777.60000000;26330.60000000;25216.30000000;24399.20000000;23882.20000000;23550.90000000;23345.70000000;23184.10000000;23043.30000000;22909.20000000;22771.60000000;22624.00000000;22462.30000000;22283.90000000;22087.00000000;21870.80000000;21635.10000000;21379.80000000;21105.40000000;20812.30000000;20501.20000000;20172.70000000;19827.40000000;19466.20000000;19089.80000000;18698.90000000;18294.40000000;17877.20000000;17448.30000000;17008.60000000;16559.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;1.04668000;8.90298000;29.19420000;70.58160000;155.00300000;319.79000000;643.17600000;1269.38000000;2449.04000000;4549.90000000;8034.91000000;13343.00000000;20556.90000000;29720.20000000;40547.60000000;52524.90000000;64238.20000000;76252.70000000;87975.50000000;99156.30000000;104391.00000000;105079.00000000;101489.00000000;96266.80000000;90281.00000000;80223.50000000;67209.00000000;54763.80000000;47908.30000000;44958.90000000;44064.80000000;42494.30000000;40251.30000000;38382.00000000;37032.70000000;35289.10000000;33249.80000000;31121.10000000;29114.40000000;27467.20000000;26025.70000000;24934.40000000;24092.30000000;23462.90000000;23042.30000000;22761.40000000;22583.30000000;22437.00000000;22295.20000000;22156.00000000;22012.00000000;21857.40000000;21688.70000000;21503.60000000;21300.50000000;21078.70000000;20837.90000000;20578.40000000;20300.50000000;20004.60000000;19691.40000000;19361.60000000;19015.80000000;18654.90000000;18279.60000000;17890.70000000;17489.00000000;17075.50000000;16657.30000000;16228.60000000;15785.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.32779000;11.27780000;37.04730000;90.63670000;204.29700000;449.26600000;959.79900000;2025.71000000;4088.60000000;7721.77000000;13465.90000000;21639.00000000;32339.60000000;45108.70000000;59058.40000000;73275.40000000;86296.80000000;98832.00000000;110077.00000000;120222.00000000;124570.00000000;124739.00000000;119265.00000000;112491.00000000;105049.00000000;93528.00000000;79407.40000000;65689.40000000;58469.00000000;55864.50000000;55559.50000000;54068.40000000;51309.40000000;49110.50000000;47716.90000000;45825.40000000;42742.10000000;39047.30000000;35314.50000000;32269.30000000;29737.20000000;27858.10000000;26442.20000000;25424.80000000;24799.40000000;24412.80000000;24185.30000000;24013.90000000;23869.60000000;23735.10000000;23598.70000000;23452.70000000;23292.80000000;23115.70000000;22919.60000000;22708.00000000;22478.50000000;22228.90000000;21959.50000000;21661.60000000;21343.90000000;21008.30000000;20659.30000000;20293.30000000;19916.10000000;19523.60000000;19109.20000000;18676.10000000;18236.80000000;17786.60000000;17327.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;1.19729000;9.78015000;29.99140000;66.87290000;132.79900000;256.25400000;502.66900000;996.34000000;1959.81000000;3741.50000000;6799.17000000;11629.30000000;18494.50000000;27686.00000000;39228.20000000;52795.30000000;66638.50000000;81540.70000000;96833.40000000;112435.00000000;118477.00000000;117252.00000000;109718.00000000;101089.00000000;92097.00000000;79979.70000000;66411.90000000;52413.40000000;44616.30000000;40481.50000000;38795.90000000;37116.40000000;35336.30000000;33745.10000000;32451.30000000;30967.90000000;28892.50000000;26739.50000000;24979.00000000;23663.80000000;22701.50000000;22026.30000000;21575.70000000;21301.50000000;21195.30000000;21186.30000000;21239.00000000;21307.00000000;21375.70000000;21437.50000000;21487.50000000;21522.70000000;21541.20000000;21541.70000000;21523.20000000;21485.40000000;21428.10000000;21351.30000000;21254.70000000;21138.40000000;21002.40000000;20846.60000000;20671.10000000;20475.90000000;20261.20000000;20026.90000000;19773.40000000;19500.80000000;19209.40000000;18899.60000000;18571.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;1.01176000;8.25458000;25.26850000;56.38250000;111.26500000;219.81500000;423.75200000;832.30700000;1597.44000000;3037.44000000;5532.26000000;9480.66000000;15349.80000000;23577.80000000;34110.10000000;46626.10000000;59568.60000000;73760.30000000;88578.70000000;104018.00000000;110201.00000000;109373.00000000;102224.00000000;93775.80000000;85103.30000000;74005.30000000;60859.90000000;47538.60000000;39840.20000000;35605.30000000;33813.70000000;32186.00000000;30601.00000000;29046.30000000;27655.90000000;26143.10000000;24587.70000000;23230.00000000;22242.50000000;21535.40000000;21021.70000000;20661.90000000;20425.70000000;20289.30000000;20254.00000000;20277.70000000;20340.00000000;20410.00000000;20477.60000000;20537.40000000;20585.30000000;20618.60000000;20635.90000000;20635.70000000;20617.40000000;20580.60000000;20525.10000000;20450.70000000;20357.50000000;20245.40000000;20114.30000000;19964.30000000;19795.30000000;19607.50000000;19400.70000000;19175.30000000;18931.20000000;18668.80000000;18388.20000000;18089.90000000;17774.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.28728000;10.51260000;32.29050000;72.06490000;144.23500000;288.21400000;584.81200000;1215.57000000;2457.35000000;4742.22000000;8579.21000000;14457.70000000;22538.10000000;33022.40000000;45824.30000000;60315.00000000;74978.90000000;90280.00000000;105567.00000000;120902.00000000;127113.00000000;125129.00000000;116722.00000000;107442.00000000;97845.80000000;85147.10000000;71244.60000000;56678.80000000;48735.70000000;44708.10000000;43155.40000000;41478.20000000;39508.80000000;37886.60000000;36698.50000000;35277.40000000;32702.00000000;29752.40000000;27227.40000000;25334.70000000;23961.50000000;23007.30000000;22374.00000000;21986.70000000;21829.50000000;21806.30000000;21851.00000000;21921.40000000;21994.50000000;22060.80000000;22115.10000000;22158.10000000;22185.00000000;22193.90000000;22181.60000000;22144.00000000;22092.40000000;22021.10000000;21929.60000000;21818.00000000;21686.20000000;21534.10000000;21361.90000000;21169.50000000;20957.00000000;20724.60000000;20472.30000000;20200.40000000;19905.30000000;19586.70000000;19249.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;15.11690000;54.24150000;103.66400000;191.68100000;363.13000000;700.87600000;1357.99000000;2574.20000000;4599.97000000;7568.70000000;11403.00000000;15791.10000000;20815.20000000;25646.40000000;30719.90000000;35696.20000000;39664.10000000;43171.70000000;45931.70000000;48394.80000000;47257.10000000;43635.10000000;38640.20000000;32674.30000000;24058.80000000;15653.20000000;10613.40000000;8650.59000000;7412.00000000;6550.53000000;5511.42000000;4610.04000000;4114.58000000;3698.47000000;3319.36000000;3000.51000000;2817.31000000;2629.66000000;2500.77000000;2239.32000000;1977.02000000;1726.25000000;1497.36000000;1304.99000000;1164.01000000;1059.46000000;976.09200000;907.99200000;849.68000000;798.17100000;752.66700000;711.99800000;674.61700000;639.65300000;606.61300000;575.09300000;544.85900000;515.82100000;487.95500000;461.16500000;435.44100000;410.80500000;387.27600000;364.86500000;343.58700000;323.45100000;304.45400000;286.56500000;269.74600000;253.95800000;239.16300000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
