;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;5.49660000;24.77840000;64.63930000;159.62200000;376.71200000;983.24100000;2265.87000000;4835.07000000;9499.79000000;16942.10000000;27662.00000000;42197.60000000;60870.90000000;83141.80000000;109360.00000000;138887.00000000;167089.00000000;195561.00000000;223942.00000000;252714.00000000;263051.00000000;258642.00000000;242814.00000000;223291.00000000;199838.00000000;169574.00000000;138687.00000000;110887.00000000;95618.20000000;88159.10000000;84649.80000000;80480.10000000;76030.00000000;72071.80000000;68803.60000000;65037.20000000;61041.10000000;57165.70000000;53926.40000000;51241.10000000;49008.50000000;47309.60000000;46011.10000000;45075.70000000;44512.10000000;44181.80000000;44004.00000000;43875.90000000;43764.20000000;43649.90000000;43520.20000000;43366.60000000;43183.20000000;42966.10000000;42712.80000000;42421.30000000;42085.10000000;41711.70000000;41301.50000000;40865.30000000;40394.20000000;39886.70000000;39340.70000000;38761.80000000;38151.00000000;37512.00000000;36845.80000000;36155.80000000;35437.80000000;34692.40000000;33914.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;16.26560000;70.70120000;164.95300000;364.75700000;819.51900000;1908.44000000;4306.48000000;8859.73000000;16444.70000000;27698.50000000;43224.10000000;63076.90000000;86994.30000000;113945.00000000;143897.00000000;175142.00000000;204566.00000000;234241.00000000;261777.00000000;288232.00000000;295437.00000000;288771.00000000;269912.00000000;247972.00000000;222334.00000000;189888.00000000;156389.00000000;125903.00000000;109231.00000000;101220.00000000;97759.90000000;93378.70000000;88395.90000000;84601.40000000;81761.20000000;78334.80000000;73312.20000000;67570.40000000;62262.20000000;57869.80000000;54286.30000000;51592.70000000;49569.60000000;48130.80000000;47281.20000000;46793.20000000;46541.40000000;46374.40000000;46244.40000000;46124.10000000;45996.00000000;45848.20000000;45672.70000000;45464.20000000;45219.30000000;44936.30000000;44614.50000000;44253.80000000;43854.60000000;43417.30000000;42942.50000000;42431.10000000;41883.70000000;41301.40000000;40684.90000000;40035.40000000;39353.80000000;38644.10000000;37906.50000000;37140.40000000;36347.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269453.00000000;275022.00000000;280541.00000000;286028.00000000;292272.00000000;300127.00000000;307922.00000000;315586.00000000;323049.00000000;330154.00000000;335829.00000000;338131.00000000;341151.00000000;344014.00000000;348652.00000000;359581.00000000;375304.00000000;378731.00000000;382999.00000000;390541.00000000;395992.00000000;402160.00000000;407674.00000000;413418.00000000;419575.00000000;424639.00000000;429854.00000000;435023.00000000;440149.00000000;445235.00000000;450272.00000000;455625.00000000;489028.00000000;589848.00000000;574802.00000000;482052.00000000;487684.00000000;493744.00000000;500220.00000000;507099.00000000;514372.00000000;522026.00000000;530044.00000000;538414.00000000;547138.00000000;556225.00000000;565711.00000000;575590.00000000;585841.00000000;596423.00000000;607280.00000000;618358.00000000;629631.00000000;641085.00000000;652712.00000000;664508.00000000;676467.00000000;688568.00000000;700796.00000000;713146.00000000;725612.00000000;738203.00000000;750944.00000000;763859.00000000;776970.00000000;790299.00000000;803837.00000000;817552.00000000;831439.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269452.00000000;275021.00000000;280538.00000000;286022.00000000;292257.00000000;300098.00000000;307867.00000000;315490.00000000;322904.00000000;329937.00000000;335521.00000000;337723.00000000;340633.00000000;343379.00000000;347881.00000000;358656.00000000;374207.00000000;377493.00000000;381630.00000000;389047.00000000;394376.00000000;400405.00000000;405815.00000000;411450.00000000;417520.00000000;422497.00000000;427644.00000000;432747.00000000;437810.00000000;442831.00000000;447758.00000000;452991.00000000;486130.00000000;586240.00000000;571255.00000000;479066.00000000;484595.00000000;490560.00000000;496945.00000000;503739.00000000;510931.00000000;518508.00000000;526454.00000000;534754.00000000;543412.00000000;552435.00000000;561862.00000000;571685.00000000;581884.00000000;592418.00000000;603231.00000000;614270.00000000;625508.00000000;636932.00000000;648534.00000000;660310.00000000;672252.00000000;684340.00000000;696560.00000000;708904.00000000;721369.00000000;733962.00000000;746707.00000000;759630.00000000;772753.00000000;786095.00000000;799652.00000000;813390.00000000;827306.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263823.00000000;269454.00000000;275023.00000000;280543.00000000;286034.00000000;292283.00000000;300151.00000000;307971.00000000;315673.00000000;323199.00000000;330400.00000000;336202.00000000;338661.00000000;341867.00000000;344936.00000000;349784.00000000;360948.00000000;376923.00000000;380576.00000000;385094.00000000;392875.00000000;398547.00000000;404891.00000000;410559.00000000;416440.00000000;422716.00000000;427884.00000000;433192.00000000;438445.00000000;443648.00000000;448801.00000000;453900.00000000;459343.00000000;493102.00000000;594922.00000000;579774.00000000;486194.00000000;492006.00000000;498230.00000000;504846.00000000;511864.00000000;519271.00000000;527055.00000000;535189.00000000;543633.00000000;552368.00000000;561455.00000000;571049.00000000;581031.00000000;591381.00000000;602001.00000000;612981.00000000;624162.00000000;635511.00000000;647017.00000000;658599.00000000;670409.00000000;682389.00000000;694502.00000000;706715.00000000;719086.00000000;731596.00000000;744224.00000000;756994.00000000;769932.00000000;783058.00000000;796393.00000000;809928.00000000;823629.00000000;837492.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;6.34365000;10.68290000;24.10450000;60.42430000;156.14000000;394.73200000;918.88100000;1873.26000000;3260.09000000;5011.05000000;7067.79000000;9374.75000000;11753.90000000;13903.20000000;16024.60000000;17784.30000000;19605.00000000;21710.10000000;23976.80000000;25426.80000000;26588.50000000;27391.60000000;28314.40000000;29244.30000000;30252.20000000;31346.20000000;32584.30000000;33970.40000000;35537.90000000;37226.50000000;38989.90000000;40828.70000000;42739.30000000;44718.20000000;49365.00000000;61902.60000000;62200.10000000;52641.80000000;55051.90000000;57560.00000000;60170.40000000;62889.30000000;65714.80000000;68645.60000000;71686.20000000;74832.40000000;78078.90000000;81420.40000000;84854.40000000;88376.30000000;91980.60000000;95661.70000000;99413.10000000;103227.00000000;107098.00000000;111017.00000000;114976.00000000;118968.00000000;122979.00000000;126998.00000000;131011.00000000;135005.00000000;138970.00000000;142894.00000000;146769.00000000;150586.00000000;154331.00000000;157990.00000000;161542.00000000;164960.00000000;168224.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3.66005000;6.38629000;15.06740000;38.30300000;107.57500000;268.43900000;618.55400000;1232.27000000;2251.55000000;3699.26000000;5496.03000000;7549.54000000;9804.11000000;11948.20000000;14114.00000000;15995.00000000;17889.60000000;20087.80000000;22503.30000000;24096.80000000;25374.30000000;26265.40000000;27206.80000000;28287.80000000;29334.20000000;30486.30000000;31706.30000000;33057.00000000;34615.30000000;36290.60000000;38041.80000000;39870.70000000;41744.10000000;43671.30000000;48198.60000000;60472.90000000;60785.50000000;51464.80000000;53852.60000000;56312.00000000;58873.60000000;61545.80000000;64312.40000000;67167.80000000;70128.70000000;73191.00000000;76350.10000000;79600.90000000;82941.20000000;86366.40000000;89871.20000000;93450.40000000;97097.50000000;100806.00000000;104568.00000000;108377.00000000;112227.00000000;116107.00000000;120007.00000000;123915.00000000;127818.00000000;131704.00000000;135562.00000000;139381.00000000;143154.00000000;146872.00000000;150521.00000000;154088.00000000;157552.00000000;160887.00000000;164072.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;10.64920000;17.38160000;35.53080000;86.23360000;221.05600000;548.62900000;1279.40000000;2443.02000000;4025.33000000;5949.26000000;8133.31000000;10517.20000000;12961.10000000;15100.70000000;17220.30000000;18977.30000000;20789.00000000;22883.60000000;25130.60000000;26509.50000000;27594.70000000;28313.90000000;29161.10000000;30015.20000000;30951.70000000;31986.30000000;33290.80000000;34794.90000000;36447.20000000;38209.80000000;40061.10000000;41966.20000000;43976.40000000;46026.10000000;50852.50000000;63813.30000000;64151.20000000;54282.40000000;56780.10000000;59376.00000000;62074.40000000;64881.20000000;67794.40000000;70838.60000000;74015.90000000;77302.50000000;80644.00000000;84103.40000000;87663.10000000;91310.90000000;95041.00000000;98839.60000000;102685.00000000;106671.00000000;110718.00000000;114820.00000000;118923.00000000;123034.00000000;127162.00000000;131295.00000000;135420.00000000;139524.00000000;143594.00000000;147621.00000000;151595.00000000;155507.00000000;159344.00000000;163091.00000000;166728.00000000;170229.00000000;173571.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;771.53500000;1336.59000000;1843.06000000;2377.28000000;7509.46000000;13826.80000000;21070.50000000;27810.20000000;33119.40000000;40312.50000000;45825.30000000;48440.60000000;45813.30000000;42861.20000000;40627.10000000;40893.50000000;41815.90000000;41933.00000000;41740.80000000;42472.70000000;42968.10000000;43084.80000000;42865.60000000;42420.80000000;42013.80000000;41593.40000000;41286.00000000;41055.00000000;40848.00000000;40763.50000000;40773.70000000;40854.10000000;40931.90000000;40989.40000000;41018.80000000;41015.10000000;40975.10000000;40896.90000000;40778.90000000;40620.30000000;40420.80000000;40180.50000000;39899.80000000;39579.20000000;39219.40000000;38821.10000000;38385.10000000;37912.30000000;37403.70000000;36860.20000000;36282.90000000;35672.90000000;35031.50000000;34359.80000000;33659.40000000;32932.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;766.45200000;1327.15000000;1828.81000000;2357.71000000;7441.00000000;13683.60000000;20798.90000000;27358.70000000;32500.40000000;39470.40000000;44705.80000000;47051.40000000;44627.90000000;41801.20000000;39478.10000000;39583.00000000;40378.30000000;40553.00000000;40424.60000000;41111.40000000;41339.10000000;41228.80000000;40942.50000000;40620.00000000;40363.50000000;40101.30000000;39929.50000000;39810.70000000;39703.50000000;39680.20000000;39722.10000000;39811.60000000;39891.80000000;39949.00000000;39977.00000000;39971.50000000;39930.10000000;39851.00000000;39725.20000000;39564.10000000;39361.50000000;39114.20000000;38827.90000000;38520.20000000;38172.40000000;37774.00000000;37339.00000000;36862.80000000;36347.70000000;35798.50000000;35216.30000000;34602.10000000;33960.60000000;33295.90000000;32612.20000000;31902.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;774.88200000;1343.46000000;1853.04000000;2391.03000000;7555.71000000;13929.80000000;21263.10000000;28139.30000000;33549.40000000;40866.20000000;46535.10000000;49420.20000000;46683.50000000;43616.90000000;41421.70000000;41783.50000000;42778.50000000;42854.00000000;42684.80000000;43486.90000000;44345.40000000;44735.60000000;44601.30000000;44084.80000000;43545.70000000;42994.00000000;42586.90000000;42272.90000000;41971.00000000;41826.50000000;41807.00000000;41883.80000000;41964.40000000;42028.00000000;42064.90000000;42069.40000000;42043.40000000;41970.40000000;41857.10000000;41708.50000000;41520.80000000;41291.30000000;41020.50000000;40708.80000000;40352.20000000;39952.60000000;39533.40000000;39067.80000000;38563.30000000;38023.00000000;37448.10000000;36839.50000000;36198.40000000;35526.30000000;34824.60000000;34094.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;0.67490800;5.81590000;20.07910000;54.22210000;137.83300000;346.07700000;847.36900000;1972.11000000;4165.56000000;7882.82000000;13447.30000000;20980.50000000;30113.10000000;40660.50000000;52207.50000000;64244.80000000;75460.40000000;86636.90000000;97043.00000000;106898.00000000;111154.00000000;110966.00000000;106478.00000000;100432.00000000;93725.10000000;83296.40000000;70068.40000000;57337.50000000;50558.80000000;47832.90000000;47211.50000000;45759.70000000;43438.30000000;41505.40000000;40143.10000000;38325.00000000;35970.60000000;33394.60000000;30890.60000000;28834.30000000;27075.20000000;25747.90000000;24721.80000000;23967.50000000;23486.80000000;23176.30000000;22981.50000000;22825.80000000;22687.90000000;22554.30000000;22415.70000000;22265.90000000;22101.30000000;21919.60000000;21719.20000000;21499.50000000;21260.20000000;21001.80000000;20724.40000000;20428.80000000;20115.50000000;19785.20000000;19438.70000000;19076.70000000;18700.00000000;18309.50000000;17905.90000000;17490.20000000;17063.40000000;16626.50000000;16180.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.38997400;3.41014000;12.12370000;33.65950000;87.73680000;234.24300000;577.04200000;1355.70000000;2809.81000000;5380.57000000;9485.37000000;15245.00000000;22657.60000000;31519.50000000;41562.70000000;52814.00000000;63176.90000000;74138.20000000;84687.30000000;94668.40000000;99521.90000000;100081.00000000;96496.30000000;91616.80000000;85533.40000000;75538.50000000;62981.00000000;51222.40000000;45102.50000000;42282.10000000;41370.20000000;39958.70000000;37932.30000000;36100.40000000;34740.60000000;32975.00000000;31105.10000000;29279.20000000;27620.00000000;26257.30000000;25053.70000000;24134.10000000;23406.70000000;22861.10000000;22498.10000000;22250.60000000;22083.40000000;21941.70000000;21809.90000000;21677.20000000;21537.00000000;21384.50000000;21216.90000000;21032.30000000;20829.30000000;20609.00000000;20373.40000000;20117.20000000;19843.10000000;19554.10000000;19245.50000000;18919.50000000;18580.10000000;18226.20000000;17858.60000000;17478.10000000;17085.40000000;16681.50000000;16267.30000000;15844.00000000;15412.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.13277000;9.68532000;31.93740000;80.53430000;196.97700000;480.72400000;1197.63000000;2729.29000000;5665.02000000;10293.90000000;17064.30000000;25652.10000000;35582.30000000;46822.50000000;58501.70000000;71224.40000000;83203.10000000;94981.90000000;105778.00000000;115806.00000000;120039.00000000;119671.00000000;114870.00000000;108414.00000000;101246.00000000;90229.90000000;76252.90000000;62598.90000000;55359.60000000;52585.50000000;52075.10000000;50552.60000000;47954.80000000;45868.30000000;44499.80000000;42651.00000000;39892.20000000;36680.40000000;33462.60000000;30830.10000000;28617.80000000;26963.70000000;25703.60000000;24789.90000000;24221.40000000;23865.20000000;23651.40000000;23486.90000000;23345.50000000;23211.30000000;23073.30000000;22924.60000000;22761.10000000;22580.20000000;22380.00000000;22160.00000000;21919.80000000;21659.70000000;21379.90000000;21081.10000000;20763.70000000;20428.60000000;20076.40000000;19707.80000000;19323.60000000;18924.70000000;18511.80000000;18086.00000000;17648.20000000;17208.10000000;16763.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;0.65480400;5.40843000;17.14470000;41.10750000;92.49710000;211.57300000;497.97700000;1148.01000000;2477.31000000;4893.38000000;8829.89000000;14678.40000000;22520.20000000;32539.20000000;44677.00000000;58574.10000000;72505.20000000;87303.70000000;102338.00000000;117492.00000000;123007.00000000;121247.00000000;113176.00000000;103995.00000000;94489.90000000;81857.30000000;67800.10000000;53352.40000000;45352.20000000;41089.60000000;39284.10000000;37464.10000000;35530.80000000;33815.30000000;32408.90000000;30827.90000000;28717.60000000;26576.60000000;24848.10000000;23565.20000000;22631.60000000;21980.10000000;21548.60000000;21289.50000000;21195.10000000;21195.70000000;21256.50000000;21330.80000000;21404.60000000;21470.60000000;21524.20000000;21562.30000000;21583.30000000;21585.90000000;21569.10000000;21532.70000000;21476.60000000;21400.70000000;21305.00000000;21189.40000000;21053.90000000;20898.50000000;20723.20000000;20528.20000000;20313.40000000;20078.90000000;19825.00000000;19551.80000000;19259.50000000;18948.60000000;18619.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.37753800;3.12135000;10.02090000;25.04660000;59.97020000;136.89500000;353.51000000;822.60900000;1816.53000000;3663.53000000;6722.94000000;11666.60000000;18214.90000000;27027.70000000;38151.00000000;51176.80000000;64526.10000000;78874.60000000;93553.70000000;108450.00000000;113951.00000000;112395.00000000;104966.00000000;96761.70000000;88116.70000000;76168.00000000;63006.50000000;49353.30000000;41655.20000000;37365.50000000;35586.90000000;33917.50000000;32237.10000000;30632.20000000;29224.10000000;27665.00000000;25928.50000000;24315.30000000;23050.50000000;22130.60000000;21485.00000000;21052.70000000;20777.10000000;20615.60000000;20569.20000000;20590.00000000;20654.30000000;20727.30000000;20798.10000000;20860.80000000;20911.10000000;20946.20000000;20964.60000000;20965.80000000;20949.80000000;20914.80000000;20860.40000000;20786.80000000;20693.90000000;20581.70000000;20450.00000000;20299.10000000;20128.70000000;19939.10000000;19730.30000000;19495.40000000;19240.40000000;18966.40000000;18673.70000000;18362.80000000;18034.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.09736000;9.00253000;28.04660000;64.79880000;137.43000000;301.32300000;685.83900000;1561.72000000;3271.21000000;6276.01000000;11043.10000000;17729.60000000;26567.10000000;37580.00000000;50631.20000000;65290.20000000;79785.60000000;94938.40000000;110092.00000000;125072.00000000;130154.00000000;128330.00000000;120121.00000000;110033.00000000;99624.60000000;86054.30000000;71548.70000000;56571.90000000;48433.40000000;44566.10000000;43189.00000000;41419.00000000;38907.90000000;37233.30000000;36013.90000000;34650.20000000;32293.80000000;29536.20000000;27157.00000000;25361.00000000;24047.70000000;23137.70000000;22530.20000000;22160.90000000;22012.10000000;21990.10000000;22048.10000000;22127.50000000;22210.30000000;22287.50000000;22353.20000000;22403.90000000;22437.40000000;22452.20000000;22441.90000000;22410.20000000;22357.90000000;22284.90000000;22191.00000000;22078.00000000;21951.40000000;21804.40000000;21627.60000000;21428.60000000;21208.90000000;20970.40000000;20718.90000000;20447.40000000;20156.10000000;19845.60000000;19512.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;8.26891000;31.39070000;68.00390000;150.67300000;350.46000000;816.86400000;1798.73000000;3551.03000000;6155.57000000;9535.33000000;13544.40000000;17912.40000000;22848.50000000;27510.20000000;32411.30000000;37223.20000000;41039.00000000;44412.60000000;47051.90000000;49391.40000000;48135.80000000;44360.80000000;39205.90000000;33075.20000000;24324.60000000;15811.20000000;10689.00000000;8682.50000000;7418.93000000;6543.49000000;5495.20000000;4588.60000000;4089.31000000;3668.98000000;3284.88000000;2960.79000000;2775.42000000;2587.37000000;2459.01000000;2200.06000000;1940.49000000;1693.02000000;1467.45000000;1277.88000000;1138.73000000;1035.50000000;953.18200000;886.02900000;828.65400000;778.11700000;733.58800000;693.82800000;657.27100000;623.02700000;590.58900000;559.55100000;529.68300000;500.91100000;473.23400000;446.58800000;420.98900000;396.47600000;373.07900000;350.82100000;329.72400000;309.80800000;291.07000000;273.48400000;257.01000000;241.60700000;227.23200000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
