;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;6.43855000;33.22690000;102.08400000;286.28000000;693.60500000;1620.06000000;3311.38000000;6203.02000000;11259.70000000;19322.30000000;30318.20000000;45020.30000000;63517.80000000;85219.60000000;110892.00000000;139950.00000000;167539.00000000;195891.00000000;223502.00000000;251148.00000000;260632.00000000;256417.00000000;240610.00000000;221464.00000000;198790.00000000;169684.00000000;139178.00000000;111766.00000000;96549.80000000;88894.70000000;85001.70000000;80886.20000000;76457.90000000;72569.90000000;69000.00000000;65042.60000000;61037.50000000;57029.90000000;53713.70000000;50990.90000000;48765.30000000;47071.60000000;45744.10000000;44759.60000000;44195.40000000;43842.00000000;43640.80000000;43489.30000000;43354.50000000;43217.50000000;43065.60000000;42890.00000000;42685.00000000;42446.30000000;42171.80000000;41860.30000000;41504.50000000;41111.60000000;40682.20000000;40217.20000000;39720.90000000;39181.20000000;38607.50000000;38000.90000000;37362.40000000;36693.00000000;35993.70000000;35265.90000000;34510.70000000;33729.70000000;32924.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;17.24830000;82.38670000;224.37900000;570.63200000;1368.63000000;3010.44000000;5914.65000000;10957.90000000;18727.50000000;30163.80000000;45213.60000000;64140.10000000;86881.10000000;112776.00000000;142141.00000000;173408.00000000;202642.00000000;231995.00000000;259748.00000000;286323.00000000;294133.00000000;287625.00000000;268908.00000000;246378.00000000;220155.00000000;188146.00000000;155066.00000000;124680.00000000;108403.00000000;100641.00000000;97833.80000000;93507.00000000;88666.10000000;84954.90000000;82306.10000000;78981.20000000;73786.50000000;67908.10000000;62475.70000000;58011.70000000;54356.60000000;51611.40000000;49535.80000000;48054.10000000;47192.20000000;46694.90000000;46428.80000000;46245.10000000;46096.30000000;45955.50000000;45805.50000000;45634.80000000;45435.60000000;45202.40000000;44932.20000000;44623.30000000;44275.20000000;43888.00000000;43461.90000000;42997.70000000;42495.90000000;41958.80000000;41404.40000000;40812.90000000;40189.20000000;39533.00000000;38845.30000000;38127.30000000;37380.20000000;36584.30000000;35754.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269453.00000000;275020.00000000;280535.00000000;286016.00000000;292249.00000000;300092.00000000;307874.00000000;315527.00000000;322984.00000000;330095.00000000;335789.00000000;338125.00000000;341192.00000000;344109.00000000;348808.00000000;359805.00000000;375598.00000000;379085.00000000;383406.00000000;390993.00000000;396488.00000000;402693.00000000;408239.00000000;414011.00000000;420191.00000000;425276.00000000;430510.00000000;435697.00000000;440841.00000000;445943.00000000;450996.00000000;456366.00000000;489807.00000000;590778.00000000;575696.00000000;482796.00000000;488441.00000000;494517.00000000;501006.00000000;507898.00000000;515182.00000000;522845.00000000;530872.00000000;539250.00000000;547981.00000000;557075.00000000;566567.00000000;576454.00000000;586712.00000000;597301.00000000;608165.00000000;619250.00000000;630530.00000000;641989.00000000;653620.00000000;665420.00000000;677380.00000000;689480.00000000;701706.00000000;714052.00000000;726512.00000000;739096.00000000;751828.00000000;764733.00000000;777834.00000000;791151.00000000;804676.00000000;818376.00000000;832247.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269452.00000000;275019.00000000;280531.00000000;286006.00000000;292228.00000000;300053.00000000;307808.00000000;315420.00000000;322813.00000000;329842.00000000;335428.00000000;337643.00000000;340579.00000000;343342.00000000;347884.00000000;358696.00000000;374269.00000000;377560.00000000;381728.00000000;389190.00000000;394545.00000000;400560.00000000;405993.00000000;411660.00000000;417745.00000000;422709.00000000;427802.00000000;432844.00000000;437839.00000000;442857.00000000;447835.00000000;453098.00000000;486210.00000000;586334.00000000;571493.00000000;479371.00000000;484915.00000000;490896.00000000;497302.00000000;504123.00000000;511348.00000000;518965.00000000;526952.00000000;535236.00000000;543841.00000000;552869.00000000;562302.00000000;572140.00000000;582365.00000000;592926.00000000;603766.00000000;614776.00000000;626026.00000000;637467.00000000;649084.00000000;660873.00000000;672778.00000000;684778.00000000;696892.00000000;709127.00000000;721523.00000000;734216.00000000;747050.00000000;759918.00000000;772981.00000000;786239.00000000;799713.00000000;813375.00000000;827223.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263823.00000000;269453.00000000;275022.00000000;280540.00000000;286027.00000000;292271.00000000;300131.00000000;307937.00000000;315621.00000000;323120.00000000;330298.00000000;336079.00000000;338508.00000000;341694.00000000;344727.00000000;349553.00000000;360708.00000000;376705.00000000;380389.00000000;384903.00000000;392676.00000000;398351.00000000;404703.00000000;410436.00000000;416361.00000000;422660.00000000;427841.00000000;433172.00000000;438465.00000000;443701.00000000;448891.00000000;454058.00000000;459571.00000000;493377.00000000;595263.00000000;580032.00000000;486363.00000000;492105.00000000;498294.00000000;504927.00000000;511965.00000000;519362.00000000;527101.00000000;535180.00000000;543597.00000000;552385.00000000;561535.00000000;571065.00000000;580996.00000000;591321.00000000;601970.00000000;612885.00000000;623997.00000000;635289.00000000;646765.00000000;658417.00000000;670254.00000000;682206.00000000;694275.00000000;706460.00000000;718818.00000000;731316.00000000;743930.00000000;756683.00000000;769600.00000000;782705.00000000;796014.00000000;809522.00000000;823193.00000000;837025.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;8.03291000;15.63760000;44.21900000;120.21400000;286.73800000;600.35000000;1125.59000000;1943.79000000;3101.69000000;4627.33000000;6511.72000000;8706.99000000;11034.40000000;13198.30000000;15365.70000000;17202.30000000;19101.70000000;21284.20000000;23631.50000000;25176.40000000;26428.70000000;27319.50000000;28319.60000000;29324.20000000;30401.30000000;31559.10000000;32855.70000000;34294.10000000;35908.40000000;37640.40000000;39445.20000000;41323.30000000;43270.60000000;45283.10000000;50026.20000000;62761.20000000;63001.50000000;53275.90000000;55700.00000000;58218.90000000;60837.00000000;63560.20000000;66386.60000000;69314.70000000;72349.30000000;75486.00000000;78719.50000000;82044.20000000;85457.70000000;88955.00000000;92530.50000000;96178.40000000;99891.60000000;103663.00000000;107485.00000000;111350.00000000;115251.00000000;119178.00000000;123120.00000000;127066.00000000;131001.00000000;134914.00000000;138793.00000000;142628.00000000;146411.00000000;150133.00000000;153781.00000000;157341.00000000;160793.00000000;164111.00000000;167275.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;4.16213000;8.60723000;27.05790000;75.24820000;196.57100000;413.68400000;795.49600000;1503.46000000;2457.08000000;3784.17000000;5477.76000000;7454.54000000;9652.48000000;11758.30000000;13890.80000000;15786.00000000;17755.70000000;19997.50000000;22357.70000000;24005.90000000;25362.60000000;26346.00000000;27383.40000000;28405.00000000;29470.30000000;30607.80000000;31841.20000000;33229.80000000;34787.80000000;36459.40000000;38202.60000000;40019.40000000;41897.80000000;43829.50000000;48364.40000000;60616.20000000;60874.20000000;51490.80000000;53812.50000000;56223.90000000;58729.60000000;61335.50000000;64040.40000000;66843.40000000;69748.20000000;72751.00000000;75847.30000000;79032.00000000;82302.90000000;85655.50000000;89084.70000000;92584.90000000;96150.10000000;99773.00000000;103447.00000000;107166.00000000;110922.00000000;114706.00000000;118508.00000000;122316.00000000;126118.00000000;129902.00000000;133658.00000000;137376.00000000;141048.00000000;144666.00000000;148218.00000000;151690.00000000;155062.00000000;158309.00000000;161411.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;10.96260000;20.68710000;58.78910000;164.01900000;396.28900000;814.00100000;1511.74000000;2549.57000000;3940.89000000;5688.24000000;7775.96000000;10098.50000000;12449.10000000;14644.90000000;16837.80000000;18605.50000000;20417.80000000;22514.10000000;24945.80000000;26528.40000000;27792.10000000;28689.50000000;29687.10000000;30709.00000000;31701.30000000;32797.90000000;34235.70000000;35806.80000000;37534.80000000;39355.70000000;41257.40000000;43238.40000000;45293.70000000;47418.80000000;52440.70000000;65840.20000000;66030.60000000;55747.00000000;58274.90000000;60898.10000000;63620.20000000;66446.90000000;69375.70000000;72404.30000000;75537.90000000;78771.60000000;82099.60000000;85515.60000000;89017.50000000;92599.70000000;96256.40000000;99981.00000000;103766.00000000;107603.00000000;111483.00000000;115400.00000000;119345.00000000;123307.00000000;127277.00000000;131239.00000000;135182.00000000;139093.00000000;142960.00000000;146773.00000000;150523.00000000;154202.00000000;157904.00000000;161600.00000000;165187.00000000;168638.00000000;171931.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;770.97500000;1334.99000000;1840.41000000;2373.46000000;7496.66000000;13799.10000000;21020.60000000;27731.00000000;33017.10000000;40181.50000000;45655.10000000;48233.60000000;45664.90000000;42766.20000000;40555.60000000;40836.00000000;41776.20000000;41923.50000000;41757.60000000;42513.40000000;43049.30000000;43192.20000000;42969.50000000;42510.60000000;42083.90000000;41644.10000000;41317.70000000;41069.30000000;40845.80000000;40745.20000000;40739.30000000;40803.30000000;40864.30000000;40904.70000000;40916.70000000;40895.40000000;40837.60000000;40741.30000000;40605.00000000;40427.70000000;40209.10000000;39949.50000000;39649.20000000;39308.70000000;38928.90000000;38510.40000000;38054.10000000;37561.10000000;37032.40000000;36468.90000000;35871.90000000;35242.50000000;34582.00000000;33891.70000000;33173.20000000;32428.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;766.90100000;1326.54000000;1827.32000000;2355.32000000;7434.91000000;13667.20000000;20760.40000000;27326.60000000;32470.70000000;39441.80000000;44673.90000000;47054.30000000;44693.90000000;41890.40000000;39598.10000000;39728.80000000;40584.00000000;40701.00000000;40498.10000000;41176.80000000;41359.20000000;41239.60000000;40963.20000000;40606.60000000;40323.50000000;40037.60000000;39843.90000000;39701.80000000;39570.70000000;39524.40000000;39543.60000000;39610.70000000;39667.70000000;39701.40000000;39705.50000000;39676.10000000;39610.50000000;39507.70000000;39369.40000000;39182.70000000;38960.60000000;38698.90000000;38398.00000000;38058.50000000;37681.20000000;37266.90000000;36816.50000000;36319.20000000;35785.10000000;35217.10000000;34616.30000000;33983.90000000;33321.10000000;32629.50000000;31910.40000000;31165.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;775.68200000;1343.75000000;1853.52000000;2391.37000000;7558.04000000;13932.60000000;21271.60000000;28142.90000000;33566.10000000;40916.20000000;46606.20000000;49357.40000000;46594.30000000;43562.60000000;41416.70000000;41852.10000000;42910.40000000;43066.20000000;42902.90000000;43748.80000000;44658.60000000;45084.00000000;44901.30000000;44306.20000000;43714.80000000;43119.30000000;42667.40000000;42325.30000000;42027.70000000;41886.60000000;41864.90000000;41930.90000000;41999.50000000;42049.80000000;42072.20000000;42061.20000000;42013.20000000;41925.90000000;41797.60000000;41627.50000000;41415.00000000;41160.30000000;40863.80000000;40526.10000000;40147.90000000;39729.90000000;39273.10000000;38778.30000000;38246.70000000;37679.40000000;37077.40000000;36441.80000000;35774.10000000;35075.60000000;34347.70000000;33604.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;0.85941000;7.75783000;29.87470000;91.43790000;248.13900000;603.46800000;1319.17000000;2645.77000000;4862.87000000;8277.15000000;13167.50000000;19730.40000000;27762.60000000;37248.20000000;47909.30000000;59323.60000000;70211.60000000;81304.80000000;91863.50000000;102069.00000000;106803.00000000;107141.00000000;103180.00000000;97648.80000000;91409.90000000;81417.50000000;68596.40000000;56249.20000000;49679.80000000;47044.60000000;46464.50000000;45071.60000000;42829.60000000;40942.40000000;39595.50000000;37786.60000000;35484.20000000;32988.40000000;30573.40000000;28584.00000000;26872.70000000;25574.30000000;24563.40000000;23813.40000000;23326.90000000;23004.70000000;22794.70000000;22622.70000000;22468.20000000;22318.20000000;22163.20000000;21997.20000000;21816.40000000;21618.40000000;21401.60000000;21165.30000000;20909.50000000;20634.40000000;20340.50000000;20028.30000000;19698.70000000;19352.40000000;18990.20000000;18612.80000000;18221.30000000;17816.40000000;17399.10000000;16970.30000000;16531.00000000;16082.40000000;15625.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.44670100;4.11572000;16.69160000;55.21190000;159.21500000;393.80500000;898.45800000;1836.41000000;3546.03000000;6462.05000000;10452.50000000;16020.80000000;23002.20000000;31322.40000000;41057.00000000;51726.10000000;62111.60000000;73024.00000000;83424.10000000;93776.20000000;98774.50000000;99539.20000000;96130.80000000;91256.50000000;85711.50000000;76300.70000000;63738.10000000;52077.30000000;45684.00000000;42614.70000000;41595.50000000;40151.10000000;38041.10000000;36426.80000000;35070.50000000;33237.20000000;31388.20000000;29465.80000000;27754.40000000;26351.10000000;25101.10000000;24118.90000000;23344.20000000;22763.20000000;22375.40000000;22109.00000000;21926.00000000;21769.20000000;21622.90000000;21476.50000000;21322.60000000;21156.40000000;20974.80000000;20774.00000000;20552.80000000;20312.90000000;20054.40000000;19777.40000000;19482.50000000;19170.30000000;18841.60000000;18497.00000000;18137.50000000;17763.80000000;17378.10000000;16986.60000000;16583.50000000;16165.70000000;15730.60000000;15287.10000000;14836.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.17164000;10.42870000;39.33580000;120.85300000;336.56600000;845.70000000;1819.14000000;3592.47000000;6496.56000000;10882.00000000;16873.70000000;24597.80000000;33907.00000000;44599.00000000;56081.40000000;67868.00000000;78821.30000000;90017.50000000;100420.00000000;110482.00000000;114988.00000000;115053.00000000;110974.00000000;105259.00000000;98594.10000000;88247.30000000;74817.60000000;61588.20000000;54568.70000000;52025.60000000;51830.70000000;50576.10000000;48175.20000000;46197.70000000;44889.70000000;42990.20000000;40090.90000000;36914.80000000;33707.80000000;30976.10000000;28691.00000000;27003.80000000;25747.50000000;24826.90000000;24243.00000000;23861.20000000;23621.70000000;23432.80000000;23268.30000000;23112.30000000;22953.30000000;22784.40000000;22601.10000000;22401.30000000;22187.80000000;21954.60000000;21701.40000000;21428.40000000;21136.20000000;20825.20000000;20496.30000000;20149.90000000;19788.80000000;19418.20000000;19028.00000000;18622.60000000;18203.80000000;17772.70000000;17330.20000000;16877.30000000;16415.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;0.83353200;7.08388000;24.18210000;64.94320000;161.55200000;380.16400000;845.11900000;1746.35000000;3348.19000000;5984.22000000;10029.90000000;15856.80000000;23555.70000000;33359.80000000;45253.60000000;58912.60000000;72637.30000000;87278.70000000;102202.00000000;117276.00000000;122750.00000000;120981.00000000;112923.00000000;103777.00000000;94327.50000000;81768.60000000;67798.00000000;53444.30000000;45526.00000000;41352.50000000;39649.40000000;37927.70000000;36083.00000000;34455.90000000;33143.90000000;31630.60000000;29459.30000000;27183.90000000;25314.40000000;23918.10000000;22899.20000000;22186.40000000;21711.90000000;21423.70000000;21311.30000000;21300.20000000;21352.90000000;21420.50000000;21488.20000000;21548.50000000;21596.50000000;21629.10000000;21644.40000000;21641.10000000;21618.30000000;21575.70000000;21513.10000000;21430.50000000;21327.90000000;21205.20000000;21062.60000000;20900.00000000;20717.40000000;20515.00000000;20292.90000000;20051.20000000;19789.90000000;19509.50000000;19210.10000000;18892.00000000;18555.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.43310600;3.73718000;13.29770000;38.32820000;103.63300000;256.77100000;588.75300000;1246.78000000;2461.64000000;4498.83000000;8033.77000000;12965.00000000;19604.20000000;28295.30000000;39142.00000000;51800.20000000;64706.80000000;78726.00000000;93062.80000000;107896.00000000;113376.00000000;112236.00000000;105063.00000000;96319.10000000;87304.10000000;75746.80000000;62612.20000000;49279.40000000;41444.90000000;37554.10000000;35775.90000000;34020.10000000;32269.70000000;30647.20000000;29193.40000000;27516.20000000;25801.70000000;24177.40000000;22949.70000000;22095.90000000;21478.10000000;21033.50000000;20734.10000000;20559.10000000;20504.10000000;20518.00000000;20578.20000000;20650.60000000;20720.80000000;20778.20000000;20822.00000000;20852.70000000;20870.00000000;20869.20000000;20849.70000000;20810.60000000;20746.00000000;20662.10000000;20559.00000000;20435.30000000;20289.60000000;20124.20000000;19939.30000000;19734.90000000;19511.10000000;19267.50000000;19002.30000000;18718.20000000;18417.40000000;18107.80000000;17773.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.13550000;9.59945000;32.18320000;84.60200000;209.01400000;497.53500000;1110.28000000;2237.46000000;4269.43000000;7572.38000000;12558.40000000;19566.10000000;28575.80000000;39748.10000000;52956.80000000;67770.30000000;82411.10000000;97697.60000000;112950.00000000;127963.00000000;133015.00000000;130529.00000000;121485.00000000;111154.00000000;100859.00000000;87695.30000000;73665.40000000;58828.50000000;50725.80000000;46245.30000000;44605.80000000;42986.50000000;41051.10000000;39478.30000000;38362.80000000;36981.60000000;34217.40000000;30970.00000000;28164.10000000;26062.30000000;24541.60000000;23489.00000000;22793.70000000;22378.80000000;22200.60000000;22158.00000000;22200.50000000;22266.90000000;22338.00000000;22404.30000000;22459.90000000;22500.90000000;22525.00000000;22530.50000000;22516.30000000;22482.10000000;22427.50000000;22352.50000000;22257.10000000;22141.30000000;21996.20000000;21827.20000000;21637.40000000;21426.90000000;21195.80000000;20944.20000000;20682.00000000;20405.60000000;20109.70000000;19794.60000000;19460.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;10.71840000;44.73980000;113.68800000;276.62200000;622.88800000;1271.58000000;2371.53000000;4088.14000000;6529.31000000;9718.93000000;13575.30000000;17844.40000000;22720.10000000;27348.60000000;32231.30000000;37033.10000000;40841.10000000;44198.70000000;46813.50000000;49120.10000000;47839.20000000;44062.70000000;38931.10000000;32846.40000000;24160.80000000;15708.70000000;10631.20000000;8649.55000000;7402.17000000;6536.63000000;5494.60000000;4592.77000000;4098.26000000;3683.12000000;3304.14000000;2984.70000000;2801.35000000;2614.08000000;2486.12000000;2225.40000000;1963.25000000;1712.67000000;1484.17000000;1292.07000000;1150.98000000;1046.14000000;962.40400000;893.94500000;835.32000000;783.54800000;737.79800000;696.84300000;659.10700000;623.69100000;590.08800000;557.88800000;526.85400000;496.91400000;468.06700000;440.24600000;413.47000000;387.78700000;363.23800000;339.85500000;317.67400000;296.72400000;277.01500000;258.52700000;241.22700000;225.07800000;210.04100000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
