;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;95% UL;630.30500000;1469.92000000;3294.71000000;7504.82000000;16872.50000000;34682.40000000;60192.60000000;91447.10000000;127818.00000000;162096.00000000;193601.00000000;217854.00000000;232536.00000000;241213.00000000;244377.00000000;243607.00000000;239263.00000000;232749.00000000;225061.00000000;217549.00000000;210712.00000000;203835.00000000;198437.00000000;192774.00000000;184593.00000000;174015.00000000;162484.00000000;152625.00000000;144625.00000000;137291.00000000;129478.00000000;119309.00000000;108035.00000000;99731.80000000;92041.60000000;84442.50000000;78506.60000000;73563.30000000;70036.60000000;67397.50000000;65296.70000000;63189.10000000;60672.00000000;58151.10000000;55393.90000000;52392.90000000;49273.90000000;46076.50000000;42779.90000000;39476.00000000;36251.30000000;33193.10000000;30391.80000000;27850.40000000;25569.30000000;23535.20000000;21739.10000000;20182.50000000;18822.70000000;17628.10000000;16557.30000000;15606.80000000;14760.90000000;13995.90000000;13298.40000000;12659.60000000;12071.40000000;11526.30000000;11016.90000000;10538.10000000;10085.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 15-24 males;Mean;126.53400000;302.43300000;662.21600000;1480.80000000;3282.66000000;6843.96000000;12881.10000000;21545.30000000;32014.40000000;43164.10000000;53559.80000000;61989.60000000;67616.80000000;71067.80000000;72643.70000000;72589.10000000;71275.80000000;68947.70000000;66360.90000000;63783.40000000;61257.10000000;58819.70000000;56816.50000000;54784.20000000;52046.80000000;48702.40000000;44951.40000000;41556.20000000;38674.10000000;36042.20000000;33051.40000000;29472.70000000;25726.00000000;22888.70000000;20432.30000000;18444.50000000;17042.30000000;15774.90000000;14819.40000000;14146.60000000;13609.40000000;13070.90000000;12461.50000000;11861.30000000;11242.20000000;10587.20000000;9916.22000000;9251.22000000;8592.53000000;7946.40000000;7330.98000000;6768.70000000;6254.64000000;5788.11000000;5367.52000000;4991.13000000;4658.41000000;4366.55000000;4112.33000000;3888.30000000;3688.78000000;3509.49000000;3346.34000000;3196.00000000;3056.52000000;2926.71000000;2805.56000000;2692.12000000;2585.44000000;2484.59000000;2388.67000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;62.92080000;159.83800000;361.15700000;839.91200000;1967.72000000;4443.51000000;9196.81000000;16762.30000000;26484.90000000;37005.20000000;47308.80000000;56322.30000000;62257.90000000;65728.90000000;67282.50000000;67160.40000000;65955.30000000;63868.20000000;61533.00000000;59086.20000000;56680.20000000;54366.70000000;52617.80000000;50776.60000000;48210.30000000;45069.70000000;41531.50000000;38303.40000000;35545.70000000;33016.80000000;30220.60000000;26896.50000000;23393.70000000;20757.10000000;18456.00000000;16624.60000000;15398.80000000;14323.90000000;13529.70000000;12976.80000000;12528.80000000;12060.70000000;11514.20000000;10958.70000000;10377.60000000;9760.96000000;9130.38000000;8506.15000000;7888.39000000;7283.84000000;6709.76000000;6185.90000000;5708.14000000;5275.67000000;4886.65000000;4539.27000000;4232.67000000;3964.01000000;3730.14000000;3523.82000000;3339.77000000;3174.16000000;3023.19000000;2883.80000000;2754.24000000;2633.39000000;2520.35000000;2414.25000000;2314.21000000;2219.44000000;2129.13000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;180.79400000;422.63000000;915.55100000;2012.06000000;4509.16000000;9290.56000000;16839.40000000;26659.70000000;37800.90000000;49496.70000000;60081.90000000;68016.00000000;73776.40000000;76867.50000000;78169.20000000;77952.80000000;76539.10000000;73913.00000000;71153.10000000;68397.60000000;65730.40000000;63124.60000000;61031.10000000;58962.90000000;56129.10000000;52667.20000000;48599.60000000;45039.40000000;42036.10000000;39303.40000000;36115.10000000;32278.10000000;28287.40000000;25245.80000000;22678.60000000;20491.80000000;18897.40000000;17421.70000000;16318.60000000;15522.50000000;14850.90000000;14180.30000000;13501.40000000;12850.50000000;12187.40000000;11480.00000000;10762.60000000;10054.20000000;9351.89000000;8658.98000000;7996.26000000;7409.58000000;6873.30000000;6369.10000000;5912.24000000;5504.08000000;5143.98000000;4828.56000000;4553.99000000;4312.20000000;4096.77000000;3902.80000000;3725.62000000;3561.74000000;3409.21000000;3266.90000000;3132.64000000;3005.17000000;2892.12000000;2781.37000000;2676.07000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 15-24 females;Mean;303.42300000;753.69900000;1743.22000000;4058.82000000;9178.77000000;19036.50000000;34919.20000000;55899.90000000;79609.40000000;103812.00000000;125897.00000000;143638.00000000;154535.00000000;160955.00000000;163621.00000000;163083.00000000;160196.00000000;155831.00000000;151138.00000000;146572.00000000;142014.00000000;137557.00000000;133990.00000000;130228.00000000;124808.00000000;117773.00000000;110179.00000000;103766.00000000;98598.50000000;93596.80000000;88474.60000000;81854.10000000;74456.00000000;69078.70000000;63955.70000000;58866.00000000;55095.80000000;52023.00000000;49799.80000000;48207.50000000;46847.30000000;45380.70000000;43610.90000000;41833.50000000;39859.30000000;37658.70000000;35348.20000000;32955.70000000;30507.50000000;28069.80000000;25684.50000000;23409.60000000;21330.50000000;19448.10000000;17762.60000000;16263.00000000;14940.50000000;13782.30000000;12776.70000000;11893.40000000;11114.10000000;10424.60000000;9809.37000000;9255.15000000;8751.58000000;8291.82000000;7869.77000000;7479.36000000;7115.32000000;6773.81000000;6451.53000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;156.78800000;409.26000000;961.96300000;2516.68000000;6152.25000000;13670.20000000;27194.30000000;45424.00000000;68575.30000000;94019.50000000;117241.00000000;136404.00000000;148440.00000000;156066.00000000;158822.00000000;158241.00000000;155663.00000000;151508.00000000;146943.00000000;142573.00000000;137949.00000000;133328.00000000;129595.00000000;125766.00000000;120435.00000000;113493.00000000;105916.00000000;99681.40000000;94424.90000000;89280.80000000;84044.10000000;77476.10000000;70242.10000000;64971.90000000;59787.80000000;54773.20000000;51161.10000000;48251.30000000;46218.50000000;44763.10000000;43492.80000000;41977.90000000;40158.20000000;38505.60000000;36605.20000000;34516.90000000;32343.70000000;30108.10000000;27833.20000000;25573.60000000;23336.00000000;21234.00000000;19328.60000000;17603.80000000;16059.20000000;14684.10000000;13442.80000000;12358.70000000;11430.30000000;10625.10000000;9912.63000000;9280.18000000;8714.15000000;8203.37000000;7737.26000000;7321.14000000;6941.76000000;6586.93000000;6259.30000000;5946.05000000;5647.83000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;440.92300000;1052.14000000;2357.68000000;5524.04000000;12383.00000000;25369.80000000;43398.40000000;65837.60000000;90067.80000000;112906.00000000;134257.00000000;151140.00000000;160962.00000000;166408.00000000;169199.00000000;168486.00000000;165417.00000000;160862.00000000;156068.00000000;151457.00000000;146867.00000000;142435.00000000;139028.00000000;135499.00000000;130140.00000000;122995.00000000;115387.00000000;108922.00000000;103771.00000000;98810.60000000;93776.70000000;87204.70000000;79762.60000000;74398.60000000;69301.50000000;63915.20000000;59919.50000000;56780.30000000;54341.10000000;52506.30000000;50935.40000000;49275.30000000;47337.20000000;45662.30000000;43731.70000000;41502.70000000;39111.90000000;36589.10000000;33957.40000000;31329.90000000;28745.70000000;26244.00000000;23945.20000000;21853.40000000;19972.20000000;18292.60000000;16808.70000000;15532.70000000;14427.80000000;13454.30000000;12592.90000000;11828.60000000;11144.60000000;10526.60000000;9966.38000000;9456.33000000;8998.11000000;8575.82000000;8181.92000000;7812.39000000;7463.58000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 15-49 year olds;Mean;1014.26000000;2878.03000000;7137.78000000;17251.60000000;39562.60000000;81193.40000000;142453.00000000;212747.00000000;281170.00000000;343995.00000000;397692.00000000;438619.00000000;460871.00000000;471196.00000000;472237.00000000;465761.00000000;454363.00000000;441190.00000000;428355.00000000;415669.00000000;402068.00000000;388154.00000000;376621.00000000;366104.00000000;353159.00000000;338427.00000000;320501.00000000;304244.00000000;291706.00000000;278629.00000000;267923.00000000;251562.00000000;230176.00000000;216921.00000000;202985.00000000;188227.00000000;176448.00000000;165103.00000000;155044.00000000;146962.00000000;140425.00000000;134286.00000000;128234.00000000;123190.00000000;118371.00000000;113680.00000000;109063.00000000;104482.00000000;99886.70000000;95257.50000000;90577.80000000;85938.90000000;81496.60000000;77284.80000000;73306.50000000;69543.30000000;65999.30000000;62668.30000000;59547.00000000;56620.90000000;53870.80000000;51279.00000000;48834.50000000;46548.90000000;44397.70000000;42357.30000000;40423.20000000;38577.90000000;36814.70000000;35119.10000000;33472.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;532.30700000;1593.78000000;4165.19000000;10518.00000000;25771.90000000;55604.70000000;104509.00000000;172542.00000000;241704.00000000;309974.00000000;370723.00000000;418554.00000000;445222.00000000;459903.00000000;462337.00000000;455683.00000000;444098.00000000;430734.00000000;417870.00000000;405093.00000000;391300.00000000;377399.00000000;365947.00000000;355528.00000000;342702.00000000;328033.00000000;310299.00000000;294189.00000000;281464.00000000;267978.00000000;257158.00000000;240792.00000000;219194.00000000;205679.00000000;191310.00000000;176710.00000000;165706.00000000;155405.00000000;146376.00000000;139181.00000000;133373.00000000;127815.00000000;122228.00000000;117351.00000000;112598.00000000;107928.00000000;103317.00000000;98741.40000000;94161.60000000;89566.90000000;84945.80000000;80388.50000000;76044.30000000;71942.80000000;68084.20000000;64448.60000000;61037.40000000;57842.30000000;54857.10000000;52065.60000000;49447.00000000;46983.10000000;44662.30000000;42493.50000000;40452.90000000;38518.10000000;36684.20000000;34935.00000000;33264.20000000;31658.60000000;30101.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1461.82000000;3985.17000000;9802.53000000;24043.20000000;55213.20000000;110654.00000000;181010.00000000;250734.00000000;315608.00000000;370169.00000000;420888.00000000;458056.00000000;476709.00000000;484961.00000000;485298.00000000;477921.00000000;467199.00000000;454796.00000000;442186.00000000;429638.00000000;416040.00000000;402576.00000000;391198.00000000;380466.00000000;367103.00000000;351702.00000000;333534.00000000;317344.00000000;305334.00000000;292389.00000000;282160.00000000;266209.00000000;244686.00000000;231645.00000000;217945.00000000;202909.00000000;190245.00000000;177335.00000000;166229.00000000;156860.00000000;149348.00000000;142669.00000000;135901.00000000;130531.00000000;125496.00000000;120637.00000000;115918.00000000;111402.00000000;106833.00000000;102183.00000000;97426.20000000;92664.50000000;88073.90000000;83695.90000000;79537.50000000;75583.00000000;71842.10000000;68312.90000000;64996.00000000;61879.50000000;58945.60000000;56177.10000000;53563.20000000;51117.50000000;48814.60000000;46629.80000000;44558.40000000;42627.90000000;40779.80000000;38983.20000000;37203.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 15-49 males;Mean;527.46300000;1560.72000000;3915.89000000;9491.39000000;21691.30000000;43987.80000000;75116.50000000;108209.00000000;137300.00000000;161522.00000000;180150.00000000;192172.00000000;195556.00000000;194017.00000000;189375.00000000;182773.00000000;175452.00000000;168687.00000000;162979.00000000;157900.00000000;152936.00000000;148198.00000000;144640.00000000;141638.00000000;137945.00000000;133974.00000000;127880.00000000;121433.00000000;116297.00000000;110830.00000000;106343.00000000;99248.80000000;89634.20000000;83710.90000000;77587.70000000;71296.20000000;66335.10000000;61276.40000000;56703.70000000;53045.70000000;50160.30000000;47554.40000000;45116.90000000;43182.00000000;41417.30000000;39760.60000000;38170.50000000;36625.60000000;35100.10000000;33577.50000000;32047.70000000;30532.00000000;29073.70000000;27685.30000000;26366.80000000;25112.40000000;23923.40000000;22798.00000000;21735.40000000;20732.30000000;19783.30000000;18883.90000000;18031.80000000;17231.20000000;16475.40000000;15758.00000000;15077.30000000;14428.50000000;13810.40000000;13219.40000000;12651.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;275.99200000;846.83000000;2198.11000000;5569.47000000;13624.60000000;29199.60000000;53790.30000000;85389.30000000;114985.00000000;141604.00000000;162852.00000000;178195.00000000;183252.00000000;183870.00000000;181502.00000000;176228.00000000;168350.00000000;161771.00000000;156119.00000000;151156.00000000;146449.00000000;142084.00000000;138783.00000000;135967.00000000;132522.00000000;128887.00000000;122765.00000000;116162.00000000;111150.00000000;105906.00000000;101650.00000000;94675.40000000;85160.00000000;79128.00000000;72893.10000000;66754.00000000;62089.50000000;57454.90000000;53293.50000000;49977.60000000;47367.00000000;44977.90000000;42715.20000000;40858.80000000;39135.00000000;37504.30000000;35936.30000000;34414.30000000;32916.50000000;31428.70000000;29941.90000000;28475.90000000;27070.50000000;25736.30000000;24472.00000000;23271.70000000;22135.60000000;21061.50000000;20047.80000000;19090.70000000;18184.90000000;17325.90000000;16511.60000000;15746.10000000;15023.00000000;14336.30000000;13684.80000000;13064.00000000;12473.10000000;11908.50000000;11366.20000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;757.38600000;2183.12000000;5563.45000000;13347.50000000;31042.00000000;61215.20000000;97473.30000000;129169.00000000;155774.00000000;176920.00000000;194043.00000000;204125.00000000;205485.00000000;203324.00000000;197899.00000000;190873.00000000;183435.00000000;176674.00000000;170782.00000000;165442.00000000;160224.00000000;155182.00000000;151545.00000000;148432.00000000;144692.00000000;140548.00000000;134186.00000000;127406.00000000;122348.00000000;116868.00000000;112357.00000000;105398.00000000;95832.80000000;89967.40000000;83994.90000000;77405.90000000;72075.30000000;66530.70000000;61445.80000000;57192.40000000;53823.60000000;50818.00000000;48049.90000000;45944.10000000;44066.50000000;42324.50000000;40663.10000000;39054.60000000;37469.30000000;35893.70000000;34328.80000000;32755.90000000;31259.80000000;29803.90000000;28393.40000000;27065.60000000;25808.40000000;24621.50000000;23530.30000000;22453.70000000;21477.30000000;20577.20000000;19726.20000000;18928.70000000;18177.50000000;17443.60000000;16692.40000000;15976.40000000;15291.70000000;14635.00000000;14003.60000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 15-49 females;Mean;486.80100000;1317.30000000;3221.89000000;7760.25000000;17871.30000000;37205.60000000;67336.80000000;104538.00000000;143870.00000000;182472.00000000;217542.00000000;246447.00000000;265315.00000000;277179.00000000;282862.00000000;282988.00000000;278911.00000000;272503.00000000;265376.00000000;257769.00000000;249132.00000000;239956.00000000;231981.00000000;224465.00000000;215214.00000000;204453.00000000;192622.00000000;182811.00000000;175408.00000000;167799.00000000;161580.00000000;152313.00000000;140542.00000000;133210.00000000;125397.00000000;116930.00000000;110113.00000000;103827.00000000;98339.80000000;93915.80000000;90264.40000000;86732.10000000;83117.60000000;80007.60000000;76954.10000000;73919.40000000;70892.30000000;67856.80000000;64786.70000000;61679.90000000;58530.10000000;55406.90000000;52422.90000000;49599.50000000;46939.70000000;44430.90000000;42075.90000000;39870.30000000;37811.50000000;35888.60000000;34087.40000000;32395.10000000;30802.70000000;29317.70000000;27922.20000000;26599.30000000;25345.90000000;24149.40000000;23004.30000000;21899.70000000;20821.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;252.80200000;717.89300000;1839.03000000;4859.35000000;12147.30000000;27105.80000000;50709.90000000;84485.20000000;123411.00000000;165054.00000000;203725.00000000;234579.00000000;256167.00000000;269569.00000000;275396.00000000;275840.00000000;271312.00000000;264408.00000000;257805.00000000;250475.00000000;241873.00000000;232798.00000000;224755.00000000;217368.00000000;208450.00000000;197900.00000000;186323.00000000;176624.00000000;169217.00000000;161565.00000000;155345.00000000;146075.00000000;134034.00000000;126440.00000000;118318.00000000;109956.00000000;103616.00000000;97949.70000000;92711.20000000;88704.90000000;85131.10000000;81817.10000000;78423.70000000;75477.60000000;72466.10000000;69425.60000000;66407.70000000;63466.30000000;60430.40000000;57384.00000000;54302.20000000;51258.40000000;48361.40000000;45629.70000000;43064.90000000;40654.00000000;38408.00000000;36314.50000000;34366.20000000;32551.20000000;30855.30000000;29290.00000000;27823.00000000;26458.00000000;25178.00000000;23945.30000000;22766.80000000;21643.60000000;20570.30000000;19536.40000000;18529.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;704.93000000;1844.17000000;4358.93000000;10537.30000000;24586.00000000;49560.70000000;83618.00000000;123138.00000000;160577.00000000;196354.00000000;230793.00000000;258321.00000000;276030.00000000;286766.00000000;292033.00000000;292649.00000000;288447.00000000;282100.00000000;275197.00000000;267490.00000000;258860.00000000;249835.00000000;242222.00000000;234670.00000000;225312.00000000;214192.00000000;201998.00000000;191939.00000000;184418.00000000;176700.00000000;170613.00000000;161294.00000000;149522.00000000;142346.00000000;134820.00000000;126273.00000000;118974.00000000;111937.00000000;105756.00000000;100638.00000000;97030.00000000;93660.90000000;89906.10000000;86573.40000000;83451.10000000;80367.20000000;77402.20000000;74319.20000000;71181.60000000;67968.20000000;64692.80000000;61431.80000000;58309.20000000;55348.50000000;52553.00000000;49907.10000000;47415.40000000;45074.10000000;42854.00000000;40774.10000000;38822.90000000;36986.00000000;35253.50000000;33662.30000000;32211.70000000;30783.20000000;29411.30000000;28097.80000000;26837.10000000;25604.50000000;24387.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 25-49 year olds;Mean;584.30600000;1821.89000000;4732.34000000;11712.00000000;27101.20000000;55313.00000000;94653.10000000;135302.00000000;169546.00000000;197018.00000000;218235.00000000;232991.00000000;238720.00000000;239173.00000000;235972.00000000;230089.00000000;222891.00000000;216411.00000000;210856.00000000;205314.00000000;198797.00000000;191777.00000000;185814.00000000;181091.00000000;176304.00000000;171951.00000000;165371.00000000;158922.00000000;154433.00000000;148990.00000000;146397.00000000;140235.00000000;129994.00000000;124954.00000000;118597.00000000;110916.00000000;104310.00000000;97305.50000000;90424.30000000;84607.50000000;79968.00000000;75834.90000000;72162.10000000;69494.80000000;67269.80000000;65434.20000000;63798.40000000;62275.50000000;60786.70000000;59241.20000000;57562.40000000;55760.60000000;53911.40000000;52048.60000000;50176.40000000;48289.20000000;46400.30000000;44519.40000000;42658.00000000;40839.20000000;39067.90000000;37344.90000000;35678.80000000;34097.80000000;32589.60000000;31138.80000000;29747.90000000;28406.40000000;27114.00000000;25860.70000000;24632.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;308.21000000;1014.94000000;2751.91000000;7121.04000000;17651.90000000;36955.20000000;70442.10000000;107540.00000000;144931.00000000;177924.00000000;204261.00000000;221596.00000000;227959.00000000;230591.00000000;227818.00000000;222337.00000000;214880.00000000;208444.00000000;202809.00000000;197158.00000000;190508.00000000;183476.00000000;177583.00000000;172927.00000000;168248.00000000;163846.00000000;157379.00000000;151029.00000000;146511.00000000;141154.00000000;138443.00000000;132234.00000000;122090.00000000;116841.00000000;110476.00000000;103307.00000000;97319.10000000;91095.10000000;84844.90000000;79609.80000000;75598.70000000;71940.70000000;68532.70000000;65942.60000000;63729.30000000;61866.00000000;60186.00000000;58613.50000000;57078.40000000;55497.50000000;53800.80000000;52000.00000000;50165.40000000;48328.20000000;46491.60000000;44650.30000000;42816.50000000;40998.60000000;39206.80000000;37461.20000000;35765.20000000;34119.00000000;32529.90000000;31023.10000000;29586.80000000;28206.80000000;26885.00000000;25612.10000000;24387.60000000;23202.40000000;22043.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;831.52000000;2537.85000000;6549.06000000;16371.40000000;38505.50000000;75565.60000000;119862.00000000;159066.00000000;188326.00000000;212616.00000000;232467.00000000;246459.00000000;250510.00000000;248892.00000000;245764.00000000;239379.00000000;232492.00000000;226492.00000000;221115.00000000;215793.00000000;208816.00000000;201499.00000000;195506.00000000;190757.00000000;185900.00000000;181469.00000000;174740.00000000;168200.00000000;163781.00000000;158379.00000000;155924.00000000;149796.00000000;139553.00000000;134762.00000000;128690.00000000;120806.00000000;113590.00000000;105765.00000000;98006.80000000;91379.80000000;86038.50000000;81290.70000000;77084.30000000;74134.40000000;71778.10000000;69815.10000000;68076.30000000;66460.00000000;64881.30000000;63308.70000000;61684.40000000;59790.70000000;57966.10000000;56133.40000000;54266.70000000;52360.20000000;50429.10000000;48476.50000000;46542.90000000;44631.80000000;42759.90000000;40930.20000000;39154.10000000;37464.00000000;35848.20000000;34291.10000000;32795.80000000;31351.50000000;29957.70000000;28604.10000000;27275.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 25-49 males;Mean;400.92800000;1258.29000000;3253.68000000;8010.59000000;18408.70000000;37143.90000000;62235.40000000;86664.10000000;105285.00000000;118358.00000000;126590.00000000;130183.00000000;127940.00000000;122949.00000000;116731.00000000;110184.00000000;104176.00000000;99739.10000000;96617.80000000;94116.90000000;91678.40000000;89378.30000000;87823.20000000;86854.20000000;85898.10000000;85271.90000000;82928.40000000;79877.10000000;77623.00000000;74787.80000000;73291.50000000;69776.10000000;63908.20000000;60822.30000000;57155.50000000;52851.70000000;49292.80000000;45501.50000000;41884.30000000;38899.10000000;36550.90000000;34483.40000000;32655.40000000;31320.70000000;30175.10000000;29173.40000000;28254.30000000;27374.40000000;26507.60000000;25631.10000000;24716.80000000;23763.30000000;22819.00000000;21897.20000000;20999.30000000;20121.30000000;19265.00000000;18431.50000000;17623.10000000;16844.00000000;16094.60000000;15374.40000000;14685.40000000;14035.20000000;13418.90000000;12831.30000000;12271.70000000;11736.40000000;11225.00000000;10734.80000000;10262.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;210.88000000;686.99200000;1842.67000000;4729.56000000;11463.90000000;24664.30000000;43248.40000000;67813.60000000;88373.20000000;103924.00000000;114463.00000000;121379.00000000;121253.00000000;117574.00000000;112566.00000000;106587.00000000;100968.00000000;96514.60000000;93341.10000000;90938.10000000;88541.10000000;86353.40000000;84882.90000000;83798.40000000;82730.40000000;81874.10000000;79517.70000000;76507.10000000;74205.10000000;71473.80000000;69876.20000000;66249.50000000;60406.70000000;57049.60000000;53099.90000000;48932.60000000;45729.10000000;42421.10000000;39166.80000000;36641.40000000;34572.20000000;32697.00000000;31046.00000000;29782.00000000;28693.80000000;27743.40000000;26805.90000000;25908.10000000;25028.10000000;24144.90000000;23232.20000000;22290.00000000;21362.40000000;20460.60000000;19585.40000000;18732.40000000;17903.00000000;17097.50000000;16317.60000000;15566.90000000;14845.10000000;14151.70000000;13488.40000000;12862.30000000;12268.70000000;11702.90000000;11164.40000000;10649.80000000;10158.80000000;9689.07000000;9237.02000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;576.36600000;1763.75000000;4641.08000000;11345.40000000;26607.40000000;52064.70000000;80637.70000000;102746.00000000;118202.00000000;129502.00000000;135676.00000000;138139.00000000;135206.00000000;129425.00000000;122193.00000000;115086.00000000;108741.00000000;104154.00000000;100945.00000000;98365.90000000;95839.30000000;93463.20000000;91868.30000000;90892.40000000;89949.40000000;89430.70000000;87286.90000000;84401.70000000;82356.70000000;79377.30000000;77882.90000000;74480.90000000;68706.70000000;65874.50000000;62471.10000000;58069.20000000;54069.30000000;49754.40000000;45632.50000000;42219.80000000;39532.70000000;37167.30000000;35079.10000000;33599.80000000;32333.70000000;31227.30000000;30213.40000000;29290.80000000;28397.80000000;27488.50000000;26534.00000000;25534.10000000;24539.30000000;23564.20000000;22610.60000000;21716.20000000;20836.60000000;19938.50000000;19070.00000000;18325.50000000;17536.50000000;16749.10000000;16037.20000000;15356.90000000;14698.00000000;14076.20000000;13525.20000000;12962.20000000;12412.80000000;11875.20000000;11356.70000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
New HIV infections in 25-49 females;Mean;183.37800000;563.60400000;1478.67000000;3701.44000000;8692.53000000;18169.10000000;32417.60000000;48638.00000000;64260.60000000;78660.10000000;91644.60000000;102809.00000000;110780.00000000;116224.00000000;119241.00000000;119905.00000000;118716.00000000;116672.00000000;114238.00000000;111197.00000000;107118.00000000;102399.00000000;97990.90000000;94236.90000000;90406.40000000;86679.10000000;82442.30000000;79045.30000000;76810.00000000;74202.20000000;73105.50000000;70458.90000000;66085.90000000;64131.50000000;61441.10000000;58064.30000000;55017.30000000;51804.00000000;48540.00000000;45708.40000000;43417.10000000;41351.50000000;39506.70000000;38174.10000000;37094.80000000;36260.80000000;35544.00000000;34901.10000000;34279.20000000;33610.10000000;32845.60000000;31997.30000000;31092.40000000;30151.40000000;29177.10000000;28167.90000000;27135.40000000;26088.00000000;25034.90000000;23995.20000000;22973.30000000;21970.50000000;20993.30000000;20062.50000000;19170.70000000;18307.50000000;17476.20000000;16670.00000000;15888.90000000;15125.90000000;14370.40000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;96.01340000;306.72100000;880.01700000;2342.67000000;5953.37000000;13226.90000000;23966.50000000;39299.70000000;55526.90000000;71601.10000000;85311.50000000;97107.10000000;105028.00000000;110809.00000000;113841.00000000;114865.00000000;113418.00000000;110991.00000000;108619.00000000;105631.00000000;101716.00000000;97154.10000000;92758.30000000;89024.20000000;85263.50000000;81704.20000000;77605.00000000;74276.00000000;72070.30000000;69549.40000000;68506.00000000;65995.20000000;61828.80000000;59839.90000000;57189.10000000;53896.20000000;51002.30000000;48109.10000000;45212.50000000;42736.50000000;40701.10000000;38864.30000000;37194.30000000;35926.30000000;34872.50000000;34010.00000000;33253.90000000;32565.10000000;31895.90000000;31204.10000000;30474.70000000;29618.10000000;28680.20000000;27719.50000000;26739.10000000;25737.70000000;24734.60000000;23728.70000000;22724.10000000;21737.20000000;20771.40000000;19827.10000000;18909.60000000;18037.40000000;17203.30000000;16397.70000000;15623.20000000;14873.60000000;14148.70000000;13442.00000000;12744.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
