;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;95% LL;8.68606000;37.41860000;87.02990000;186.30700000;391.95600000;853.19300000;1829.64000000;3675.61000000;7169.10000000;13209.10000000;22665.80000000;36479.80000000;55260.90000000;78222.80000000;105579.00000000;136075.00000000;165683.00000000;196026.00000000;226357.00000000;256181.00000000;266621.00000000;263077.00000000;247278.00000000;227345.00000000;203625.00000000;173180.00000000;141768.00000000;113890.00000000;98047.70000000;89968.40000000;86233.80000000;82048.50000000;77314.90000000;73224.30000000;70098.60000000;66325.30000000;62208.90000000;58155.30000000;54686.80000000;51837.20000000;49474.50000000;47676.00000000;46306.00000000;45306.90000000;44701.30000000;44346.50000000;44154.90000000;44014.30000000;43891.60000000;43769.20000000;43634.20000000;43485.90000000;43308.40000000;43100.70000000;42850.80000000;42567.10000000;42246.00000000;41887.70000000;41495.10000000;41061.00000000;40593.90000000;40094.50000000;39560.90000000;38993.90000000;38394.50000000;37763.40000000;37101.60000000;36410.20000000;35690.50000000;34943.70000000;34171.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;16.88060000;71.58960000;159.73400000;323.09000000;644.09600000;1287.68000000;2720.17000000;5654.97000000;11067.70000000;20012.30000000;33372.70000000;51620.80000000;74773.70000000;101913.00000000;132832.00000000;166037.00000000;197283.00000000;228566.00000000;258513.00000000;287375.00000000;296502.00000000;290619.00000000;271827.00000000;249574.00000000;223116.00000000;190053.00000000;157050.00000000;125698.00000000;110096.00000000;102542.00000000;98875.00000000;94565.80000000;90056.70000000;86213.10000000;83439.00000000;80056.20000000;74817.90000000;68749.10000000;63105.60000000;58466.10000000;54707.00000000;51894.50000000;49791.30000000;48300.60000000;47421.70000000;46916.00000000;46653.40000000;46478.90000000;46342.90000000;46217.20000000;46084.10000000;45931.70000000;45751.80000000;45539.00000000;45290.00000000;45003.00000000;44678.90000000;44329.00000000;43940.60000000;43514.30000000;43050.40000000;42549.60000000;42012.60000000;41440.40000000;40833.60000000;40178.60000000;39490.60000000;38783.80000000;38065.30000000;37318.20000000;36543.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000;263822.00000000;269453.00000000;275022.00000000;280541.00000000;286031.00000000;292280.00000000;300151.00000000;307975.00000000;315683.00000000;323208.00000000;330391.00000000;336154.00000000;338543.00000000;341642.00000000;344567.00000000;349252.00000000;360219.00000000;375970.00000000;379388.00000000;383630.00000000;391132.00000000;396539.00000000;402663.00000000;408136.00000000;413847.00000000;419982.00000000;425034.00000000;430244.00000000;435412.00000000;440544.00000000;445639.00000000;450689.00000000;456059.00000000;489507.00000000;590454.00000000;575454.00000000;482650.00000000;488335.00000000;494452.00000000;500985.00000000;507923.00000000;515254.00000000;522968.00000000;531048.00000000;539481.00000000;548271.00000000;557426.00000000;566983.00000000;576937.00000000;587265.00000000;597926.00000000;608864.00000000;620027.00000000;631387.00000000;642930.00000000;654647.00000000;666536.00000000;678588.00000000;690783.00000000;703105.00000000;715545.00000000;728099.00000000;740775.00000000;753594.00000000;766582.00000000;779759.00000000;793143.00000000;806726.00000000;820474.00000000;834383.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000;263822.00000000;269453.00000000;275021.00000000;280539.00000000;286028.00000000;292275.00000000;300137.00000000;307943.00000000;315622.00000000;323095.00000000;330206.00000000;335871.00000000;338141.00000000;341101.00000000;343874.00000000;348391.00000000;359171.00000000;374711.00000000;377947.00000000;382024.00000000;389372.00000000;394638.00000000;400623.00000000;405966.00000000;411556.00000000;417578.00000000;422525.00000000;427634.00000000;432702.00000000;437733.00000000;442728.00000000;447677.00000000;452947.00000000;486065.00000000;586157.00000000;571318.00000000;479233.00000000;484796.00000000;490798.00000000;497224.00000000;504063.00000000;511305.00000000;518938.00000000;526946.00000000;535314.00000000;544045.00000000;553148.00000000;562659.00000000;572573.00000000;582867.00000000;593502.00000000;604420.00000000;615568.00000000;626921.00000000;638462.00000000;650185.00000000;662085.00000000;674155.00000000;686374.00000000;698727.00000000;711205.00000000;723804.00000000;736446.00000000;749269.00000000;762262.00000000;775442.00000000;788836.00000000;802435.00000000;816208.00000000;830101.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000;263823.00000000;269453.00000000;275023.00000000;280543.00000000;286034.00000000;292287.00000000;300163.00000000;308000.00000000;315730.00000000;323291.00000000;330526.00000000;336357.00000000;338829.00000000;342036.00000000;345073.00000000;349890.00000000;361010.00000000;376931.00000000;380508.00000000;384919.00000000;392596.00000000;398177.00000000;404438.00000000;410018.00000000;415828.00000000;422054.00000000;427190.00000000;432481.00000000;437729.00000000;442943.00000000;448147.00000000;453307.00000000;458792.00000000;492512.00000000;594196.00000000;579157.00000000;485750.00000000;491517.00000000;497725.00000000;504347.00000000;511371.00000000;518788.00000000;526584.00000000;534745.00000000;543256.00000000;552121.00000000;561348.00000000;570973.00000000;580990.00000000;591377.00000000;602113.00000000;613122.00000000;624350.00000000;635763.00000000;647330.00000000;659044.00000000;671011.00000000;683096.00000000;695285.00000000;707593.00000000;720013.00000000;732542.00000000;745224.00000000;758043.00000000;771028.00000000;784200.00000000;797577.00000000;811151.00000000;824833.00000000;838651.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;8.79095000;14.06610000;27.61110000;57.95050000;124.73900000;269.65200000;575.55400000;1192.84000000;2289.85000000;3963.30000000;6158.88000000;8728.24000000;11414.00000000;13855.20000000;16216.80000000;18158.50000000;20113.20000000;22302.10000000;24623.20000000;26081.50000000;27217.10000000;27979.90000000;28852.60000000;29736.30000000;30700.60000000;31755.90000000;32961.90000000;34325.50000000;35880.50000000;37563.80000000;39328.10000000;41170.20000000;43085.20000000;45068.90000000;49756.10000000;62389.90000000;62640.00000000;52983.90000000;55395.80000000;57903.50000000;60511.30000000;63224.70000000;66042.10000000;68962.40000000;71989.90000000;75121.10000000;78351.10000000;81674.70000000;85089.90000000;88592.20000000;92176.30000000;95837.00000000;99567.90000000;103362.00000000;107212.00000000;111112.00000000;115054.00000000;119027.00000000;123021.00000000;127022.00000000;131016.00000000;134993.00000000;138937.00000000;142840.00000000;146692.00000000;150484.00000000;154203.00000000;157834.00000000;161358.00000000;164748.00000000;167984.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;5.55573000;9.00080000;18.56710000;41.78600000;97.27970000;209.46400000;443.50100000;921.48300000;1801.58000000;3218.82000000;5182.69000000;7574.25000000;10116.50000000;12496.80000000;14900.40000000;16910.70000000;18925.60000000;21170.60000000;23553.50000000;25095.60000000;26313.50000000;27164.70000000;28098.50000000;29021.70000000;30013.50000000;31056.20000000;32267.30000000;33594.40000000;35091.40000000;36738.70000000;38425.70000000;40190.10000000;42027.20000000;43932.10000000;48454.40000000;60711.60000000;60969.80000000;51597.80000000;53931.50000000;56357.80000000;58880.90000000;61506.80000000;64234.20000000;67062.40000000;69995.20000000;73029.30000000;76160.70000000;79384.40000000;82698.60000000;86099.20000000;89581.40000000;93140.40000000;96770.30000000;100465.00000000;104217.00000000;108021.00000000;111870.00000000;115753.00000000;119661.00000000;123580.00000000;127498.00000000;131402.00000000;135280.00000000;139123.00000000;142922.00000000;146667.00000000;150347.00000000;153948.00000000;157449.00000000;160825.00000000;164056.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;11.09020000;17.49180000;33.35270000;69.88590000;153.42000000;348.82500000;772.73300000;1619.50000000;3053.49000000;5068.01000000;7516.23000000;10234.60000000;12976.60000000;15436.30000000;17821.50000000;19724.00000000;21616.40000000;23706.60000000;25922.00000000;27195.30000000;28154.40000000;28815.20000000;29644.20000000;30467.40000000;31447.90000000;32525.20000000;33756.90000000;35136.60000000;36732.80000000;38462.00000000;40265.40000000;42139.70000000;44082.00000000;46092.40000000;50847.30000000;63764.50000000;63991.60000000;54172.00000000;56626.50000000;59186.70000000;61855.60000000;64638.20000000;67531.90000000;70534.80000000;73652.60000000;76881.00000000;80214.90000000;83648.90000000;87157.30000000;90720.80000000;94364.90000000;98084.00000000;101871.00000000;105719.00000000;109696.00000000;113728.00000000;117807.00000000;121923.00000000;126063.00000000;130216.00000000;134367.00000000;138504.00000000;142589.00000000;146582.00000000;150521.00000000;154396.00000000;158194.00000000;161902.00000000;165498.00000000;168958.00000000;172259.00000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;768.73500000;1331.80000000;1836.52000000;2369.04000000;7484.94000000;13793.90000000;21035.10000000;27779.50000000;33116.70000000;40355.00000000;45925.90000000;48610.20000000;45973.00000000;42982.20000000;40720.90000000;40961.60000000;41848.40000000;41941.30000000;41742.10000000;42480.10000000;43043.10000000;43226.90000000;43035.60000000;42598.20000000;42190.60000000;41769.00000000;41462.10000000;41234.30000000;41031.10000000;40951.20000000;40966.80000000;41053.20000000;41137.40000000;41201.60000000;41237.60000000;41240.50000000;41207.20000000;41135.40000000;41023.80000000;40871.60000000;40678.20000000;40443.90000000;40169.00000000;39854.10000000;39499.60000000;39106.30000000;38675.10000000;38206.80000000;37702.30000000;37162.60000000;36588.80000000;35982.00000000;35343.30000000;34674.10000000;33975.80000000;33250.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;764.86300000;1324.08000000;1825.16000000;2353.65000000;7433.15000000;13681.90000000;20831.40000000;27453.60000000;32657.10000000;39713.80000000;45058.80000000;47529.60000000;45084.50000000;42200.90000000;39824.90000000;39929.30000000;40718.30000000;40844.50000000;40669.30000000;41274.70000000;41560.60000000;41496.70000000;41250.40000000;40914.90000000;40641.50000000;40362.70000000;40168.00000000;40031.70000000;39904.50000000;39868.20000000;39903.10000000;39998.90000000;40086.50000000;40141.70000000;40166.30000000;40161.20000000;40124.30000000;40049.80000000;39936.50000000;39783.50000000;39590.70000000;39358.10000000;39086.00000000;38775.10000000;38425.90000000;38039.00000000;37615.30000000;37155.60000000;36660.80000000;36131.90000000;35569.80000000;34975.60000000;34350.50000000;33695.70000000;33012.60000000;32302.90000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;772.71900000;1339.58000000;1848.35000000;2385.39000000;7542.43000000;13914.90000000;21259.90000000;28159.20000000;33634.50000000;41046.60000000;46796.30000000;49677.50000000;46852.80000000;43696.20000000;41527.10000000;42037.10000000;43085.60000000;43141.50000000;42973.40000000;43801.90000000;44735.70000000;45189.70000000;45067.30000000;44497.50000000;43923.20000000;43329.20000000;42875.10000000;42528.30000000;42223.20000000;42081.50000000;42065.50000000;42142.80000000;42225.50000000;42291.50000000;42330.90000000;42337.80000000;42308.30000000;42240.10000000;42131.50000000;41981.40000000;41789.50000000;41555.50000000;41280.00000000;40963.30000000;40605.90000000;40208.60000000;39772.00000000;39297.20000000;38791.70000000;38256.70000000;37686.60000000;37082.70000000;36445.90000000;35777.70000000;35079.30000000;34352.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult males (15+);Mean;0.93352500;7.90057000;25.88200000;63.34510000;139.97000000;299.43300000;633.59900000;1339.04000000;2746.44000000;5346.37000000;9697.74000000;16254.40000000;24971.00000000;35735.00000000;48075.90000000;61319.30000000;73924.10000000;86469.30000000;98077.40000000;108906.00000000;113762.00000000;113798.00000000;109188.00000000;102825.00000000;95675.80000000;84704.50000000;70897.40000000;57602.20000000;50435.00000000;47412.00000000;46543.10000000;44921.10000000;42544.00000000;40618.20000000;39295.00000000;37563.60000000;35357.10000000;32947.90000000;30600.00000000;28661.80000000;26988.80000000;25720.20000000;24732.80000000;24002.20000000;23533.80000000;23228.70000000;23035.80000000;22880.70000000;22743.40000000;22610.70000000;22473.30000000;22325.10000000;22162.20000000;21982.20000000;21783.40000000;21565.30000000;21327.50000000;21070.20000000;20793.90000000;20499.00000000;20186.20000000;19856.20000000;19509.70000000;19147.40000000;18770.20000000;18378.80000000;17974.10000000;17557.00000000;17128.40000000;16689.50000000;16241.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.58946100;5.00419000;16.63670000;42.05860000;97.83370000;223.64700000;487.84900000;1021.55000000;2092.27000000;4108.68000000;7586.46000000;13012.50000000;20485.00000000;30008.60000000;41236.10000000;53583.50000000;65554.00000000;77686.70000000;89142.60000000;100085.00000000;105253.00000000;105740.00000000;101683.00000000;95959.00000000;89477.00000000;79229.50000000;65998.80000000;53464.90000000;46601.70000000;43394.10000000;42304.40000000;40696.90000000;38528.30000000;36736.30000000;35434.60000000;33764.40000000;31936.20000000;30097.80000000;28376.60000000;26950.70000000;25672.80000000;24665.20000000;23865.60000000;23280.10000000;22892.40000000;22628.30000000;22450.60000000;22301.20000000;22164.30000000;22029.30000000;21892.70000000;21737.50000000;21568.20000000;21383.80000000;21184.40000000;20969.90000000;20736.10000000;20477.60000000;20195.80000000;19895.90000000;19578.50000000;19244.30000000;18902.00000000;18544.70000000;18172.90000000;17787.60000000;17386.00000000;16973.40000000;16549.40000000;16114.50000000;15671.10000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.17622000;9.89652000;32.09040000;77.05560000;168.36100000;361.24900000;797.69100000;1751.03000000;3665.10000000;7131.45000000;12712.70000000;20738.00000000;30905.70000000;42927.90000000;56192.70000000;69957.50000000;82688.80000000;95495.50000000;107091.00000000;118036.00000000;123033.00000000;122560.00000000;117728.00000000;110042.00000000;102813.00000000;91199.70000000;76252.10000000;62369.30000000;54997.70000000;52144.80000000;51727.90000000;50269.70000000;47764.00000000;45519.70000000;44038.20000000;42193.70000000;39671.90000000;36655.40000000;33582.40000000;30994.60000000;28806.50000000;27127.10000000;25866.40000000;24957.10000000;24386.20000000;24024.30000000;23804.20000000;23646.60000000;23504.20000000;23370.60000000;23234.60000000;23088.90000000;22936.90000000;22768.50000000;22581.40000000;22374.70000000;22141.10000000;21882.80000000;21604.60000000;21307.20000000;20991.10000000;20657.00000000;20305.60000000;19937.80000000;19554.20000000;19155.60000000;18743.00000000;18317.30000000;17879.40000000;17430.40000000;16971.50000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in adult females (15+);Mean;0.90633400;7.42712000;22.92710000;51.71100000;104.51300000;206.56000000;417.16400000;853.94900000;1735.80000000;3417.07000000;6374.57000000;11131.60000000;17980.90000000;27223.30000000;38885.70000000;52634.80000000;66704.60000000;81860.10000000;97416.30000000;113291.00000000;119573.00000000;118533.00000000;111115.00000000;102560.00000000;93594.70000000;81427.80000000;67738.10000000;53545.70000000;45689.10000000;41543.10000000;39850.50000000;38128.00000000;36277.00000000;34656.70000000;33367.80000000;31882.50000000;29691.20000000;27364.70000000;25439.90000000;24000.80000000;22952.20000000;22221.00000000;21736.60000000;21444.50000000;21332.60000000;21324.20000000;21381.00000000;21453.70000000;21527.00000000;21593.00000000;21646.70000000;21685.30000000;21706.70000000;21709.80000000;21693.70000000;21658.10000000;21602.80000000;21527.70000000;21432.80000000;21318.00000000;21183.30000000;21028.80000000;20854.40000000;20660.20000000;20446.40000000;20212.90000000;19960.10000000;19688.10000000;19397.20000000;19087.70000000;18760.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;0.57325700;4.71352000;14.69510000;33.89230000;71.32120000;148.25000000;318.66200000;687.83700000;1404.13000000;2784.57000000;5318.25000000;9297.44000000;15278.20000000;23592.00000000;34469.20000000;47533.20000000;60936.30000000;75257.40000000;90646.70000000;106603.00000000;113339.00000000;112290.00000000;104927.00000000;96727.00000000;88154.10000000;76368.10000000;63250.10000000;49690.30000000;42034.40000000;37792.70000000;36082.70000000;34523.20000000;32863.50000000;31259.90000000;29812.50000000;28175.60000000;26360.70000000;24686.60000000;23369.80000000;22404.30000000;21703.50000000;21207.50000000;20882.80000000;20687.20000000;20623.10000000;20635.10000000;20700.60000000;20775.30000000;20847.20000000;20910.30000000;20964.50000000;21005.10000000;21026.00000000;21024.20000000;21001.30000000;20957.60000000;20894.80000000;20812.60000000;20711.10000000;20596.40000000;20455.20000000;20294.50000000;20119.40000000;19927.60000000;19717.00000000;19485.80000000;19239.70000000;18973.40000000;18689.10000000;18388.90000000;18072.30000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;1.14375000;9.37162000;28.82590000;64.25490000;127.79600000;247.30200000;493.87300000;1046.38000000;2179.93000000;4312.87000000;8004.89000000;13777.70000000;21742.20000000;32134.40000000;44869.50000000;59523.70000000;74279.60000000;89897.70000000;105676.00000000;121469.00000000;127406.00000000;125827.00000000;117687.00000000;108392.00000000;98697.40000000;85892.50000000;71428.50000000;56779.20000000;49016.00000000;45109.50000000;43697.50000000;42118.60000000;40269.60000000;38759.60000000;37688.40000000;36354.10000000;33691.20000000;30558.70000000;27849.10000000;25816.90000000;24347.90000000;23334.80000000;22670.70000000;22272.70000000;22113.30000000;22089.70000000;22150.20000000;22233.40000000;22319.40000000;22398.90000000;22466.20000000;22518.00000000;22552.20000000;22567.40000000;22562.80000000;22537.90000000;22492.70000000;22427.10000000;22341.00000000;22234.50000000;22107.40000000;21960.00000000;21792.00000000;21603.70000000;21395.10000000;21166.30000000;20917.50000000;20648.80000000;20360.50000000;20053.00000000;19726.80000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in children;Mean;11.43790000;41.47760000;80.71010000;152.86800000;298.03200000;593.99600000;1191.27000000;2338.21000000;4312.47000000;7272.75000000;11140.60000000;15586.10000000;20671.60000000;25565.90000000;30697.90000000;35726.20000000;39736.20000000;43278.60000000;46066.80000000;48557.40000000;47439.10000000;43825.30000000;38829.80000000;32852.40000000;24205.00000000;15760.20000000;10691.00000000;8714.19000000;7467.46000000;6600.40000000;5551.46000000;4642.83000000;4145.11000000;3729.30000000;3351.58000000;3033.79000000;2850.63000000;2663.70000000;2536.20000000;2272.96000000;2008.40000000;1755.26000000;1524.33000000;1330.36000000;1188.40000000;1083.30000000;999.54500000;931.17500000;872.61500000;820.82700000;774.99800000;733.95800000;696.14700000;660.68800000;627.08500000;594.93400000;564.00700000;534.22700000;505.58300000;477.98600000;451.43500000;425.95900000;401.58600000;378.33100000;356.21800000;335.26100000;315.46100000;296.79100000;279.21500000;262.69600000;247.19800000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
