;;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mortality statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;95% LL;5.27971000000000000;23.46090000000000000;58.92550000000000000;143.14000000000000000;357.45400000000000000;863.11600000000000000;2039.45000000000000000;4570.59000000000000000;9324.47000000000000000;17179.90000000000000000;28282.10000000000000000;43600.30000000000000000;63465.00000000000000000;86749.50000000000000000;114069.00000000000000000;143235.00000000000000000;170667.00000000000000000;199353.00000000000000000;227503.00000000000000000;255253.00000000000000000;264128.00000000000000000;259654.00000000000000000;243476.00000000000000000;224249.00000000000000000;200806.00000000000000000;170800.00000000000000000;140045.00000000000000000;112319.00000000000000000;96831.00000000000000000;88759.00000000000000000;84763.20000000000000000;80529.10000000000000000;75681.20000000000000000;71425.70000000000000000;67955.20000000000000000;64063.00000000000000000;60080.00000000000000000;56311.30000000000000000;53165.80000000000000000;50572.80000000000000000;48412.20000000000000000;46789.30000000000000000;45582.40000000000000000;44708.20000000000000000;44208.60000000000000000;43907.60000000000000000;43755.10000000000000000;43641.80000000000000000;43540.60000000000000000;43441.20000000000000000;43326.00000000000000000;43186.60000000000000000;43017.50000000000000000;42819.40000000000000000;42577.30000000000000000;42300.30000000000000000;41987.40000000000000000;41637.60000000000000000;41251.30000000000000000;40829.00000000000000000;40371.50000000000000000;39879.50000000000000000;39353.70000000000000000;38796.20000000000000000;38216.90000000000000000;37606.50000000000000000;36966.20000000000000000;36294.40000000000000000;35577.30000000000000000;34833.30000000000000000;34064.10000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;16.59480000000000000;72.62510000000000000;175.78600000000000000;406.37800000000000000;1000.34000000000000000;2285.89000000000000000;4892.05000000000000000;9582.17000000000000000;17391.10000000000000000;29028.30000000000000000;44539.00000000000000000;64211.30000000000000000;87921.20000000000000000;114618.00000000000000000;144355.00000000000000000;175866.00000000000000000;204857.00000000000000000;234144.00000000000000000;262192.00000000000000000;289341.00000000000000000;296589.00000000000000000;289444.00000000000000000;270684.00000000000000000;248164.00000000000000000;221950.00000000000000000;189241.00000000000000000;155907.00000000000000000;125566.00000000000000000;109188.00000000000000000;101404.00000000000000000;98137.70000000000000000;93920.80000000000000000;88890.80000000000000000;84696.30000000000000000;81999.00000000000000000;78657.90000000000000000;73591.40000000000000000;67632.10000000000000000;62159.20000000000000000;57703.40000000000000000;54121.40000000000000000;51459.80000000000000000;49475.20000000000000000;48048.40000000000000000;47261.30000000000000000;46768.70000000000000000;46512.40000000000000000;46341.10000000000000000;46213.90000000000000000;46107.40000000000000000;45992.20000000000000000;45856.90000000000000000;45693.80000000000000000;45497.50000000000000000;45264.90000000000000000;44994.30000000000000000;44685.10000000000000000;44337.40000000000000000;43951.40000000000000000;43527.60000000000000000;43070.30000000000000000;42569.60000000000000000;42036.90000000000000000;41461.20000000000000000;40862.10000000000000000;40229.90000000000000000;39565.50000000000000000;38849.20000000000000000;38128.70000000000000000;37385.30000000000000000;36613.70000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Total non-AIDS deaths;Mean;258486.00000000000000000;263822.00000000000000000;269453.00000000000000000;275022.00000000000000000;280540.00000000000000000;286028.00000000000000000;292270.00000000000000000;300126.00000000000000000;307922.00000000000000000;315588.00000000000000000;323055.00000000000000000;330165.00000000000000000;335846.00000000000000000;338156.00000000000000000;341185.00000000000000000;344055.00000000000000000;348699.00000000000000000;359636.00000000000000000;375365.00000000000000000;378793.00000000000000000;383063.00000000000000000;390602.00000000000000000;396054.00000000000000000;402221.00000000000000000;407733.00000000000000000;413478.00000000000000000;419637.00000000000000000;424703.00000000000000000;429922.00000000000000000;435096.00000000000000000;440229.00000000000000000;445321.00000000000000000;450366.00000000000000000;455728.00000000000000000;489130.00000000000000000;589966.00000000000000000;574943.00000000000000000;482191.00000000000000000;487832.00000000000000000;493905.00000000000000000;500394.00000000000000000;507289.00000000000000000;514578.00000000000000000;522249.00000000000000000;530287.00000000000000000;538677.00000000000000000;547422.00000000000000000;556531.00000000000000000;566040.00000000000000000;575944.00000000000000000;586222.00000000000000000;596831.00000000000000000;607716.00000000000000000;618823.00000000000000000;630125.00000000000000000;641609.00000000000000000;653265.00000000000000000;665090.00000000000000000;677076.00000000000000000;689203.00000000000000000;701455.00000000000000000;713826.00000000000000000;726311.00000000000000000;738918.00000000000000000;751671.00000000000000000;764595.00000000000000000;777712.00000000000000000;791043.00000000000000000;804581.00000000000000000;818291.00000000000000000;832170.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;258486.00000000000000000;263822.00000000000000000;269452.00000000000000000;275020.00000000000000000;280536.00000000000000000;286016.00000000000000000;292246.00000000000000000;300079.00000000000000000;307843.00000000000000000;315458.00000000000000000;322851.00000000000000000;329863.00000000000000000;335439.00000000000000000;337626.00000000000000000;340514.00000000000000000;343237.00000000000000000;347723.00000000000000000;358463.00000000000000000;373951.00000000000000000;377186.00000000000000000;381319.00000000000000000;388676.00000000000000000;393971.00000000000000000;400013.00000000000000000;405410.00000000000000000;411041.00000000000000000;417091.00000000000000000;422054.00000000000000000;427171.00000000000000000;432241.00000000000000000;437268.00000000000000000;442253.00000000000000000;447190.00000000000000000;452442.00000000000000000;485507.00000000000000000;585426.00000000000000000;570510.00000000000000000;478464.00000000000000000;484017.00000000000000000;489996.00000000000000000;496362.00000000000000000;503142.00000000000000000;510345.00000000000000000;517937.00000000000000000;525869.00000000000000000;534134.00000000000000000;542812.00000000000000000;551847.00000000000000000;561273.00000000000000000;571069.00000000000000000;581214.00000000000000000;591745.00000000000000000;602528.00000000000000000;613537.00000000000000000;624743.00000000000000000;636134.00000000000000000;647733.00000000000000000;659548.00000000000000000;671592.00000000000000000;683799.00000000000000000;696138.00000000000000000;708543.00000000000000000;721063.00000000000000000;733703.00000000000000000;746389.00000000000000000;759252.00000000000000000;772316.00000000000000000;785601.00000000000000000;799102.00000000000000000;812786.00000000000000000;826650.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;258486.00000000000000000;263823.00000000000000000;269454.00000000000000000;275024.00000000000000000;280544.00000000000000000;286035.00000000000000000;292286.00000000000000000;300156.00000000000000000;307975.00000000000000000;315674.00000000000000000;323187.00000000000000000;330371.00000000000000000;336146.00000000000000000;338562.00000000000000000;341721.00000000000000000;344704.00000000000000000;349483.00000000000000000;360575.00000000000000000;376508.00000000000000000;380143.00000000000000000;384613.00000000000000000;392347.00000000000000000;397983.00000000000000000;404331.00000000000000000;410003.00000000000000000;415894.00000000000000000;422192.00000000000000000;427387.00000000000000000;432732.00000000000000000;438022.00000000000000000;443264.00000000000000000;448461.00000000000000000;453607.00000000000000000;459067.00000000000000000;492778.00000000000000000;594461.00000000000000000;579253.00000000000000000;485744.00000000000000000;491477.00000000000000000;497645.00000000000000000;504259.00000000000000000;511269.00000000000000000;518666.00000000000000000;526438.00000000000000000;534569.00000000000000000;543047.00000000000000000;551875.00000000000000000;561062.00000000000000000;570644.00000000000000000;580616.00000000000000000;590955.00000000000000000;601620.00000000000000000;612554.00000000000000000;623704.00000000000000000;635043.00000000000000000;646529.00000000000000000;658156.00000000000000000;669989.00000000000000000;681989.00000000000000000;694127.00000000000000000;706477.00000000000000000;718939.00000000000000000;731509.00000000000000000;744102.00000000000000000;756844.00000000000000000;769684.00000000000000000;782736.00000000000000000;796034.00000000000000000;809566.00000000000000000;823291.00000000000000000;837184.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
Non-AIDS deaths in HIV-positive individuals;Mean;7.27978000000000000;12.13990000000000000;26.93470000000000000;66.13560000000000000;166.67300000000000000;408.59200000000000000;921.59800000000000000;1841.97000000000000000;3190.41000000000000000;4917.76000000000000000;6966.51000000000000000;9276.33000000000000000;11666.60000000000000000;13835.40000000000000000;15978.00000000000000000;17761.20000000000000000;19600.50000000000000000;21718.80000000000000000;23996.40000000000000000;25456.80000000000000000;26624.40000000000000000;27433.60000000000000000;28359.50000000000000000;29295.30000000000000000;30309.60000000000000000;31411.00000000000000000;32657.40000000000000000;34052.60000000000000000;35629.90000000000000000;37329.10000000000000000;39104.20000000000000000;40955.10000000000000000;42877.40000000000000000;44867.40000000000000000;49543.80000000000000000;62139.40000000000000000;62418.80000000000000000;52813.30000000000000000;55232.60000000000000000;57749.40000000000000000;60368.40000000000000000;63095.40000000000000000;65928.70000000000000000;68867.00000000000000000;71914.80000000000000000;75067.90000000000000000;78321.10000000000000000;81669.00000000000000000;85109.30000000000000000;88637.40000000000000000;92248.00000000000000000;95935.50000000000000000;99693.30000000000000000;103514.00000000000000000;107391.00000000000000000;111318.00000000000000000;115285.00000000000000000;119284.00000000000000000;123304.00000000000000000;127331.00000000000000000;131353.00000000000000000;135357.00000000000000000;139331.00000000000000000;143266.00000000000000000;147151.00000000000000000;150978.00000000000000000;154735.00000000000000000;158405.00000000000000000;161968.00000000000000000;165399.00000000000000000;168674.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;3.35320000000000000;5.70244000000000000;13.51910000000000000;36.66250000000000000;99.46940000000000000;254.87700000000000000;622.24600000000000000;1315.71000000000000000;2386.82000000000000000;3939.97000000000000000;5837.19000000000000000;7966.84000000000000000;10182.80000000000000000;12326.10000000000000000;14497.10000000000000000;16334.10000000000000000;18207.60000000000000000;20383.20000000000000000;22734.10000000000000000;24267.30000000000000000;25512.60000000000000000;26436.90000000000000000;27401.90000000000000000;28293.10000000000000000;29317.00000000000000000;30425.30000000000000000;31629.00000000000000000;32937.30000000000000000;34435.70000000000000000;36092.30000000000000000;37783.20000000000000000;39548.30000000000000000;41383.80000000000000000;43286.40000000000000000;47707.20000000000000000;59750.60000000000000000;60129.80000000000000000;50949.40000000000000000;53292.90000000000000000;55734.00000000000000000;58277.50000000000000000;60929.40000000000000000;63688.60000000000000000;66554.00000000000000000;69529.50000000000000000;72611.10000000000000000;75794.10000000000000000;79073.60000000000000000;82447.20000000000000000;85870.20000000000000000;89372.80000000000000000;92959.90000000000000000;96597.50000000000000000;100307.00000000000000000;104072.00000000000000000;107838.00000000000000000;111645.00000000000000000;115482.00000000000000000;119340.00000000000000000;123245.00000000000000000;127180.00000000000000000;131102.00000000000000000;134999.00000000000000000;138846.00000000000000000;142673.00000000000000000;146446.00000000000000000;150153.00000000000000000;153776.00000000000000000;157293.00000000000000000;160627.00000000000000000;163798.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% UL;11.37490000000000000;18.97290000000000000;42.36840000000000000;110.24000000000000000;290.03900000000000000;689.93700000000000000;1462.37000000000000000;2633.62000000000000000;4194.14000000000000000;6036.05000000000000000;8266.60000000000000000;10726.70000000000000000;13048.30000000000000000;15176.80000000000000000;17331.00000000000000000;19117.50000000000000000;20936.00000000000000000;23015.00000000000000000;25231.00000000000000000;26583.30000000000000000;27639.20000000000000000;28467.20000000000000000;29297.50000000000000000;30160.70000000000000000;31195.40000000000000000;32247.70000000000000000;33497.20000000000000000;34937.10000000000000000;36595.20000000000000000;38369.90000000000000000;40214.30000000000000000;42128.20000000000000000;44108.90000000000000000;46155.20000000000000000;50980.10000000000000000;63944.70000000000000000;64221.00000000000000000;54351.10000000000000000;56824.80000000000000000;59401.10000000000000000;62083.60000000000000000;64877.90000000000000000;67781.40000000000000000;70792.00000000000000000;73915.50000000000000000;77146.90000000000000000;80470.80000000000000000;83893.10000000000000000;87434.30000000000000000;91047.20000000000000000;94743.60000000000000000;98525.40000000000000000;102366.00000000000000000;106271.00000000000000000;110235.00000000000000000;114249.00000000000000000;118321.00000000000000000;122432.00000000000000000;126565.00000000000000000;130705.00000000000000000;134840.00000000000000000;138957.00000000000000000;143084.00000000000000000;147179.00000000000000000;151226.00000000000000000;155213.00000000000000000;159091.00000000000000000;162853.00000000000000000;166504.00000000000000000;170017.00000000000000000;173371.00000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
AIDS deaths in people who have been on ART;Mean;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;771.53100000000000000;1336.31000000000000000;1842.57000000000000000;2376.46000000000000000;7506.91000000000000000;13821.10000000000000000;21060.40000000000000000;27792.80000000000000000;33093.90000000000000000;40275.80000000000000000;45769.30000000000000000;48357.70000000000000000;45733.10000000000000000;42787.60000000000000000;40547.60000000000000000;40801.80000000000000000;41712.20000000000000000;41833.80000000000000000;41650.20000000000000000;42385.80000000000000000;42885.20000000000000000;43009.50000000000000000;42796.50000000000000000;42364.50000000000000000;41969.80000000000000000;41562.60000000000000000;41267.90000000000000000;41049.30000000000000000;40854.20000000000000000;40780.00000000000000000;40799.50000000000000000;40888.90000000000000000;40975.80000000000000000;41042.90000000000000000;41082.30000000000000000;41088.90000000000000000;41059.60000000000000000;40992.30000000000000000;40885.60000000000000000;40738.50000000000000000;40550.80000000000000000;40322.50000000000000000;40054.00000000000000000;39745.70000000000000000;39398.40000000000000000;39012.80000000000000000;38589.60000000000000000;38129.80000000000000000;37634.20000000000000000;37103.80000000000000000;36539.80000000000000000;35943.10000000000000000;35315.00000000000000000;34656.70000000000000000;33969.60000000000000000;33255.60000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
;95% LL;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;767.60600000000000000;1328.94000000000000000;1831.93000000000000000;2362.37000000000000000;7458.72000000000000000;13705.30000000000000000;20834.30000000000000000;27409.90000000000000000;32579.30000000000000000;39564.40000000000000000;44833.10000000000000000;47169.00000000000000000;44768.50000000000000000;42017.00000000000000000;39656.60000000000000000;39751.10000000000000000;40518.00000000000000000;40550.40000000000000000;40315.20000000000000000;40936.30000000000000000;41030.60000000000000000;40837.70000000000000000;40562.10000000000000000;40256.80000000000000000;40027.80000000000000000;39797.40000000000000000;39656.30000000000000000;39564.60000000000000000;39483.10000000000000000;39479.00000000000000000;39547.20000000000000000;39665.30000000000000000;39753.40000000000000000;39810.60000000000000000;39838.30000000000000000;39841.10000000000000000;39811.60000000000000000;39744.60000000000000000;39636.80000000000000000;39485.10000000000000000;39293.60000000000000000;39062.60000000000000000;38792.40000000000000000;38480.90000000000000000;38129.80000000000000000;37747.10000000000000000;37336.60000000000000000;36890.80000000000000000;36410.50000000000000000;35893.80000000000000000;35330.50000000000000000;34735.30000000000000000;34109.30000000000000000;33453.90000000000000000;32770.60000000000000000;32061.10000000000000000;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         ;         
