	      0.0224083	    -0.00342257	    -0.00340091	    -0.00164207	   -0.000427109	    -0.00197037	    0.000206982	      0.0137274	       -0.02035	    -0.00615101
	    -0.00342257	      0.0665091	     0.00146721	   -0.000705298	     0.00059732	    0.000715764	    2.00846e-05	    -0.00303151	     -0.0183873	   -0.000399371
	    -0.00340091	     0.00146721	     0.00165043	   -0.000283101	   -2.15329e-05	    0.000607767	   -3.39629e-05	    -0.00298746	      0.0013981	     0.00104789
	    -0.00164207	   -0.000705298	   -0.000283101	     0.00117019	    4.31497e-05	    0.000270002	    9.74969e-05	    -0.00208009	     0.00145221	    0.000471899
	   -0.000427109	     0.00059732	   -2.15329e-05	    4.31497e-05	    0.000417577	   -2.12787e-06	    2.69387e-06	    -6.6298e-05	     0.00183615	   -5.53804e-05
	    -0.00197037	    0.000715764	    0.000607767	    0.000270002	   -2.12787e-06	    0.000718466	    0.000318782	    -0.00255678	    -0.00158177	    0.000689087
	    0.000206982	    2.00846e-05	   -3.39629e-05	    9.74969e-05	    2.69387e-06	    0.000318782	    0.000681555	   -0.000470798	    -0.00203628	    0.000114266
	      0.0137274	    -0.00303151	    -0.00298746	    -0.00208009	    -6.6298e-05	    -0.00255678	   -0.000470798	      0.0162664	     -0.0101663	    -0.00740621
	       -0.02035	     -0.0183873	      0.0013981	     0.00145221	     0.00183615	    -0.00158177	    -0.00203628	     -0.0101663	       0.142683	      0.0135849
	    -0.00615101	   -0.000399371	     0.00104789	    0.000471899	   -5.53804e-05	    0.000689087	    0.000114266	    -0.00740621	      0.0135849	     0.00671652
