Finished reading inputs
Log likelihood: -17908.9
Log likelihood: -3892.51
Log likelihood: -9527.32
Log likelihood: -416.619
Log likelihood: -18569.9
Log likelihood: -29025.3
Log likelihood: -592.514
Log likelihood: -3048.5
Log likelihood: -405.549
Log likelihood: -1300.97
Log likelihood: -3726.69
Log likelihood: -302.493
Log likelihood: -3639.47
Log likelihood: -953.583
Log likelihood: -10807.5
Log likelihood: -15653.9
Log likelihood: -3943.48
Log likelihood: -566.95
Log likelihood: -11373.1
Log likelihood: -4027.26
Log likelihood: -14697.8
Log likelihood: -399.092
Log likelihood: -885.678
Log likelihood: -6563.54
Log likelihood: -11330.4
Log likelihood: -6317.53
Log likelihood: -3256.18
Log likelihood: -10286.1
Log likelihood: -3141.37
Log likelihood: -6687.51
Log likelihood: -6215.73
Log likelihood: -3931.71
Log likelihood: -312.526
Log likelihood: -1378.37
Log likelihood: -1088.23
Log likelihood: -2481.77
Log likelihood: -2195.98
Log likelihood: -7345.94
Log likelihood: -4760.46
Log likelihood: -857.533
Log likelihood: -637.593
Log likelihood: -3456.01
Log likelihood: -1834.79
Log likelihood: -2710.88
Log likelihood: -6667.52
Log likelihood: -791.645
Log likelihood: -29239.2
Log likelihood: -6503.24
Log likelihood: -768.659
Log likelihood: -38214
Log likelihood: -1506.82
Log likelihood: -21701.8
Log likelihood: -7873.84
Log likelihood: -655.601
Log likelihood: -599.141
Log likelihood: -22283
Log likelihood: -4995.01
Log likelihood: -948.833
Log likelihood: -1209.11
Log likelihood: -5519.95
Log likelihood: -529.097
Log likelihood: -10632.4
Log likelihood: -11833.3
Log likelihood: -2015.01
Log likelihood: -953.042
Log likelihood: -888.836
Log likelihood: -728.5
Log likelihood: -866.134
Log likelihood: -1996.64
Log likelihood: -2358.18
Log likelihood: -2356.24
Log likelihood: -356.564
Log likelihood: -23440.9
Log likelihood: -5929.55
Log likelihood: -971.014
Log likelihood: -1600.05
Log likelihood: -894.564
Log likelihood: -1064.25
Log likelihood: -891.354
Log likelihood: -944.413
Log likelihood: -494.242
Log likelihood: -19860.5
Log likelihood: -2753.17
Log likelihood: -2182.92
Log likelihood: -5906.05
Log likelihood: -19607
Log likelihood: -7075.05
Log likelihood: -445.549
Log likelihood: -17642.2
Log likelihood: -742.099
Log likelihood: -7172.16
Log likelihood: -1663.54
Log likelihood: -1735.63
Log likelihood: -1131.72
Log likelihood: -47536.4
Log likelihood: -842.579
Log likelihood: -13595.9
Completed simulation 601
Log likelihood: -19431.5
Log likelihood: -2663.33
Log likelihood: -1012.53
Log likelihood: -719.659
Log likelihood: -2362.41
Log likelihood: -10931.5
Log likelihood: -1094.45
Log likelihood: -2449.62
Log likelihood: -4635.31
Log likelihood: -1199.77
Log likelihood: -11905.2
Log likelihood: -1035.93
Log likelihood: -4071.63
Log likelihood: -40774.1
Log likelihood: -9394.48
Log likelihood: -320.067
Log likelihood: -901.35
Log likelihood: -19323.1
Log likelihood: -2566.82
Log likelihood: -3440.15
Log likelihood: -432.872
Log likelihood: -4778.87
Log likelihood: -5214.59
Log likelihood: -3483.26
Log likelihood: -2064.45
Log likelihood: -4794.63
Log likelihood: -2460.33
Log likelihood: -635.131
Log likelihood: -16613.6
Log likelihood: -27895
Log likelihood: -3627.55
Log likelihood: -8119.75
Log likelihood: -1054.98
Log likelihood: -23780.8
Log likelihood: -2318.2
Log likelihood: -2395.09
Log likelihood: -18742.6
Log likelihood: -900.348
Log likelihood: -1086.68
Log likelihood: -656.208
Log likelihood: -3376.52
Log likelihood: -1185
Log likelihood: -3387.49
Log likelihood: -2994.58
Log likelihood: -1825.87
Log likelihood: -4208.34
Log likelihood: -5836.72
Log likelihood: -8977.24
Log likelihood: -2288.63
Log likelihood: -4718.41
Log likelihood: -19635.7
Log likelihood: -904.531
Log likelihood: -706.214
Log likelihood: -17571.9
Log likelihood: -760.588
Log likelihood: -1857.62
Log likelihood: -6337.96
Log likelihood: -11948.4
Log likelihood: -16441.4
Log likelihood: -1303.04
Log likelihood: -3729.08
Log likelihood: -714.689
Log likelihood: -2189.17
Log likelihood: -9004.09
Log likelihood: -27754.4
Log likelihood: -13877.8
Log likelihood: -2006.88
Log likelihood: -2695.65
Log likelihood: -27646.5
Log likelihood: -1189.53
Log likelihood: -6951.99
Log likelihood: -1917.65
Log likelihood: -622.679
Log likelihood: -5663.72
Log likelihood: -412.979
Log likelihood: -6411.15
Log likelihood: -5269.67
Log likelihood: -5950.02
Log likelihood: -388.419
Log likelihood: -4985.9
Log likelihood: -1258.84
Log likelihood: -1023
Log likelihood: -1647.79
Log likelihood: -236.998
Log likelihood: -13118.7
Log likelihood: -4208.06
Log likelihood: -1613.94
Log likelihood: -1172.86
Log likelihood: -972.023
Log likelihood: -830.699
Log likelihood: -985.296
Log likelihood: -2960.92
Log likelihood: -14837.2
Log likelihood: -1891.92
Log likelihood: -813.878
Log likelihood: -1382.47
Log likelihood: -650.467
Log likelihood: -2720.24
Log likelihood: -18013.8
Log likelihood: -14241.6
Completed simulation 701
Log likelihood: -16668.9
Log likelihood: -4670.96
Log likelihood: -1347.02
Log likelihood: -13601.5
Log likelihood: -718.753
Log likelihood: -1289.71
Log likelihood: -47975.4
Log likelihood: -847.785
Log likelihood: -11018.7
Log likelihood: -971.971
Log likelihood: -495.808
Log likelihood: -1612.41
Log likelihood: -4321.78
Log likelihood: -2080.67
Log likelihood: -18889.5
Log likelihood: -1130.82
Log likelihood: -10964.7
Log likelihood: -14054.2
Log likelihood: -1819.89
Log likelihood: -11705.2
Log likelihood: -5191.64
Log likelihood: -5403.61
Log likelihood: -6918.5
Log likelihood: -2601.58
Log likelihood: -9692.67
Log likelihood: -3462.87
Log likelihood: -10951.5
Log likelihood: -10938.9
Log likelihood: -646.036
Log likelihood: -3644.67
Log likelihood: -3958.48
Log likelihood: -18961.1
Log likelihood: -2648.08
Log likelihood: -674.021
Log likelihood: -16942
Log likelihood: -22049.2
Log likelihood: -1177.29
Log likelihood: -10676.5
Log likelihood: -944.364
Log likelihood: -1086.5
Log likelihood: -925.259
Log likelihood: -1294.57
Log likelihood: -1766.87
Log likelihood: -27364.2
Log likelihood: -16820.9
Log likelihood: -833.756
Log likelihood: -1167.5
Log likelihood: -16917.6
Log likelihood: -995.684
Log likelihood: -1447.13
Log likelihood: -5966.55
Log likelihood: -1096.56
Log likelihood: -16194.6
Log likelihood: -1750.74
Log likelihood: -33606
Log likelihood: -774.729
Log likelihood: -1504.71
Log likelihood: -1482.26
Log likelihood: -642.879
Log likelihood: -6389.1
Log likelihood: -607.183
Log likelihood: -1875.52
Log likelihood: -19372.3
Log likelihood: -2042.75
Log likelihood: -2302.91
Log likelihood: -33987.5
Log likelihood: -202.088
Log likelihood: -25481.9
Log likelihood: -785.309
Log likelihood: -645.991
Log likelihood: -26475.9
Log likelihood: -11429.3
Log likelihood: -32150.5
Log likelihood: -1040.14
Log likelihood: -700.817
Log likelihood: -2914.51
Log likelihood: -1468.78
Log likelihood: -4188.29
Log likelihood: -3276.05
Log likelihood: -24772.9
Log likelihood: -1529.47
Log likelihood: -3982.25
Log likelihood: -443.979
Log likelihood: -7434.25
Log likelihood: -4348.15
Log likelihood: -1184.57
Log likelihood: -2531.5
Log likelihood: -28232.9
Log likelihood: -19604.3
Log likelihood: -3110.11
Log likelihood: -11156.5
Log likelihood: -2115.63
Log likelihood: -658.857
Log likelihood: -1510.71
Log likelihood: -4031.75
Log likelihood: -30290.5
Log likelihood: -2554.09
Log likelihood: -4201.21
Log likelihood: -1144.14
Log likelihood: -17922.2
Completed simulation 801
Log likelihood: -17272.2
Log likelihood: -3346.88
Log likelihood: -13505.1
Log likelihood: -3075.78
Log likelihood: -12524.7
Log likelihood: -2212.03
Log likelihood: -9116.4
Log likelihood: -1068.5
Log likelihood: -2413.34
Log likelihood: -8144.04
Log likelihood: -646.042
Log likelihood: -14865.2
Log likelihood: -1313.32
Log likelihood: -743.45
Log likelihood: -634.638
Log likelihood: -967.67
Log likelihood: -18321
Log likelihood: -8355.08
Log likelihood: -1520.13
Log likelihood: -9213.44
Log likelihood: -2517.73
Log likelihood: -21010.2
Log likelihood: -510.439
Log likelihood: -3894.3
Log likelihood: -530.818
Log likelihood: -874.902
Log likelihood: -5933.57
Log likelihood: -3596.59
Log likelihood: -948.236
Log likelihood: -13338.3
Log likelihood: -10214.5
Log likelihood: -2086.92
Log likelihood: -2611.91
Log likelihood: -2332.84
Log likelihood: -6546.84
Log likelihood: -1854.23
Log likelihood: -1996.98
Log likelihood: -7882.66
Log likelihood: -15023.2
Log likelihood: -437.14
Log likelihood: -2514.44
Log likelihood: -11619.4
Log likelihood: -374.845
Log likelihood: -6899.33
Log likelihood: -1794.75
Log likelihood: -633.977
Log likelihood: -16246.4
Log likelihood: -5786.32
Log likelihood: -13999.1
Log likelihood: -3227.99
Log likelihood: -3603.05
Log likelihood: -5134.47
Log likelihood: -717.119
Log likelihood: -678.886
Log likelihood: -9353.69
Log likelihood: -12776.4
Log likelihood: -701.561
Log likelihood: -8642.56
Log likelihood: -5934.24
Log likelihood: -423.854
Log likelihood: -19194.1
Log likelihood: -12278.6
Log likelihood: -757.246
Log likelihood: -22496.5
Log likelihood: -4367.18
Log likelihood: -744.879
Log likelihood: -578.012
Log likelihood: -19434.4
Log likelihood: -9831.62
Log likelihood: -1732.58
Log likelihood: -1420.5
Log likelihood: -1055.54
Log likelihood: -462.048
Log likelihood: -1482.44
Log likelihood: -946.527
Log likelihood: -21716.4
Log likelihood: -318.478
Log likelihood: -574.339
Log likelihood: -1162.39
Log likelihood: -1691.13
Log likelihood: -17992.1
Log likelihood: -40850.5
Log likelihood: -3113.01
Log likelihood: -30753.1
Log likelihood: -995.555
Log likelihood: -763.711
Log likelihood: -471.826
Log likelihood: -520.065
Log likelihood: -1756.56
Log likelihood: -1873.87
Log likelihood: -460.924
Log likelihood: -1296.2
Log likelihood: -1989.38
Log likelihood: -1518.36
Log likelihood: -425.662
Log likelihood: -8120.21
Log likelihood: -4497.48
Log likelihood: -4475.68
Log likelihood: -5127.23
Log likelihood: -1435.44
Completed simulation 901
Log likelihood: -1662.89
Log likelihood: -13817.5
Log likelihood: -31605.2
Log likelihood: -1138.45
Log likelihood: -916.573
Log likelihood: -23320.6
Log likelihood: -28190.9
Log likelihood: -412.924
Log likelihood: -12897.2
Log likelihood: -1551.99
Log likelihood: -5049.71
Log likelihood: -14937.8
Log likelihood: -25225.9
Log likelihood: -693.792
Log likelihood: -3107.87
Log likelihood: -934.238
Log likelihood: -1612.08
Log likelihood: -5492.55
Log likelihood: -878.002
Log likelihood: -4042.84
Log likelihood: -14382.1
Log likelihood: -1484.06
Log likelihood: -9772.29
Log likelihood: -25376.2
Log likelihood: -1808.34
Log likelihood: -397.139
Log likelihood: -503.383
Log likelihood: -3183.99
Log likelihood: -1007.89
Log likelihood: -2018.94
Log likelihood: -24166
Log likelihood: -757.227
Log likelihood: -21050.2
Log likelihood: -296.422
Log likelihood: -1819.78
Log likelihood: -2776.76
Log likelihood: -2840.7
Log likelihood: -421.812
Log likelihood: -1136.95
Log likelihood: -18911.7
Log likelihood: -348.482
Log likelihood: -1729.26
Log likelihood: -1325.7
Log likelihood: -5118.2
Log likelihood: -693.006
Log likelihood: -1514.96
Log likelihood: -469.843
Log likelihood: -6158.73
Log likelihood: -1386.15
Log likelihood: -399.033
Log likelihood: -7703.8
Log likelihood: -11047.7
Log likelihood: -1894.98
Log likelihood: -1114.99
Log likelihood: -12759.9
Log likelihood: -516.954
Log likelihood: -3914.22
Log likelihood: -2787.02
Log likelihood: -889.545
Log likelihood: -1048.45
Log likelihood: -976.554
Log likelihood: -1666.43
Log likelihood: -4103.73
Log likelihood: -421.327
Log likelihood: -444.511
Log likelihood: -1069.22
Log likelihood: -12913.7
Log likelihood: -1284.78
Log likelihood: -21767.3
Log likelihood: -19361.1
Log likelihood: -1558.86
Log likelihood: -9844.02
Log likelihood: -2488.81
Log likelihood: -990.834
Log likelihood: -3204.07
Log likelihood: -413.447
Log likelihood: -1051.19
Log likelihood: -6327.3
Log likelihood: -1035.62
Log likelihood: -1797.47
Log likelihood: -1132.04
Log likelihood: -2556.16
Log likelihood: -245.311
Log likelihood: -8897.78
Log likelihood: -2377.65
Log likelihood: -22185.7
Log likelihood: -20837.4
Log likelihood: -13700.1
Log likelihood: -2129.39
Log likelihood: -12168.6
Log likelihood: -407.579
Log likelihood: -919.581
Log likelihood: -1604.53
Log likelihood: -1291.03
Log likelihood: -18422.7
Log likelihood: -1921.46
Log likelihood: -838.844
Log likelihood: -23183.8
Log likelihood: -866.06
Log likelihood: -14163.3
Completed simulation 1001
Log likelihood: -13160.4
Log likelihood: -846.78
Log likelihood: -2026.05
Log likelihood: -12777.3
Log likelihood: -13652.3
Log likelihood: -1847.43
Log likelihood: -2994.71
Log likelihood: -951.645
Log likelihood: -2411.87
Log likelihood: -1029.41
Log likelihood: -7929.44
Log likelihood: -2283.61
Log likelihood: -843.058
Log likelihood: -20763.1
Log likelihood: -20609.6
Log likelihood: -737.472
Log likelihood: -1122.52
Log likelihood: -890.635
Log likelihood: -526.156
Log likelihood: -940.872
Log likelihood: -9898.45
Log likelihood: -3063.29
Log likelihood: -36653.5
Log likelihood: -1023.81
Log likelihood: -474.735
Log likelihood: -1178.92
Log likelihood: -1121.06
Log likelihood: -2302.5
Log likelihood: -2172.16
Log likelihood: -931.552
Log likelihood: -1036.63
Log likelihood: -2188.53
Log likelihood: -2280.25
Log likelihood: -1870.47
Log likelihood: -821.984
Log likelihood: -515.566
Log likelihood: -2562.52
Log likelihood: -954.265
Log likelihood: -583.504
Log likelihood: -1659.43
Log likelihood: -337.338
Log likelihood: -943.895
Log likelihood: -2610.46
Log likelihood: -2690.78
Log likelihood: -7940.53
Log likelihood: -1575.73
Log likelihood: -1788.18
Log likelihood: -1097.19
Log likelihood: -849.622
Log likelihood: -1253.17
Log likelihood: -35058.7
Log likelihood: -2815.35
Log likelihood: -531.238
Log likelihood: -910.353
Log likelihood: -5415.62
Log likelihood: -816.746
Log likelihood: -4729.35
Log likelihood: -1764.71
Log likelihood: -5503.83
Log likelihood: -1093.06
Log likelihood: -959.927
Log likelihood: -2992.53
Log likelihood: -2894.82
Log likelihood: -1303.45
Log likelihood: -8176.05
Log likelihood: -29399.2
Log likelihood: -32782.2
Log likelihood: -1493.81
Log likelihood: -1133.07
Log likelihood: -487.348
Log likelihood: -43344.4
Log likelihood: -17389.5
Log likelihood: -1681.16
Log likelihood: -22420.4
Log likelihood: -1811.72
Log likelihood: -3135.03
Log likelihood: -28156.3
Log likelihood: -3139.73
Log likelihood: -692.816
Log likelihood: -18919.9
Log likelihood: -2406.31
Log likelihood: -17702.1
Log likelihood: -430.746
Log likelihood: -755.622
Log likelihood: -662.062
Log likelihood: -251.712
Log likelihood: -8477.95
Log likelihood: -5698.53
Log likelihood: -2024.37
Log likelihood: -893.551
Log likelihood: -3418.71
