	       0.548122	       0.239519	     -0.0360583	     -0.0300376	      0.0495174	     -0.0473803	     -0.0156585	       0.281018	       0.579145	       0.229126
	              0	       0.894844	     -0.0112641	    -0.00439508	       0.018074	     -0.0144335	    -0.00644024	       0.103312	       0.163345	      0.0868335
	              0	              0	       0.256768	    -0.00103175	    -0.00621533	     0.00346056	     0.00413462	     -0.0254879	     -0.0374362	     -0.0244476
	              0	              0	              0	       0.223737	    -0.00548766	     0.00969025	     0.00211899	     -0.0541002	     -0.0938276	     -0.0398285
	              0	              0	              0	              0	       0.079072	     -0.0325531	     -0.0109785	        0.18348	       0.274888	       0.147121
	              0	              0	              0	              0	              0	      0.0900254	     0.00145501	     -0.0712778	      -0.116462	     -0.0600151
	              0	              0	              0	              0	              0	              0	      0.0575916	     -0.0199408	     -0.0461234	     -0.0209079
	              0	              0	              0	              0	              0	              0	              0	       0.289955	       0.176907	      0.0653362
	              0	              0	              0	              0	              0	              0	              0	              0	       0.924039	      0.0446901
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.305008
