cholIMIS 0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
	              0	              0	              0	              0	              0	              0	              0	              0	              0	              0
cholIMIS 1
	       0.548122	       0.239519	     -0.0360583	     -0.0300376	      0.0495174	     -0.0473803	     -0.0156585	       0.281018	       0.579145	       0.229126
	              0	       0.894844	     -0.0112641	    -0.00439508	       0.018074	     -0.0144335	    -0.00644024	       0.103312	       0.163345	      0.0868335
	              0	              0	       0.256768	    -0.00103175	    -0.00621533	     0.00346056	     0.00413462	     -0.0254879	     -0.0374362	     -0.0244476
	              0	              0	              0	       0.223737	    -0.00548766	     0.00969025	     0.00211899	     -0.0541002	     -0.0938276	     -0.0398285
	              0	              0	              0	              0	       0.079072	     -0.0325531	     -0.0109785	        0.18348	       0.274888	       0.147121
	              0	              0	              0	              0	              0	      0.0900254	     0.00145501	     -0.0712778	      -0.116462	     -0.0600151
	              0	              0	              0	              0	              0	              0	      0.0575916	     -0.0199408	     -0.0461234	     -0.0209079
	              0	              0	              0	              0	              0	              0	              0	       0.289955	       0.176907	      0.0653362
	              0	              0	              0	              0	              0	              0	              0	              0	       0.924039	      0.0446901
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.305008
cholIMIS 2
	       0.357006	      -0.743618	      0.0363692	     -0.0619902	     -0.0534339	     -0.0324249	     -0.0353227	       0.188799	        0.72979	     -0.0739371
	              0	        0.73445	     -0.0309979	      0.0103725	      0.0480728	      0.0175461	      0.0108133	    -0.00563297	      -0.381295	       0.138057
	              0	              0	       0.103382	     -0.0081827	    -0.00728869	     0.00289229	      -0.002814	     0.00791586	     -0.0311168	    -0.00958736
	              0	              0	              0	      0.0997663	      0.0036837	    0.000504964	     0.00415658	     -0.0296487	     -0.0215437	     -0.0172089
	              0	              0	              0	              0	      0.0384783	    -0.00685023	     0.00454561	      0.0251469	      0.0277127	      0.0678246
	              0	              0	              0	              0	              0	       0.041387	     0.00124376	     -0.0414519	      -0.168453	     -0.0106224
	              0	              0	              0	              0	              0	              0	      0.0262637	     -0.0305171	     -0.0483974	    -0.00405559
	              0	              0	              0	              0	              0	              0	              0	       0.127821	      0.0953591	      0.0171803
	              0	              0	              0	              0	              0	              0	              0	              0	       0.420653	    -0.00296101
	              0	              0	              0	              0	              0	              0	              0	              0	              0	       0.127927
cholIMIS 3
	       0.243836	      -0.144633	     -0.0181026	    0.000534338	     -0.0216524	    -0.00281393	    -0.00555594	      0.0475445	       0.178299	      0.0491633
	              0	       0.575791	     0.00722425	     -0.0225231	      0.0299173	      0.0110646	    -0.00514524	      0.0312272	      -0.220815	      0.0466293
	              0	              0	       0.130271	     -0.0156112	     0.00620229	     0.00101589	    -0.00343467	      0.0111519	     -0.0335487	     -0.0235094
