	        7.62064	      0.0127447	      -0.239796	      -0.410982	        2.24806	       -0.49304	        3.62868	      -0.163408	      -0.351698	      -0.396546	      -0.833341
	      0.0127447	        1.83965	       0.475676	       0.152635	       0.688448	      -0.398671	        1.45308	      -0.121582	     -0.0487781	      -0.230126	       0.109532
	      -0.239796	       0.475676	         18.235	        1.57337	       -3.52318	       -2.13092	      0.0248067	      -0.565004	     -0.0146721	       0.463501	       0.290191
	      -0.410982	       0.152635	        1.57337	        20.7931	        1.62505	       0.151358	       -1.95506	       0.561102	       0.279484	       0.194953	       0.229167
	        2.24806	       0.688448	       -3.52318	        1.62505	         297.71	       -12.9804	        -28.237	       -5.24393	       0.881215	        5.63037	          12.05
	       -0.49304	      -0.398671	       -2.13092	       0.151358	       -12.9804	        148.816	        6.99437	      -0.557431	        1.17623	       0.957858	      -0.122016
	        3.62868	        1.45308	      0.0248067	       -1.95506	        -28.237	        6.99437	        317.949	       -7.87817	        2.31321	        4.91414	        12.4156
	      -0.163408	      -0.121582	      -0.565004	       0.561102	       -5.24393	      -0.557431	       -7.87817	        15.6393	       0.319653	        2.20806	        2.18093
	      -0.351698	     -0.0487781	     -0.0146721	       0.279484	       0.881215	        1.17623	        2.31321	       0.319653	        1.61569	      -0.576215	      -0.983113
	      -0.396546	      -0.230126	       0.463501	       0.194953	        5.63037	       0.957858	        4.91414	        2.20806	      -0.576215	        12.1766	       -2.58662
	      -0.833341	       0.109532	       0.290191	       0.229167	          12.05	      -0.122016	        12.4156	        2.18093	      -0.983113	       -2.58662	        18.8727
