Finished reading inputs
Log likelihood: -781.793
Log likelihood: -4105.78
Log likelihood: -978.727
Log likelihood: -1026.9
Log likelihood: -1142.14
Log likelihood: -440.456
Log likelihood: -8709.45
Log likelihood: -1534.83
Log likelihood: -1356.62
Log likelihood: -258.095
Log likelihood: -460.956
Log likelihood: -16430.1
Log likelihood: -1611.98
Log likelihood: -2044.74
Log likelihood: -6866.1
Log likelihood: -1484.2
Log likelihood: -18723.6
Log likelihood: -647.846
Log likelihood: -586.596
Log likelihood: -515.359
Log likelihood: -928.43
Log likelihood: -3710.08
Log likelihood: -3971.45
Log likelihood: -632.631
Log likelihood: -8925.51
Log likelihood: -3922.55
Log likelihood: -2178.18
Log likelihood: -2836.93
Log likelihood: -1621.32
Log likelihood: -5587.47
Log likelihood: -421.918
Log likelihood: -2228.45
Log likelihood: -721.806
Log likelihood: -2167.08
Log likelihood: -606.724
Log likelihood: -392.277
Log likelihood: -2258.01
Log likelihood: -190.177
Log likelihood: -2651.08
Log likelihood: -550.36
Log likelihood: -714.781
Log likelihood: -4384.43
Log likelihood: -483.364
Log likelihood: -1691.59
Log likelihood: -469.149
Log likelihood: -551.316
Log likelihood: -366.916
Log likelihood: -525.348
Log likelihood: -953.464
Log likelihood: -2979.99
Log likelihood: -11697.4
Log likelihood: -727.994
Log likelihood: -8257.12
Log likelihood: -1176.9
Log likelihood: -228.158
Log likelihood: -5088.89
Log likelihood: -428.369
Log likelihood: -1530.62
Log likelihood: -11607.9
Log likelihood: -4456.3
Log likelihood: -745.594
Log likelihood: -339.319
Log likelihood: -5484.62
Log likelihood: -3308.22
Log likelihood: -112.118
Log likelihood: -1595.19
Log likelihood: -1015.89
Log likelihood: -892.321
Log likelihood: -1507.39
Log likelihood: -1325.12
Log likelihood: -19422.1
Log likelihood: -471.347
Log likelihood: -1527.19
Log likelihood: -1251.33
Log likelihood: -1691.7
Log likelihood: -16592
Log likelihood: -32723.6
Log likelihood: -3905.66
Log likelihood: -27754.3
Log likelihood: -726.046
Log likelihood: -1646.88
Log likelihood: -897.481
Log likelihood: -833.141
Log likelihood: -1822.42
Log likelihood: -1840.03
Log likelihood: -723.388
Log likelihood: -1465.46
Log likelihood: -2030.6
Log likelihood: -1478.76
Log likelihood: -357.885
Log likelihood: -6611.58
Log likelihood: -117.994
Log likelihood: -4725.82
Log likelihood: -337.316
Log likelihood: -1427.03
Completed simulation 901
Log likelihood: -1688.98
Log likelihood: -5230.19
Log likelihood: -13009.2
Log likelihood: -616.523
Log likelihood: -575.19
Log likelihood: -15397.6
Log likelihood: -16200.5
Log likelihood: -903.278
Log likelihood: -9812.18
Log likelihood: -2265.15
Log likelihood: -596.295
Log likelihood: -5182.73
Log likelihood: -23241.7
Log likelihood: -399.527
Log likelihood: -932.201
Log likelihood: -684.273
Log likelihood: -1572.86
Log likelihood: -4156.38
Log likelihood: -654.284
Log likelihood: -611.219
Log likelihood: -9149.35
Log likelihood: -711.966
Log likelihood: -3835.11
Log likelihood: -13058.3
Log likelihood: -347.326
Log likelihood: -479.562
Log likelihood: -614.561
Log likelihood: -3196.01
Log likelihood: -663.592
Log likelihood: -2047.31
Log likelihood: -2817.29
Log likelihood: -1064.44
Log likelihood: -15336.9
Log likelihood: -339.634
Log likelihood: -2278.03
Log likelihood: -1883.41
Log likelihood: -2635.75
Log likelihood: -487.957
Log likelihood: -1013.61
Log likelihood: -15653.7
Log likelihood: -301.914
Log likelihood: -1742.92
Log likelihood: -1907.81
Log likelihood: -5241.52
Log likelihood: -1056.12
Log likelihood: -1299.87
Log likelihood: -609.013
Log likelihood: -3180.48
Log likelihood: -1613.96
Log likelihood: -275.858
Log likelihood: -1899.28
Log likelihood: -1669.29
Log likelihood: -691.447
Log likelihood: -1250.01
Log likelihood: -7934.67
Log likelihood: -1143.83
Log likelihood: -4345.37
Log likelihood: -3067.66
Log likelihood: -722.146
Log likelihood: -317.222
Log likelihood: -993.449
Log likelihood: -2290.82
Log likelihood: -3737.14
Log likelihood: -678.522
Log likelihood: -354.562
Log likelihood: -531.999
Log likelihood: -1814.32
Log likelihood: -647.682
Log likelihood: -16423.6
Log likelihood: -1484.84
Log likelihood: -1305.61
Log likelihood: -1806.29
Log likelihood: -2806.52
Log likelihood: -1213.8
Log likelihood: -167.501
Log likelihood: -358.434
Log likelihood: -636.362
Log likelihood: -2926.67
Log likelihood: -1511.73
Log likelihood: -451.708
Log likelihood: -964.88
Log likelihood: -2645.86
Log likelihood: -330.926
Log likelihood: -3913.69
Log likelihood: -2746.28
Log likelihood: -21028
Log likelihood: -13055.3
Log likelihood: -6634.16
Log likelihood: -2247.01
Log likelihood: -4229.44
Log likelihood: -888.923
Log likelihood: -1393.72
Log likelihood: -1507.82
Log likelihood: -198.422
Log likelihood: -10015.7
Log likelihood: -1938.94
Log likelihood: -926.331
Log likelihood: -5644.07
Log likelihood: -585.237
Log likelihood: -6973.4
