Read input files
Log likelihood: -62.6191
Log likelihood: -65.3029
Log likelihood: -65.3151
Log likelihood: -66.6291
Log likelihood: -66.6291
Log likelihood: -59.9498
Log likelihood: -62.6762
Log likelihood: -65.0265
Log likelihood: -66.7088
Log likelihood: -65.8614
Log likelihood: -60.9885
Log likelihood: -63.8972
Log likelihood: -67.8072
Log likelihood: -65.4323
Log likelihood: -68.2759
Log likelihood: -63.0566
Log likelihood: -63.9536
Log likelihood: -63.4446
Log likelihood: -67.8072
Log likelihood: -66.8765
Log likelihood: -68.2759
Log likelihood: -74.1439
Log likelihood: -64.0532
Log likelihood: -66.7088
Log likelihood: -69.4227
Log likelihood: -69.3098
Log likelihood: -67.8072
Log likelihood: -65.2073
Log likelihood: -66.3071
Log likelihood: -63.402
Log likelihood: -65.9967
Log likelihood: -61.9495
Log likelihood: -65.6023
Log likelihood: -67.1697
Log likelihood: -66.6291
Log likelihood: -65.6768
Log likelihood: -68.2759
Log likelihood: -64.0532
Log likelihood: -68.3355
Log likelihood: -66.5586
Log likelihood: -71.255
Log likelihood: -61.9833
Log likelihood: -66.7088
Log likelihood: -66.7088
Log likelihood: -65.5919
Log likelihood: -65.2073
Log likelihood: -66.6291
Log likelihood: -65.8614
Log likelihood: -63.9637
Log likelihood: -67.8072
Log likelihood: -65.2686
Completed simulation 1000
Time taken: 6.51187e+09
