     0	     0	  0.517131	  0.578758	  0.570699	  0.541461	  0.503464	  0.461067	  0.414036	   0.36909	  0.327378	  0.290055	  0.257041	  0.227317	  0.198727	  0.172159	  0.148391	  0.128205	   0.11218	  0.100782	 0.0930693	 0.0883261	  0.085945	 0.0852838	 0.0856946	  0.086834	 0.0889278	 0.0923526	 0.0953024	  0.097259	  0.099107	  0.100483	  0.103237	  0.104896	  0.105347	  0.107699	  0.109347	  0.110113	   0.11063	  0.110091	  0.109093	  0.108128	  0.107328
     1	     0	  0.527559	  0.587932	  0.574522	  0.538803	  0.493371	   0.44305	  0.388795	   0.33857	   0.29424	  0.256737	  0.225217	  0.197925	  0.172329	  0.148938	  0.128202	  0.110691	 0.0968407	 0.0870209	 0.0803972	 0.0763643	 0.0743956	 0.0739215	 0.0743834	 0.0754721	 0.0773734	 0.0804163	 0.0830745	  0.084903	 0.0866424	 0.0878254	 0.0901363	  0.091452	 0.0918716	 0.0939248	  0.095401	 0.0958494	 0.0958806	 0.0949531	 0.0936481	 0.0924023	   0.09134
     2	     0	  0.535291	   0.60172	  0.600964	  0.579628	  0.549396	  0.513492	  0.470255	  0.425418	  0.380265	  0.337197	  0.297724	  0.261897	  0.227719	  0.196482	  0.168908	  0.145739	  0.127498	  0.114627	  0.106004	  0.100823	 0.0983666	 0.0978732	 0.0986219	  0.100221	  0.102847	  0.106851	  0.110548	  0.113266	  0.115946	  0.118106	  0.121673	  0.123977	  0.125007	  0.128027	  0.130364	  0.131906	  0.133147	    0.1331	  0.132504	  0.131931	  0.131507
     3	     0	  0.507528	  0.562979	  0.554753	  0.527163	  0.491874	  0.453037	    0.4101	  0.369497	  0.331861	  0.297889	  0.267227	  0.238863	  0.210736	  0.184001	  0.159653	  0.138701	  0.121903	  0.109868	  0.101667	 0.0966443	 0.0941589	  0.093439	 0.0938075	 0.0948971	 0.0968047	 0.0998426	  0.102585	   0.10438	  0.106206	  0.107712	  0.110575	  0.112387	  0.112923	  0.115245	  0.116834	  0.117657	  0.118227	  0.117599	  0.116407	  0.115155	  0.113987
     4	     0	  0.555467	  0.622942	  0.620534	  0.597346	  0.565247	  0.527345	  0.481959	  0.434941	   0.38779	  0.343071	  0.302362	  0.265679	  0.230947	  0.199328	   0.17147	  0.148078	  0.129673	  0.116708	  0.108055	  0.102861	  0.100412	 0.0999794	   0.10082	  0.102528	  0.105361	  0.109742	  0.113613	  0.116325	  0.118879	  0.120886	  0.124482	  0.126755	  0.127567	  0.130574	  0.132779	   0.13427	  0.135574	  0.135587	  0.135035	  0.134518	  0.134178
     5	     0	  0.580803	  0.644306	   0.63594	  0.608098	  0.572104	   0.53028	  0.480517	   0.42895	  0.377805	  0.330404	  0.288636	  0.252286	  0.218789	  0.188887	  0.162767	  0.140923	  0.123769	  0.111724	   0.10372	 0.0990039	  0.096894	 0.0966568	 0.0975747	 0.0992682	  0.101937	  0.105979	  0.109624	  0.112192	  0.114625	   0.11643	  0.119692	  0.121684	  0.122536	  0.125415	  0.127598	  0.128862	  0.129598	  0.128984	  0.127826	   0.12671	  0.125793
     6	     0	  0.650102	  0.714463	  0.706366	   0.67913	  0.642697	  0.598221	   0.54353	  0.485738	   0.42864	  0.376051	  0.329534	  0.288605	  0.250536	  0.216348	  0.186486	  0.161565	  0.142066	  0.128479	  0.119569	  0.114417	  0.112253	  0.112295	  0.113771	  0.116234	  0.119984	  0.125479	  0.130398	  0.134021	  0.137462	  0.140181	  0.144666	  0.147695	  0.148809	  0.152191	  0.154537	   0.15606	  0.157473	  0.157388	  0.156627	  0.155933	  0.155504
     7	     0	  0.650102	  0.714463	  0.706366	   0.67913	  0.642697	  0.598221	   0.54353	  0.485738	   0.42864	  0.376051	  0.329534	  0.288605	  0.250536	  0.216348	  0.186486	  0.161565	  0.142066	  0.128479	  0.119569	  0.114417	  0.112253	  0.112295	  0.113771	  0.116234	  0.119984	  0.125479	  0.130398	  0.134021	  0.137462	  0.140181	  0.144666	  0.147695	  0.148809	  0.152191	  0.154537	   0.15606	  0.157473	  0.157388	  0.156627	  0.155933	  0.155504
     8	     0	  0.605471	  0.671678	  0.668759	  0.645528	  0.612412	  0.571159	  0.519751	  0.465358	  0.411684	  0.362492	   0.31921	  0.281131	  0.245352	  0.213106	  0.184772	  0.161031	  0.142423	   0.12952	  0.121152	  0.116474	  0.114739	  0.115163	  0.116972	  0.119717	  0.123706	  0.129434	  0.134582	  0.138357	   0.14189	  0.144592	  0.149129	  0.152131	  0.153351	  0.156932	   0.15952	  0.161265	  0.162633	  0.162339	   0.16135	  0.160449	  0.159848
     9	     0	  0.526971	  0.590705	  0.584744	  0.558694	  0.524759	  0.486448	   0.44227	  0.397833	  0.353947	  0.312608	   0.27511	  0.241384	  0.209489	  0.180427	  0.154803	  0.133263	  0.116271	  0.104211	 0.0960483	 0.0910232	 0.0884817	 0.0877369	 0.0881057	 0.0892231	 0.0912792	 0.0946351	 0.0976019	 0.0996034	  0.101509	  0.102939	  0.105695	  0.107293	  0.107852	  0.110324	  0.112172	  0.113216	  0.113933	  0.113561	  0.112751	  0.111985	  0.111372
