Finished reading inputs
Log likelihood: -338.554
Log likelihood: -1382.28
Log likelihood: -19038.4
Log likelihood: -11046.1
Log likelihood: -2911.05
Log likelihood: -28227
Log likelihood: -4136.55
Log likelihood: -451.666
Log likelihood: -732.45
Log likelihood: -503.805
Log likelihood: -461.245
Log likelihood: -1153.8
Log likelihood: -4644.99
Log likelihood: -1948.87
Completed simulation 501
Log likelihood: -2455.66
Log likelihood: -2385.11
Log likelihood: -14333.3
Log likelihood: -14750.5
Log likelihood: -1501.7
Log likelihood: -1721.43
Log likelihood: -478.3
Log likelihood: -17778.3
Log likelihood: -13064.9
Log likelihood: -770.252
Log likelihood: -3234.76
Log likelihood: -354.606
Log likelihood: -1306.11
Log likelihood: -4307.23
Log likelihood: -285.704
Log likelihood: -3451.8
Log likelihood: -915.007
Log likelihood: -10128.3
Log likelihood: -15563.5
Log likelihood: -3986.93
Log likelihood: -562.169
Log likelihood: -8669.16
Log likelihood: -603.02
Log likelihood: -9852.46
Log likelihood: -357.023
Log likelihood: -877.405
Log likelihood: -6459.11
Log likelihood: -10766.3
Log likelihood: -5452.42
Log likelihood: -657.418
Log likelihood: -9815.84
Log likelihood: -3788.28
Log likelihood: -6307.25
Log likelihood: -5704.74
Log likelihood: -1748.08
Log likelihood: -314.253
Log likelihood: -1388.07
Log likelihood: -1244.13
Log likelihood: -2593.59
Log likelihood: -2203.98
Log likelihood: -4877.99
Log likelihood: -1576.27
Log likelihood: -861.165
Log likelihood: -583.836
Log likelihood: -3472.84
Log likelihood: -1850.37
Log likelihood: -2471.69
Log likelihood: -2642.23
Log likelihood: -429.611
Log likelihood: -29197
Log likelihood: -5241.18
Log likelihood: -770.191
Log likelihood: -37152.7
Log likelihood: -714.536
Log likelihood: -12266.4
Log likelihood: -4378.09
Log likelihood: -405.919
Log likelihood: -783.769
Log likelihood: -19019.8
Log likelihood: -4394.47
Log likelihood: -217.569
Log likelihood: -1454.08
Log likelihood: -4851.53
Log likelihood: -499.803
Log likelihood: -4646.2
Log likelihood: -11486.2
Log likelihood: -1335.38
Log likelihood: -917.934
Log likelihood: -650.481
Log likelihood: -165.117
Log likelihood: -347.221
Log likelihood: -1998.05
Log likelihood: -292.722
Log likelihood: -2317.94
Log likelihood: -302.844
Log likelihood: -22658.1
Log likelihood: -4481.75
Log likelihood: -530.804
Log likelihood: -1633.74
Log likelihood: -894.763
Log likelihood: -923.865
Log likelihood: -910.946
Log likelihood: -632.418
Log likelihood: -658.475
Log likelihood: -19160.6
Log likelihood: -1662.32
Log likelihood: -1864.44
Log likelihood: -2474.07
Log likelihood: -11345
Log likelihood: -6996.63
Log likelihood: -219.986
Log likelihood: -16078.2
Log likelihood: -841.74
Log likelihood: -5574.42
Log likelihood: -1606.99
Log likelihood: -2659.61
Log likelihood: -1198.2
Log likelihood: -47472.8
Log likelihood: -937.198
Log likelihood: -5133.7
Completed simulation 601
Log likelihood: -19340.1
Log likelihood: -2127.6
Log likelihood: -1092.16
Log likelihood: -1039.66
Log likelihood: -1603.49
Log likelihood: -4535.2
Log likelihood: -1026.97
Log likelihood: -1149.69
Log likelihood: -4640.13
Log likelihood: -1073.34
Log likelihood: -11374.8
Log likelihood: -748.123
Log likelihood: -3155.5
Log likelihood: -40773.4
Log likelihood: -4529.53
Log likelihood: -230.769
Log likelihood: -829.334
Log likelihood: -18239.5
Log likelihood: -2889.15
Log likelihood: -3647.01
Log likelihood: -367.872
Log likelihood: -5166.16
Log likelihood: -4029.75
Log likelihood: -3535.24
Log likelihood: -560.034
Log likelihood: -4647.8
Log likelihood: -2484.02
Log likelihood: -611.529
Log likelihood: -16214.5
Log likelihood: -25941.4
Log likelihood: -1655.49
Log likelihood: -2914.08
Log likelihood: -998.996
Log likelihood: -23522.4
Log likelihood: -2697.19
Log likelihood: -2238.19
Log likelihood: -18397.1
Log likelihood: -739.89
Log likelihood: -1001.22
Log likelihood: -543.738
Log likelihood: -3214.42
Log likelihood: -1310.83
Log likelihood: -3281.04
Log likelihood: -3076.88
Log likelihood: -1267.7
Log likelihood: -3447.98
Log likelihood: -5629.6
Log likelihood: -4561.68
Log likelihood: -2276.37
Log likelihood: -4346.92
Log likelihood: -1634.44
Log likelihood: -701.387
Log likelihood: -658.774
Log likelihood: -8316.73
Log likelihood: -783.811
Log likelihood: -1912.64
Log likelihood: -6188.96
Log likelihood: -5973.87
Log likelihood: -4340.19
Log likelihood: -349.846
Log likelihood: -2469.49
Log likelihood: -1025.87
Log likelihood: -2196.97
Log likelihood: -7961.63
Log likelihood: -25678.2
Log likelihood: -13571
Log likelihood: -1427.71
Log likelihood: -2725.44
Log likelihood: -27560.3
Log likelihood: -738.038
Log likelihood: -5019.11
Log likelihood: -644.218
Log likelihood: -643.482
Log likelihood: -4880.61
Log likelihood: -360.449
Log likelihood: -5739.22
Log likelihood: -4791.7
Log likelihood: -361.472
Log likelihood: -322.715
Log likelihood: -3711.51
Log likelihood: -1256.07
Log likelihood: -1278.94
Log likelihood: -1660.99
Log likelihood: -244.988
Log likelihood: -11740.1
Log likelihood: -3731.49
Log likelihood: -1038.98
Log likelihood: -1019.83
Log likelihood: -1617.58
Log likelihood: -341.441
Log likelihood: -1449.15
Log likelihood: -2419.27
Log likelihood: -12561.7
Log likelihood: -813.881
Log likelihood: -781.871
Log likelihood: -1371.27
Log likelihood: -598.141
Log likelihood: -3059.21
Log likelihood: -16066.7
Log likelihood: -13582.5
Completed simulation 701
Log likelihood: -15044.2
Log likelihood: -584.209
Log likelihood: -1273.84
Log likelihood: -11421.9
Log likelihood: -732.946
Log likelihood: -1280.4
Log likelihood: -38068.5
Log likelihood: -876.22
Log likelihood: -8861.18
Log likelihood: -900.755
Log likelihood: -379.294
Log likelihood: -1073.53
Log likelihood: -3688.43
Log likelihood: -2229.9
Log likelihood: -18671.2
Log likelihood: -1019.94
Log likelihood: -10715.2
Log likelihood: -13158.1
Log likelihood: -2134.18
Log likelihood: -10796.3
Log likelihood: -5020.97
Log likelihood: -3406.5
Log likelihood: -245.287
Log likelihood: -2608.42
Log likelihood: -8777.59
Log likelihood: -1516.57
Log likelihood: -10890.5
Log likelihood: -4594.54
Log likelihood: -904.94
Log likelihood: -1574.98
Log likelihood: -3723.43
Log likelihood: -13374.3
Log likelihood: -1853.6
Log likelihood: -720.227
Log likelihood: -15858.1
Log likelihood: -20654.6
Log likelihood: -1160.79
Log likelihood: -8809.83
Log likelihood: -954.619
Log likelihood: -1099.71
Log likelihood: -1042.1
Log likelihood: -1265.48
Log likelihood: -200.666
Log likelihood: -26851.2
Log likelihood: -14682.5
Log likelihood: -832.11
Log likelihood: -1235.76
Log likelihood: -16816.4
Log likelihood: -472.898
Log likelihood: -1450.28
Log likelihood: -2570.02
Log likelihood: -769.363
Log likelihood: -14757.1
Log likelihood: -1199.26
Log likelihood: -32379.5
Log likelihood: -854.112
Log likelihood: -173.451
Log likelihood: -1517.4
Log likelihood: -237.675
Log likelihood: -5744.55
Log likelihood: -497.154
Log likelihood: -2334.35
Log likelihood: -18898.4
Log likelihood: -2048.8
Log likelihood: -2311.48
Log likelihood: -33739.9
Log likelihood: -235.655
Log likelihood: -22277.7
Log likelihood: -1012.07
Log likelihood: -553.51
Log likelihood: -25651
Log likelihood: -10671.2
Log likelihood: -29064.3
Log likelihood: -1068.52
Log likelihood: -403.271
Log likelihood: -2916.96
Log likelihood: -864.48
Log likelihood: -784.009
Log likelihood: -2176.16
Log likelihood: -23457.3
Log likelihood: -1552.75
Log likelihood: -624.724
Log likelihood: -568.204
Log likelihood: -4601.94
Log likelihood: -3988.53
Log likelihood: -1144.5
Log likelihood: -510.248
Log likelihood: -27740.6
Log likelihood: -10401.9
Log likelihood: -3256.87
Log likelihood: -9682.77
Log likelihood: -1949.03
Log likelihood: -498.688
Log likelihood: -1735.76
Log likelihood: -3342.67
Log likelihood: -29865.1
Log likelihood: -2470.73
Log likelihood: -1914.1
Log likelihood: -1205.81
Log likelihood: -15378.8
Completed simulation 801
Log likelihood: -15903.7
Log likelihood: -496.523
Log likelihood: -10527.1
Log likelihood: -3159.66
Log likelihood: -12370.6
Log likelihood: -1729.32
Log likelihood: -8007.97
Log likelihood: -713.782
Log likelihood: -1967.43
Log likelihood: -3948.93
Log likelihood: -586.015
Log likelihood: -14004.8
Log likelihood: -1395.23
Log likelihood: -1359.45
Log likelihood: -215.739
Log likelihood: -814.762
Log likelihood: -18167.5
Log likelihood: -5284.38
Log likelihood: -1727.36
Log likelihood: -8930.61
Log likelihood: -2244.46
Log likelihood: -20833.9
Log likelihood: -494.381
Log likelihood: -2069.69
Log likelihood: -533.505
Log likelihood: -893.501
Log likelihood: -5458.98
Log likelihood: -3804.24
Log likelihood: -762.583
